,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp
4822,-40,-40,-20,-40,20,20,40,0,20,-31,-80,-70,-20,-20,61,-2,67,-5,20,80,5,-2,-2,22,20,80,17,-14,-14,-11,20,80,51,-3,70,76
4823,40,-40,-40,-40,-20,-20,40,0,-80,-80,-80,20,-20,-20,20,20,20,20,40,80,20,20,20,20,40,-20,20,20,20,20,40,80,20,20,20,20
4824,20,-40,-20,-40,-40,-40,40,0,20,-67,-80,-80,20,80,-20,-20,-20,-20,40,80,20,80,80,68,40,-20,20,80,80,-10,40,80,20,80,80,68
4825,-40,-40,-40,-20,-40,-40,40,0,-80,-69,-80,20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4826,-20,-20,20,-20,-40,-40,20,0,-80,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4827,-40,-40,-20,-40,-40,-40,40,0,-80,-80,-80,-80,20,80,20,-2,-13,-13,20,70,20,-19,-14,-14,20,80,20,5,3,3,40,80,20,5,3,3
4828,-40,-40,-40,-40,-20,-20,40,0,20,-80,-80,-80,40,-20,-20,-20,-20,-20,20,-20,20,-74,-74,-74,20,80,20,-63,-63,-63,40,80,20,-71,-71,4
4829,20,-40,-20,-20,-20,-20,40,0,-80,-80,-80,-80,-20,63,-20,-20,-20,-20,20,63,20,6,11,-78,20,80,20,80,21,46,40,80,20,80,21,46
4830,20,-40,-20,-20,-40,-40,40,0,-31,-80,-80,-80,-20,-20,-20,-20,-20,-20,20,80,-29,10,-25,15,20,80,-25,-53,6,-2,20,80,-18,-26,-24,15
4831,-20,-20,-40,20,-40,-40,20,0,20,-22,-80,-80,40,80,20,-7,-2,-9,80,80,20,44,26,43,80,80,20,-7,-2,-9,20,80,20,16,27,38
4832,-20,-20,-20,-80,-20,-20,20,0,-70,-80,20,-80,20,75,50,66,63,63,20,75,74,67,72,72,20,80,72,67,72,72,20,80,72,67,72,72
4833,-20,-20,-40,-40,-20,-20,20,0,-71,-80,20,-80,-20,-20,-20,-20,-20,-20,72,80,20,-15,-80,-80,40,-20,20,-49,-49,-49,20,80,20,-80,-80,-80
4834,-20,-20,20,-40,20,20,20,0,-80,-72,-80,-80,43,80,13,-12,-11,-11,40,74,-7,-5,-22,-22,40,63,13,12,19,19,80,80,13,12,9,9
4835,-20,-20,-40,-40,-80,-80,20,0,20,-80,-75,-80,20,-20,-20,-20,-20,-20,40,43,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4836,-20,-20,20,-40,-40,-40,20,0,20,-80,-80,20,-20,80,33,20,20,20,-20,80,33,20,20,20,-20,80,33,20,20,20,40,63,33,20,20,20
4837,-20,-20,20,-40,-40,-40,20,0,20,-80,-66,20,72,80,-20,-20,-20,-20,40,80,20,20,20,20,64,75,20,20,20,20,40,80,20,20,20,20
4838,20,-40,-20,-40,-40,-40,40,0,20,-80,-80,-80,-20,-20,15,18,18,18,40,80,-52,22,16,19,20,80,-8,-8,-5,-8,40,80,2,-8,-5,-8
4839,-40,-40,-20,-40,-40,-40,40,0,-72,20,-80,-75,40,80,45,45,45,45,20,80,45,45,45,45,20,80,45,45,45,45,-20,75,45,45,45,45
4840,-20,-20,-40,-40,-40,-40,20,4,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,20,80,20,-11,-14,-14,40,43,20,32,13,13,64,80,20,32,-70,-70
4841,-40,-40,-40,-40,-40,-40,40,0,20,-80,-80,-66,-20,80,3,17,6,10,71,80,3,15,14,-14,56,80,3,-10,28,28,20,80,-12,4,-12,-12
4842,-20,-20,-40,-40,-31,-18,20,0,20,-80,-80,-65,-20,80,-20,-20,-20,-20,20,80,12,20,16,26,20,80,12,20,16,26,20,43,12,20,16,26
4843,-40,-40,20,-40,-40,-20,40,0,20,-80,-80,-80,-20,-20,-27,74,-12,-13,40,80,-31,-31,-31,-31,40,80,-26,-20,-20,-20,40,80,-26,-20,-20,-20
4844,-40,-40,-20,-17,-40,-40,40,0,20,-80,-80,-80,20,80,20,80,42,80,20,80,20,76,17,72,20,80,20,78,16,-4,56,80,20,22,18,19
4845,20,-40,-40,20,-40,-20,40,0,-80,-72,-80,-80,20,-20,-20,-20,-20,-20,-20,80,20,80,80,80,-20,80,20,80,80,76,20,80,20,80,80,76
4846,20,-40,20,-80,-40,-20,40,-41,-80,20,-80,-80,-20,-20,20,-11,-36,-36,40,80,20,-71,-19,-71,40,80,20,10,-61,-52,40,80,20,36,-73,-73
4847,-40,-40,-20,-40,-20,-40,40,45,20,-80,-72,-80,40,80,20,22,3,12,40,80,20,19,13,10,40,80,20,42,9,12,20,80,20,42,9,19
4848,-20,-20,-20,-20,20,-20,20,0,20,-80,-80,-80,40,-20,-21,17,77,12,24,80,-58,76,-58,77,40,80,-34,17,8,21,-20,80,2,76,-56,77
4849,-20,-20,-40,-40,-80,-80,20,0,20,-80,-80,-80,-20,-20,49,58,-6,-4,20,80,47,69,57,66,20,80,33,65,58,63,40,80,33,65,58,63
4850,-40,-40,20,-20,-40,-20,40,8,20,-80,-80,-80,-20,80,-20,-20,-20,-20,80,80,20,-13,80,-20,80,80,20,-8,26,76,40,80,20,-8,26,76
4851,20,-40,-40,-20,-20,-40,40,0,20,-80,-80,-80,-20,80,20,80,80,80,40,80,20,80,80,80,40,80,20,80,80,80,40,80,20,80,80,80
4852,-20,-20,20,-20,-40,-40,20,0,20,-80,-80,-80,20,-20,-20,-20,-20,-20,40,-20,20,-80,-80,-80,40,80,20,14,-15,-15,20,80,20,14,-11,-11
4853,40,-40,-40,20,-20,-40,40,0,-72,20,-80,-80,40,-20,-20,-20,-20,-20,40,80,20,75,41,50,40,80,20,36,23,25,80,80,20,75,77,2
4854,-20,-20,20,-80,-20,-20,20,0,-80,-80,-80,-80,-20,80,-65,-65,-64,-64,79,80,-80,-80,-80,-80,24,80,-78,-78,-78,-78,40,80,-80,-80,-80,-80
4855,-20,-20,-40,-40,-20,-40,20,0,-78,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,51,-80,-80,-80,-80,80,80,-80,-15,-80,-80,40,80,-80,-80,-80,23
4856,40,-40,-20,-40,20,-40,40,-20,20,20,-80,20,-20,80,-20,-20,-20,-20,20,80,20,20,20,20,-20,80,20,20,20,20,40,80,20,20,20,20
4857,-40,-40,-20,-20,-80,-40,40,0,-80,-80,20,-80,-20,-20,20,72,80,74,46,-20,20,75,80,80,80,-20,20,75,80,80,24,80,20,75,80,80
4858,20,-40,-20,-20,-40,-40,40,0,20,-80,-80,-80,40,80,20,22,6,14,40,80,20,-74,18,-74,40,80,20,13,40,-9,80,80,20,-64,31,31
4859,-40,-40,-20,-40,-40,-20,40,-39,20,-80,-80,-80,40,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
4860,20,-40,20,-40,-20,-49,40,0,20,-80,20,-80,-20,80,-20,-20,-20,-20,40,80,20,-33,-33,-53,-20,49,20,-34,-34,-28,80,80,20,-34,-34,-28
4861,-20,-20,20,-20,-20,-48,20,0,20,-80,-80,-80,-20,80,20,80,-12,-12,-20,80,20,-62,-43,-43,40,80,20,-3,-34,-3,40,80,20,-19,-19,-52
4862,-40,-40,-40,-20,-40,-40,40,0,-80,-80,-80,-72,-20,80,-20,-20,-20,-20,40,80,-37,-37,-13,-37,20,-20,-33,-14,-33,-33,40,49,-39,-16,-39,-39
4863,40,-40,-40,-20,-40,-40,40,0,-80,-80,20,20,-20,80,44,20,20,20,40,80,-48,20,20,20,40,80,-12,20,20,20,-20,80,-15,20,20,20
4864,-20,-20,20,-20,-20,-40,20,7,20,-80,-80,-80,40,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4865,40,-40,-40,-20,-20,-40,40,0,-80,-80,-80,-80,-20,72,20,80,16,-35,20,46,20,-60,10,13,20,80,20,-54,10,-48,20,80,20,-61,10,-61
4866,40,-40,20,-20,-20,-40,40,0,20,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,-80,22,-80,27,20,80,11,16,-80,27,40,80,16,16,-80,27
4867,-40,-40,-20,-20,-20,-20,40,0,-80,-80,-80,-80,-20,-20,20,-12,16,-21,40,80,20,80,-11,-11,44,80,20,-31,-14,30,20,80,20,64,33,-17
4868,-40,-40,-20,-40,-20,-20,40,0,-70,-80,-80,-80,20,80,20,-6,-6,-4,40,80,20,-13,28,26,40,80,20,-8,-12,-16,20,80,20,80,-71,-71
4869,-20,-20,20,-40,-20,-20,20,8,-80,-80,-73,-80,-20,-20,20,80,80,80,40,80,20,12,80,14,20,80,20,12,8,14,20,80,20,80,80,14
4870,-20,-20,20,-20,-20,-20,20,-30,20,-80,20,20,40,75,20,20,20,20,20,77,20,20,20,20,40,40,20,20,20,20,44,80,20,20,20,20
4871,20,-40,20,-40,-40,-40,40,0,20,-80,-80,-80,20,-20,-20,-20,-20,-20,31,-20,14,20,17,18,40,80,-79,11,-66,14,40,80,4,33,34,34
4872,-20,-20,-40,-20,-40,-40,20,0,-80,-80,-80,-80,40,80,-27,-27,-27,-27,76,80,-3,-28,-3,-28,20,80,5,-10,5,-10,20,40,5,-10,5,-10
4873,40,-40,-20,-40,-20,-20,40,0,-80,-80,-80,20,20,-20,20,20,20,20,40,-20,20,20,20,20,40,80,20,20,20,20,40,80,20,20,20,20
4874,-40,-40,20,-40,-40,-40,40,0,-80,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,-80,-80,-80,-80,20,80,-80,-80,-80,-80,40,80,-80,-80,-80,-80
4875,-40,-40,-40,-40,-20,-20,40,0,-80,-80,-80,-80,-20,-20,20,58,64,-3,-20,-20,20,-59,-59,-59,20,77,20,-41,80,80,20,80,20,11,80,80
4876,40,-40,-40,-40,-40,-40,40,0,20,-80,-80,-80,-20,80,-20,-20,-20,-20,20,80,-80,-80,-80,-80,40,-20,-80,-80,-2,-2,40,80,9,-80,-68,-68
4877,-40,-40,-33,-40,-40,-40,40,-15,20,-80,-80,-80,-20,80,47,47,55,55,20,80,2,47,55,55,40,80,2,47,55,55,20,77,18,47,55,55
4878,-20,-20,-20,-20,-40,-40,20,0,-80,-74,-80,-80,-20,-20,-20,-20,-20,-20,20,80,-20,-20,-20,-20,80,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4879,20,-40,20,-20,-40,-40,40,0,20,-80,-80,-80,-20,-20,20,-35,24,-22,20,80,20,75,-27,-27,20,80,20,80,80,80,40,80,20,75,79,79
4880,-40,-40,20,20,-40,-40,40,0,20,-80,-80,-80,40,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4881,-20,-20,-40,-40,-20,-20,20,0,20,20,-80,-80,-20,-20,-23,-4,-4,-4,20,80,-9,-9,-9,-9,40,80,-10,-7,-10,-10,80,80,58,-9,64,64
4882,-20,-20,20,-20,-20,-20,20,0,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4883,-20,-20,-40,-40,20,20,20,0,20,-80,-80,-80,20,80,-47,-47,-47,-47,40,80,-22,-22,-22,-22,53,80,-22,-49,-49,-49,40,80,-24,-49,-49,-49
4884,-40,-40,20,-20,-40,-40,40,0,20,-80,-80,-80,-20,80,13,64,24,27,20,69,-10,-53,-53,-29,40,80,45,20,-32,25,40,80,45,-26,-52,-10
4885,-20,-20,20,-20,-20,-20,20,0,20,-80,-80,-80,-20,80,-20,-20,-20,-20,-20,-20,20,-70,-70,-70,40,80,20,-7,-64,-64,40,80,20,-2,-79,-80
4886,-40,-40,-20,-40,-40,-40,40,-70,-78,-80,-80,-80,-20,80,-20,-20,-20,-20,-20,80,20,37,22,22,40,80,20,80,50,30,80,80,20,17,19,61
4887,-40,-40,-40,-40,-20,-20,40,0,20,-80,-80,-80,40,-20,26,44,29,29,20,80,26,19,20,20,40,80,20,25,20,10,-20,80,20,25,20,10
4888,-20,-20,-20,-40,-20,-20,20,0,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,-20,80,20,53,5,29,80,80,20,80,-47,-59,40,80,20,80,80,-69
4889,-20,-20,-20,-40,-40,-40,20,0,20,20,-80,-80,-20,-20,-20,-20,-20,-20,43,80,20,64,6,72,40,80,20,73,6,72,40,80,20,73,6,72
4890,-20,-20,-20,20,-40,-40,20,0,20,-80,-80,-80,-20,-20,20,80,80,80,40,80,20,80,80,80,40,-20,20,80,80,80,40,80,20,80,80,80
4891,-20,-20,20,-20,-40,-40,20,0,-80,-80,-80,-80,-20,80,20,80,80,80,40,80,20,9,70,65,40,80,20,71,76,18,20,80,20,80,80,6
4892,-40,-40,-40,-40,-40,-40,-80,0,20,-80,-80,-80,-20,80,20,-16,-16,-16,20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4893,-40,-40,20,-40,20,20,40,0,20,20,20,-80,66,-20,20,59,2,-53,20,80,20,16,11,11,20,80,20,60,60,60,40,80,20,80,80,80
4894,40,-40,-40,-20,-20,-20,40,0,-80,-80,-80,-80,20,80,-20,-20,-20,-20,40,80,20,43,55,37,-20,80,20,39,38,27,-20,80,20,24,43,25
4895,-20,-20,-40,-40,-40,-40,40,0,20,-80,-80,-80,40,-20,-2,28,-8,-12,40,80,16,35,-73,-73,20,80,-66,58,19,35,20,80,2,35,33,35
4896,-20,-20,-68,-40,-40,-40,20,0,-80,20,-80,-80,40,80,-20,-20,-20,-20,20,80,20,23,-18,-18,40,80,20,23,4,-17,40,80,20,23,-26,-26
4897,40,-40,-80,-40,-20,-20,40,0,20,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,8,-2,40,35,20,80,23,17,-24,26,40,80,20,17,-25,-5
4898,-40,-40,-20,-40,-40,-40,40,0,-80,-80,-80,20,40,80,20,20,20,20,20,79,20,20,20,20,59,80,20,20,20,20,40,80,20,20,20,20
4899,-20,-20,20,-20,-40,-40,20,0,20,20,-80,-80,-20,-20,20,9,-4,12,20,80,20,9,13,13,80,80,20,-22,-23,-23,20,80,20,9,-26,15
4900,20,-40,-40,-20,-40,-40,40,0,20,-80,-80,-80,20,-20,-20,-20,-20,-20,40,80,-16,-16,-16,-16,20,80,52,70,72,72,40,80,-10,-2,-2,-25
4901,-20,-20,-20,-40,-40,-40,20,0,-80,-80,20,-80,-20,80,20,30,16,16,80,80,20,30,16,16,20,80,20,-19,16,16,40,80,20,-36,16,16
4902,-40,-40,20,-20,-20,-20,40,0,-80,-80,-80,-80,80,80,-20,-20,-20,-20,40,80,20,48,59,59,80,80,20,24,35,35,40,80,20,24,35,35
4903,20,-40,-20,-40,-20,-20,40,0,-80,20,-80,-80,-20,-20,-47,20,-5,-4,-20,-20,-70,8,15,-70,40,62,-70,34,-70,-70,40,80,-64,34,3,3
4904,20,-40,-20,-40,-40,-40,40,0,-80,-76,-80,-80,-20,-20,20,80,80,80,80,-20,20,-12,-12,-12,20,80,20,-11,-11,3,40,80,20,-15,-13,-15
4905,40,-40,20,-40,-20,-20,40,0,-80,-80,20,-80,-20,63,2,25,-6,5,40,79,2,25,8,25,40,80,-38,22,-38,-38,40,62,-39,22,-39,-39
4906,-20,-20,20,-69,-40,-40,20,0,20,-80,-80,20,-20,80,-20,-20,-20,-20,80,72,20,20,20,20,40,80,20,20,20,20,80,80,20,20,20,20
4907,40,-40,20,-80,-40,-40,40,2,20,-80,-80,-80,40,80,-20,-20,-20,-20,80,80,38,60,-80,-80,20,80,38,52,69,69,40,80,-80,63,60,60
4908,20,-40,-80,-40,-54,-54,40,8,20,-80,20,-80,20,-20,20,80,-24,-24,20,80,20,80,-32,-32,40,-20,20,80,-40,-40,-20,80,20,80,-40,-40
4909,-20,-20,-20,-40,-40,-40,20,0,-80,-80,-80,-80,20,80,20,-37,29,10,40,80,20,38,-64,-64,40,-20,20,-6,-59,-59,40,80,20,38,20,19
4910,-20,-20,20,-20,20,20,20,0,20,-80,-80,20,-20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,-20,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4911,20,-40,20,-40,-40,-40,40,0,20,-80,20,-80,-20,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,72,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4912,-20,-20,20,-20,-20,-20,20,0,-80,-80,-80,-80,-20,-20,-4,-4,-23,-23,40,80,-10,-10,-10,-10,-20,80,5,10,5,10,40,80,5,10,5,10
4913,20,-40,20,-20,-40,-40,40,0,20,-80,-80,20,-20,-20,29,20,20,20,20,80,34,20,20,20,40,80,29,20,20,20,40,72,29,20,20,20
4914,-20,-20,-40,-43,-40,-40,20,-1,20,-80,-80,-80,-20,80,4,-2,-17,-21,20,80,12,21,16,21,20,80,-11,-70,-2,-70,20,80,-18,11,-44,9
4915,-40,-40,-40,-40,-20,-20,40,0,20,-80,20,-80,-20,80,-20,-20,-20,-20,40,80,20,-80,-80,-80,40,80,20,80,65,80,20,80,20,-80,-80,-80
4916,-20,-20,-20,-73,-20,-20,20,-14,-80,-80,-76,20,-20,80,20,20,20,20,20,80,20,20,20,20,20,80,20,20,20,20,40,80,20,20,20,20
4917,40,-40,-40,-40,-44,-44,40,0,-80,-80,-80,-80,-20,-20,20,-21,-21,66,40,80,20,-69,-69,-69,40,80,20,80,80,-13,-20,80,20,80,80,-13
4918,-20,-20,-40,-20,-40,-40,20,-14,-80,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,36,58,32,20,40,80,12,60,29,-79,20,80,11,58,32,20
4919,-20,-20,20,-20,-80,-80,20,0,-80,-80,-80,-80,80,-20,-20,-20,-20,-20,80,-20,20,-46,-46,13,40,80,20,42,44,68,40,74,20,-7,-7,-22
4920,-40,-40,20,-20,-40,-40,40,0,20,-80,-80,20,80,75,-20,-20,-20,-20,20,80,20,20,20,20,20,80,20,20,20,20,20,80,20,20,20,20
4921,20,-40,20,-20,-20,-20,40,0,20,-80,-80,-76,-20,80,-2,10,-7,5,20,80,-9,10,-62,5,40,80,-60,-61,-61,-61,27,80,-60,10,-61,11
4922,40,-40,-20,-65,-20,-20,40,-11,-80,-80,-80,-80,-20,-20,20,-59,-50,-50,40,-20,20,-66,-66,-66,40,80,20,-64,-64,-64,40,80,20,-56,-56,-58
4923,-20,-20,-40,-40,-20,-20,20,0,20,-80,-79,-80,80,80,20,-16,-23,-14,40,80,20,-76,-74,-73,40,80,20,-7,-74,-74,80,80,20,-10,-77,-77
4924,40,-40,-20,20,-20,-20,40,0,20,-80,-80,-80,-20,-20,-20,-20,-20,-20,40,80,20,-56,-14,-69,20,-20,20,-64,-79,-12,20,80,20,-18,-18,-64
4925,-40,-40,-20,-40,-65,-65,40,0,-80,-80,-80,-80,-20,-20,12,-26,-8,-25,40,80,20,-65,57,-21,20,80,-34,-56,57,-5,20,80,-41,-58,57,-5
4926,-20,-20,-40,-20,-40,-40,20,0,-80,-80,-80,-80,40,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4927,-40,-40,-80,-40,20,20,40,0,20,20,-80,-80,20,-20,2,-16,-9,-13,20,57,-77,-77,12,-77,20,-20,12,77,8,7,40,80,11,77,8,7
4928,20,-40,-20,-40,-40,-40,40,0,20,20,-80,-79,20,80,-4,80,-22,-20,40,80,18,23,73,7,20,80,73,77,73,76,40,80,23,30,31,-13
4929,40,-40,-40,-20,-20,-20,40,0,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4930,40,-40,-40,-40,-40,-40,40,0,-80,-80,-80,-80,20,80,20,80,68,68,75,80,20,63,80,80,20,80,20,60,70,70,20,80,20,60,70,70
4931,-40,-40,-40,-20,-40,-40,40,-2,-80,20,-80,-80,-20,-20,-20,-20,-20,-20,40,-20,56,57,-64,66,40,72,59,7,-2,-45,20,80,59,7,-15,71
4932,20,-40,20,-40,-20,-20,40,0,20,-80,-80,-80,20,80,-20,-20,-20,-20,20,80,20,20,26,18,40,74,20,17,18,39,40,80,20,17,18,16
4933,-20,-20,-40,-40,-40,-40,20,0,-80,-80,-80,-80,-20,80,20,65,79,79,20,75,20,65,68,12,20,80,20,65,72,72,20,73,20,80,80,-11
4934,-40,-40,20,-40,-20,-20,40,0,-80,20,-80,-80,-20,80,-20,-20,-20,-20,20,80,3,12,-10,-10,20,80,5,12,-5,-5,75,74,5,12,-5,-5
4935,-40,-40,-20,20,-40,-40,40,0,20,-80,-80,-80,40,-20,-6,-6,-38,-38,20,-20,-16,-64,-16,10,20,80,-17,-17,3,10,40,80,3,-64,-62,-13
4936,-20,-20,-40,-40,-40,-40,20,0,20,-80,-80,-80,40,80,20,-20,-23,-23,40,80,20,-55,-20,-58,20,-20,20,79,-27,-27,20,80,20,79,-29,-29
4937,-40,-40,20,-40,-40,-40,40,0,-80,-80,-80,-80,-20,73,20,58,59,58,80,80,20,58,59,58,40,80,20,-4,54,-4,20,80,20,58,9,33
4938,20,-40,-20,-78,20,20,40,0,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4939,20,-40,20,-40,-40,-40,40,0,20,-80,20,-79,40,80,-4,29,21,28,40,80,12,49,6,53,10,78,39,22,24,-4,20,80,39,22,24,-4
4940,20,-40,-80,-76,-40,-40,40,0,-80,-80,20,-80,40,80,-2,-5,-2,12,20,-20,2,-15,-15,-15,20,-20,-5,2,12,7,40,80,2,2,-19,-19
4941,20,-40,20,-40,-40,-80,40,0,20,-80,-80,-80,40,-20,20,-2,12,-9,40,-20,20,-28,-28,-28,20,80,20,24,-32,-32,40,80,20,39,37,37
4942,-40,-40,-20,-67,-40,-40,40,0,20,-80,-80,-80,80,-20,-20,-20,-20,-20,40,-20,-20,-20,-20,-20,40,80,-20,-20,-20,-20,10,-20,-20,-20,-20,-20
4943,40,-40,-40,-20,-75,-75,40,0,20,-80,20,-80,-20,80,2,-2,71,-14,20,80,7,-16,71,80,40,80,-25,66,71,80,20,80,-33,73,71,80
4944,-20,-20,-20,-28,-40,-40,20,0,20,-80,-80,20,40,80,20,20,20,20,40,80,20,20,20,20,20,80,20,20,20,20,20,80,20,20,20,20
4945,-20,-20,-40,-40,-67,-67,20,0,20,-33,-80,20,-20,80,20,20,20,20,20,80,20,20,20,20,40,-20,20,20,20,20,40,80,20,20,20,20
4946,-40,-40,-20,20,-20,-20,40,0,-80,-80,20,-80,80,80,2,-35,-19,-33,40,80,37,44,46,50,20,-20,-12,80,-3,-62,40,80,4,80,46,80
4947,-20,-20,-40,-20,-28,-28,20,0,20,-80,-79,-80,44,-20,-5,-55,-54,20,40,-20,-20,-20,-20,-20,40,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4948,40,-40,20,-40,-40,-40,40,0,20,-80,-80,20,-20,80,-20,-20,-20,-20,-20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4949,20,-40,20,-20,20,20,40,0,-80,-80,-80,-80,-20,80,-20,-20,-20,-20,75,80,-20,-20,-20,-20,-20,80,-20,-20,-20,-20,20,-20,-20,-20,-20,-20
4950,-40,-40,-20,-80,-20,-20,40,0,-80,-80,-80,-80,-20,-20,20,80,80,80,40,80,20,80,80,80,80,80,20,80,80,80,40,80,20,80,80,80
4951,-20,-20,-20,-20,-40,-40,20,0,20,20,-80,20,40,-20,20,20,20,20,32,80,20,20,20,20,20,80,20,20,20,20,40,80,20,20,20,20
4952,40,-40,-20,-40,-20,-20,40,0,-80,-80,-80,-72,80,-20,20,80,80,80,40,80,20,80,80,80,40,-20,20,80,80,80,-20,80,20,80,80,80
4953,40,-40,-40,-20,-80,-80,40,0,-57,-80,-80,-80,-20,80,20,30,-13,-13,20,80,20,-67,-67,-67,40,80,20,33,4,58,79,80,20,30,33,33
4954,-20,-20,-40,-40,-20,-20,68,0,20,-80,-80,-80,-20,80,-20,-20,-20,-20,20,80,-20,-20,-20,-20,40,80,-20,-20,-20,-20,40,-20,-20,-20,-20,-20
4955,20,-40,-20,-60,-40,-40,40,0,-80,-80,-80,-80,40,23,10,47,-4,25,40,23,9,-23,18,-23,40,80,-8,47,16,-9,40,80,-18,-22,14,-45
4956,20,-40,20,-20,-20,-20,40,0,-80,-80,-80,-80,40,80,20,80,80,80,20,80,20,13,43,17,40,80,20,13,43,67,40,80,20,13,80,68
4957,40,-40,-40,-40,-40,-40,40,2,20,-80,-33,-80,-20,28,-20,-20,-20,-20,80,48,20,75,80,80,62,80,20,75,47,49,40,80,20,75,6,16
4958,-20,-20,-20,-40,-40,-40,20,0,-80,-80,-80,-80,20,80,-20,-20,-20,-20,20,59,-80,-80,-80,-80,20,80,-80,-80,-80,-80,40,80,-80,-80,-9,-52
4959,-40,-40,-40,-57,-20,-20,40,0,20,-80,-80,-80,20,-20,-20,-20,-20,-20,40,80,-80,-80,78,-30,71,80,-80,-80,-80,-80,40,80,-80,-67,-80,-80
4960,40,-40,20,-80,-40,-40,40,-7,20,-80,-80,-80,-20,-20,20,80,80,80,20,80,20,80,80,80,40,23,20,25,32,32,62,80,20,25,32,32
4961,-40,-40,-20,-40,-40,-40,40,0,20,20,-80,-80,-20,80,-4,-17,11,23,40,80,8,-21,3,23,40,80,13,-23,-23,-3,20,80,13,-23,21,20
4962,-20,-20,-40,20,-57,-57,20,0,20,20,-80,-33,20,80,23,23,23,23,20,80,23,23,23,23,80,44,23,23,23,23,71,23,23,23,23,23
4963,-20,-20,20,-20,-80,-80,20,0,-80,-80,20,-80,-20,-20,20,80,80,80,20,-20,20,80,80,80,20,80,20,72,78,78,40,80,20,72,78,78
4964,20,-40,-40,-40,-40,-40,40,-41,20,-80,-80,-80,20,-20,-12,-12,-24,-27,-20,80,-14,-25,-25,-25,20,79,-15,-38,-38,-38,40,44,-15,-38,-38,-38
4965,20,-40,20,-40,20,20,40,0,-80,-80,-80,-80,80,80,-11,-39,-41,-38,40,80,-18,-18,-18,-18,-20,34,17,17,18,21,80,80,17,17,18,21
4966,-40,-40,20,-20,-20,-20,40,-35,20,-80,-80,-80,40,80,-20,-20,-20,-20,40,80,20,-80,-80,-80,40,80,20,-80,-80,-80,20,79,20,-80,-80,-80
4967,-20,-20,-20,-38,-40,-40,20,0,20,-80,-80,-80,20,80,-20,-20,-20,-20,20,80,-27,-27,-27,-27,40,80,-40,-40,-40,-40,20,34,-40,-40,-40,-40
4968,40,-40,-20,-20,-40,-40,40,0,20,20,-71,20,-20,-20,20,20,20,20,40,80,20,20,20,20,20,-20,20,20,20,20,-20,80,20,20,20,20
