,mscore
52263,22
52264,38
52265,54
52266,76
52267,36
52268,23
52269,35
52270,55
52271,78
52272,80
52273,78
52274,34
52275,47
52276,49
52277,51
52278,65
52279,51
52280,69
52281,63
52282,70
52283,54
52284,30
52285,38
52286,4
52287,76
52288,53
52289,36
52290,45
52291,33
52292,49
52293,26
52294,70
52295,48
52296,27
52297,41
52298,80
52299,17
52300,33
52301,30
52302,48
52303,29
52304,38
52305,78
52306,68
52307,31
52308,55
52309,50
52310,35
52311,50
52312,21
52313,21
52314,41
52315,37
52316,24
52317,44
52318,75
52319,53
52320,76
52321,36
52322,20
52323,21
52324,67
52325,55
52326,40
52327,47
52328,28
52329,49
52330,47
52331,27
52332,40
52333,24
52334,77
52335,32
52336,32
52337,67
52338,59
52339,52
52340,67
52341,58
52342,23
52343,48
52344,77
52345,57
52346,25
52347,53
52348,78
52349,59
52350,42
52351,50
52352,46
52353,71
52354,80
52355,80
52356,28
52357,55
52358,39
52359,40
52360,72
52361,37
52362,27
52363,38
52364,25
52365,74
52366,52
52367,46
52368,51
52369,34
52370,26
52371,41
52372,41
52373,42
52374,16
52375,75
52376,63
52377,62
52378,50
52379,47
52380,63
52381,27
52382,49
52383,36
52384,80
52385,52
52386,67
52387,56
52388,63
52389,50
52390,43
52391,25
52392,39
52393,44
52394,52
52395,43
52396,76
52397,31
52398,58
52399,49
52400,58
52401,63
52402,39
52403,25
52404,80
52405,25
52406,38
52407,64
52408,40
52409,63
52410,49
52411,29
52412,59
52413,16
52414,22
52415,77
52416,44
52417,76
52418,58
52419,21
52420,20
52421,40
52422,22
52423,60
52424,54
52425,40
52426,45
52427,77
52428,66
52429,33
52430,69
52431,79
52432,80
52433,80
52434,29
52435,59
52436,30
52437,52
52438,56
52439,44
52440,31
52441,58
52442,26
52443,27
52444,77
52445,51
52446,80
52447,62
52448,50
52449,52
52450,61
52451,35
52452,46
52453,42
52454,32
52455,27
52456,46
52457,28
52458,68
52459,26
52460,80
52461,72
52462,76
52463,47
52464,65
52465,44
52466,45
52467,45
52468,10
52469,78
52470,72
52471,40
52472,17
52473,72
52474,53
52475,25
52476,80
52477,80
52478,52
52479,46
52480,46
52481,41
52482,44
52483,26
52484,80
52485,48
52486,42
52487,19
52488,80
52489,76
52490,45
52491,48
52492,40
52493,80
52494,80
52495,78
52496,63
52497,43
52498,44
52499,27
52500,75
52501,38
52502,21
52503,23
52504,38
52505,41
52506,49
52507,66
52508,21
52509,58
52510,75
52511,80
52512,75
52513,40
52514,65
52515,46
52516,48
52517,73
52518,30
52519,54
52520,53
52521,35
52522,41
52523,48
52524,12
52525,52
52526,22
52527,64
52528,80
52529,17
52530,80
52531,80
52532,10
52533,38
52534,63
52535,60
52536,63
52537,52
52538,65
52539,27
52540,45
52541,71
52542,40
52543,70
52544,77
52545,20
52546,66
52547,31
52548,15
52549,66
52550,78
52551,21
52552,39
52553,34
52554,68
52555,43
52556,48
52557,75
52558,47
52559,47
52560,46
52561,47
52562,39
52563,67
52564,46
52565,35
52566,61
52567,76
52568,50
52569,51
52570,32
52571,20
52572,53
52573,50
52574,43
52575,77
52576,52
52577,44
52578,43
52579,52
52580,80
52581,51
52582,34
52583,60
52584,54
52585,26
52586,74
52587,77
52588,69
52589,25
52590,55
52591,58
52592,51
52593,42
52594,52
52595,43
52596,49
52597,25
52598,42
52599,80
52600,48
52601,49
52602,77
52603,34
52604,47
52605,34
52606,18
52607,17
52608,21
52609,48
52610,75
52611,76
52612,45
52613,24
52614,37
52615,75
52616,20
52617,66
52618,25
52619,76
52620,55
52621,41
52622,57
52623,77
52624,60
52625,27
52626,24
52627,28
52628,52
52629,30
52630,30
52631,67
52632,54
52633,12
52634,59
52635,28
52636,11
52637,43
52638,59
52639,54
52640,23
52641,44
52642,51
52643,58
52644,48
52645,60
52646,64
52647,80
52648,10
52649,52
52650,79
52651,54
52652,63
52653,27
52654,36
52655,78
52656,69
52657,20
52658,38
52659,49
52660,45
52661,70
52662,44
52663,66
52664,66
52665,42
52666,78
52667,39
52668,45
52669,28
52670,41
52671,43
52672,24
52673,45
52674,33
52675,37
52676,35
52677,30
52678,21
52679,31
52680,49
52681,50
52682,55
52683,72
52684,54
52685,31
52686,80
52687,60
52688,44
52689,75
52690,32
52691,25
52692,48
52693,18
52694,80
52695,50
52696,47
52697,39
52698,37
52699,79
52700,73
52701,43
52702,40
52703,7
52704,47
52705,23
52706,49
52707,33
52708,46
52709,52
52710,76
52711,39
52712,27
52713,40
52714,22
52715,45
52716,19
52717,60
52718,56
52719,75
52720,54
52721,44
52722,33
52723,23
52724,68
52725,39
52726,69
52727,70
52728,36
52729,28
52730,18
52731,70
52732,69
52733,62
52734,30
52735,59
52736,28
52737,42
52738,80
52739,33
52740,36
52741,54
52742,47
52743,39
52744,10
52745,41
52746,39
52747,18
52748,54
52749,19
52750,43
52751,39
52752,77
52753,50
52754,43
52755,26
52756,46
52757,41
52758,49
52759,19
52760,70
52761,50
52762,80
52763,35
52764,46
52765,53
52766,41
52767,24
52768,66
52769,62
52770,16
52771,69
52772,27
52773,53
52774,30
52775,80
52776,69
52777,49
52778,34
52779,48
52780,24
52781,21
52782,47
52783,26
52784,28
52785,80
52786,48
52787,29
52788,26
52789,50
52790,34
52791,50
52792,23
52793,22
52794,39
52795,43
52796,48
52797,70
52798,36
52799,49
52800,45
52801,43
52802,45
52803,29
52804,71
52805,72
52806,56
52807,22
52808,23
52809,66
52810,16
52811,33
52812,31
52813,36
52814,47
52815,26
52816,45
52817,48
52818,80
52819,46
52820,73
52821,53
52822,44
52823,23
52824,57
52825,28
52826,55
52827,62
52828,34
52829,38
52830,46
52831,36
52832,22
52833,22
52834,43
52835,18
52836,80
52837,45
52838,50
52839,40
52840,51
52841,75
52842,45
52843,49
52844,27
52845,43
52846,19
52847,57
52848,76
52849,49
52850,22
52851,18
52852,42
52853,39
52854,29
52855,25
52856,43
52857,74
52858,53
52859,24
52860,33
52861,61
52862,76
52863,45
52864,47
52865,79
52866,68
52867,80
52868,65
52869,45
52870,75
52871,40
52872,48
52873,26
52874,76
52875,79
52876,23
52877,23
52878,38
52879,43
52880,66
52881,30
52882,32
52883,20
52884,44
52885,34
52886,80
52887,75
52888,18
52889,49
52890,50
52891,40
52892,47
52893,59
52894,79
52895,70
52896,50
52897,32
52898,45
52899,66
52900,52
52901,77
52902,40
52903,70
52904,36
52905,29
52906,46
52907,17
52908,22
52909,40
52910,47
52911,47
52912,48
52913,80
52914,55
52915,28
52916,19
52917,44
52918,64
52919,13
52920,45
52921,50
52922,72
52923,33
52924,41
52925,28
52926,33
52927,61
52928,38
52929,51
52930,54
52931,36
52932,50
52933,49
52934,80
52935,48
52936,58
52937,24
52938,22
52939,46
52940,29
52941,20
52942,49
52943,52
52944,39
52945,30
52946,76
52947,32
52948,44
52949,49
52950,38
52951,80
52952,75
52953,22
52954,62
52955,29
52956,47
52957,75
52958,74
52959,27
52960,48
52961,37
52962,58
52963,54
52964,37
52965,66
52966,60
52967,24
52968,50
52969,72
52970,19
52971,80
52972,23
52973,22
52974,9
52975,21
52976,38
52977,70
52978,18
52979,10
52980,64
52981,27
52982,55
52983,39
52984,60
52985,39
52986,46
52987,30
52988,43
52989,69
52990,40
52991,22
52992,32
52993,60
52994,18
52995,80
52996,73
52997,23
52998,70
52999,24
53000,73
53001,21
53002,35
53003,31
53004,50
53005,48
53006,48
53007,33
53008,26
53009,76
53010,50
53011,39
53012,41
53013,52
53014,75
53015,24
53016,27
53017,71
53018,19
53019,47
53020,56
53021,56
53022,45
53023,78
53024,27
53025,80
53026,25
53027,30
53028,53
53029,40
53030,47
53031,47
53032,41
53033,16
53034,74
53035,24
53036,57
53037,42
53038,68
53039,44
53040,46
53041,46
53042,27
53043,13
53044,80
53045,34
53046,74
53047,80
53048,54
53049,35
53050,25
53051,27
53052,35
53053,66
53054,40
53055,50
53056,28
53057,24
53058,52
53059,66
53060,41
53061,32
53062,35
53063,34
53064,23
53065,57
53066,31
53067,48
53068,69
53069,23
53070,76
53071,20
53072,66
53073,41
53074,34
53075,46
53076,38
53077,61
53078,26
53079,17
53080,55
53081,24
53082,51
53083,33
53084,38
53085,47
53086,37
53087,21
53088,68
53089,55
53090,25
53091,36
53092,12
53093,52
53094,49
53095,17
53096,53
53097,74
53098,36
53099,29
53100,45
53101,17
53102,30
53103,34
53104,34
53105,39
53106,33
53107,68
53108,57
53109,32
53110,44
53111,61
53112,74
53113,23
53114,32
53115,73
53116,46
53117,19
53118,50
53119,17
53120,27
53121,35
53122,66
53123,43
53124,28
53125,32
53126,26
53127,28
53128,35
53129,39
53130,68
53131,33
53132,42
53133,70
53134,54
53135,27
53136,68
53137,79
53138,53
53139,28
53140,67
53141,60
53142,52
53143,69
53144,51
53145,54
53146,59
53147,76
53148,48
53149,26
53150,68
53151,79
53152,44
53153,9
53154,76
53155,49
53156,15
53157,17
53158,49
53159,52
53160,68
53161,51
53162,39
53163,41
53164,39
53165,25
53166,41
53167,22
53168,42
53169,75
53170,68
53171,27
53172,72
53173,34
53174,53
53175,49
53176,77
53177,31
53178,34
53179,55
53180,40
53181,78
53182,50
53183,42
53184,49
53185,31
53186,35
53187,51
53188,44
53189,27
53190,79
53191,46
53192,68
53193,32
53194,49
53195,41
53196,19
53197,75
53198,10
53199,75
53200,47
53201,59
53202,77
53203,74
53204,38
53205,44
53206,62
53207,27
53208,44
53209,37
53210,29
53211,75
53212,70
53213,54
53214,51
53215,36
53216,48
53217,30
53218,32
53219,21
53220,68
53221,59
53222,41
53223,29
53224,37
53225,72
53226,38
53227,26
53228,63
53229,34
53230,3
53231,76
53232,32
53233,28
53234,75
53235,76
53236,52
53237,74
53238,20
53239,64
53240,44
53241,45
53242,50
53243,53
53244,28
53245,29
53246,72
53247,47
53248,41
53249,42
53250,67
53251,25
53252,21
53253,78
53254,58
53255,46
53256,38
53257,52
53258,43
53259,49
53260,42
53261,68
53262,64
53263,68
53264,48
53265,50
53266,46
53267,16
53268,47
53269,28
53270,51
53271,53
53272,60
53273,62
53274,60
53275,71
53276,50
53277,49
53278,63
53279,21
53280,28
53281,26
53282,67
53283,73
53284,55
53285,50
53286,40
53287,49
53288,45
53289,46
53290,42
53291,34
53292,43
53293,19
53294,68
53295,78
53296,39
53297,41
53298,75
53299,75
53300,41
53301,51
53302,47
53303,48
53304,22
53305,33
53306,15
53307,34
53308,20
53309,61
53310,54
53311,45
53312,56
53313,61
53314,22
53315,26
53316,77
53317,10
53318,75
53319,57
53320,56
53321,27
53322,72
53323,49
53324,75
53325,19
53326,53
53327,47
53328,17
53329,5
53330,20
53331,43
53332,71
53333,20
53334,51
53335,26
53336,45
53337,49
53338,68
53339,48
53340,41
53341,36
53342,42
53343,28
53344,63
53345,31
53346,47
53347,78
53348,11
53349,61
53350,40
53351,41
53352,74
53353,27
53354,47
53355,70
53356,50
53357,39
53358,21
53359,52
53360,41
53361,46
53362,30
53363,29
53364,65
53365,36
53366,47
53367,74
53368,61
53369,54
53370,32
53371,61
53372,76
53373,16
53374,78
53375,41
53376,22
53377,34
53378,24
53379,54
53380,79
53381,76
53382,70
53383,32
53384,56
53385,73
53386,21
53387,47
53388,12
53389,24
53390,29
53391,29
53392,65
53393,65
53394,24
53395,34
53396,25
53397,25
53398,80
53399,30
53400,57
53401,71
53402,50
53403,54
53404,68
53405,21
53406,7
53407,69
53408,26
53409,49
53410,57
53411,45
53412,52
53413,32
53414,2
53415,75
53416,80
53417,37
53418,46
53419,51
53420,52
53421,27
53422,52
53423,24
53424,31
53425,39
53426,48
53427,74
53428,48
53429,38
53430,78
53431,52
53432,52
53433,79
53434,79
53435,55
53436,64
53437,44
53438,41
53439,20
53440,76
53441,24
53442,60
53443,41
53444,68
53445,34
53446,27
53447,21
53448,48
53449,45
53450,28
53451,35
53452,11
53453,47
53454,26
53455,56
53456,73
53457,31
53458,55
53459,25
53460,44
53461,27
53462,21
53463,41
53464,7
53465,76
53466,63
53467,76
53468,49
53469,47
53470,37
53471,10
53472,24
53473,61
53474,50
53475,45
53476,18
53477,53
53478,30
53479,52
53480,26
53481,25
53482,80
53483,35
53484,47
53485,29
53486,47
53487,49
53488,30
53489,53
53490,62
53491,43
53492,44
53493,80
53494,72
53495,46
53496,61
53497,47
53498,48
53499,52
53500,65
53501,57
53502,46
53503,34
53504,54
53505,14
53506,50
53507,47
53508,77
53509,19
53510,38
53511,22
53512,39
53513,30
53514,51
53515,18
53516,8
53517,51
53518,58
53519,76
53520,39
53521,23
53522,49
53523,64
53524,39
53525,40
53526,80
53527,35
53528,12
53529,45
53530,35
53531,21
53532,54
53533,49
53534,24
53535,26
53536,29
53537,28
53538,17
53539,38
53540,70
53541,41
53542,40
53543,69
53544,36
53545,25
53546,26
53547,69
53548,28
53549,21
53550,28
53551,52
53552,25
53553,58
53554,80
53555,29
53556,24
53557,23
53558,40
53559,31
53560,34
53561,50
53562,24
53563,37
53564,38
53565,27
53566,23
53567,24
53568,76
53569,80
53570,46
53571,80
53572,63
53573,80
53574,42
53575,28
53576,77
53577,35
53578,55
53579,21
53580,51
53581,43
53582,45
53583,10
53584,67
53585,52
53586,47
53587,41
53588,44
53589,45
53590,7
53591,25
53592,44
53593,46
53594,66
53595,48
53596,74
53597,59
53598,41
53599,67
53600,41
53601,66
53602,32
53603,45
53604,21
53605,24
53606,67
53607,42
53608,80
53609,13
53610,47
53611,38
53612,23
53613,57
53614,4
53615,27
53616,80
53617,27
53618,72
53619,46
53620,72
53621,70
53622,32
53623,45
53624,51
53625,45
53626,47
53627,23
53628,66
53629,53
53630,61
53631,53
53632,64
53633,32
53634,30
53635,13
53636,40
53637,75
53638,65
53639,48
53640,70
53641,20
53642,43
53643,17
53644,62
53645,53
53646,47
53647,78
53648,76
53649,74
53650,36
53651,45
53652,66
53653,49
53654,52
53655,46
53656,57
53657,49
53658,50
53659,46
53660,58
53661,80
53662,22
53663,49
53664,19
53665,55
53666,19
53667,53
53668,32
53669,57
53670,80
53671,80
53672,36
53673,36
53674,28
53675,48
53676,45
53677,49
53678,53
53679,74
53680,50
53681,41
53682,43
53683,50
53684,28
53685,44
53686,43
53687,59
53688,40
53689,15
53690,17
53691,21
53692,42
53693,74
53694,46
53695,72
53696,12
53697,43
53698,50
53699,78
53700,66
53701,44
53702,80
53703,55
53704,51
53705,26
53706,22
53707,28
53708,30
53709,24
53710,28
53711,46
53712,51
53713,38
53714,57
53715,30
53716,78
53717,24
53718,53
53719,26
53720,61
53721,67
53722,28
53723,49
53724,26
53725,25
53726,74
53727,38
53728,21
53729,58
53730,16
53731,26
53732,33
53733,56
53734,46
53735,38
53736,26
53737,26
53738,30
53739,71
53740,33
53741,70
53742,52
53743,32
53744,62
53745,76
53746,16
53747,50
53748,53
53749,80
53750,71
53751,19
53752,30
53753,45
53754,39
53755,46
53756,32
53757,35
53758,71
53759,66
53760,80
53761,48
53762,52
53763,67
53764,57
53765,28
53766,40
53767,68
53768,58
53769,22
53770,38
53771,49
53772,66
53773,31
53774,80
53775,29
53776,75
53777,19
53778,56
53779,79
53780,24
53781,56
53782,66
53783,51
53784,24
53785,24
53786,61
53787,29
53788,44
53789,42
53790,47
53791,26
53792,45
53793,44
53794,80
53795,52
53796,74
53797,74
53798,20
53799,55
53800,74
53801,21
53802,47
53803,19
53804,80
53805,45
53806,20
53807,73
53808,58
53809,45
53810,74
53811,79
53812,73
53813,73
53814,80
53815,59
53816,10
53817,43
53818,46
53819,48
53820,60
53821,52
53822,54
53823,80
53824,31
53825,54
53826,70
53827,25
53828,76
53829,60
53830,72
53831,41
53832,40
53833,22
53834,48
53835,35
53836,16
53837,33
53838,50
53839,61
53840,71
53841,48
53842,77
53843,48
53844,29
53845,64
53846,45
53847,20
53848,80
53849,43
53850,71
53851,73
53852,45
53853,75
53854,65
53855,73
53856,20
53857,39
53858,25
53859,75
53860,34
53861,27
53862,35
53863,53
53864,68
53865,40
53866,14
53867,80
53868,61
53869,20
53870,24
53871,30
53872,80
53873,52
53874,36
53875,78
53876,27
53877,27
53878,53
53879,20
53880,40
53881,41
53882,28
53883,63
53884,75
53885,33
53886,62
53887,27
53888,23
53889,12
53890,30
53891,56
53892,65
53893,47
53894,12
53895,80
53896,79
53897,46
53898,36
53899,47
53900,20
53901,51
53902,22
53903,50
53904,16
53905,52
53906,35
53907,46
53908,23
53909,39
53910,52
53911,18
53912,42
53913,37
53914,48
53915,69
53916,59
53917,49
53918,16
53919,43
53920,50
53921,62
53922,53
53923,46
53924,38
53925,46
53926,52
53927,25
53928,43
53929,44
53930,54
53931,56
53932,51
53933,29
53934,48
53935,67
53936,80
53937,56
53938,33
53939,15
53940,25
53941,46
53942,48
53943,62
53944,55
53945,41
53946,36
53947,46
53948,70
53949,27
53950,46
53951,57
53952,36
53953,35
53954,43
53955,65
53956,52
53957,41
53958,44
53959,44
53960,79
53961,72
53962,27
53963,67
53964,55
53965,72
53966,41
53967,20
53968,32
53969,66
53970,76
53971,47
53972,40
53973,44
53974,39
53975,41
53976,65
53977,26
53978,44
53979,26
53980,49
53981,32
53982,71
53983,50
53984,54
53985,56
53986,0
53987,50
53988,49
53989,32
53990,30
53991,48
53992,57
53993,48
53994,66
53995,70
53996,34
53997,16
53998,45
53999,62
54000,53
54001,48
54002,38
54003,59
54004,69
54005,40
54006,49
54007,18
54008,54
54009,35
54010,52
54011,24
54012,15
54013,44
54014,80
54015,45
54016,42
54017,22
54018,23
54019,40
54020,18
54021,31
54022,30
54023,42
54024,50
54025,37
54026,79
54027,51
54028,30
54029,51
54030,55
54031,49
54032,46
54033,61
54034,40
54035,37
54036,21
54037,77
54038,80
54039,5
54040,71
54041,40
54042,80
54043,27
54044,48
54045,25
54046,24
54047,75
54048,52
54049,30
54050,52
54051,70
54052,79
54053,60
54054,78
54055,70
54056,18
54057,59
54058,47
54059,53
54060,65
54061,46
54062,24
54063,79
54064,31
54065,27
54066,72
54067,56
54068,71
54069,19
54070,39
54071,43
54072,27
54073,51
54074,8
54075,32
54076,28
54077,31
54078,24
54079,72
54080,34
54081,49
54082,44
54083,19
54084,32
54085,63
54086,46
54087,70
54088,40
54089,46
54090,21
54091,51
54092,48
54093,52
54094,40
54095,45
54096,26
54097,4
54098,41
54099,80
54100,16
54101,76
54102,51
54103,31
54104,44
54105,45
54106,46
54107,47
54108,9
54109,25
54110,65
54111,50
54112,35
54113,33
54114,27
54115,66
54116,46
54117,17
54118,36
54119,64
54120,69
54121,76
54122,48
54123,25
54124,22
54125,72
54126,45
54127,78
54128,19
54129,15
54130,39
54131,67
54132,73
54133,22
54134,35
54135,62
54136,67
54137,44
54138,70
54139,45
54140,7
54141,31
54142,39
54143,26
54144,42
54145,67
54146,26
54147,72
54148,52
54149,70
54150,80
54151,57
54152,37
54153,45
54154,29
54155,22
54156,7
54157,41
54158,19
54159,28
54160,59
54161,34
54162,24
54163,21
54164,68
54165,76
54166,54
54167,21
54168,39
54169,60
54170,44
54171,33
54172,15
54173,47
54174,51
54175,46
54176,69
54177,4
54178,38
54179,58
54180,43
54181,80
54182,56
54183,44
54184,52
54185,71
54186,26
54187,46
54188,32
54189,50
54190,50
54191,39
54192,63
54193,76
54194,79
54195,56
54196,42
54197,31
54198,43
54199,25
54200,26
54201,76
54202,16
54203,69
54204,27
54205,30
54206,21
54207,45
54208,39
54209,51
54210,30
54211,49
54212,33
54213,44
54214,80
54215,55
54216,27
54217,43
54218,68
54219,25
54220,52
54221,47
54222,59
54223,45
54224,64
54225,50
54226,80
54227,68
54228,20
54229,80
54230,40
54231,54
54232,21
54233,41
54234,70
54235,77
54236,47
54237,46
54238,70
54239,39
54240,41
54241,34
54242,48
54243,80
54244,49
54245,34
54246,16
54247,26
54248,59
54249,18
54250,36
54251,43
54252,31
54253,51
54254,31
54255,55
54256,47
54257,22
54258,38
54259,44
54260,62
54261,80
54262,49
54263,28
54264,77
54265,76
54266,37
54267,44
54268,22
54269,80
54270,40
54271,80
54272,53
54273,28
54274,72
54275,2
54276,31
54277,26
54278,54
54279,38
54280,34
54281,51
54282,53
54283,64
54284,10
54285,60
54286,30
54287,68
54288,79
54289,42
54290,55
54291,39
54292,48
54293,51
54294,5
54295,41
54296,78
54297,29
54298,42
54299,34
54300,28
54301,76
54302,42
54303,37
54304,42
54305,48
54306,62
54307,52
54308,35
54309,51
54310,59
54311,70
54312,65
54313,45
54314,35
54315,44
54316,16
54317,39
54318,53
54319,54
54320,30
54321,75
54322,38
54323,50
54324,61
54325,69
54326,32
54327,24
54328,28
54329,53
54330,40
54331,57
54332,26
54333,28
54334,38
54335,43
54336,33
54337,64
54338,68
54339,67
54340,75
54341,10
54342,25
54343,24
54344,41
54345,49
54346,38
54347,15
54348,35
54349,38
54350,61
54351,2
54352,31
54353,71
54354,26
54355,33
54356,66
54357,76
54358,36
54359,44
54360,23
54361,17
54362,27
54363,75
54364,46
54365,26
54366,31
54367,46
54368,61
54369,16
54370,28
54371,43
54372,56
54373,41
54374,64
54375,41
54376,67
54377,46
54378,69
54379,50
54380,25
54381,21
54382,50
54383,80
54384,46
54385,42
54386,28
54387,56
54388,49
54389,68
54390,55
54391,30
54392,55
54393,58
54394,62
54395,28
54396,54
54397,58
54398,52
54399,29
54400,42
54401,22
54402,67
54403,52
54404,39
54405,27
54406,51
54407,24
54408,80
54409,42
54410,51
54411,61
54412,25
54413,54
54414,68
54415,57
54416,21
54417,71
54418,28
54419,41
54420,10
54421,38
54422,24
54423,61
54424,51
54425,49
54426,78
54427,54
54428,68
54429,49
54430,55
54431,49
54432,29
54433,48
54434,77
54435,51
54436,67
54437,52
54438,31
54439,54
54440,44
54441,29
54442,48
54443,52
54444,50
54445,35
54446,34
54447,17
54448,39
54449,71
54450,31
54451,68
54452,43
54453,75
54454,54
54455,32
54456,42
54457,22
54458,30
54459,10
54460,63
54461,55
54462,28
54463,50
54464,24
54465,45
54466,45
54467,32
54468,46
54469,76
54470,71
54471,45
54472,15
54473,40
54474,35
54475,58
54476,35
54477,52
54478,60
54479,20
54480,18
54481,75
54482,39
54483,42
54484,77
54485,45
54486,52
54487,29
54488,26
54489,40
54490,30
54491,74
54492,47
54493,80
54494,42
54495,25
54496,54
54497,69
54498,45
54499,33
54500,43
54501,41
54502,80
54503,80
54504,19
54505,66
54506,25
54507,71
54508,76
54509,73
54510,73
54511,28
54512,38
54513,80
54514,35
54515,34
54516,60
54517,29
54518,59
54519,58
54520,32
54521,75
54522,47
54523,76
54524,41
54525,20
54526,49
54527,25
54528,52
54529,44
54530,50
54531,45
54532,42
54533,41
54534,50
54535,80
54536,22
54537,9
54538,50
54539,44
54540,24
54541,42
54542,50
54543,28
54544,67
54545,42
54546,43
54547,48
54548,19
54549,52
54550,31
54551,39
54552,34
54553,46
54554,26
54555,47
54556,49
54557,24
54558,65
54559,33
54560,75
54561,24
54562,37
54563,40
54564,40
54565,47
54566,48
54567,30
54568,39
54569,19
54570,47
54571,39
54572,51
54573,42
54574,20
54575,16
54576,47
54577,47
54578,11
54579,65
54580,40
54581,44
54582,58
54583,22
54584,57
54585,49
54586,24
54587,24
54588,51
54589,36
54590,73
54591,47
54592,28
54593,51
54594,14
54595,36
54596,76
54597,68
54598,62
54599,37
54600,21
54601,72
54602,27
54603,20
54604,22
54605,50
54606,52
54607,38
54608,60
54609,21
54610,19
54611,16
54612,37
54613,26
54614,65
54615,11
54616,53
54617,44
54618,20
54619,75
54620,49
54621,79
54622,76
54623,63
54624,42
54625,26
54626,63
54627,56
54628,28
54629,55
54630,35
54631,63
54632,47
54633,68
54634,55
54635,21
54636,70
54637,38
54638,64
54639,21
54640,30
54641,25
54642,42
54643,47
54644,48
54645,61
54646,51
54647,33
54648,50
54649,55
54650,53
54651,33
54652,42
54653,26
54654,80
54655,41
54656,46
54657,27
54658,59
54659,49
54660,49
54661,38
54662,62
54663,38
54664,79
54665,53
54666,13
54667,35
54668,44
54669,60
54670,39
54671,28
54672,32
54673,68
54674,74
54675,42
54676,58
54677,77
54678,28
54679,43
54680,66
54681,36
54682,35
54683,37
54684,8
54685,34
54686,33
54687,31
54688,35
54689,21
54690,7
54691,34
54692,65
54693,52
54694,31
54695,54
54696,59
54697,12
54698,26
54699,33
54700,80
54701,31
54702,52
54703,53
54704,74
54705,33
54706,24
54707,58
54708,55
54709,46
54710,34
54711,20
54712,52
54713,50
54714,30
54715,42
54716,36
54717,23
54718,57
54719,47
54720,42
54721,68
54722,78
54723,42
54724,24
54725,33
54726,60
54727,21
54728,53
54729,43
54730,75
54731,24
54732,24
54733,39
54734,56
54735,70
54736,44
54737,39
54738,43
54739,59
54740,45
54741,47
54742,74
54743,17
54744,24
54745,65
54746,26
54747,46
54748,47
54749,63
54750,77
54751,51
54752,43
54753,24
54754,29
54755,15
54756,40
54757,55
54758,27
54759,74
54760,47
54761,74
54762,57
54763,59
54764,29
54765,37
54766,54
54767,48
54768,47
54769,46
54770,31
54771,47
54772,41
54773,36
54774,18
54775,66
54776,29
54777,65
54778,57
54779,17
54780,53
54781,56
54782,60
54783,45
54784,28
54785,72
54786,49
54787,65
54788,49
54789,10
54790,33
54791,70
54792,54
54793,44
54794,72
54795,42
54796,64
54797,40
54798,15
54799,49
54800,31
54801,63
54802,74
54803,57
54804,62
54805,50
54806,44
54807,76
54808,15
54809,41
54810,45
54811,26
54812,43
54813,52
54814,19
54815,76
54816,69
54817,50
54818,29
54819,46
54820,80
54821,63
54822,45
54823,41
54824,68
54825,26
54826,71
54827,24
54828,17
54829,28
54830,57
54831,26
54832,77
54833,80
54834,68
54835,18
54836,26
54837,56
54838,46
54839,28
54840,29
54841,50
54842,48
54843,52
54844,46
54845,57
54846,19
54847,12
54848,58
54849,52
54850,7
54851,78
54852,32
54853,16
54854,80
54855,43
54856,24
54857,32
54858,23
54859,43
54860,22
54861,21
54862,77
54863,80
54864,39
54865,77
54866,15
54867,59
54868,55
54869,23
54870,52
54871,21
54872,49
54873,43
54874,24
54875,72
54876,45
54877,13
54878,26
54879,58
54880,48
54881,51
54882,24
54883,49
54884,53
54885,24
54886,15
54887,42
54888,18
54889,39
54890,18
54891,51
54892,49
54893,27
54894,28
54895,20
54896,47
54897,10
54898,73
54899,43
54900,44
54901,28
54902,75
54903,15
54904,22
54905,41
54906,29
54907,53
54908,29
54909,68
54910,57
54911,52
54912,26
54913,75
54914,34
54915,56
54916,30
54917,53
54918,38
54919,66
54920,75
54921,57
54922,41
54923,41
54924,48
54925,72
54926,69
54927,42
54928,43
54929,67
54930,47
54931,72
54932,78
54933,66
54934,77
54935,55
54936,47
54937,23
54938,22
54939,71
54940,48
54941,80
54942,31
54943,38
54944,37
54945,59
54946,42
54947,80
54948,48
54949,10
54950,26
54951,64
54952,55
54953,59
54954,80
54955,52
54956,48
54957,69
54958,56
54959,53
54960,20
54961,44
54962,7
54963,48
54964,77
54965,28
54966,72
54967,18
54968,65
54969,21
54970,71
54971,23
54972,47
54973,69
54974,47
54975,32
54976,41
54977,31
54978,66
54979,24
54980,58
54981,80
54982,24
54983,26
54984,21
54985,71
54986,39
54987,70
54988,31
54989,48
54990,52
54991,39
54992,45
54993,33
54994,50
54995,73
54996,55
54997,25
54998,50
54999,58
55000,20
55001,71
55002,39
55003,4
55004,42
55005,38
55006,71
55007,35
55008,48
55009,34
55010,45
55011,34
55012,38
55013,38
55014,67
55015,25
55016,52
55017,41
55018,52
55019,49
55020,25
55021,65
55022,54
55023,50
55024,53
55025,69
55026,46
55027,64
55028,79
55029,14
55030,54
55031,40
55032,23
55033,38
55034,19
55035,29
55036,49
55037,13
55038,37
55039,63
55040,46
55041,80
55042,40
55043,64
55044,79
55045,18
55046,56
55047,17
55048,43
55049,21
55050,72
55051,34
55052,56
55053,48
55054,12
55055,30
55056,44
55057,49
55058,58
55059,34
55060,46
55061,34
