,mscore
58903,73
58904,62
58905,44
58906,57
58907,74
58908,4
58909,44
58910,79
58911,22
58912,13
58913,80
58914,56
58915,76
58916,35
58917,53
58918,28
58919,46
58920,47
58921,74
58922,20
58923,55
58924,53
58925,73
58926,55
58927,19
58928,34
58929,22
58930,57
58931,34
58932,35
58933,29
58934,8
58935,20
58936,47
58937,76
58938,37
58939,80
58940,52
58941,60
58942,46
58943,44
58944,39
58945,47
58946,28
58947,39
58948,75
58949,47
58950,62
58951,47
58952,28
58953,52
58954,45
58955,80
58956,49
58957,34
58958,42
58959,72
58960,54
58961,65
58962,65
58963,44
58964,76
58965,15
58966,56
58967,28
58968,26
58969,38
58970,70
58971,34
58972,29
58973,35
58974,49
58975,25
58976,52
58977,29
58978,20
58979,41
58980,50
58981,69
58982,53
58983,74
58984,55
58985,50
58986,48
58987,20
58988,10
58989,29
58990,6
58991,34
58992,6
58993,10
58994,25
58995,6
58996,47
58997,59
58998,45
58999,18
59000,38
59001,25
59002,34
59003,24
59004,35
59005,73
59006,47
59007,15
59008,57
59009,55
59010,51
59011,60
59012,73
59013,19
59014,48
59015,43
59016,72
59017,44
59018,45
59019,80
59020,74
59021,26
59022,16
59023,79
59024,25
59025,45
59026,63
59027,69
59028,74
59029,25
59030,22
59031,53
59032,26
59033,25
59034,41
59035,56
59036,26
59037,26
59038,44
59039,26
59040,78
59041,51
59042,48
59043,63
59044,73
59045,80
59046,71
59047,22
59048,31
59049,71
59050,38
59051,43
59052,29
59053,34
59054,31
59055,29
59056,29
59057,25
59058,49
59059,60
59060,27
59061,24
59062,46
59063,58
59064,37
59065,39
59066,29
59067,69
59068,35
59069,58
59070,53
59071,46
59072,42
59073,53
59074,44
59075,39
59076,22
59077,28
59078,24
59079,73
59080,53
59081,54
59082,22
59083,15
59084,14
59085,33
59086,77
59087,73
59088,53
59089,58
59090,43
59091,31
59092,2
59093,51
59094,35
59095,28
59096,36
59097,50
59098,30
59099,43
59100,23
59101,44
59102,45
59103,30
59104,65
59105,51
59106,43
59107,41
59108,26
59109,27
59110,57
59111,62
59112,5
59113,52
59114,64
59115,24
59116,49
59117,21
59118,26
59119,55
59120,37
59121,70
59122,8
59123,21
59124,34
59125,49
59126,24
59127,18
59128,38
59129,46
59130,34
59131,46
59132,28
59133,34
59134,39
59135,27
59136,30
59137,21
59138,42
59139,46
59140,22
59141,23
59142,21
59143,47
59144,50
59145,18
59146,67
59147,66
59148,50
59149,24
59150,69
59151,51
59152,58
59153,16
59154,80
59155,34
59156,45
59157,23
59158,71
59159,80
59160,67
59161,48
59162,72
59163,74
59164,40
59165,80
59166,46
59167,32
59168,56
59169,0
59170,47
59171,12
59172,55
59173,45
59174,55
59175,44
59176,80
59177,75
59178,46
59179,70
59180,17
59181,74
59182,26
59183,18
59184,72
59185,45
59186,23
59187,51
59188,78
59189,25
59190,39
59191,72
59192,25
59193,56
59194,27
59195,10
59196,38
59197,80
59198,54
59199,78
59200,74
59201,34
59202,51
59203,43
59204,52
59205,46
59206,31
59207,50
59208,33
59209,16
59210,23
59211,21
59212,25
59213,77
59214,18
59215,30
59216,39
59217,49
59218,36
59219,56
59220,61
59221,29
59222,19
59223,10
59224,55
59225,20
59226,52
59227,31
59228,49
59229,20
59230,28
59231,49
59232,53
59233,45
59234,80
59235,32
59236,74
59237,58
59238,56
59239,72
59240,68
59241,26
59242,21
59243,52
59244,56
59245,44
59246,26
59247,73
59248,45
59249,48
59250,49
59251,56
59252,44
59253,75
59254,80
59255,69
59256,46
59257,56
59258,31
59259,36
59260,23
59261,68
59262,45
59263,29
59264,33
59265,36
59266,64
59267,43
59268,23
59269,10
59270,76
59271,22
59272,20
59273,31
59274,43
59275,68
59276,43
59277,22
59278,19
59279,14
59280,75
59281,40
59282,58
59283,76
59284,45
59285,42
59286,58
59287,27
59288,49
59289,47
59290,75
59291,50
59292,47
59293,75
59294,23
59295,37
59296,26
59297,27
59298,43
59299,31
59300,33
59301,59
59302,45
59303,21
59304,46
59305,55
59306,35
59307,36
59308,16
59309,14
59310,31
59311,25
59312,31
59313,18
59314,27
59315,40
59316,17
59317,48
59318,49
59319,24
59320,45
59321,46
59322,19
59323,17
59324,31
59325,41
59326,27
59327,34
59328,59
59329,56
59330,54
59331,23
59332,69
59333,65
59334,41
59335,72
59336,34
59337,71
59338,23
59339,77
59340,50
59341,76
59342,40
59343,32
59344,56
59345,80
59346,24
59347,41
59348,68
59349,28
59350,29
59351,31
59352,29
59353,42
59354,29
59355,47
59356,7
59357,79
59358,23
59359,40
59360,30
59361,54
59362,50
59363,38
59364,25
59365,27
59366,54
59367,54
59368,54
59369,80
59370,40
59371,47
59372,33
59373,15
59374,33
59375,46
59376,23
59377,52
59378,65
59379,50
59380,29
59381,53
59382,25
59383,6
59384,74
59385,20
59386,7
59387,45
59388,41
59389,58
59390,77
59391,78
59392,76
59393,66
59394,22
59395,80
59396,35
59397,34
59398,18
59399,73
59400,69
59401,70
59402,28
59403,80
59404,24
59405,80
59406,49
59407,71
59408,32
59409,23
59410,22
59411,52
59412,23
59413,20
59414,64
59415,48
59416,19
59417,57
59418,76
59419,43
59420,10
59421,19
59422,42
59423,21
59424,70
59425,45
59426,66
59427,19
59428,68
59429,40
59430,34
59431,36
59432,22
59433,38
59434,54
59435,75
59436,56
59437,47
59438,67
59439,18
59440,41
59441,39
59442,17
59443,42
59444,51
59445,25
59446,39
59447,20
59448,16
59449,25
59450,51
59451,46
59452,39
59453,19
59454,48
59455,30
59456,21
59457,54
59458,4
59459,63
59460,72
59461,26
59462,38
59463,44
59464,25
59465,16
59466,80
59467,32
59468,26
59469,42
59470,34
59471,53
59472,44
59473,46
59474,28
59475,25
59476,38
59477,44
59478,22
59479,79
59480,54
59481,35
59482,27
59483,51
59484,77
59485,24
59486,28
59487,59
59488,74
59489,77
59490,8
59491,46
59492,39
59493,44
59494,54
59495,33
59496,18
59497,6
59498,77
59499,18
59500,41
59501,23
59502,21
59503,79
59504,29
59505,79
59506,37
59507,47
59508,59
59509,14
59510,52
59511,26
59512,54
59513,62
59514,80
59515,35
59516,80
59517,28
59518,17
59519,49
59520,25
59521,42
59522,30
59523,70
59524,54
59525,21
59526,21
59527,52
59528,39
59529,17
59530,15
59531,77
59532,18
59533,40
59534,50
59535,20
59536,37
59537,45
59538,34
59539,37
59540,46
59541,49
59542,78
59543,29
59544,77
59545,80
59546,23
59547,20
59548,25
59549,27
59550,42
59551,49
59552,44
59553,36
59554,65
59555,30
59556,47
59557,51
59558,36
59559,76
59560,49
59561,28
59562,22
59563,24
59564,80
59565,26
59566,28
59567,16
59568,38
59569,70
59570,78
59571,38
59572,30
59573,42
59574,44
59575,68
59576,19
59577,31
59578,80
59579,21
59580,39
59581,63
59582,59
59583,49
59584,9
59585,30
59586,37
59587,80
59588,27
59589,21
59590,18
59591,19
59592,22
59593,29
59594,28
59595,78
59596,65
59597,65
59598,44
59599,25
59600,22
59601,26
59602,41
59603,8
59604,8
59605,46
59606,40
59607,72
59608,41
59609,37
59610,22
59611,18
59612,32
59613,23
59614,28
59615,47
59616,40
59617,50
59618,79
59619,48
59620,46
59621,43
59622,73
59623,71
59624,36
59625,38
59626,21
59627,43
59628,13
59629,44
59630,80
59631,49
59632,36
59633,79
59634,42
59635,46
59636,45
59637,43
59638,68
59639,30
59640,28
59641,49
59642,21
59643,50
59644,21
59645,42
59646,43
59647,34
59648,53
59649,27
59650,15
59651,55
59652,33
59653,19
59654,45
59655,41
59656,20
59657,7
59658,78
59659,20
59660,53
59661,30
59662,5
59663,51
59664,27
59665,20
59666,27
59667,27
59668,41
59669,50
59670,29
59671,25
59672,23
59673,41
59674,45
59675,40
59676,12
59677,39
59678,50
59679,73
59680,52
59681,15
59682,66
59683,30
59684,27
59685,10
59686,68
59687,43
59688,54
59689,26
59690,57
59691,44
59692,78
59693,41
59694,25
59695,37
59696,68
59697,64
59698,47
59699,53
59700,49
59701,69
59702,33
59703,66
59704,43
59705,39
59706,48
59707,24
59708,80
59709,40
59710,74
59711,31
59712,29
59713,46
59714,74
59715,15
59716,49
59717,17
59718,19
59719,34
59720,20
59721,10
59722,63
59723,32
59724,50
59725,26
59726,19
59727,35
59728,59
59729,47
59730,80
59731,44
59732,63
59733,48
59734,51
59735,41
59736,80
59737,39
59738,20
59739,30
59740,68
59741,22
59742,24
59743,38
59744,68
59745,72
59746,0
59747,33
59748,80
59749,4
59750,35
59751,25
59752,23
59753,77
59754,26
59755,60
59756,75
59757,63
59758,18
59759,69
59760,48
59761,76
59762,68
59763,47
59764,48
59765,30
59766,19
59767,64
59768,27
59769,33
59770,51
59771,62
59772,54
59773,54
59774,17
59775,57
59776,24
59777,42
59778,20
59779,45
59780,46
59781,67
59782,48
59783,63
59784,66
59785,44
59786,57
59787,64
59788,27
59789,18
59790,55
59791,76
59792,59
59793,27
59794,41
59795,79
59796,26
59797,29
59798,67
59799,52
59800,32
59801,42
59802,58
59803,57
59804,57
59805,77
59806,66
59807,78
59808,10
59809,44
59810,22
59811,80
59812,69
59813,47
59814,14
59815,44
59816,16
59817,35
59818,26
59819,12
59820,72
59821,24
59822,47
59823,17
59824,24
59825,48
59826,23
59827,34
59828,50
59829,18
59830,27
59831,21
59832,70
59833,43
59834,20
59835,30
59836,6
59837,39
59838,10
59839,25
59840,46
59841,23
59842,71
59843,14
59844,28
59845,43
59846,35
59847,74
59848,29
59849,37
59850,23
59851,80
59852,66
59853,40
59854,35
59855,45
59856,16
59857,23
59858,30
59859,21
59860,55
59861,63
59862,12
59863,21
59864,12
59865,40
59866,28
59867,25
59868,49
59869,69
59870,24
59871,80
59872,39
59873,31
59874,35
59875,56
59876,47
59877,37
59878,45
59879,24
59880,27
59881,64
59882,38
59883,71
59884,45
59885,48
59886,46
59887,48
59888,35
59889,35
59890,45
59891,43
59892,43
59893,41
59894,69
59895,75
59896,24
59897,46
59898,32
59899,8
59900,44
59901,52
59902,30
59903,34
59904,36
59905,33
59906,54
59907,23
59908,19
59909,27
59910,42
59911,38
59912,66
59913,61
59914,31
59915,67
59916,74
59917,28
59918,71
59919,21
59920,50
59921,44
59922,17
59923,49
59924,35
59925,43
59926,33
59927,22
59928,26
59929,58
59930,66
59931,28
59932,47
59933,46
59934,19
59935,28
59936,46
59937,7
59938,46
59939,39
59940,21
59941,24
59942,18
59943,78
59944,26
59945,40
59946,22
59947,55
59948,44
59949,41
59950,27
59951,47
59952,79
59953,50
59954,36
59955,51
59956,27
59957,22
59958,21
59959,26
59960,9
59961,41
59962,71
59963,24
59964,41
59965,52
59966,33
59967,42
59968,49
59969,23
59970,24
59971,33
59972,17
59973,15
59974,80
59975,52
59976,38
59977,61
59978,78
59979,32
59980,58
59981,50
59982,39
59983,28
59984,31
59985,40
59986,57
59987,41
59988,28
59989,53
59990,23
59991,12
59992,48
59993,60
59994,21
59995,26
59996,40
59997,40
59998,15
59999,24
60000,49
60001,49
60002,38
60003,29
60004,26
60005,24
60006,47
60007,48
60008,78
60009,30
60010,34
60011,38
60012,54
60013,32
60014,18
60015,21
60016,31
60017,30
60018,29
60019,19
60020,77
60021,34
60022,49
60023,22
60024,80
60025,16
60026,27
60027,25
60028,42
60029,25
60030,21
60031,57
60032,40
60033,53
60034,49
60035,9
60036,48
60037,23
60038,26
60039,8
60040,17
60041,17
60042,33
60043,46
60044,20
60045,49
60046,24
60047,30
60048,48
60049,14
60050,73
60051,34
60052,44
60053,46
60054,54
60055,35
60056,46
60057,22
60058,34
60059,47
60060,80
60061,50
60062,69
60063,41
60064,19
60065,27
60066,42
60067,54
60068,23
60069,49
60070,64
60071,37
60072,23
60073,44
60074,45
60075,48
60076,28
60077,54
60078,38
60079,57
60080,71
60081,18
60082,38
60083,25
60084,31
60085,40
60086,49
60087,21
60088,38
60089,57
60090,4
60091,49
60092,64
60093,59
60094,31
60095,51
60096,53
60097,51
60098,69
60099,55
60100,15
60101,80
60102,33
60103,42
60104,47
60105,51
60106,45
60107,21
60108,62
60109,46
60110,2
60111,71
60112,20
60113,53
60114,58
60115,46
60116,49
60117,79
60118,42
60119,32
60120,30
60121,45
60122,32
60123,26
60124,47
60125,52
60126,48
60127,28
60128,26
60129,25
60130,33
60131,47
60132,74
60133,72
60134,67
60135,31
60136,45
60137,17
60138,27
60139,33
60140,71
60141,21
60142,10
60143,38
60144,36
60145,29
60146,64
60147,47
60148,41
60149,21
60150,15
60151,62
60152,30
60153,78
60154,23
60155,69
60156,31
60157,23
60158,46
60159,58
60160,44
60161,29
60162,48
60163,55
60164,10
60165,72
60166,30
60167,31
60168,16
60169,21
60170,49
60171,50
60172,44
60173,80
60174,22
60175,37
60176,25
60177,19
60178,22
60179,32
60180,80
60181,28
60182,22
60183,19
60184,45
60185,49
60186,79
60187,36
60188,19
60189,22
60190,21
60191,4
60192,25
60193,20
60194,60
60195,55
60196,47
60197,61
60198,76
60199,78
60200,64
60201,23
60202,33
60203,22
60204,80
60205,30
60206,42
60207,59
60208,78
60209,80
60210,74
60211,52
60212,48
60213,42
60214,20
60215,74
60216,65
60217,72
60218,49
60219,71
60220,76
60221,33
60222,18
60223,48
60224,50
60225,28
60226,25
60227,49
60228,49
60229,49
60230,17
60231,34
60232,32
60233,20
60234,16
60235,36
60236,25
60237,34
60238,49
60239,43
60240,38
60241,46
60242,40
60243,25
60244,48
60245,25
60246,5
60247,47
60248,29
60249,15
60250,21
60251,21
60252,71
60253,38
60254,50
60255,22
60256,44
60257,19
60258,49
60259,15
60260,21
60261,52
60262,69
60263,30
60264,46
60265,73
60266,50
60267,24
60268,34
60269,65
60270,29
60271,55
60272,32
60273,78
60274,43
60275,16
60276,74
60277,23
60278,76
60279,48
60280,47
60281,58
60282,47
60283,46
60284,10
60285,40
60286,73
60287,25
60288,80
60289,74
60290,46
60291,14
60292,50
60293,51
60294,44
60295,48
60296,35
60297,68
60298,33
60299,76
60300,52
60301,36
60302,40
60303,44
60304,18
60305,44
60306,24
60307,48
60308,60
60309,47
60310,62
60311,49
60312,12
60313,21
60314,45
60315,51
60316,30
60317,0
60318,32
60319,42
60320,46
60321,23
60322,40
60323,71
60324,52
60325,80
60326,53
60327,65
60328,35
60329,24
60330,6
60331,25
60332,14
60333,30
60334,72
60335,41
60336,48
60337,46
60338,29
60339,24
60340,25
60341,39
60342,41
60343,18
60344,26
60345,32
60346,80
60347,27
60348,0
60349,25
60350,21
60351,43
60352,40
60353,42
60354,49
60355,47
60356,27
60357,20
60358,68
60359,23
60360,46
60361,46
60362,62
60363,28
60364,62
60365,22
60366,43
60367,52
60368,25
60369,34
60370,53
60371,74
60372,80
60373,62
60374,23
60375,71
60376,80
60377,27
60378,5
60379,23
60380,79
60381,59
60382,80
60383,25
60384,12
60385,41
60386,24
60387,38
60388,26
60389,77
60390,65
60391,28
60392,34
60393,55
60394,48
60395,74
60396,29
60397,26
60398,39
60399,30
60400,49
60401,21
60402,26
60403,29
60404,28
60405,21
60406,22
60407,72
60408,21
60409,22
60410,45
60411,73
60412,72
60413,29
60414,32
60415,39
60416,39
60417,69
60418,44
60419,4
60420,60
60421,51
60422,24
60423,30
60424,43
60425,23
60426,51
60427,48
60428,69
60429,53
60430,43
60431,32
60432,72
60433,80
60434,37
60435,51
60436,14
60437,41
60438,69
60439,22
60440,26
60441,42
60442,42
60443,22
60444,16
60445,19
60446,26
60447,80
60448,46
60449,45
60450,77
60451,57
60452,76
60453,71
60454,77
60455,47
60456,64
60457,27
60458,8
60459,49
60460,37
60461,72
60462,80
60463,80
60464,30
60465,71
60466,75
60467,37
60468,50
60469,48
60470,28
60471,77
60472,8
60473,28
60474,23
60475,53
60476,71
60477,21
60478,27
60479,47
60480,49
60481,21
60482,25
60483,68
60484,46
60485,36
60486,15
60487,37
60488,54
60489,52
60490,18
60491,24
60492,52
60493,47
60494,39
60495,21
60496,50
60497,44
60498,27
60499,45
60500,39
60501,36
60502,29
60503,55
60504,75
60505,52
60506,65
60507,2
60508,18
60509,39
60510,68
60511,23
60512,29
60513,75
60514,33
60515,61
60516,79
60517,26
60518,55
60519,49
60520,26
60521,21
60522,45
60523,47
60524,80
60525,60
60526,22
60527,58
60528,77
60529,80
60530,48
60531,22
60532,28
60533,29
60534,33
60535,41
60536,39
60537,46
60538,51
60539,70
60540,0
60541,46
60542,41
60543,54
60544,19
60545,46
60546,63
60547,55
60548,27
60549,11
60550,33
60551,46
60552,43
60553,79
60554,41
60555,49
60556,16
60557,47
60558,50
60559,28
60560,48
60561,23
60562,22
60563,55
60564,53
60565,29
60566,27
60567,56
60568,33
60569,54
60570,76
60571,52
60572,42
60573,66
60574,35
60575,34
60576,32
60577,28
60578,48
60579,39
60580,69
60581,61
60582,21
60583,21
60584,73
60585,25
60586,56
60587,45
60588,72
60589,53
60590,24
60591,34
60592,58
60593,20
60594,23
60595,68
60596,45
60597,23
60598,40
60599,73
60600,44
60601,15
60602,28
60603,33
60604,45
60605,54
60606,28
60607,56
60608,23
60609,29
60610,30
60611,31
60612,39
60613,35
60614,69
60615,26
60616,50
60617,22
60618,33
60619,27
60620,25
60621,48
60622,27
60623,46
60624,42
60625,27
60626,41
60627,4
60628,24
60629,60
60630,80
60631,39
60632,80
60633,28
60634,50
60635,24
60636,19
60637,80
60638,51
60639,14
60640,73
60641,28
60642,27
60643,62
60644,67
60645,55
60646,30
60647,27
60648,38
60649,45
60650,59
60651,42
60652,56
60653,46
60654,52
60655,20
60656,67
60657,18
60658,76
60659,34
60660,23
60661,48
60662,35
60663,30
60664,80
60665,28
60666,45
60667,29
60668,40
60669,21
60670,59
60671,13
60672,38
60673,46
60674,35
60675,67
60676,71
60677,43
60678,46
60679,11
60680,27
60681,67
60682,31
60683,41
60684,25
60685,48
60686,61
60687,66
60688,35
60689,45
60690,30
60691,30
60692,33
60693,40
60694,48
60695,80
60696,47
60697,20
60698,26
60699,31
60700,43
60701,32
60702,38
60703,68
60704,49
60705,22
60706,30
60707,54
60708,58
60709,67
60710,21
60711,80
60712,54
60713,54
60714,21
60715,64
60716,17
60717,19
60718,57
60719,19
60720,49
60721,72
60722,33
60723,29
60724,57
60725,12
60726,48
60727,55
60728,22
60729,26
60730,23
60731,60
60732,6
60733,19
60734,16
60735,53
60736,15
60737,45
60738,71
60739,68
60740,18
60741,18
60742,45
60743,31
60744,22
60745,35
60746,58
60747,12
60748,20
60749,21
60750,50
60751,56
60752,54
60753,18
60754,18
60755,42
60756,48
60757,31
60758,19
60759,27
60760,55
60761,7
60762,32
60763,53
60764,68
60765,75
60766,14
60767,54
60768,33
60769,72
60770,52
60771,76
60772,43
60773,43
60774,26
60775,44
60776,28
60777,20
60778,37
60779,19
60780,30
60781,50
60782,50
60783,28
60784,17
60785,20
60786,26
60787,72
60788,31
60789,47
60790,19
60791,22
60792,41
60793,54
60794,57
60795,53
60796,23
60797,67
60798,33
60799,36
60800,44
60801,63
60802,29
60803,30
60804,27
60805,27
60806,25
60807,47
60808,43
60809,23
60810,42
60811,41
60812,47
60813,56
60814,77
60815,25
60816,80
60817,47
60818,57
60819,45
60820,29
60821,49
60822,66
60823,34
60824,40
60825,15
60826,41
60827,23
60828,32
60829,43
60830,40
60831,38
60832,52
60833,51
60834,41
60835,43
60836,64
60837,61
60838,29
60839,18
60840,75
60841,30
60842,53
60843,80
60844,66
60845,41
60846,74
60847,21
60848,2
60849,74
60850,23
60851,40
60852,69
60853,40
60854,53
60855,29
60856,43
60857,70
60858,80
60859,19
60860,65
60861,52
60862,42
60863,45
60864,69
60865,29
60866,33
60867,50
60868,80
60869,19
60870,10
60871,34
60872,47
60873,41
60874,43
60875,63
60876,24
60877,30
60878,67
60879,64
60880,45
60881,37
60882,50
60883,52
60884,24
60885,77
60886,31
60887,73
60888,27
60889,33
60890,79
60891,46
60892,58
60893,53
60894,24
60895,19
60896,28
60897,23
60898,73
60899,37
60900,26
60901,64
60902,75
60903,39
60904,39
60905,28
60906,40
60907,80
60908,76
60909,69
60910,23
60911,28
60912,42
60913,28
60914,32
60915,31
60916,25
60917,57
60918,19
60919,41
60920,45
60921,24
60922,41
60923,74
60924,45
60925,27
60926,29
60927,5
60928,45
60929,50
60930,49
60931,67
60932,40
60933,8
60934,52
60935,30
60936,41
60937,51
60938,47
60939,45
60940,20
60941,73
60942,22
60943,37
60944,46
60945,26
60946,43
60947,74
60948,60
60949,51
60950,60
60951,28
60952,17
60953,20
60954,80
60955,78
60956,68
60957,80
60958,35
60959,32
60960,15
60961,54
60962,43
60963,27
60964,34
60965,25
60966,28
60967,21
60968,34
60969,38
60970,70
60971,26
60972,57
60973,20
60974,32
60975,17
60976,30
60977,31
60978,53
60979,51
60980,24
60981,29
60982,23
60983,56
60984,18
60985,68
60986,42
60987,10
60988,29
60989,31
60990,29
60991,54
60992,46
60993,75
60994,62
60995,52
60996,80
60997,75
60998,52
60999,69
61000,9
61001,41
61002,68
61003,35
61004,70
61005,58
61006,52
61007,47
61008,44
61009,35
61010,22
61011,45
61012,46
61013,19
61014,49
61015,21
61016,35
61017,41
61018,31
61019,22
61020,67
61021,20
61022,43
61023,39
61024,31
61025,41
61026,27
61027,47
61028,33
61029,53
61030,42
61031,13
61032,47
61033,79
61034,44
61035,27
61036,17
61037,36
61038,70
61039,50
61040,28
61041,61
61042,24
61043,56
61044,11
61045,66
61046,53
61047,33
61048,54
61049,50
61050,36
61051,26
61052,40
61053,80
61054,26
61055,63
61056,46
61057,47
61058,45
61059,42
61060,50
61061,27
61062,31
61063,47
61064,66
61065,27
61066,41
61067,22
61068,47
61069,28
61070,48
61071,48
61072,23
61073,45
61074,39
61075,49
61076,10
61077,44
61078,67
61079,42
61080,28
61081,54
61082,38
61083,27
61084,16
61085,44
61086,38
61087,26
61088,48
61089,25
61090,31
61091,60
61092,30
61093,51
61094,30
61095,59
61096,37
61097,31
61098,28
61099,3
61100,63
61101,35
61102,51
61103,68
61104,68
61105,53
61106,6
61107,74
61108,9
61109,48
61110,76
61111,39
61112,79
61113,59
61114,77
61115,23
61116,68
61117,53
61118,52
61119,38
61120,53
61121,45
61122,74
61123,72
61124,71
61125,31
61126,53
61127,38
61128,62
61129,50
61130,45
61131,57
61132,10
61133,48
61134,22
61135,36
61136,22
61137,55
61138,33
61139,47
61140,29
61141,34
61142,64
61143,34
61144,80
61145,68
61146,24
61147,68
61148,25
61149,44
61150,29
61151,26
61152,46
61153,18
61154,35
61155,17
61156,49
61157,52
61158,77
61159,71
61160,7
61161,34
61162,19
61163,80
61164,58
61165,21
61166,25
61167,51
61168,24
61169,46
61170,80
61171,32
61172,9
61173,26
61174,28
61175,13
61176,51
61177,25
61178,68
61179,45
61180,21
61181,45
61182,54
61183,78
61184,70
61185,45
61186,15
61187,24
61188,47
61189,15
61190,51
61191,23
61192,46
61193,61
61194,41
61195,24
61196,40
61197,25
61198,25
61199,37
61200,25
61201,12
61202,21
61203,52
61204,39
61205,9
61206,38
61207,73
61208,64
61209,21
61210,41
61211,29
61212,26
61213,29
61214,57
61215,41
61216,72
61217,34
61218,79
61219,33
61220,57
61221,65
61222,71
61223,32
61224,30
61225,36
61226,39
61227,18
61228,46
61229,31
61230,67
61231,38
61232,61
61233,59
61234,77
61235,65
61236,38
61237,42
61238,51
61239,29
61240,46
61241,54
61242,25
61243,44
61244,46
61245,42
61246,47
61247,45
61248,24
61249,70
61250,66
61251,32
61252,48
61253,44
61254,16
61255,54
61256,26
61257,32
61258,44
61259,31
61260,50
61261,74
61262,32
61263,21
61264,21
61265,21
61266,24
61267,48
61268,80
61269,80
61270,36
61271,62
61272,45
61273,67
61274,43
61275,15
61276,77
61277,48
61278,74
61279,51
61280,46
61281,51
61282,34
61283,44
61284,44
61285,47
61286,48
61287,20
61288,61
61289,21
61290,62
61291,20
61292,79
61293,23
61294,21
61295,20
61296,10
61297,37
61298,54
61299,13
61300,27
61301,78
61302,65
61303,44
61304,39
61305,75
61306,42
61307,55
61308,21
61309,28
61310,42
61311,71
61312,45
61313,31
61314,51
61315,70
61316,37
61317,40
61318,33
61319,26
61320,53
61321,15
61322,25
61323,49
61324,51
61325,34
61326,40
61327,80
61328,19
61329,43
61330,20
61331,14
61332,50
61333,28
61334,15
61335,10
61336,79
61337,50
61338,67
61339,80
61340,49
61341,48
61342,45
61343,26
61344,45
61345,39
61346,42
61347,50
61348,28
61349,30
61350,34
61351,46
61352,56
61353,22
61354,54
61355,28
61356,44
61357,27
61358,29
61359,41
61360,29
61361,34
61362,67
61363,48
61364,79
61365,38
61366,77
61367,71
61368,66
61369,30
61370,66
61371,30
61372,80
61373,28
61374,49
61375,51
61376,45
61377,80
61378,23
61379,19
61380,38
61381,54
61382,43
61383,41
61384,37
61385,79
61386,37
61387,23
61388,54
61389,24
61390,45
61391,30
61392,46
61393,10
61394,28
61395,39
61396,30
61397,19
61398,38
61399,25
61400,48
61401,72
61402,43
61403,43
61404,69
61405,16
61406,80
61407,29
61408,40
61409,44
61410,45
61411,41
61412,22
61413,22
61414,26
61415,78
61416,38
61417,51
61418,27
61419,53
61420,32
61421,48
61422,54
61423,65
61424,22
61425,44
61426,46
61427,69
61428,35
61429,55
61430,55
61431,44
61432,45
61433,46
61434,68
61435,56
61436,19
61437,44
61438,42
61439,10
61440,55
61441,46
61442,44
61443,43
61444,40
61445,47
61446,20
61447,40
61448,43
61449,24
61450,26
61451,51
61452,47
61453,44
61454,20
61455,19
61456,36
61457,23
61458,6
61459,6
61460,6
61461,67
61462,43
61463,43
61464,43
61465,70
61466,22
61467,19
61468,48
61469,48
61470,24
61471,76
61472,49
61473,9
61474,73
61475,45
61476,46
61477,45
61478,79
61479,80
61480,44
61481,70
61482,21
61483,39
61484,73
61485,41
61486,42
61487,13
61488,69
61489,37
61490,22
61491,37
61492,22
61493,37
61494,63
61495,24
61496,30
61497,80
61498,35
61499,50
61500,80
61501,69
61502,49
61503,54
61504,31
61505,16
61506,22
61507,21
61508,77
61509,29
61510,18
61511,59
61512,49
61513,50
61514,38
61515,27
61516,46
61517,38
61518,74
61519,55
61520,39
61521,27
61522,52
61523,32
61524,27
61525,71
61526,20
61527,17
61528,80
61529,65
61530,17
61531,42
61532,42
61533,31
61534,26
61535,33
61536,46
61537,43
61538,42
61539,36
61540,46
61541,41
61542,67
61543,39
61544,68
61545,63
61546,38
61547,56
61548,22
61549,9
61550,79
61551,26
61552,76
61553,7
61554,65
61555,36
61556,33
61557,74
61558,78
61559,26
61560,44
61561,64
61562,57
61563,48
61564,40
61565,39
61566,80
61567,38
61568,62
61569,34
61570,33
61571,76
61572,47
61573,44
61574,49
61575,68
61576,39
61577,25
61578,27
61579,78
61580,49
61581,37
61582,68
61583,19
61584,39
61585,38
61586,52
61587,27
61588,53
61589,75
61590,45
61591,46
61592,25
61593,65
61594,52
61595,24
61596,36
61597,80
61598,40
61599,53
61600,14
61601,52
61602,74
61603,45
61604,29
61605,78
61606,9
61607,71
61608,19
61609,36
61610,41
61611,65
61612,15
61613,46
61614,34
61615,39
61616,38
61617,49
61618,10
61619,11
61620,38
61621,71
61622,47
61623,0
61624,26
61625,23
61626,27
61627,40
61628,21
61629,52
61630,40
61631,16
61632,73
61633,34
61634,20
61635,47
61636,28
61637,33
61638,39
61639,33
61640,26
61641,45
61642,74
61643,45
61644,75
61645,80
61646,67
61647,51
61648,26
61649,47
61650,80
61651,25
61652,47
61653,43
61654,46
61655,25
61656,47
61657,70
61658,55
61659,34
61660,52
61661,30
61662,45
61663,50
61664,80
61665,28
61666,21
61667,31
61668,40
61669,31
61670,37
61671,69
61672,49
61673,63
61674,13
61675,31
61676,36
61677,55
61678,59
61679,26
61680,30
61681,24
61682,59
61683,38
61684,37
61685,55
61686,34
61687,43
61688,54
61689,54
61690,44
61691,45
61692,46
61693,53
61694,63
61695,32
61696,47
61697,6
61698,0
61699,29
61700,27
61701,71
