"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"137",12,15,13,14,13,5,18,5,5,15,13,11,13,3,18,5,5,2,3,0,2,0,0,3,2,3,1,51,29
"138",13,15,14,14,13,5,18,10,5,15,13,14,13,5,18,5,5,1,5,1,5,1,0,1,5,2,3,52,34
"139",14,16,14,14,13,5,22,10,5,15,14,14,13,5,18,10,5,1,0,0,6,2,4,1,4,1,2,53,38
"140",15,22,14,14,15,5,22,12,5,16,14,14,13,5,22,10,5,6,2,0,2,0,0,6,2,1,3,61,40
"141",16,22,14,19,15,5,26,12,5,22,14,14,15,5,22,12,5,5,4,4,4,4,0,5,4,3,2,66,44
"142",17,22,14,19,19,5,27,12,5,22,14,19,15,5,26,12,5,4,0,0,1,3,6,4,1,4,2,70,45
"143",18,32,14,19,19,5,30,12,5,22,14,19,19,5,27,12,5,3,6,0,3,0,0,6,3,1,2,80,48
"144",19,38,22,19,19,5,30,12,8,32,14,19,19,5,30,12,5,3,6,6,3,6,0,6,3,1,4,94,51
"145",20,39,22,21,25,5,35,12,8,38,22,19,19,5,30,12,8,6,0,0,3,5,4,6,5,4,2,141,56
"146",21,39,25,21,25,9,35,12,8,39,22,21,25,5,35,12,8,3,4,0,4,0,0,3,4,2,1,144,60
"147",22,39,35,21,25,11,35,12,8,39,25,21,25,9,35,12,8,6,2,4,2,4,0,6,2,2,1,154,62
"148",23,39,39,25,25,12,35,12,8,39,35,21,25,11,35,12,8,4,0,0,1,2,3,4,1,2,1,200,63
"149",24,39,39,25,25,12,35,12,8,39,39,25,25,12,35,12,8,2,3,0,NA,0,0,0,0,0,0,200,63
"150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,4,1,4,1,0,5,1,1,2,5,1
"152",2,10,1,1,1,2,2,1,1,6,1,1,1,1,2,1,1,4,0,0,1,2,3,4,1,1,1,9,2
"153",3,10,3,1,1,2,2,4,1,10,1,1,1,2,2,1,1,2,3,0,3,0,0,2,3,2,3,11,5
"154",4,10,3,1,2,9,2,10,1,10,3,1,1,2,2,4,1,6,1,2,6,2,0,1,6,4,1,12,18
"155",5,12,3,1,2,9,2,10,5,10,3,1,2,9,2,10,1,2,0,0,2,4,1,2,4,1,4,14,22
"156",6,12,4,1,2,9,2,12,5,12,3,1,2,9,2,10,5,2,1,0,2,0,0,1,2,2,3,15,24
"157",7,15,4,1,2,9,2,17,11,12,4,1,2,9,2,12,5,6,3,5,6,5,0,3,6,1,4,18,35
"158",8,15,4,6,2,9,3,17,11,15,4,1,2,9,2,17,11,5,0,0,6,1,1,5,1,3,2,23,36
"159",9,15,7,6,8,9,4,17,11,15,4,6,2,9,3,17,11,6,1,0,1,0,0,6,1,4,2,32,37
"160",10,15,1,11,8,9,7,25,11,15,7,6,8,9,4,17,11,6,1,5,6,1,0,5,6,3,3,31,48
"161",11,15,2,11,8,11,7,25,11,15,1,11,8,9,7,25,11,1,0,0,2,4,3,1,2,2,1,32,50
"162",12,18,2,11,8,15,7,25,11,15,2,11,8,11,7,25,11,4,3,0,4,0,0,3,4,1,1,35,54
"163",13,21,2,11,8,16,7,25,11,18,2,11,8,15,7,25,11,1,3,3,1,3,0,3,1,1,1,38,55
"164",14,21,2,14,8,16,11,25,11,21,2,11,8,16,7,25,11,3,0,0,2,2,4,3,4,3,2,41,59
"165",15,21,4,14,8,16,13,25,11,21,2,14,8,16,11,25,11,2,2,0,2,0,0,2,2,2,2,43,61
"166",16,23,1,14,8,22,13,25,14,21,4,14,8,16,13,25,11,2,5,6,5,6,0,2,6,1,1,42,70
"167",17,23,1,19,8,25,13,25,14,23,1,14,8,22,13,25,14,5,0,0,3,2,6,5,3,3,1,47,73
"168",18,37,1,23,8,25,3,25,14,23,1,19,8,25,13,25,14,2,6,0,2,0,0,6,2,1,2,65,63
"169",19,39,1,23,13,27,3,25,14,37,1,23,8,25,3,25,14,3,2,2,3,2,0,2,2,1,1,110,65
"170",20,39,1,26,13,27,6,25,14,39,1,23,13,27,3,25,14,3,0,0,2,3,4,3,3,3,2,113,68
"171",21,39,1,26,15,31,6,25,14,39,1,26,13,27,6,25,14,2,4,0,4,0,0,2,4,4,1,115,72
"172",22,39,5,26,15,36,6,25,14,39,1,26,15,31,6,25,14,4,5,3,5,3,0,4,5,2,1,119,77
"173",23,39,5,26,18,40,6,25,20,39,5,26,15,36,6,25,14,3,0,0,6,2,6,3,6,4,4,122,87
"174",24,39,5,26,18,40,6,25,20,39,5,26,18,40,6,25,20,2,6,0,NA,0,0,0,0,0,0,122,87
"175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",1,7,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,6,1,3,1,3,0,6,3,1,4,11,3
"177",2,7,2,6,1,9,1,1,4,7,1,6,1,1,1,1,4,1,0,0,6,3,6,1,6,2,1,12,11
"178",3,11,8,6,1,12,1,1,4,7,2,6,1,9,1,1,4,3,6,0,3,0,0,6,3,2,1,22,14
"179",4,11,8,6,6,12,4,1,4,11,8,6,1,12,1,1,4,3,5,3,3,3,0,5,3,4,2,27,17
"180",5,11,8,6,9,12,4,2,4,11,8,6,6,12,4,1,4,3,0,0,1,6,6,3,1,4,3,30,18
"181",6,11,8,11,15,15,4,8,4,11,8,6,9,12,4,2,4,6,6,0,6,0,0,6,6,4,3,41,27
"182",7,11,12,11,21,17,10,8,4,11,8,11,15,15,4,8,4,6,6,5,6,5,0,6,6,4,2,51,35
"183",8,16,12,11,21,17,12,8,4,11,12,11,21,17,10,8,4,5,0,0,3,2,2,5,2,1,2,56,37
"184",9,16,15,11,21,17,14,8,4,16,12,11,21,17,12,8,4,3,2,0,2,0,0,3,2,2,2,59,39
"185",10,20,15,11,21,17,16,8,4,16,15,11,21,17,14,8,4,2,4,2,2,2,0,4,2,1,2,63,41
"186",11,20,15,13,21,17,21,8,4,20,15,11,21,17,16,8,4,2,0,0,5,3,6,2,5,3,2,65,46
"187",12,20,27,13,21,17,24,8,4,20,15,13,21,17,21,8,4,3,6,0,3,0,0,6,3,2,2,77,49
"188",13,20,28,13,21,18,24,8,4,20,27,13,21,17,24,8,4,1,1,1,1,1,0,1,1,2,1,78,50
"189",14,26,28,13,23,23,24,1,1,20,28,13,21,18,24,8,4,1,0,0,2,5,1,1,5,4,1,86,45
"190",15,28,28,13,23,23,24,2,1,26,28,13,23,23,24,1,1,2,1,0,1,0,0,2,1,1,3,88,46
"191",16,28,31,13,23,28,24,2,1,28,28,13,23,23,24,2,1,3,1,5,1,5,0,3,5,2,1,91,51
"192",17,28,32,13,23,28,24,2,4,28,31,13,23,28,24,2,1,1,0,0,3,3,6,1,3,2,4,92,54
"193",18,31,32,19,1,34,28,5,4,28,32,13,23,28,24,2,4,3,6,0,3,0,0,6,3,3,3,79,67
"194",19,37,36,19,1,36,28,5,4,31,32,19,1,34,28,5,4,6,2,2,2,2,0,6,2,1,1,89,69
"195",20,39,36,19,11,36,33,5,4,37,36,19,1,36,28,5,4,2,0,0,5,6,3,2,5,1,2,139,74
"196",21,39,39,21,11,47,33,5,4,39,36,19,11,36,33,5,4,6,3,0,6,0,0,3,6,2,1,182,85
"197",22,39,39,32,11,52,33,5,4,39,39,21,11,47,33,5,4,6,5,3,5,3,0,6,5,3,1,193,90
"198",23,39,39,1,11,57,33,5,4,39,39,32,11,52,33,5,4,3,0,0,1,1,6,3,1,3,1,162,95
"199",24,39,39,1,11,57,33,5,4,39,39,1,11,57,33,5,4,1,6,0,NA,0,0,0,0,0,0,162,95
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,0,4,3,2,2,4,3
"202",2,1,5,2,1,1,10,1,5,1,5,1,1,1,4,1,1,1,0,0,6,5,6,1,6,3,2,5,13
"203",3,2,11,2,1,1,15,1,5,1,5,2,1,1,10,1,5,5,6,0,5,0,0,6,5,2,2,12,18
"204",4,2,14,2,1,1,17,1,5,2,11,2,1,1,15,1,5,2,3,3,2,3,0,3,2,2,2,15,20
"205",5,5,14,2,1,2,17,1,5,2,14,2,1,1,17,1,5,3,0,0,5,5,1,3,1,1,1,18,21
"206",6,10,14,2,1,7,17,1,5,5,14,2,1,2,17,1,5,5,5,0,5,0,0,5,5,1,1,23,26
"207",7,10,20,1,6,11,20,1,5,10,14,2,1,7,17,1,5,6,2,3,2,3,0,6,3,2,2,33,33
"208",8,10,1,1,6,14,20,4,5,10,20,1,6,11,20,1,5,2,0,0,2,4,3,2,3,2,3,14,39
"209",9,14,1,1,6,16,20,4,5,10,1,1,6,14,20,4,5,2,4,0,2,0,0,4,2,1,1,18,41
"210",10,17,2,1,6,16,2,4,5,14,1,1,6,16,20,4,5,1,1,1,1,1,0,1,1,2,2,22,23
