,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
5898,0,37,-52,-60,-60,-29,-33,0,-60,-60,-60,-60,30,60,49,55,45,48,52,60,48,-8,60,33,60,60,47,19,-3,48,9,60,47,18,21,48
5899,60,13,-60,-36,-43,-41,-5,0,-60,-60,-60,-60,23,60,6,18,33,22,60,60,32,-18,16,-22,49,59,12,-16,-12,19,23,60,-16,-16,5,-17
5900,10,15,-40,-38,-53,-60,-20,0,-60,-60,-60,-60,21,60,16,-5,-5,33,53,60,-5,29,33,44,60,60,20,22,18,-3,51,60,20,-36,-36,-23
5901,31,15,-21,-40,-19,-19,-27,0,-60,-60,-60,-60,46,60,-5,11,44,6,44,60,3,-13,-9,7,56,60,-29,29,2,-12,12,46,-25,19,18,-9
5902,-13,38,-49,-49,-54,-20,-16,0,-60,-60,-60,-60,25,60,44,44,2,44,35,60,44,60,44,16,36,60,2,-16,16,18,52,60,2,-16,2,18
5903,-34,32,-42,-60,-47,-42,-25,0,-60,-60,-60,-60,60,60,2,-8,13,7,60,60,2,15,2,31,43,60,2,60,25,7,60,60,2,-16,13,7
5904,27,0,-60,-42,-55,-31,-28,0,-60,-60,-60,-60,35,60,33,22,25,17,59,60,-18,17,3,-13,60,60,3,-6,-16,16,60,60,20,29,25,49
5905,36,20,-60,-60,-13,-60,-14,0,-60,-60,-60,-60,-9,60,15,-4,-30,31,10,60,13,12,10,55,25,60,16,37,55,26,60,60,16,-16,-16,26
5906,19,40,-37,-44,-51,-60,-16,0,-60,-60,-60,-60,44,60,21,-30,55,-30,41,60,20,-31,-13,25,60,60,17,7,-17,-16,60,60,17,60,55,-16
5907,-20,21,-47,-45,-56,-35,-26,0,-60,-58,-60,-60,24,60,55,60,15,55,60,60,55,23,55,-42,52,60,56,-26,14,55,60,60,56,-10,-11,55
5908,-2,36,-31,-53,-60,-58,0,0,-60,-60,-60,-60,32,60,-3,15,-15,15,35,60,-26,46,24,16,50,60,7,23,10,-6,60,60,2,37,14,-10
5909,35,29,-49,-60,-36,-49,-17,0,-60,-60,-60,-60,60,60,-2,-2,-27,-15,21,60,-22,-22,-42,-31,48,60,2,46,-3,4,23,60,2,7,10,4
5910,26,15,-60,-45,-25,-31,-16,0,-60,-60,-60,-60,22,60,-13,-31,-41,-35,29,60,4,-16,-16,16,60,60,-17,-27,-50,13,9,60,-60,-36,-3,13
5911,-43,14,-25,-50,-60,-27,-35,0,-60,-60,-60,-60,50,60,2,15,10,20,41,60,-31,36,-31,5,8,60,22,9,14,-33,39,60,22,23,-32,-36
5912,-48,0,-30,-27,-47,-60,-47,0,-60,-60,-60,-60,49,60,-39,-3,14,-2,60,52,-23,-21,-14,-29,27,60,-27,19,-27,-27,60,60,2,46,4,-32
5913,4,60,-45,-42,-48,-19,0,0,-60,-60,-60,-60,47,60,32,46,-21,36,47,60,29,60,4,-16,53,60,13,-50,9,5,60,60,29,-27,-5,5
5914,-60,13,-29,-22,-47,-45,-11,0,-60,-60,-60,-60,41,60,2,2,-40,-21,24,60,6,26,-29,38,53,60,-27,60,31,-27,20,48,-27,9,9,-5
5915,-10,14,-36,-32,-60,-4,-20,0,-60,-60,-60,-60,-14,60,-40,-40,18,-40,60,60,-16,21,-16,-45,60,60,-3,40,-38,9,60,46,-3,19,31,9
5916,-19,3,-46,-60,-47,-51,-40,0,-60,-60,-60,-60,41,60,13,36,-23,3,41,60,28,-53,38,60,31,60,18,21,60,31,58,60,18,-10,-49,31
5917,-31,18,-51,-60,-55,-53,-43,0,-60,-60,-60,-60,57,60,-21,-23,60,-23,60,60,-22,30,-45,-9,27,60,-30,-48,7,17,60,60,-29,60,60,-49
5918,-39,37,-52,-60,-60,-51,-30,0,-60,-60,-60,-55,60,60,60,60,-4,60,37,43,60,42,60,23,60,60,60,-20,13,60,16,60,60,40,16,60
5919,3,21,-44,-52,-60,-40,-60,0,-60,-60,-60,-60,46,60,-4,6,9,-4,13,60,20,30,-9,-53,55,60,2,41,-48,7,36,60,2,21,13,16
5920,0,32,-22,-60,-20,-42,-32,0,-60,-60,-60,-60,44,60,5,21,-46,23,55,60,19,28,23,32,38,60,-2,30,-18,19,41,51,-2,-48,-48,19
5921,50,11,-25,-41,-27,-60,-15,0,-60,-60,-60,-60,25,60,-41,-46,10,-46,60,60,-53,22,-53,48,60,60,-48,28,40,-48,26,60,-48,-20,-18,-48
5922,-14,60,-60,-25,-39,-35,-19,0,-60,-60,-60,-60,46,60,27,30,42,13,57,60,22,-37,31,30,27,60,10,22,29,-10,60,60,10,41,40,-10
5923,-60,0,-46,-49,-60,-59,-14,0,-60,-60,-60,-60,60,60,14,39,6,48,24,60,-20,44,21,-18,49,60,2,-32,-15,47,37,60,-20,30,29,47
5924,5,51,-50,-33,-60,-60,-36,0,-60,-60,-60,-60,60,60,27,30,21,34,58,60,27,3,29,10,49,60,13,44,8,30,50,60,13,-22,19,30
5925,-40,0,-58,-60,-53,-34,0,0,-60,-60,-60,-60,47,60,-12,-2,3,-15,26,60,-20,49,-38,-37,53,60,2,3,-15,2,60,60,-48,22,3,31
5926,34,22,-59,-60,-60,-60,-22,0,-60,-60,-60,-60,60,60,12,22,-12,10,27,60,12,-11,3,-10,15,60,16,49,39,10,60,45,9,-32,-23,10
5927,-8,11,-60,-40,-44,-22,-11,6,-60,-60,-60,-60,26,60,-14,-24,39,-12,23,60,-37,-20,-37,8,60,60,-32,-15,18,-15,35,60,-32,44,39,-23
5928,8,36,-60,-44,-10,-60,0,0,-60,-60,-60,-60,26,60,28,44,-2,18,60,60,38,-15,39,57,53,60,31,36,57,-7,60,60,31,3,18,-16
5929,4,41,-27,-31,-22,-57,-9,0,-60,-60,-60,-60,16,0,3,-2,-10,10,60,60,17,52,3,-47,53,60,2,-18,-44,3,60,60,2,49,57,3
5930,-27,38,-49,-29,-45,-32,0,0,-60,-60,-60,-60,26,60,21,49,-40,-10,60,60,21,-2,57,-20,60,53,19,52,28,57,46,60,21,-15,-44,57
5931,-13,21,-42,-60,-60,-31,-15,0,-60,-60,-60,-60,41,60,-18,-30,8,-40,47,60,-37,55,-47,16,45,60,-15,-10,16,-44,33,60,-15,19,3,-44
5932,0,8,-44,-36,-60,-39,-17,0,-60,-60,-60,-60,58,51,3,-9,19,13,60,60,-20,-56,3,59,53,60,24,60,59,56,48,60,8,-18,16,-14
5933,-31,17,-44,-47,-60,-45,-1,0,-60,-60,-60,-60,36,60,2,-12,60,19,52,60,-15,-60,16,-2,60,60,5,-53,-45,16,60,60,5,52,59,16
5934,-30,37,39,-60,-56,-30,0,11,-60,-60,-60,-60,47,60,60,60,-40,52,23,60,44,43,59,53,49,60,52,-60,60,59,37,60,52,-28,-45,59
5935,30,33,-37,-29,-60,-40,-3,0,-60,-60,-60,-60,59,60,-20,-20,60,-40,42,60,-2,4,-2,-6,43,48,-10,42,-28,-45,32,60,-10,60,60,-45
5936,-11,20,-26,-34,-43,-58,-33,0,-60,-60,-48,-60,46,60,60,60,7,39,60,60,39,-54,35,-60,18,60,60,-7,-60,60,60,60,60,-19,-30,60
5937,4,60,-60,-48,-27,-28,-27,0,-60,-60,-60,-60,38,60,-3,-36,-60,-16,42,60,-36,34,7,48,35,60,-20,-19,50,24,35,60,-6,-60,-60,-7
5938,-35,25,-40,-60,-56,-51,-6,0,-60,-60,-60,-60,40,60,-60,-60,53,-60,-6,60,-60,-10,-60,-12,60,60,-60,60,9,-60,60,60,-39,42,50,-60
5939,14,33,-49,-60,-60,-60,-8,0,-60,-60,-60,-60,52,60,42,43,-2,48,27,60,42,23,53,26,60,60,42,16,-19,45,15,60,42,16,-12,45
5940,13,0,-4,-34,-32,-60,-23,0,-60,-60,-60,-60,22,60,-2,-14,-12,-2,48,47,4,34,-12,40,55,60,-9,23,57,9,37,60,18,-21,2,24
5941,3,19,-17,-44,-44,-50,-25,0,-60,-60,-60,-60,47,60,-18,-17,20,-39,37,60,-25,34,26,-10,47,56,-37,34,11,9,60,60,15,42,40,-21
5942,41,12,-25,-42,-32,-44,-24,0,-60,-60,-60,-60,60,60,34,34,-5,20,38,60,34,43,40,19,47,60,57,34,34,57,28,60,34,16,11,40
5943,8,26,-41,-48,-56,-60,-6,0,-60,-60,-60,-60,45,60,4,-6,34,7,26,52,-10,29,7,17,26,60,8,43,36,14,25,60,8,23,34,14
5944,43,17,-31,-60,-60,-51,-15,0,-60,-60,-60,-60,60,60,23,23,-13,34,52,60,10,-38,19,33,14,60,23,29,28,34,34,60,23,15,6,34
5945,36,8,-32,-60,-44,-39,-14,0,-60,-60,-60,-60,15,60,-3,-19,28,25,40,60,31,50,17,35,48,60,18,-11,30,46,24,60,37,34,28,6
5946,-1,16,-17,-21,-60,-10,-22,0,-60,-60,-60,-60,24,60,10,34,30,30,60,60,28,19,28,11,29,60,30,50,11,33,38,60,30,43,34,33
5947,15,41,-60,-59,-32,-53,-29,0,-60,-60,-60,-60,42,60,39,43,11,35,45,60,40,-16,34,-11,60,60,39,44,10,35,39,60,40,29,11,35
5948,3,0,-23,-26,-57,-34,-8,0,-60,-60,-60,-60,60,60,27,29,10,11,34,60,27,47,11,49,40,60,27,-35,24,11,35,60,27,-11,10,11
5949,-4,6,-16,-45,-60,-60,-14,0,-60,-60,-60,-60,56,60,2,-8,10,10,60,60,-38,-20,-11,26,50,60,2,47,19,10,52,60,-20,50,24,10
5950,17,37,-60,-46,-44,-55,-23,0,-60,-60,-60,-60,60,50,5,10,19,10,27,60,49,60,49,-16,60,60,47,-20,-35,24,35,60,47,-8,19,24
5951,9,19,-54,-57,-60,-32,-7,0,-60,-60,-60,-60,42,60,39,45,-30,26,60,60,30,48,19,25,60,60,35,60,6,26,60,53,23,-35,-35,26
5952,-14,16,-48,-48,-22,-59,0,-10,-60,-60,-60,-60,60,60,-30,-30,-35,-30,17,60,-16,-3,-16,-20,42,60,-35,48,-20,-35,60,60,-35,47,-13,-35
5953,-3,0,-27,-43,-45,-25,-11,0,-60,-60,-60,-60,60,60,-15,-38,-16,37,36,49,-45,-20,10,52,60,60,-7,-9,60,25,48,60,7,-20,-20,25
5954,-13,0,-25,-49,-43,-55,-2,0,-60,-60,-60,-60,60,60,4,-13,60,-16,60,60,-20,-14,-20,48,36,60,-6,-34,48,-20,51,60,-18,60,60,-20
5955,31,2,-60,-25,-60,-60,-28,0,-60,-60,-60,-60,60,60,60,60,48,58,24,60,60,23,60,-3,24,60,60,2,-9,52,60,60,60,48,48,52
5956,16,24,-60,-54,-60,-28,0,0,-60,-60,-60,-60,45,60,48,48,-13,48,56,60,48,-10,48,-20,50,60,40,23,-43,48,56,48,40,-10,-10,48
5957,12,0,-60,-46,-43,-58,-22,0,-60,-60,-60,-60,60,60,-21,-3,-6,-3,35,60,-3,-33,-3,-14,30,60,-5,2,9,-9,47,60,-5,-34,-43,-10
5958,-45,18,-29,-60,-50,-41,-10,0,-60,-60,-60,-60,29,60,2,-9,19,-6,38,60,-20,-43,-20,26,57,53,-34,18,23,-43,60,60,-34,10,19,-43
5959,-24,18,-49,-46,-54,-47,-14,-13,-60,-60,-60,-60,49,60,-4,-6,35,19,59,60,39,-12,3,10,37,60,39,-18,-18,9,56,60,39,23,3,17
5960,-47,8,-22,-16,-59,-29,-30,0,-60,-60,-60,-60,51,60,28,-4,-2,36,27,60,2,-33,26,-27,54,60,27,8,-28,23,49,60,35,-16,-18,21
5961,-12,0,-31,-51,-49,-45,-25,0,-60,-60,-60,-60,60,60,2,-2,-21,19,42,60,-18,13,10,-43,60,60,9,-4,6,7,46,60,9,18,-28,-16
5962,-9,39,-47,-30,-60,-60,-37,0,-56,-60,-60,-60,60,60,-21,-21,-36,-21,28,60,-33,6,-27,22,32,60,-7,13,42,-18,60,56,-7,-40,-40,-24
5963,-7,54,-60,-54,-34,-38,0,0,-60,-60,-60,-60,60,60,-20,-3,-8,-36,46,60,-21,-24,-43,-33,27,60,-26,27,19,-4,46,60,-26,8,42,-40
5964,-19,0,-43,-48,-12,-30,-22,0,-60,-60,-60,-60,24,60,-2,8,-10,-8,46,60,15,-29,22,-3,60,60,15,-7,14,14,59,60,15,-34,21,14
5965,39,31,-60,-60,-56,-53,-20,0,-60,-60,-60,-60,18,60,3,17,14,18,50,60,14,-16,21,22,59,60,-22,11,8,21,60,60,-34,13,14,-36
5966,-4,10,-39,-32,-60,-34,0,2,-60,-60,-60,-60,23,60,10,13,24,-3,56,60,10,-54,14,7,60,60,16,-4,20,-3,48,60,45,26,19,-10
5967,-13,0,-49,-60,-45,-60,-34,0,-60,-60,-60,-60,43,60,14,42,30,6,27,60,6,32,21,-29,50,60,13,-33,14,28,47,60,14,-7,20,22
5968,6,25,-60,-45,-60,-24,-9,0,-60,-60,-60,-60,60,60,15,2,-30,7,-32,60,2,-50,30,-10,29,47,13,32,28,2,60,60,13,-26,2,2
5969,-27,43,-60,-25,-36,-37,0,0,-60,-60,-60,-60,52,60,-18,11,28,-30,58,60,-29,-34,-29,-54,15,52,-20,-60,-11,14,60,60,-23,26,28,2
5970,-4,0,-56,-60,-25,25,-22,0,-57,-60,-60,-48,25,53,19,-8,-31,-2,42,60,-16,2,28,52,60,60,8,16,51,23,19,60,-11,-33,-40,23
5971,-12,0,-60,-47,-49,-35,-44,0,-60,-60,-60,-60,60,60,12,-28,22,-31,33,53,-54,-21,-54,-60,48,60,-42,2,2,21,26,60,-42,32,10,-40
5972,8,30,-54,-9,-60,-60,0,0,-60,-60,-60,-60,50,60,-2,32,-2,-5,24,60,13,-26,16,-34,36,60,2,16,-16,-6,14,60,19,-59,-10,-2
5973,3,35,-49,-43,-55,-51,-32,0,-60,-60,-60,-60,60,60,9,-21,-48,-29,58,60,9,-14,2,4,24,60,5,-33,4,-60,60,60,-29,-32,-45,-51
5974,0,0,-37,-29,-60,-4,0,0,-60,-60,-60,-60,54,60,-2,16,16,-48,54,60,-34,-22,-34,-21,35,60,-2,23,-8,-37,44,60,10,2,4,-10
5975,34,16,-59,-57,-51,-27,0,0,-60,-60,-60,-60,41,60,10,10,-15,3,45,60,33,-12,4,2,40,60,20,-37,2,4,11,60,20,-28,-28,4
5976,-28,31,-46,-56,-29,-28,0,0,-60,-60,-60,-60,29,60,-14,-3,2,-15,33,60,-21,17,-21,-14,29,60,-18,27,24,-8,41,60,-32,-10,-47,-28
5977,-3,0,-27,-40,-26,-60,-29,0,-52,-60,-60,-60,52,60,2,-14,4,2,17,60,2,36,2,-30,60,60,2,17,-26,2,60,60,-29,-16,10,-42
5978,-29,10,-49,-60,-12,-46,-33,2,-60,-60,-60,-60,35,60,-10,19,-11,-3,60,60,21,-9,10,-12,57,55,21,-19,9,24,53,60,21,-57,-57,-16
5979,-29,60,-52,-47,-57,-28,-44,0,-60,-60,-60,-60,55,60,-8,9,-36,5,27,60,2,56,12,-42,41,60,-33,-13,-44,-53,55,53,2,-7,-10,-57
5980,33,22,-27,-19,-49,-58,-11,0,-60,-60,-60,-60,49,60,3,-36,-2,-36,12,60,-12,32,-12,43,35,60,10,56,43,29,60,60,3,17,-44,-10
5981,15,0,-60,-60,-55,-58,0,0,-60,-60,-60,-60,55,59,-2,17,25,-2,60,55,5,25,-42,-9,60,60,-44,31,-13,-44,40,60,-44,38,43,-44
5982,-14,0,-50,-50,-60,-51,-15,0,-60,-60,-60,-60,20,60,2,-2,-2,-4,60,60,28,43,42,60,53,60,28,10,60,-19,60,60,28,-16,-16,44
5983,-13,49,-10,-60,-54,-56,-23,0,-60,-60,-60,-60,60,60,6,-7,27,6,44,60,3,-8,-9,31,60,60,48,21,39,36,16,60,48,56,60,36
5984,32,13,-49,-60,-60,-56,-20,0,-60,-60,-60,-60,60,60,30,18,31,28,16,60,40,-15,60,-28,46,60,47,-30,28,60,44,60,47,31,39,60
5985,-33,0,-60,-42,-60,-56,-16,0,-60,-60,-60,-60,51,60,32,32,25,31,37,60,32,-18,31,25,60,60,31,-18,26,39,50,60,31,10,28,39
5986,15,19,-60,-26,-60,-60,-25,0,-60,-60,-60,-60,17,60,-2,20,24,22,43,60,5,-42,-28,-24,29,60,-23,-16,-30,32,23,60,5,21,26,32
5987,-34,0,-60,-56,-24,-25,-15,0,-60,-60,-60,-60,44,60,37,43,-3,25,60,60,37,-18,24,-2,40,60,28,-50,-18,26,33,60,28,-31,-31,26
5988,-17,25,-32,-46,-60,-57,-38,0,-60,-60,-60,-60,56,60,2,2,-13,-3,53,60,18,20,-24,-18,51,60,-26,-13,31,-30,17,60,-31,-18,-18,-31
5989,-31,52,-56,-60,-36,-60,-25,0,-60,-60,-60,-60,23,60,17,-2,-2,-13,60,60,2,-16,-2,-42,60,60,4,20,-50,-18,47,47,4,-26,31,-18
5990,-39,26,-60,-31,-48,-60,0,0,-60,-60,-60,-60,60,60,3,15,-42,-2,60,60,24,-7,31,-41,15,60,20,27,-21,-16,28,52,21,-50,-50,-26
5991,-20,17,-54,-50,-53,-60,-30,0,-60,-60,-60,-60,26,60,-42,-42,-3,-42,39,60,-42,-43,-42,16,27,60,-50,-5,-9,-50,49,60,-50,-26,-29,-50
5992,-5,21,-48,-60,-50,-45,-48,2,-60,-60,-60,-60,33,50,-5,-7,-5,-3,33,60,2,-16,-41,-16,20,60,2,-5,29,-21,27,60,-34,20,-9,-54
5993,-15,18,-20,-60,-60,-60,0,0,-60,-60,-60,-60,60,60,-5,20,21,16,60,60,-5,60,-5,-24,27,60,-9,-17,12,16,41,60,-9,27,29,16
5994,19,60,-60,-59,-60,-44,-14,0,-60,-60,-60,-60,60,60,2,22,-7,24,39,60,2,56,-16,-43,42,60,13,52,6,30,46,60,13,-9,12,30
5995,-12,42,-60,-45,-53,-60,-25,0,-60,-60,-60,-60,40,60,-7,-7,-35,-7,60,60,-7,-47,-7,-44,28,60,12,56,-18,-5,39,60,12,-8,2,-9
5996,-12,23,-15,-60,-47,-45,-16,0,-60,-60,-60,-60,32,60,14,-20,-22,-35,20,60,-15,-43,-43,60,60,60,-47,-20,51,6,52,60,-6,-17,-18,6
5997,25,22,-60,-60,-50,-28,0,0,-60,-60,-60,-60,55,60,-21,-8,43,-12,34,60,-44,45,-44,60,60,60,-18,-60,60,-18,60,60,-18,52,51,-18
5998,28,41,-60,-27,-58,-29,0,0,-60,-60,-60,-60,34,60,37,60,43,49,51,60,54,-35,43,-47,9,60,41,36,-28,51,46,60,41,49,24,51
5999,-11,33,-22,-51,-23,-24,-11,0,-60,-60,-60,-60,50,60,28,56,-28,56,44,60,11,-2,60,-23,45,60,37,-45,-51,60,20,55,-5,-20,-28,25
6000,-27,30,-60,-60,-60,-44,-27,0,-60,-60,-60,-60,60,60,-12,-12,12,-28,44,60,-47,-28,-47,38,60,60,4,18,7,-28,60,60,4,-10,-60,-28
6001,13,18,-60,-60,-49,-48,-50,0,-60,-60,-60,-60,46,60,-32,-34,24,-2,60,60,-43,38,-23,-35,52,60,-60,-41,-45,-51,60,60,-36,36,13,-60
6002,3,23,-21,-41,-29,-21,-14,0,-60,-60,-60,-60,60,60,7,10,-38,-16,60,60,-19,24,21,-13,43,49,-25,43,20,-5,43,60,-20,-44,-44,-25
6003,-37,6,-25,-43,-60,-30,-18,0,-60,-60,-60,-60,46,60,-38,-38,-2,-38,34,60,-60,34,-35,-28,45,60,-45,33,12,-45,60,60,-44,-5,-5,-44
6004,21,60,-47,-45,-27,-49,-11,0,-60,-60,-60,-60,60,60,-2,-2,-2,57,60,60,-2,48,-2,49,60,60,18,39,44,57,57,60,49,-47,12,57
6005,32,37,-60,-46,-42,-50,-29,0,-60,-60,-60,-60,47,60,-21,-6,41,-25,60,60,10,-25,15,44,28,40,10,11,5,12,57,60,10,38,44,12
6006,11,36,-42,-25,-49,-40,-9,0,-60,-60,-60,-60,50,60,15,38,60,41,60,60,15,60,49,18,55,60,29,-28,32,44,60,60,29,-16,25,44
6007,24,11,-36,-60,-19,-60,-35,0,-60,-60,-60,-60,60,60,-4,55,26,10,36,60,-21,24,44,55,60,60,35,60,29,5,60,60,35,39,32,28
6008,11,41,-50,-36,-60,-47,-42,0,-60,-60,-60,-60,60,60,29,34,19,27,60,60,29,17,18,-25,60,60,29,43,16,35,60,60,29,11,29,35
6009,-36,33,-38,-36,-41,-31,0,0,-53,-60,-60,-60,60,60,7,23,4,27,46,60,12,44,-15,60,28,60,-9,3,60,15,48,60,8,-28,16,15
6010,-38,48,-60,-60,-40,-60,-31,0,-60,-60,-60,-60,54,60,11,-21,60,-45,55,60,-17,-12,2,38,50,60,-10,33,35,-28,21,60,-10,60,60,-28
6011,-15,26,-28,-16,-60,-60,-38,0,-60,-60,-60,-60,53,60,60,60,20,60,49,60,60,-42,60,25,19,60,60,-2,29,60,32,60,60,43,35,60
6012,-13,0,-18,-60,-48,-45,-21,0,-60,-60,-58,-60,60,60,-2,24,-9,22,38,60,12,-11,35,50,60,60,25,-41,9,38,60,60,9,17,29,38
6013,-47,0,-60,-60,-50,-60,-14,0,-60,-60,-60,-60,35,60,-3,-3,3,7,60,60,41,21,29,-12,60,60,10,8,5,29,48,60,10,15,22,29
6014,-25,0,-60,-60,-60,-41,-29,0,-60,-53,-60,-60,60,60,2,33,-20,23,60,60,-58,34,50,-42,60,32,2,-29,-41,15,17,60,14,-2,5,53
6015,9,2,-49,-13,-60,-60,0,0,-60,-60,-60,-60,58,60,2,-9,4,-20,60,60,2,22,-12,-11,22,59,12,34,-18,3,45,60,12,-41,-41,3
6016,39,0,-43,-31,-52,-60,0,0,-60,-60,-60,-60,60,60,13,-35,-6,-35,38,60,8,-22,-42,-24,41,60,38,-30,-38,14,60,60,38,-13,28,14
6017,-30,18,-7,-60,-46,-56,0,0,-60,-60,-60,-60,45,42,-18,-6,-11,-6,22,60,17,-19,-11,39,60,60,-18,10,16,-8,55,60,28,-45,-36,33
6018,34,10,-60,-39,-60,-60,-31,0,-60,-60,-60,-60,60,55,-5,16,17,-38,44,42,12,35,8,-39,33,60,-29,34,-30,-37,60,60,-19,34,16,-36
6019,-6,-2,-34,-23,-51,-39,-4,0,-60,-60,-60,-60,43,60,-7,15,-10,17,33,60,11,-15,45,-41,22,60,2,59,4,16,54,60,3,-30,-30,16
6020,28,16,-60,-43,-46,-54,-38,0,-45,-60,-60,-60,48,60,-2,-2,-2,23,45,60,-27,-2,-39,-19,48,60,-35,-10,34,-30,50,60,-35,-36,4,-30
6021,18,0,-60,-24,-39,-60,-31,0,-60,-60,-60,-60,51,60,-38,-2,-18,-14,60,60,-22,-19,4,40,60,24,-42,-6,60,-42,34,60,-18,34,-20,-18
6022,9,28,-53,-60,-58,-42,-51,0,-60,-60,-60,-60,52,60,-19,-19,-10,-18,30,60,-19,12,-19,-20,49,60,-3,-15,-5,33,58,60,14,59,60,33
6023,27,0,-49,-28,-20,-60,0,0,-60,-60,-53,-60,60,60,35,35,-10,-10,33,60,35,-3,40,-19,29,60,35,12,-11,60,38,49,35,-10,-17,60
6024,0,19,-46,-56,-25,-60,-19,0,-60,-60,-60,-60,60,60,5,8,-12,-5,60,60,-20,12,4,-19,40,60,2,-16,-19,-5,45,60,2,2,-11,-17
6025,-14,1,-60,-60,-56,-60,-4,0,-60,-60,-60,-60,34,60,-2,-2,-15,-12,19,60,2,-17,6,17,49,60,-11,12,-10,-13,60,60,-11,-22,-22,-13
6026,14,0,-36,-48,-60,-45,-15,-1,-60,-60,-60,-60,28,60,2,-10,17,-2,47,60,-31,37,-31,-17,28,60,-10,-8,-47,-6,38,40,2,12,-20,-22
6027,4,43,-55,-60,-60,-60,0,0,-60,-60,-60,-60,47,60,17,12,-17,17,35,52,17,-18,17,-2,56,60,5,37,12,-10,57,60,-16,-16,-49,-20
6028,28,33,-21,-44,-42,-60,-18,0,-60,-60,-60,-60,33,60,-23,-23,2,-17,38,60,-14,-32,-17,-17,51,60,-3,-15,-8,-39,29,60,-3,12,-10,6
6029,-15,12,-39,-27,-52,-37,0,0,-60,-60,-60,-60,37,60,4,12,-2,-2,60,60,2,18,-2,22,60,60,13,-32,-8,12,60,60,13,-12,-12,10
6030,9,41,-46,-60,-51,-51,-22,0,-60,-60,-60,-60,42,60,3,-2,38,-2,57,60,2,-9,-17,-18,39,60,-8,18,54,-8,22,60,-16,37,-8,-12
6031,-30,37,-41,-36,-49,-60,-29,0,-60,-60,-60,-60,15,60,10,37,22,-4,49,60,23,2,33,-32,50,60,7,15,-32,-8,50,60,23,59,54,19
6032,19,37,-60,-60,-29,-35,0,0,-60,-60,-60,-60,27,60,-4,59,-48,53,49,60,-14,-48,-18,25,60,60,51,2,35,53,24,60,2,-32,-32,21
6033,5,0,-60,-22,-33,-50,-20,0,-60,-60,-60,-60,60,24,-48,-48,43,-48,60,60,-32,9,-32,-9,23,60,-35,-44,2,-32,50,60,-35,18,43,-32
6034,-11,15,-28,-42,-42,-39,-6,0,-60,-60,-60,-60,60,60,33,43,7,-4,48,24,43,4,43,5,46,60,38,28,10,29,35,60,43,15,2,29
6035,27,11,-60,-43,-21,-58,-14,0,-60,-58,-60,-60,43,60,9,-3,5,7,29,60,12,27,-9,-48,33,60,40,42,-16,15,52,32,40,2,10,15
6036,-32,29,-54,-43,-60,-60,-53,0,-60,-60,-60,-60,60,60,5,2,13,5,59,60,5,-28,5,14,51,60,2,28,-3,10,45,59,2,-44,-22,10
6037,0,38,-58,-60,-60,-60,-38,0,-60,-60,-60,-60,58,60,7,8,37,11,55,60,9,30,-48,10,35,60,-44,45,41,-44,22,60,-44,-3,-3,-44
6038,-18,10,-38,-17,-42,-39,-35,0,-60,-60,-60,-60,50,52,2,9,41,18,60,60,2,-13,14,3,57,60,6,30,-9,-3,25,60,6,42,-10,-3
6039,43,28,-60,-60,-43,-60,0,0,-60,-60,-60,-60,60,60,2,26,29,41,60,52,-17,-14,4,-28,40,60,2,-8,-5,41,27,60,-17,28,-2,-17
6040,-37,24,-60,-60,-60,-57,-10,0,-60,-60,-60,-60,28,60,54,56,27,22,27,60,7,-28,3,-16,34,60,41,-4,3,-9,60,60,41,45,36,-2
6041,-8,5,-7,-60,-60,-40,-22,0,-53,-60,-60,-60,53,60,21,26,23,20,45,60,14,-23,36,-13,60,60,-12,-31,-8,41,54,60,-21,30,26,41
6042,0,39,-60,-60,-55,-56,-39,0,-60,-60,-60,-60,60,60,3,30,2,22,32,60,24,-37,-16,-14,48,51,5,-14,19,3,37,24,16,-14,-14,26
6043,-22,28,-60,-51,-32,-43,-20,0,-60,-60,-60,-60,46,60,-4,10,-5,2,60,60,-13,-13,-13,-28,59,60,-8,-19,-31,-8,60,60,-14,-16,19,-14
6044,-29,0,-44,-41,-60,-48,0,0,-60,-60,-60,-60,51,60,-8,-12,-42,-22,25,60,11,30,8,-23,60,60,10,16,-10,-32,29,60,10,-31,-31,-35
6045,-8,13,-33,-54,-28,-34,-41,0,-60,-60,-60,-60,60,60,-15,-15,-17,-42,42,60,-28,39,-28,-37,35,60,-31,-36,16,-31,34,60,-31,17,4,-31
6046,-40,0,-60,-38,-60,-60,-4,0,-60,-53,-60,-58,60,60,-15,-2,-26,-13,60,60,-23,8,-23,-13,60,60,-20,19,-15,2,60,60,-44,-59,-10,18
6047,29,0,-55,-59,-51,-10,-21,0,-60,-60,-60,-60,48,32,-20,-29,-13,-28,54,60,-23,-54,-37,25,40,60,2,60,-32,-13,54,60,-59,16,-15,13
6048,-32,0,-42,-46,-58,-60,-11,0,-60,-60,-60,-60,58,60,-13,-13,-41,-13,53,32,-13,39,-13,33,24,60,9,-60,26,-15,48,60,9,20,17,-15
