,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp
3981,10,14,-52,-47,-58,-18,-60,0,-60,-43,-60,-60,28,60,9,-10,-13,-10,57,60,-2,-12,-2,5,60,60,7,-16,8,-33,56,60,7,10,-21,-30
3982,-9,53,-46,-60,-48,-23,-14,0,-60,-60,-43,-60,51,26,-35,-22,5,-22,50,54,-38,-5,-14,19,20,60,2,20,48,-5,43,60,2,-15,5,-8
3983,17,0,-32,-42,-23,-16,0,0,-60,-60,-60,-60,46,60,-12,-2,5,5,43,60,-23,11,5,60,6,60,-15,-2,-5,5,45,60,-15,19,34,5
3984,-21,55,-52,-23,-60,-17,-60,0,-31,-50,-60,-60,45,60,14,19,60,9,26,60,3,2,8,-37,41,45,5,12,-15,38,53,60,-16,40,48,38
3985,-14,40,-41,-45,-39,-42,-12,4,-60,-60,-51,-60,60,60,32,11,10,60,36,60,40,2,60,35,29,60,40,-10,20,48,27,60,40,-17,4,48
3986,-34,11,-40,-34,-24,-22,-29,0,-60,-60,-53,-60,22,60,-21,-21,35,10,60,60,-37,53,-37,-5,53,60,-16,-4,17,-5,18,60,-28,20,12,4
3987,29,36,-29,-27,-60,-16,-34,0,-60,-60,-60,-60,60,60,-11,-9,-15,35,60,20,8,45,35,12,25,58,-15,53,7,-15,25,60,-14,-2,20,15
3988,-36,33,-24,-60,-51,-52,-14,0,-60,-60,-60,-60,-31,60,17,-15,11,-15,55,60,28,-7,20,7,60,60,15,45,-4,-2,30,60,15,12,17,-2
3989,-20,40,-55,-44,-57,-60,-51,-30,-60,-60,-60,-60,60,60,-14,12,-15,11,60,50,11,24,12,-3,46,60,-15,-2,60,17,60,60,-24,-27,-32,17
3990,22,19,-43,-34,-23,-47,-42,0,-60,-60,-60,-60,60,52,-11,2,3,4,53,60,-15,46,28,60,60,60,8,22,38,7,5,53,-27,-4,-4,-32
3991,12,37,-36,-28,-21,-56,-43,0,-43,-60,-60,-60,28,60,-10,-8,60,-4,45,60,-4,12,-3,38,31,32,-4,60,-2,-4,53,60,-4,53,60,-4
3992,-18,60,-60,-60,-43,-20,-36,-6,-60,-60,-60,-60,60,60,53,53,38,60,43,60,53,26,60,6,33,46,48,12,25,60,32,60,23,35,34,60
3993,0,50,-60,-51,-60,-54,-18,-5,-60,-60,-60,-60,46,60,40,45,-2,38,30,60,31,-60,35,19,60,52,40,44,60,38,40,60,25,-10,17,23
3994,9,28,-50,-60,-16,-50,-26,0,-60,-60,-60,-60,60,52,-5,-2,19,-2,46,60,-5,-31,17,48,28,60,-10,-52,-6,-2,46,60,-10,22,19,6
3995,23,34,-60,-33,-51,-60,-16,22,-60,-60,-60,-60,60,45,9,40,54,19,60,60,9,3,19,12,14,43,10,10,10,25,46,60,10,60,60,19
3996,2,35,-60,-60,-19,-47,-37,0,-60,-60,-60,-60,60,60,46,46,-14,47,56,60,46,-44,48,44,60,60,60,-31,-48,48,37,60,60,12,11,48
3997,8,60,-60,-37,-24,-60,-17,0,-60,-60,-60,-51,44,60,-3,-6,23,-14,60,60,3,-15,11,-37,42,60,10,-19,-18,-6,60,60,10,44,23,12
3998,-19,14,-41,49,-23,-60,-10,0,-60,-60,-60,-60,47,48,31,-2,-2,22,56,60,34,-36,29,-31,57,53,-2,-36,25,27,36,60,17,-46,-36,29
3999,-15,60,-60,-55,-60,-15,-48,0,-60,-60,-60,-60,27,60,-9,-9,-9,-2,24,60,-60,-5,-37,4,59,60,-52,-37,-25,-48,60,60,-36,-18,-18,-36
4000,26,11,-60,-60,-29,-60,-31,18,-60,-60,-60,-60,8,60,-5,-17,-16,10,29,60,-12,10,-31,-24,60,60,2,23,-36,-18,42,60,-18,3,-6,-18
4001,-13,25,-46,-18,-60,-32,-35,-15,-60,-60,-60,-60,51,54,2,37,-3,23,38,54,-6,-20,-6,-15,60,60,23,25,-16,4,20,57,-6,-35,-27,4
4002,20,42,-27,-50,-52,-17,-33,-14,-60,-60,-60,-60,60,60,-9,-9,-28,-3,57,60,-24,45,-24,-36,33,60,-16,-11,9,-25,49,60,-15,26,-36,-27
4003,50,35,-26,-23,-60,-21,-15,-5,-60,-60,-60,-60,60,60,-28,-26,-11,-28,35,46,-15,19,-15,16,44,17,-36,37,18,-36,60,29,-36,-37,-16,-36
4004,3,0,-60,-47,-45,-27,-18,0,-60,-60,-60,-60,23,60,-34,-34,-2,-34,10,59,-36,-41,-12,8,30,60,-31,19,-29,-37,60,60,-33,23,9,-37
4005,4,45,-60,-60,-47,-51,-10,28,-60,-60,-60,-60,49,43,7,-4,25,-2,36,59,-5,-33,-5,2,29,50,-4,-34,48,10,31,60,-2,25,18,10
4006,-7,12,-32,-46,-48,-36,-11,0,-60,-60,-60,-60,60,47,22,25,-16,27,19,60,11,16,12,49,42,60,25,-36,19,18,55,60,25,17,-29,18
4007,34,39,-44,-30,-32,-60,0,0,-60,-60,-60,-60,53,60,-17,-2,23,-16,50,60,-20,46,2,19,33,60,-29,23,-34,-29,25,60,-29,37,48,-29
4008,-6,16,-28,-19,-24,-60,-53,-20,-60,-60,-60,-60,60,60,7,16,14,23,39,60,34,2,49,-41,26,60,30,53,-33,48,47,45,32,19,19,48
4009,-41,30,-20,-60,-37,-60,-43,0,-60,-60,-60,-33,31,60,14,15,-29,14,60,60,19,-34,19,-33,40,60,19,11,24,19,60,60,19,-34,-34,19
4010,-22,20,-51,-30,-55,-43,-16,0,-60,-60,-60,-60,57,60,-33,-29,-8,-29,60,60,-41,-15,-41,5,60,60,-31,-17,60,-34,49,60,-32,-34,-34,-34
4011,12,46,-23,-21,-52,-48,-19,0,-60,-60,-60,-60,60,60,-8,-14,-38,-8,-12,60,-33,-13,-33,28,60,60,-33,-10,18,-33,60,58,-34,23,24,-34
4012,-8,40,-5,-26,-40,-23,0,0,-60,-58,-60,-60,24,60,18,-10,56,-38,19,60,18,43,5,10,60,60,18,-21,-15,25,50,60,18,53,60,25
4013,-60,8,-53,-40,-60,-60,0,0,-60,-60,-60,-60,41,60,38,47,-2,47,54,60,46,32,28,10,44,60,38,43,-10,60,60,60,45,-13,-13,60
4014,38,0,-52,-40,-34,-39,-3,0,-60,-60,-60,-59,60,60,-2,-2,-2,-2,29,60,-10,-10,9,-15,38,60,38,32,-21,18,32,60,38,-15,-15,-13
4015,6,31,-34,-24,-17,-23,-33,0,-60,-60,-60,-60,10,60,-33,-30,-19,-2,60,60,2,60,-34,-13,36,60,4,-21,31,-15,34,32,4,-10,-10,-15
4016,26,12,-41,-35,-60,-50,-19,0,-60,-60,-60,-43,44,60,-19,-19,-30,-19,40,60,-15,52,-15,31,60,60,-10,46,21,-10,26,46,-10,-21,-21,-10
4017,-52,40,-49,-24,-36,-24,-5,0,-60,-60,-60,-60,60,60,-12,-12,31,-30,31,60,-13,19,-13,32,43,53,13,52,2,-21,28,52,13,43,31,-21
4018,-2,28,-36,-32,-60,-52,-20,0,-60,-60,-60,-60,60,60,42,43,49,31,11,60,-19,-23,31,14,36,60,24,30,55,31,36,60,16,32,21,31
4019,-6,40,-43,-49,-60,-38,-7,12,-60,-60,-60,-51,48,60,44,32,-3,30,27,60,49,-15,49,60,46,49,26,-2,22,30,29,43,26,-21,2,30
4020,-14,0,-56,-38,-47,-52,1,0,-60,-60,-60,-53,21,60,-2,11,46,-3,21,53,-10,60,-10,-8,48,57,-21,-17,35,14,31,60,-21,46,55,14
4021,-22,12,-60,-20,-59,-31,-35,0,-60,-60,-60,-60,7,60,18,21,22,46,60,60,60,60,60,35,60,60,46,60,-19,55,60,60,46,52,22,55
4022,4,28,-22,-56,-55,-31,0,0,-58,-60,-60,-60,2,46,22,52,35,-10,25,60,22,-14,22,-23,45,60,-4,60,-17,-5,24,53,42,30,35,-5
4023,-49,26,-60,-26,-39,-30,-34,13,-60,-60,-60,-60,28,59,24,19,-3,35,54,49,24,4,35,-15,20,60,23,-15,60,35,42,60,23,-2,-31,35
4024,27,37,-60,-42,-24,-60,-39,-5,-60,-60,-60,-60,41,59,-15,-15,10,-3,24,60,-23,34,-23,60,46,60,-2,14,60,-19,36,60,-2,-21,-7,-31
4025,-43,36,-31,-21,-32,-53,-40,0,-60,-60,-60,-60,60,60,-2,-4,60,33,44,27,-17,-29,-15,43,28,60,2,34,-15,9,54,60,2,60,60,9
4026,41,4,-44,-27,-27,-42,-50,0,-60,-60,-60,-60,46,60,60,60,60,60,15,60,60,42,60,-2,40,60,60,2,16,60,46,60,60,60,60,60
4027,35,13,-48,-60,-44,-25,-15,0,-60,-60,-60,-60,23,60,33,60,-14,30,60,60,60,-18,60,6,49,60,60,42,24,43,47,17,60,-18,-20,43
4028,34,32,-29,-29,-54,-40,-36,0,-60,-60,-60,-60,46,60,-2,-2,-2,-14,28,60,-14,-4,-2,34,11,60,-15,-34,6,-15,51,60,-18,-24,6,-20
4029,-27,33,-60,-54,-45,-42,-37,0,-60,-60,-60,-60,49,60,14,14,24,-2,46,60,4,44,6,-29,2,60,14,-7,16,16,27,50,-24,34,24,6
4030,-14,0,-47,-54,-32,-24,-10,-30,-60,-60,-60,-60,60,60,16,34,-19,34,38,49,20,41,24,16,56,60,20,44,-34,34,27,60,20,-34,-34,34
4031,-13,60,-29,-31,-18,-40,-42,0,-60,-33,-60,-60,21,60,-17,-17,16,-19,9,60,-29,6,-29,-2,47,60,2,24,-47,6,40,60,-34,42,16,-34
4032,-34,9,-35,-6,-25,-45,-27,0,-60,-60,-28,-60,60,60,16,42,-37,16,36,60,16,28,16,-51,60,42,16,6,10,16,46,60,16,-36,-36,16
4033,12,12,-25,-31,-60,-47,-36,18,-60,-60,-60,-60,22,60,-14,-34,-34,-37,38,60,-18,4,-2,10,45,60,-18,-8,26,-34,60,60,-18,-30,-30,-36
4034,-26,3,-20,-55,-60,-50,-21,0,-60,-60,-60,-60,39,60,-16,-42,10,-34,29,60,-4,22,-51,41,20,60,-48,23,10,-47,56,60,-51,44,10,-30
4035,-23,43,-48,-36,-60,15,-31,3,-60,-60,-60,-60,60,60,28,44,18,10,53,60,28,54,10,60,50,60,28,15,56,10,18,60,28,24,26,10
4036,-41,0,-41,-47,-60,-46,-39,0,-60,-60,-56,-60,31,60,14,-7,26,27,17,60,38,-20,41,-21,10,60,-16,39,5,26,28,60,-17,6,10,26
4037,21,60,-60,-32,-50,-60,0,0,-60,-60,-60,-60,60,60,50,50,40,47,54,44,4,-11,10,41,53,60,20,-5,19,60,51,60,4,30,33,60
4038,9,24,-43,-41,-23,-33,-29,0,-60,-60,-60,-60,56,60,42,-6,25,30,60,57,-21,17,20,24,44,60,49,13,40,-8,37,60,49,23,5,37
4039,-27,44,-48,-25,-19,-42,-60,0,-60,-60,-60,-60,29,60,18,4,19,7,43,60,18,29,25,48,57,60,2,17,30,5,60,60,2,15,12,5
4040,-7,0,-50,-60,-60,13,0,0,-60,-60,-60,-60,55,60,5,10,32,-2,44,60,-15,19,26,-20,14,60,9,20,25,20,60,60,9,39,40,-14
4041,35,4,-46,-29,-60,-27,0,0,-33,-60,-60,-60,46,60,34,34,12,32,60,-46,47,10,48,-11,44,27,39,19,-2,40,51,54,39,-5,30,40
4042,24,43,-37,-21,-24,-26,-21,0,-60,-48,-60,-60,60,31,-5,20,17,10,25,60,-20,-23,-20,10,60,60,-5,10,21,30,60,60,-19,-4,-4,30
4043,-46,0,-33,-26,-56,-38,-60,0,-60,-60,-52,-60,59,60,-5,-5,11,-5,60,49,-11,-34,-11,24,47,60,2,-10,12,11,16,49,9,17,11,19
4044,18,31,-33,-57,-28,-55,0,26,-60,-29,-60,-60,27,27,7,17,20,17,60,60,7,23,11,22,48,60,7,-24,13,17,60,57,7,20,21,10
4045,-32,34,-40,-60,-43,-23,-21,3,-60,-60,-29,-60,47,60,16,-2,9,20,52,60,24,32,24,-11,57,60,20,23,-33,21,20,60,20,19,12,21
4046,-1,18,-60,-60,-41,-54,-23,-42,-60,-60,-60,-60,60,60,14,19,-4,21,44,60,14,-14,12,-29,41,41,14,32,-35,22,28,60,14,10,-10,22
4047,-25,38,-2,-60,-25,-60,0,0,-60,-60,-60,-60,50,60,10,10,-29,-4,18,60,-13,-13,-36,-24,33,60,10,-11,23,18,27,60,10,-10,-33,-10
4048,-17,10,-54,-43,-16,-25,-13,0,-60,-60,-60,-60,58,60,-15,-23,-26,-29,60,60,-15,16,-29,23,21,60,-27,-21,21,-33,60,60,-27,-24,-35,-33
4049,6,5,-60,-60,-60,-37,-30,30,-60,-60,-60,-60,23,49,-15,-15,26,-26,25,38,-34,3,-24,44,34,60,-24,16,-11,-35,43,60,-24,23,23,-35
4050,-20,2,-38,-15,-24,-48,0,0,-60,-60,-60,-60,60,60,-17,20,18,26,42,7,23,20,23,-14,28,60,23,60,-4,23,60,60,23,24,24,23
4051,2,40,-22,-30,-50,-30,0,-19,-60,-60,-60,-60,39,60,6,32,14,44,43,60,6,-23,18,15,35,60,17,20,13,44,49,60,20,-11,-11,24
4052,38,0,-60,-60,-60,-14,-42,0,-48,-60,-60,-60,32,60,2,-14,10,21,27,60,2,-53,-14,21,42,53,12,-2,60,-11,34,60,12,-21,-4,-11
4053,-24,18,-47,-20,-44,-42,-20,22,-60,-54,-60,-60,60,60,9,-2,8,13,25,60,-13,8,15,43,45,60,-21,-43,12,23,42,60,-21,16,13,-4
4054,-16,22,-26,-28,-34,-48,-22,20,-29,-60,-60,-60,60,60,-9,-7,60,-7,26,60,14,-21,-26,42,53,41,-2,-2,-2,21,60,60,2,60,60,21
4055,3,21,-42,-48,-60,-10,-24,0,-60,-60,-60,-60,30,60,60,60,-18,60,43,45,3,7,46,-23,38,60,60,60,-43,60,22,60,3,20,42,60
4056,-2,0,-60,-43,-49,-24,0,0,-60,-60,-60,-60,38,60,2,11,-23,-18,50,60,30,18,42,-53,31,60,20,44,-2,12,54,42,20,-2,-2,42
4057,0,38,-40,-29,-41,-52,-32,0,-60,-60,-60,-60,42,50,-23,-23,-41,-23,27,23,-23,4,-23,6,28,-38,-10,14,-2,-2,28,60,-3,-53,-53,-2
4058,33,35,-53,-47,-57,-29,-50,0,-60,-60,-60,-60,10,60,-43,-43,-14,-41,31,60,-23,-17,-53,24,42,60,-34,4,7,-43,16,60,-28,8,-19,-53
4059,-13,8,-37,-52,-39,-52,-22,0,-60,-60,-60,-60,45,60,2,-38,60,-19,10,55,2,13,6,-21,60,60,-2,-17,26,-2,39,60,-20,60,2,-19
4060,14,0,-17,-20,-54,-52,-34,0,-60,-22,-60,-60,60,-38,2,60,18,60,45,60,26,27,-21,26,60,60,55,-46,10,60,47,60,56,44,7,60
4061,-7,28,-32,-14,-54,-24,0,0,-60,-60,-60,-60,47,60,32,-3,16,22,34,49,7,-21,-21,10,35,60,37,27,10,7,30,60,37,14,26,7
4062,-48,10,-37,-39,-48,-40,-56,0,-60,-60,-60,-60,31,49,16,18,8,42,55,60,31,-39,26,-16,24,60,14,-19,2,26,26,60,14,24,31,26
4063,-33,12,-26,-48,-24,-27,-37,0,-60,-60,-60,-60,51,60,11,18,-15,19,26,60,22,-18,10,10,25,60,21,-35,27,10,30,60,21,-17,10,31
4064,20,47,-60,-42,-52,-60,-60,0,-60,-60,-50,-60,41,60,-16,-16,14,-15,31,60,-16,21,-16,27,48,60,-17,-25,15,14,24,60,-17,-11,-11,12
4065,-30,12,-60,-46,-56,-34,-28,0,-59,-60,-60,-60,4,60,-7,-7,27,11,60,60,5,3,9,-21,45,38,-46,21,-2,2,60,27,-11,27,27,-11
4066,-33,38,-49,-41,-60,-55,-12,18,-60,-60,-60,-28,32,60,27,27,-15,27,56,60,27,46,27,-9,37,27,27,3,-60,27,42,60,27,-19,15,27
4067,8,60,-49,-25,-48,-40,-21,0,-60,-60,-60,-60,25,60,-2,-15,-5,-15,55,60,10,-22,15,-60,34,60,8,19,5,-19,22,60,-15,-36,-5,-19
4068,-31,46,-41,-53,-54,-46,-18,0,-60,-60,-49,-60,45,47,-5,-16,-60,-9,30,60,32,-10,-9,20,23,60,-5,24,2,-2,49,60,-12,-25,-60,-5
4069,14,38,-52,-39,-32,-60,-23,0,-60,-60,-60,-60,48,7,-33,-33,4,-60,48,60,-33,8,-60,2,45,60,-35,15,9,-60,14,60,-35,21,5,-60
4070,10,9,-60,-49,-48,-35,-58,0,-60,-57,-55,-56,60,60,17,21,6,17,60,60,17,43,5,35,52,60,17,-3,7,20,60,41,17,3,2,20
4071,-14,0,-60,-60,-60,-60,-26,0,-60,-60,-60,-60,24,60,-2,-2,9,6,51,60,2,20,2,-22,29,35,2,-33,-9,2,39,60,2,19,-19,2
4072,-20,32,-43,-44,-55,-36,-60,0,-48,-60,-60,-60,41,60,14,19,27,10,27,60,39,-22,29,-10,10,60,39,20,-3,10,52,60,39,10,-6,-19
4073,-26,13,-60,-22,-48,-54,-43,0,-56,-60,-60,-60,32,60,6,17,-17,27,48,60,-22,18,-22,3,36,23,-22,-26,-6,7,22,60,-13,15,-9,13
4074,-33,0,35,-45,-24,-27,0,0,-60,-60,-60,-60,19,57,-17,11,-3,-17,42,60,-10,47,-10,-4,24,60,-9,18,22,-9,40,60,-9,8,3,-9
4075,5,32,-33,-39,-33,-49,-34,0,-60,-60,-60,-60,40,60,-3,-14,-4,-3,35,60,17,10,3,22,60,60,19,47,-26,-3,58,60,21,-33,-6,3
4076,14,51,-59,-60,-60,-60,0,0,-60,-60,-60,-60,60,23,-8,-2,23,-4,59,60,-8,0,-4,-22,53,60,6,-6,18,-6,60,60,6,20,22,-6
4077,29,24,-10,-60,-44,-42,-49,0,-60,-60,-60,-60,48,60,23,23,-14,23,59,60,20,-20,22,18,41,48,20,0,17,22,33,60,20,-26,-26,22
4078,-13,30,-55,-18,-43,-33,-7,0,-60,-60,-60,-60,57,55,-2,-2,18,-14,23,60,-22,-12,-22,-17,60,60,-26,-2,-6,-26,6,41,-26,18,18,-26
4079,-29,1,-60,-42,-60,-60,-21,0,-55,-60,-60,-29,17,60,18,18,-14,18,60,60,14,21,18,-19,60,60,18,-2,-38,18,54,60,18,47,17,18
4080,-39,50,-47,-60,-3,-45,0,0,-60,-60,-60,-60,8,60,-11,-10,-12,-10,60,60,11,22,17,-46,60,59,10,41,12,-22,53,60,33,-6,-6,-22
4081,-5,60,-60,-44,-45,-54,-27,0,-60,-60,-60,-60,39,60,-12,-12,-38,-12,51,60,-2,-19,-2,-20,24,60,-6,22,-13,4,36,21,-5,0,-38,-23
4082,27,24,-19,-60,-36,-17,-20,0,-60,-60,-60,-60,60,60,-38,0,-41,-38,43,51,-46,-26,-46,-12,60,60,-38,-19,54,-38,51,60,-46,-16,12,-38
4083,8,40,-35,-26,-52,-18,-51,0,-60,-60,-60,-60,53,60,-4,-27,-12,-41,60,60,-20,-22,12,22,47,60,34,-45,29,-2,28,60,34,-6,-13,-16
4084,-18,60,-46,-60,-60,-60,0,0,-60,-60,-38,-60,23,60,3,-12,16,-12,48,59,3,16,-12,29,51,51,3,-7,-8,-13,37,60,-6,41,54,-13
4085,18,32,-24,-43,-45,-53,-15,-16,-60,-60,-60,-60,53,60,15,51,29,53,10,60,9,0,22,-6,60,60,15,16,-45,54,37,60,15,22,29,54
4086,1,15,-60,-60,-60,-47,-31,-60,-60,-60,-60,-60,12,60,22,22,-6,29,25,60,22,-50,29,-26,28,60,-3,0,-16,29,50,60,17,-19,-8,29
4087,17,40,-20,-60,-54,-27,-35,5,-60,-60,-60,-60,45,60,-18,-18,-39,-6,26,60,-19,14,-6,-22,55,60,2,-27,24,-8,40,60,2,-52,-52,-8
4088,-4,9,-55,-28,-2,-28,-43,0,-60,-60,-60,-60,60,60,-11,-30,-39,-39,27,60,-26,-32,-26,24,44,60,-26,-5,-42,-45,56,60,-34,-25,-18,-52
4089,-23,34,-51,-58,-41,-56,-33,0,-60,-60,-58,-60,37,60,-38,-12,33,-39,33,39,-22,-45,-22,-36,60,60,2,-26,-27,-16,60,38,2,16,24,-18
4090,-25,50,-42,-60,-39,-47,-16,0,-60,-60,-60,-60,52,60,20,25,-36,33,18,60,16,25,24,-5,19,60,16,-16,-5,24,58,9,16,0,-44,24
4091,37,60,-6,-54,-24,-34,-43,0,-60,-60,-60,-60,51,60,-36,0,-19,-36,31,60,-36,60,-36,15,51,60,-42,20,-26,-42,5,60,-42,-27,-27,-42
4092,14,60,-37,-60,-46,-60,-16,0,-60,-60,-60,-60,21,60,-19,-44,-2,-5,52,60,4,23,-5,-32,22,60,-27,60,-16,-27,60,60,-27,14,15,-27
4093,-50,47,-60,-48,-60,-26,-43,0,-60,-60,-60,-60,44,60,5,-2,-9,-2,29,60,11,30,15,29,48,60,5,23,10,-5,19,60,11,-27,-27,15
4094,-15,18,-60,-49,-57,-26,-36,0,-60,-60,-60,-60,40,60,-17,-15,-25,-15,37,60,-32,26,-32,30,52,60,-18,30,60,-26,37,60,-18,-21,-21,-27
4095,11,29,-20,-49,-51,-26,-17,0,-60,-44,-60,-60,2,60,-25,-25,20,-25,51,58,-20,-30,29,60,39,60,-16,26,23,-16,40,35,-21,20,10,-21
4096,-36,54,-57,-60,-30,-57,-38,0,-60,-60,-46,-60,8,60,16,20,60,20,-39,32,25,-24,30,23,20,60,20,18,13,10,32,60,20,60,60,10
4097,-24,6,-52,-50,-60,-60,-11,-27,-60,-60,-60,-60,60,60,60,60,23,60,25,60,60,13,60,21,44,60,60,-26,33,60,60,23,60,23,23,60
4098,33,28,-28,-60,-45,-60,-28,-4,-60,-60,-60,-50,49,60,23,23,23,23,60,60,23,26,23,33,31,53,23,33,-48,23,60,60,23,30,19,23
4099,18,60,-60,-31,-59,-31,-60,0,-60,-60,-60,-60,22,60,11,30,34,25,47,58,9,-32,19,-30,46,60,5,22,-26,14,35,60,5,26,33,21
4100,28,0,-27,-57,-60,-60,-15,0,-60,-60,-60,-60,25,60,26,26,-18,34,34,60,26,46,33,-24,45,60,47,-32,13,33,60,60,47,-30,-30,33
4101,40,13,-42,-57,-60,-49,-50,0,-60,-60,-60,-60,60,52,-46,-34,-12,-40,48,60,16,47,-30,15,42,60,-2,36,49,10,10,48,16,-26,-26,-30
4102,-37,1,-28,-33,-60,-35,-21,43,-60,-60,-60,-49,43,60,-12,-12,14,-12,33,44,-24,-4,-24,32,47,60,-26,47,-55,-26,46,60,-26,-30,31,-26
4103,-41,17,-60,-45,-38,-45,-17,2,-60,-60,-60,-60,60,60,8,13,49,21,60,60,13,36,36,-55,46,60,-3,-6,39,-2,33,60,-2,22,49,12
4104,0,0,-11,-55,-45,10,-9,0,-60,-60,-60,-55,10,60,-3,22,-55,49,40,60,40,22,32,39,52,60,10,-10,44,49,60,59,12,-32,-55,49
4105,-37,16,-53,-60,-24,-35,-25,-16,-44,-60,-60,-60,36,60,-32,-32,11,-55,25,33,-32,-2,-55,23,2,39,-32,27,13,-55,57,60,-32,36,39,-55
4106,35,37,-44,-34,-47,-28,-9,0,-60,-60,-60,-60,31,60,36,39,38,32,39,56,32,37,42,-4,36,51,29,30,-2,39,52,60,32,47,44,39
4107,-11,37,-60,-45,-55,-49,-39,2,-60,-60,-60,-60,50,60,41,-10,20,-10,15,57,46,-10,44,38,23,60,46,-17,27,23,28,60,46,-6,13,23
4108,19,24,-28,-54,-43,-60,-47,-3,-60,-60,-60,-60,60,39,-3,-3,38,20,20,60,-4,60,-4,30,10,60,-6,20,8,13,7,51,8,-10,-2,13
4109,-1,23,-23,-53,-47,-49,-18,0,-60,-60,-60,-60,60,60,37,36,22,38,23,60,37,49,38,33,48,32,-4,60,-17,-2,39,60,-5,27,27,-2
4110,-40,29,-32,-35,-43,-51,-14,0,-60,-60,-60,-60,47,60,-12,-12,28,30,60,58,-2,-45,30,37,4,58,2,49,-15,32,49,60,2,22,16,32
4111,-1,10,-24,-46,-52,-60,-60,-26,-60,-60,-60,-60,48,60,13,27,-17,28,60,60,50,19,-22,23,49,60,14,-53,60,35,48,60,37,13,13,-27
4112,-50,34,-60,-60,-60,-22,-42,0,-60,-56,-60,-60,24,60,8,-14,-5,-14,60,60,16,-10,-26,60,60,34,4,19,44,-17,60,60,10,-42,-15,18
4113,17,14,-31,-57,-41,-38,-18,0,-60,-60,-54,-60,39,60,3,23,14,-2,36,60,-10,22,23,45,31,60,3,-3,-53,20,49,60,7,60,60,28
4114,-14,31,-10,-7,-50,-18,-35,0,-60,-60,-60,-60,60,60,32,8,-15,14,60,60,60,-28,60,-45,20,60,60,22,36,60,51,60,60,49,44,60
4115,33,37,-29,-60,-28,-60,-11,0,-60,-60,-60,-60,45,37,-15,-4,-38,-15,23,60,-16,-20,44,36,44,50,18,-31,23,45,60,60,44,-53,-53,45
4116,1,40,-26,-54,-60,-35,-37,0,-60,-60,-60,-60,44,60,-38,-38,36,-38,41,60,-45,21,-45,23,36,60,-53,-10,15,-53,27,60,-53,44,36,-53
4117,14,0,-31,-60,-13,-51,-12,0,-60,-60,-60,-60,12,60,36,19,23,36,48,60,39,-10,36,-9,30,60,36,-8,-31,36,60,60,36,-10,23,36
4118,5,12,-14,-30,-60,-21,-24,0,-60,-60,-60,-38,56,60,4,-6,-2,23,54,60,-10,15,23,-28,47,38,16,-10,-16,23,34,60,-10,22,3,23
4119,0,0,-44,-50,-60,-45,-22,0,-60,-60,-60,-60,60,60,-18,22,-24,32,44,60,-38,-27,-9,-20,42,60,-16,15,-11,22,25,60,-26,-31,-31,3
4120,-4,60,-27,-43,-42,-42,-34,0,-60,-60,-60,-60,53,60,-24,-24,-3,-24,26,60,-12,-50,-28,17,30,60,-31,-29,7,-31,42,60,-31,-19,-19,-31
4121,40,0,-29,-60,-34,-33,-28,1,-60,-60,-60,-60,41,44,-3,-3,-15,13,55,60,-20,29,-20,-10,34,33,-16,-60,-20,-16,36,60,-19,-13,-13,-19
4122,-14,33,-57,-40,-42,-39,-13,-7,-60,-60,-60,-60,16,60,-17,-32,7,-17,36,60,8,-6,-19,16,32,56,-8,-7,-27,-11,18,53,-13,-10,7,-13
4123,-39,5,-46,-30,-60,-47,-14,0,-60,-60,-60,-58,32,60,2,2,-12,7,29,60,-10,47,-10,-27,29,60,-10,-10,-53,7,57,60,-10,15,-20,7
4124,-33,33,-31,-53,-60,-40,-30,0,-60,-60,-60,-60,56,60,-12,15,-7,16,24,60,-53,39,-16,-29,47,60,-7,41,-28,18,60,60,-5,-30,-30,16
4125,3,38,-54,-41,-60,-45,-52,0,-60,-60,-60,-60,47,56,-7,19,3,21,14,60,-27,9,-27,-8,58,60,-29,39,8,-27,42,60,-29,-60,-53,-30
4126,-17,34,-23,-46,53,-24,-31,0,-60,-60,-60,-60,44,57,12,-21,-4,-8,17,60,5,49,-29,25,35,60,-55,13,26,-53,18,60,-48,-2,-37,-53
4127,-14,29,41,-50,-23,-42,-10,0,-60,-60,-60,-60,55,60,-11,29,-25,-2,60,60,-8,-22,25,48,32,60,2,29,39,-12,53,60,3,-10,-10,-23
4128,-48,25,-28,-31,-27,-60,-14,0,-60,-60,-60,-60,25,60,-28,-3,-2,-25,25,60,-28,32,-6,39,60,60,-32,-19,-2,5,44,60,-32,41,26,25
