,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
2327,12,19,-59,-60,-24,-60,-42,0,-60,-60,-60,-60,60,60,44,44,51,44,60,60,44,47,51,33,34,60,44,47,51,-11,53,60,44,44,51,31
2328,-6,14,-53,-38,-41,-60,0,0,-60,-60,-60,-60,26,60,14,13,10,18,19,60,24,-19,38,44,32,60,18,25,-4,-4,60,60,16,23,44,45
2329,-21,27,-36,-27,-22,-54,-37,0,-60,-60,-60,-60,51,60,44,47,14,14,23,60,34,-16,52,52,60,60,41,22,16,31,60,60,29,45,46,52
2330,16,0,-35,-60,-20,-60,-9,0,-60,-60,-60,-60,59,60,-40,-21,16,-25,60,60,-27,-22,34,34,60,60,-29,-34,-18,-18,60,60,-29,11,-14,15
2331,8,32,-37,-60,-54,-60,-24,0,-60,-60,-60,-60,25,60,-12,-12,-15,22,50,60,9,-11,14,-16,19,60,12,25,16,16,60,60,10,22,-24,-24
2332,3,0,-53,-39,-23,-55,-21,0,-60,-60,-60,-60,51,60,-28,-18,-15,-16,47,60,-14,-12,-39,25,20,60,-37,-10,-9,-22,59,60,8,21,-6,-7
2333,4,0,-35,-36,-60,-60,-46,0,-60,-60,-60,-60,60,60,-9,-9,28,28,58,60,3,-27,28,28,17,60,3,30,28,28,60,60,3,25,28,28
2334,8,27,-24,-24,-60,-59,-24,0,-60,-60,-60,-60,34,60,-2,-2,2,-2,49,60,2,37,2,-12,26,60,-10,37,-10,-10,34,60,-10,-10,-10,-10
2335,-6,0,-55,-47,-60,-23,-31,0,-60,-60,-60,-60,60,60,-3,23,30,30,32,60,9,-17,-27,-27,25,60,3,20,9,24,35,60,17,23,-7,-7
2336,4,19,-60,-60,-54,-33,0,0,-60,-60,-60,-60,49,60,37,37,45,45,60,60,37,15,45,45,60,60,51,37,45,45,40,60,51,37,45,45
2337,13,0,-29,-42,-49,-48,-30,0,-60,-60,-60,-60,55,60,-5,24,3,9,50,60,2,14,-13,22,41,60,-8,14,-2,-2,51,60,18,28,36,38
2338,5,33,-60,-33,-28,-42,-26,0,-60,-60,-60,-60,23,60,4,-8,-10,23,49,60,-15,44,-15,-15,60,60,-16,43,40,15,60,60,-16,37,40,15
2339,42,5,-60,-58,-36,-60,-1,0,-60,-60,-60,-60,60,60,-8,24,-29,6,50,60,12,22,13,13,60,60,12,21,13,13,21,60,12,14,13,13
2340,-31,26,-60,-60,-50,-25,0,0,-60,-60,-60,-60,10,60,3,18,-4,-7,60,60,52,10,60,60,52,60,13,10,60,60,20,60,3,22,60,60
2341,-22,14,-60,-46,-56,-52,0,0,-60,-60,-60,-60,60,60,43,22,35,37,51,60,42,-60,35,37,48,60,45,-60,-2,29,60,60,45,22,35,37
2342,2,5,-5,-50,-55,-60,-11,0,-60,-60,-60,-60,19,60,-2,10,-3,12,44,60,12,-22,-20,12,20,60,2,-33,-4,12,34,60,18,-11,4,-11
2343,-16,10,-35,-60,-50,-36,-4,0,-60,-60,-60,-60,44,60,-37,-60,-60,-60,49,60,-21,-34,-60,-60,23,60,-15,-38,-60,-60,52,60,-32,-26,13,14
2344,2,0,-59,-55,-60,-60,-38,0,-60,-60,-60,-60,60,60,-11,44,-2,-15,60,60,-22,15,-22,30,43,60,-33,15,24,39,60,60,-12,21,18,39
2345,18,9,-60,-60,-60,-60,-12,0,-60,-60,-60,-60,30,60,-2,-3,-2,-2,48,60,-34,24,-34,-34,56,60,-38,45,-38,-38,60,60,-37,-37,-37,-37
2346,29,17,-51,-60,-60,-50,-17,0,-60,-60,-60,-60,60,60,-8,15,-3,-3,47,55,9,-24,-2,-2,34,60,-8,-9,-5,-5,60,60,10,15,-2,-2
2347,0,40,-60,-60,-18,-43,-35,0,-60,-60,-60,-60,36,57,38,28,31,60,37,60,13,-18,28,28,39,60,37,-18,28,28,42,60,37,45,28,28
2348,25,22,-42,-45,-50,-60,0,0,-60,-60,-60,-60,29,60,-11,-12,-12,-12,29,60,-24,-17,-24,-24,60,60,-25,23,-9,-9,17,50,-28,-9,-9,-9
2349,8,12,-41,-49,-58,-60,-33,0,-60,-60,-60,-60,31,60,2,-3,-19,-3,54,60,15,-22,-50,-18,31,60,-18,-27,-27,-18,22,60,2,-5,-28,9
2350,-7,11,-60,-60,-45,-48,0,0,-60,-60,-60,-60,57,60,7,-12,4,-13,22,39,5,15,9,17,49,60,15,15,2,13,43,60,3,-17,2,13
2351,-27,11,-60,-57,-55,-34,-12,0,-60,-60,-60,-60,60,39,-17,-22,3,-17,60,60,2,2,-37,-8,60,60,2,2,-32,-32,40,60,2,-27,-34,-34
2352,-23,16,-50,-2,-57,-47,-6,0,-60,-60,-60,-60,47,60,-4,4,-4,-4,53,60,15,60,15,15,60,60,15,12,15,15,50,39,15,15,15,15
2353,0,31,-32,-39,-37,-26,-30,0,-57,-60,-60,-60,47,60,-3,-3,-3,-3,56,59,2,-9,6,6,60,60,2,-12,6,6,47,56,2,-3,-3,-3
2354,-17,14,-27,-60,-60,-56,0,0,-60,-60,-60,-60,60,60,12,-2,-21,8,42,60,26,28,60,30,19,60,-6,-7,-5,12,47,60,20,60,60,25
2355,24,15,-60,-60,-39,-33,-15,0,-60,-60,-57,-60,52,60,-19,-31,-19,-19,57,60,-9,-17,-9,-9,38,60,-12,-10,-12,-12,42,58,-12,-38,-12,-12
2356,-34,10,-23,-60,-45,-60,-32,0,-60,-60,-60,-60,59,60,-3,28,28,28,60,58,-6,-10,28,28,35,60,-19,17,-19,-19,43,60,-3,24,-20,-20
2357,0,3,-37,-24,-60,-47,-18,0,-60,-60,-60,-60,60,58,10,33,45,-3,55,60,7,-32,23,30,26,60,23,-39,27,30,47,60,18,45,27,30
2358,-2,31,-45,-60,-59,-46,-35,0,-60,-60,-60,-60,43,60,-2,-3,12,4,60,60,7,22,8,10,31,60,-15,19,-16,26,22,60,-15,17,-11,26
2359,7,38,-46,-53,-45,-59,-18,0,-60,-60,-60,-60,60,60,-19,-22,12,-4,60,60,-7,40,21,30,51,60,15,-32,21,30,38,60,15,28,16,30
2360,-19,3,-27,-60,-60,-60,-12,0,-60,-60,-60,-60,60,60,40,26,38,29,60,60,40,22,38,25,60,60,25,29,26,23,60,52,25,19,26,23
2361,-13,0,-60,-27,-60,-25,-22,0,-54,-60,-60,-60,33,60,5,16,3,3,60,33,-35,11,44,44,31,60,-28,26,-32,-32,60,60,-32,40,44,44
2362,-19,18,-60,-47,-45,-60,-34,0,-60,-60,-60,-60,60,33,-2,3,-4,-4,47,55,-6,30,33,33,43,60,2,30,24,24,55,60,-10,29,21,21
2363,-10,8,-19,-26,-47,-47,0,0,-60,-60,-60,-57,46,58,11,11,25,25,60,60,11,12,19,19,55,60,18,12,29,29,41,40,18,26,29,29
2364,-3,0,-38,-50,-37,-43,-26,0,-60,-60,-60,-60,60,60,27,30,33,33,60,60,27,16,31,35,19,58,27,16,31,35,60,60,27,30,31,35
2365,29,25,-60,-60,-29,-60,0,0,-60,-60,-60,-60,60,59,38,21,39,14,42,58,2,-47,48,-11,47,60,-24,10,48,-24,60,60,33,12,12,45
2366,-35,41,-46,-46,-54,-56,0,0,-60,-60,-60,-60,55,58,21,14,-8,-8,40,60,8,39,18,-9,60,39,8,18,16,21,60,60,8,16,16,21
2367,-21,11,-48,-60,-55,-60,-23,0,-60,-60,-60,-60,60,60,-45,-45,-45,-45,51,39,-47,39,-47,-47,58,60,-20,39,8,10,53,58,-46,10,3,3
2368,8,16,-60,-50,-45,-57,-16,0,-60,-60,-60,-60,60,39,39,39,44,44,22,60,39,33,44,44,60,60,36,33,7,10,60,60,36,18,7,10
2369,24,21,-52,-43,-60,-60,-29,0,-60,-60,-60,-60,34,60,39,39,39,39,49,60,39,-43,39,39,60,60,39,-51,39,39,46,39,39,39,39,39
2370,16,20,-43,-21,-60,-49,-21,0,-60,-60,-60,-60,60,60,7,-7,14,14,50,60,21,-11,33,32,40,60,21,-17,33,32,28,60,21,33,33,32
2371,24,0,-56,-60,-32,-53,-4,9,-60,-60,-60,-60,28,60,-17,-38,-46,-46,44,60,-17,-19,-47,-47,60,60,-26,3,-50,-50,35,60,-31,-51,-60,-60
2372,8,8,-34,-39,-60,-60,-15,0,-60,-60,-60,-60,46,60,-9,-9,-11,-11,19,60,-18,-49,-11,-11,17,60,-21,-10,-15,-15,60,60,-21,-17,-15,-15
2373,-6,0,-34,-51,-51,-60,0,0,-60,-60,-60,-60,55,60,-19,-19,-2,-2,48,60,-19,58,10,-15,60,60,12,58,-15,-15,60,60,2,3,-17,-17
2374,-47,24,-26,-37,-60,-60,-38,0,-60,-60,-60,-60,60,60,-13,-2,14,22,48,60,4,-20,-49,-49,60,60,-18,-18,-9,-19,60,60,10,-31,-31,-31
2375,0,33,-60,-46,-48,-49,-7,0,-60,-60,-60,-60,49,60,-7,58,45,27,60,60,42,30,45,25,55,60,36,30,45,25,55,60,12,20,18,24
2376,-21,16,-57,-24,-46,-60,-30,0,-60,-60,-60,-60,60,60,-18,-18,-3,-3,60,60,-20,-32,-20,-20,56,60,-18,-9,-7,-7,54,60,-23,-23,-16,-16
2377,-30,58,-46,-60,-60,-44,0,0,-60,-60,-60,-60,36,60,-3,30,3,24,40,60,-12,-15,10,10,47,60,4,-5,10,10,48,60,3,30,20,4
2378,45,20,-60,-33,-26,-60,-15,0,-60,-60,-60,-60,39,60,4,-40,-25,4,51,60,16,38,-32,-28,32,60,7,-2,-9,-35,60,60,-35,-35,-35,-37
2379,15,0,-58,-56,-47,-37,-60,0,-60,-60,-60,-60,20,60,2,2,3,3,43,60,-15,28,-15,-15,35,60,-5,27,-5,-5,54,60,2,2,2,2
2380,-19,11,-49,-33,-45,-54,0,0,-60,-60,-60,-60,35,60,11,-2,27,-9,60,60,8,15,-11,-21,57,60,11,15,23,27,60,60,11,-10,23,27
2381,-18,0,-60,-60,-42,-60,-60,0,-60,-60,-60,-60,60,60,3,11,23,-10,54,60,-22,-21,-22,24,41,60,-23,9,-9,-9,27,60,-23,28,-23,-23
2382,-10,0,-55,-41,-41,-41,-8,0,-60,-60,-60,-60,60,60,15,15,35,35,19,60,15,57,35,35,38,60,11,57,33,35,47,60,11,15,33,35
2383,20,14,-60,-51,-48,-60,0,0,-60,-60,-60,-60,32,60,-13,27,-13,-13,31,60,-21,-19,-21,-21,43,60,-16,-23,-20,-20,60,60,-23,-23,-23,-23
2384,-31,26,-49,-57,-60,-60,-26,0,-60,-60,-60,-60,60,60,28,57,-2,-2,46,60,9,-15,-2,-2,48,60,30,-20,51,24,60,60,38,57,51,24
2385,-3,51,-60,-25,-51,-15,-25,0,-60,-60,-60,-60,37,60,-41,-41,-41,-41,60,60,20,14,-48,-48,57,60,-14,-22,-20,-20,38,60,-14,-23,-20,-20
2386,0,37,-60,-60,-60,-50,0,0,-60,-60,-60,-60,39,60,-13,3,-11,-2,36,60,-47,-43,11,3,60,60,-36,-19,-10,3,26,60,4,-48,-40,-40
2387,-18,7,-48,-41,-48,-60,0,0,-60,-60,-60,-60,25,60,-3,44,-6,-6,60,60,3,60,-3,-3,60,60,-10,60,4,-21,60,60,-10,-22,4,-21
2388,3,19,-44,-60,-50,-52,-2,0,-60,-60,-60,-60,60,60,-2,-2,9,-3,39,60,-30,-14,-30,-43,24,60,-16,22,8,-19,38,60,-16,13,8,13
2389,-12,39,-53,25,-44,-56,-38,0,-60,-60,-60,-60,43,60,37,50,57,21,47,60,57,-7,57,28,60,60,37,-4,57,21,60,60,57,60,57,28
2390,16,39,-37,-60,-44,-50,-34,0,-60,-60,-60,-60,60,60,2,-4,52,47,60,60,3,-18,-14,54,60,60,2,-8,52,-10,60,60,2,22,52,-17
2391,2,60,-48,-60,-60,-60,-44,0,-60,-60,-60,-60,43,60,-2,14,-2,-7,60,60,10,-34,-7,10,41,60,13,-39,-13,9,15,60,2,14,5,10
2392,-7,13,-36,-34,-60,-38,-60,0,-60,-60,-60,-60,48,60,2,28,-2,-15,60,60,-18,44,-18,-18,60,60,3,44,3,-3,60,60,3,-16,18,24
2393,-43,3,-32,-41,2,-59,0,0,-60,-60,-60,-60,58,60,-24,-24,-24,-24,52,60,-34,23,-34,-34,60,57,-7,-11,-39,-39,48,60,-21,-39,-39,-39
2394,8,9,-33,-43,-26,-47,0,0,-60,-60,-60,-60,48,60,41,44,-2,-2,57,60,41,46,-5,-5,40,60,41,-11,-2,-2,60,60,41,44,-2,-2
2395,12,0,-40,-60,-59,-60,-17,0,-60,-60,-60,-60,52,60,5,42,49,49,48,60,2,-45,-13,-13,60,60,14,-14,2,2,60,60,-13,23,-11,-11
2396,-29,0,-60,-57,-34,-44,0,0,-60,-60,-60,-60,49,60,-2,46,29,29,51,60,-9,41,29,29,60,60,2,34,-11,-11,60,57,-7,27,10,10
2397,-33,20,-50,-60,-60,-45,-28,0,-60,-60,-60,-60,27,60,-15,-15,-8,-8,42,60,-45,-23,-45,-45,53,60,8,-30,-21,-21,33,60,-18,-14,-21,-21
2398,-52,3,-60,-60,-60,-60,0,0,-60,-60,-60,-60,47,60,15,41,26,35,32,60,27,-18,21,21,35,60,10,-30,19,19,25,60,10,34,19,19
2399,-27,0,-52,-60,-60,-60,-11,0,-60,-60,-60,-60,43,60,-22,-12,-37,-11,60,60,-29,-52,-29,-29,50,60,-26,-31,-4,-30,58,60,-26,-30,-4,-30
2400,-9,27,-44,-60,-60,-60,0,0,-60,-60,-49,-60,60,60,-37,-20,-20,-11,60,60,-41,-41,-18,-15,51,60,5,-43,-10,-10,54,60,5,-22,-10,-10
2401,0,40,-43,-33,-19,-56,0,0,-60,-60,-60,-60,59,60,-49,-49,-38,-38,54,60,-52,55,-52,-52,60,60,-32,-3,-53,-32,60,60,-32,-31,-56,-32
2402,-29,0,-57,-60,-60,-42,-22,0,-60,-60,-60,-60,60,60,-31,-31,-25,-25,22,60,-41,37,-23,-23,46,60,3,37,-45,-43,30,60,-42,-42,-42,-42
2403,17,36,-60,-52,-37,-46,0,0,-60,-60,-60,-60,60,60,-6,-3,-4,-14,55,60,2,60,14,-23,60,60,2,60,5,-24,55,60,8,13,12,-29
2404,22,11,-41,-54,-60,-60,-4,0,-60,-60,-60,-60,60,60,-3,-3,7,-6,26,60,-15,58,10,37,60,60,14,-5,33,39,60,60,14,37,33,39
2405,0,40,-25,-60,-60,-60,-37,0,-60,-60,-60,-60,60,60,-2,27,25,-11,60,60,-27,60,7,-8,50,60,-7,60,-14,-7,60,60,26,-7,17,-7
2406,-15,0,-44,-35,-60,-33,-9,0,-60,-60,-60,-60,60,60,46,56,51,32,25,60,60,32,48,32,60,60,60,45,47,55,48,60,60,30,23,55
2407,20,5,-60,-60,-60,-22,-30,0,-60,-60,-60,-60,36,60,60,60,60,60,35,60,60,-17,60,60,23,60,60,26,60,60,56,60,60,60,60,60
2408,-28,13,-60,-35,-53,-60,-36,0,-60,-60,-60,-49,60,60,60,60,60,60,43,60,17,60,21,29,21,60,28,60,37,38,52,60,25,45,37,29
2409,-6,0,-60,-41,-60,-60,-31,0,-60,-60,-60,-60,60,60,-7,9,-7,-7,43,60,8,49,-17,18,37,60,-14,29,22,18,60,60,9,26,22,18
2410,0,12,-60,-18,-60,-41,0,0,-60,-60,-60,-60,60,60,60,60,9,60,25,60,60,48,60,26,60,60,60,21,60,60,27,60,60,60,60,60
2411,0,40,-55,-15,-29,-5,-16,0,-60,-60,-60,-60,34,60,47,50,55,55,60,60,47,-26,49,49,60,60,47,-12,47,47,60,60,47,49,47,47
2412,27,35,-60,-60,-31,-28,-34,-3,-60,-60,-60,-60,52,60,46,21,18,60,28,60,40,34,7,-7,32,60,17,34,18,18,45,60,-5,21,9,17
2413,-19,24,-42,-60,-60,-60,-24,0,-60,-60,-60,-60,60,60,-23,-52,-16,-52,39,60,12,54,15,-26,42,60,3,54,-30,-11,60,60,3,-12,-30,-12
2414,5,18,-52,-35,-55,-60,0,0,-60,-60,-60,-60,60,60,28,34,29,29,43,60,26,-18,29,29,58,60,45,-12,29,29,60,60,45,34,29,29
2415,0,18,-30,-35,-60,-43,0,0,-60,-60,-60,-60,60,60,35,54,47,27,32,60,8,-35,21,33,31,60,42,-35,47,47,60,60,42,54,47,47
2416,16,14,-36,-43,-39,-34,-2,0,-60,-60,-60,-60,37,60,-8,-8,-8,-8,60,60,2,-16,-18,10,15,60,13,-15,-12,-15,49,60,-18,-15,-15,-15
2417,-1,41,-52,-57,-31,-60,0,0,-60,-60,-60,-60,60,60,3,24,20,26,60,60,-35,23,-35,-35,51,60,-10,29,-35,-35,60,60,-7,23,7,7
2418,11,10,-60,-38,-50,-50,-13,0,-60,-60,-60,-60,49,60,6,11,-8,-8,51,60,-16,-18,17,9,44,60,13,-5,-15,-15,46,60,13,-16,-16,-16
2419,-18,17,-60,-26,-52,-60,-15,0,-60,-60,-60,-60,60,60,-2,5,20,-5,29,60,29,-37,45,43,42,60,41,-41,54,31,36,60,41,29,54,31
2420,-17,28,-22,-46,-55,-29,-5,0,-60,-60,-60,-60,60,60,-2,-2,9,9,47,60,-18,-27,9,12,28,60,-8,25,-2,-2,60,60,3,3,2,17
2421,-17,41,-60,-34,-42,-60,0,0,-60,-60,-60,-60,54,60,8,8,10,24,41,60,-37,29,30,30,51,60,8,29,-8,-8,27,60,-33,-40,10,10
2422,31,60,-21,-55,-48,-51,0,0,-60,-60,-60,-60,60,60,18,21,18,20,60,60,2,19,2,-27,58,60,2,19,16,21,60,60,2,21,37,-22
2423,9,11,-60,-49,-60,-43,0,0,-60,-60,-60,-60,60,60,28,29,-22,-22,50,60,28,-32,-22,-22,60,60,28,-4,-36,-36,60,60,28,37,40,-5
2424,50,5,-32,-60,-53,-33,0,0,-60,-60,-60,-60,9,60,12,19,19,21,60,60,12,22,14,21,48,60,12,50,14,21,60,60,12,19,14,21
2425,19,16,-54,-40,-21,-48,0,0,-60,-60,-60,-60,46,60,3,22,-9,-9,60,60,-32,16,18,18,34,60,19,-6,24,30,60,60,19,25,24,30
2426,-12,15,-60,-60,-60,-35,-12,0,-60,-60,-60,-60,60,60,9,50,17,50,59,60,13,-10,37,23,33,60,37,-27,37,47,60,60,16,22,37,23
2427,-5,42,-54,-60,-60,-40,0,0,-60,-60,-60,-60,60,60,3,-6,19,4,19,60,14,17,7,-20,60,60,6,22,-14,-14,45,60,6,4,-22,-22
2428,10,31,-43,-40,-43,-24,0,-3,-60,-60,-60,-60,43,60,-13,20,12,-13,47,60,42,-19,-8,-16,51,60,2,-19,36,10,37,60,2,-39,36,10
2429,-12,28,-26,-60,-42,-57,-21,0,-60,-60,-60,-60,39,60,-2,11,20,20,60,60,11,-19,16,16,22,60,28,11,23,23,58,60,28,22,23,23
2430,-11,9,-60,-60,-60,-33,-21,0,-60,-60,-60,-60,26,60,-10,-16,-16,-16,60,60,-3,46,-19,-19,60,60,2,10,-3,-3,22,60,2,-26,-7,-7
2431,-1,25,-60,-53,-60,-60,-11,0,-60,-60,-60,-60,39,60,-2,-2,-3,-3,50,60,5,-15,-14,-20,31,60,-17,-5,-36,-36,49,60,-43,-22,2,2
2432,0,18,-59,-30,-52,-60,-31,0,-60,-60,-60,-60,59,60,12,46,45,-2,25,60,-12,10,-12,-19,60,60,-4,-6,17,12,60,60,18,-21,17,34
2433,-40,18,-42,-26,-58,-60,-13,0,-60,-60,-60,-60,22,60,-2,-4,-11,-15,60,60,3,-47,-19,-18,40,60,-5,-11,-19,-19,60,60,-5,-5,-19,-19
2434,-44,20,-22,-60,-60,-40,-14,0,-60,-60,-60,-60,60,60,4,-14,-13,-13,60,60,4,23,3,17,60,60,12,-8,-7,-6,50,60,4,10,3,17
2435,-13,3,-60,-60,-38,-24,-17,0,-60,-60,-60,-60,50,60,4,-2,-2,-9,45,60,-24,-22,-19,-47,60,60,-9,12,59,-16,60,60,10,-30,59,23
2436,14,29,-58,-44,-55,-60,-42,0,-60,-60,-60,-60,56,60,11,-10,-10,-10,60,60,7,26,16,19,60,60,-8,18,-8,-8,23,60,3,4,3,13
2437,39,0,-57,-34,-20,-60,-7,0,-60,-60,-60,-60,27,60,7,-7,-2,24,60,60,28,-2,-19,36,47,60,2,21,-8,33,21,60,-6,12,-21,33
2438,-21,4,-26,-46,-32,-60,0,0,-60,-60,-60,-60,36,60,9,-28,-20,-20,26,60,13,-45,28,2,60,60,9,-20,22,22,37,60,11,26,27,4
2439,-17,0,-23,-54,-56,-55,-28,0,-60,-60,-60,-60,21,60,2,-8,2,4,53,60,2,36,-2,-2,60,60,10,2,16,22,60,60,10,21,18,22
2440,-1,0,-60,-60,-23,-32,0,0,-60,-60,-60,-60,43,60,-2,-33,-10,-10,60,60,8,21,-15,-15,60,60,8,2,-23,18,60,60,14,-14,13,-14
2441,26,13,-60,-60,-28,-53,-24,0,-60,-60,-60,-60,57,60,7,-8,8,8,60,60,33,-29,33,33,58,60,2,-10,-10,-14,36,60,7,7,12,12
2442,29,0,-26,-60,-60,-43,0,0,-60,-60,-54,-60,55,60,-11,-11,-15,6,42,60,12,52,15,19,43,60,-4,52,-5,-5,60,60,19,16,-20,-5
2443,-16,12,-27,-59,-29,-47,-25,0,-60,-60,-60,-60,54,60,-11,-34,-47,-47,46,60,-29,26,-29,-29,43,60,18,58,-10,-10,40,60,17,-10,-10,-10
2444,-7,3,-60,-49,-60,-60,-6,0,-60,-60,-60,-60,52,60,-2,52,20,20,55,60,-6,15,55,55,52,60,14,30,55,55,44,60,14,52,55,55
2445,-9,0,-60,-46,-44,-52,-21,0,-60,-60,-60,-60,20,60,4,24,48,60,41,60,9,-2,26,54,48,60,19,48,60,26,50,60,9,26,26,54
2446,-11,34,-46,-30,-60,-56,-15,0,-60,-60,-60,-60,60,60,41,15,46,46,43,59,41,-33,46,46,56,60,37,-31,45,45,39,60,37,15,45,45
2447,-16,19,-60,-51,-60,-60,-32,0,-60,-60,-60,-60,5,60,-12,48,10,20,60,60,-2,-3,-27,-27,60,60,-17,-6,47,43,46,60,-5,-5,-28,-28
2448,24,25,-36,-41,-37,-26,-22,0,-60,-54,-60,-60,60,60,-13,-13,-15,-15,60,60,-33,-21,-17,-17,60,60,-31,-4,-17,-17,44,60,-31,-31,-17,-17
2449,17,0,-51,-53,-60,-50,-6,-7,-60,-60,-60,-60,42,60,-5,10,9,-7,41,60,-28,-56,-3,-3,43,60,8,-30,14,14,39,60,8,-10,14,14
2450,-5,0,-18,-51,-60,-37,-5,0,-60,-60,-60,-54,14,60,-3,-16,-8,-8,51,60,-21,-15,-21,-21,60,60,-35,-41,-16,-16,60,60,-18,-15,-12,-12
2451,19,0,-56,-60,-50,-60,-32,0,-60,-60,-60,-60,27,60,-45,-45,-30,-30,50,60,-56,-18,-50,-50,47,60,-30,-10,-30,-29,60,60,-51,-51,-49,-49
2452,0,15,-55,-18,-49,-31,-24,0,-60,-60,-60,-60,60,60,4,-47,-21,-21,18,60,-15,-2,8,-51,45,60,4,10,-22,-28,54,60,-37,-40,-25,-37
2453,32,17,-60,-35,-60,-60,-3,0,-60,-60,-60,-60,47,60,6,-8,-8,-8,60,60,6,15,23,22,60,60,-41,-13,-41,-33,60,60,4,21,10,17
2454,-22,0,-49,-31,-60,-42,-22,0,-60,-60,-60,-60,55,60,17,-2,5,22,44,60,17,-24,5,22,30,60,10,41,26,27,60,60,10,10,26,27
2455,-23,0,-60,-40,-60,-60,-5,0,-60,-60,-60,-60,31,60,12,-6,15,-6,60,60,9,-10,15,-12,19,60,-11,-15,9,-13,60,60,9,15,15,14
2456,2,0,-42,-28,-40,-51,-17,0,-60,-60,-60,-60,34,60,2,-28,-14,-14,53,60,20,19,-24,25,60,60,20,19,-9,44,42,60,20,17,44,49
2457,13,20,-39,-60,-49,-60,-21,0,-60,-60,-60,-60,50,60,-9,-2,-30,-30,53,60,2,7,-38,-38,27,60,9,-21,3,-3,43,60,9,-15,-38,-38
2458,12,0,-60,-60,-34,-51,-20,0,-60,-60,-60,-60,60,60,24,45,-11,-11,40,60,2,-2,-19,-19,15,60,2,-9,-11,21,45,60,18,19,-19,-19
2459,-2,37,-60,-60,-41,-60,0,0,-60,-60,-60,-60,60,60,-29,-13,-28,-28,58,60,21,54,7,-23,60,60,24,49,21,-20,34,60,24,-51,21,-24
2460,-10,13,-48,-44,-20,-59,-3,0,-60,-60,-60,-60,47,60,-3,-5,-7,-14,60,60,3,-20,-2,21,32,60,5,-14,7,-32,42,60,3,-5,6,25
2461,10,0,-50,-37,-60,-49,-27,0,-60,-60,-60,-60,53,60,40,-5,-4,-4,60,60,20,48,48,48,60,60,31,-13,-17,-17,60,60,26,49,36,47
2462,21,36,-41,56,-46,-21,0,0,-60,-60,-60,-60,47,60,21,-4,-12,-12,29,60,18,44,-16,-16,52,60,3,-2,-14,-6,60,60,3,-21,-21,-21
2463,20,37,-60,-59,-46,-43,-60,0,-60,-60,-60,-60,45,60,13,19,-11,22,56,60,12,23,6,35,55,60,21,-3,6,51,60,60,9,-23,17,51
2464,0,18,-22,-51,-50,-60,-33,0,-60,-60,-60,-60,60,60,10,12,11,12,48,60,7,-26,13,13,60,60,10,14,-2,-2,60,60,12,-27,14,14
2465,12,0,-60,-48,-33,-60,-17,0,-60,-60,-60,-60,60,60,-7,23,-5,-5,34,60,7,-28,51,49,38,60,15,-45,-15,-15,47,60,21,-22,-15,-15
2466,12,5,-60,-60,-60,-35,-4,0,-60,-60,-60,-60,43,60,-21,-4,-21,-21,60,60,-4,-35,-26,-26,53,60,12,-10,12,18,60,60,12,14,12,12
2467,2,12,-60,-33,-41,-43,-24,0,-60,-60,-60,-60,35,60,2,-18,-7,-4,60,60,-22,-37,17,-28,60,60,-14,-39,17,-45,47,60,-54,-54,-54,-54
2468,-13,21,-60,-55,-60,-56,-39,0,-60,-60,-60,-60,60,60,-12,-12,-24,-24,60,60,-35,-17,-18,-18,51,60,-15,-6,-15,-15,46,60,-17,-31,-23,-20
2469,14,11,-27,-60,-60,-51,0,0,-60,-60,-60,-60,51,60,-42,-32,-29,-29,55,60,-47,16,-37,-37,41,60,-49,-60,-39,-39,54,60,-49,-39,-39,-39
2470,-34,40,-50,-44,-45,-24,-60,0,-60,-60,-60,-60,26,60,15,25,13,2,54,60,13,-14,18,-17,60,60,15,54,18,-6,60,60,15,-23,18,-23
2471,-15,29,-28,-60,-28,-45,0,0,-60,-60,-60,-60,51,60,-51,-12,-29,-18,22,60,-60,27,2,-18,46,60,-51,37,-60,-60,57,60,15,-60,-60,-60
2472,12,42,-60,-43,-60,-32,-24,0,-60,-60,-60,-60,39,60,5,54,42,34,55,60,2,9,11,17,60,60,18,9,34,48,36,60,18,54,21,39
2473,60,30,-43,-51,-60,-60,-2,0,-60,-60,-60,-60,31,60,6,37,31,32,26,60,5,-52,25,30,44,60,16,-49,31,10,21,60,32,37,36,36
2474,-25,9,-23,-48,-60,-30,-1,0,-60,-60,-60,-60,60,60,-39,9,-48,-48,41,60,-33,-12,-60,-60,60,60,2,-11,-47,-47,48,60,2,9,-47,-47
2475,-13,20,-44,-53,-28,-60,-17,0,-60,-60,-60,-60,60,60,-49,-49,-45,-45,18,60,-52,18,-52,-52,60,60,-49,-3,-49,-49,60,60,-49,-49,-49,-49
2476,10,0,-60,-25,-60,-60,-24,0,-60,-60,-60,-60,60,60,-2,-2,-2,-2,21,60,-12,11,-32,-12,59,60,45,18,6,10,13,60,45,-11,-21,-21
