,Random,Random,Random,Random,Random,Random,Defeat,Defeat,Defeat,Defeat,Defeat,Defeat,Minscore,Minscore,Minscore,Minscore,Minscore,Minscore,Mindist,Mindist,Mindist,Mindist,Mindist,Mindist,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,Mindistscore,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp,MindistOpp
,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp,Random,Defeat,Minscore,Mindist,Mindistscore,MindistOpp
4113,9,0,-60,-2,-30,-60,-33,0,-60,-60,-60,-60,36,60,22,22,17,-2,26,37,22,27,29,-6,60,60,22,-2,26,-2,51,60,22,-10,-10,-2
4114,-9,30,-46,-52,-60,-25,-39,0,-60,-60,-60,-60,60,60,-4,20,21,27,58,60,3,-4,-18,-21,51,60,3,-29,-5,-10,27,60,3,23,26,-10
4115,9,33,-55,-29,-51,-24,-25,0,-60,-60,-60,-60,60,60,2,-30,3,-30,60,60,23,-3,26,29,36,51,14,27,19,26,43,51,14,7,-5,26
4116,5,9,-54,-52,-33,-41,-21,0,-60,-60,-60,-60,25,60,-9,-18,10,3,60,60,3,44,-21,-22,17,60,4,9,5,10,60,60,4,-2,28,10
4117,9,22,-53,-20,-19,-49,-30,0,-52,-48,-60,-60,50,60,15,13,35,17,60,60,10,16,28,26,44,60,9,20,23,33,52,60,10,2,-30,29
4118,4,0,-54,-51,-42,-50,-29,3,-60,-60,-60,-60,23,60,35,-4,23,35,21,60,-22,20,-22,15,19,60,-29,10,17,5,2,55,2,27,23,5
4119,9,12,-60,-12,-37,-50,-3,1,-60,-60,-60,-46,20,60,23,27,17,26,60,60,23,17,23,20,50,60,23,-19,20,26,34,41,23,9,17,26
4120,-17,31,-12,-38,-39,-43,-21,0,-60,-60,-60,-60,56,59,9,9,-3,17,60,60,10,5,15,16,30,60,9,45,10,17,60,60,9,-5,20,17
4121,-9,0,-30,-48,-60,-39,-19,0,-60,-60,-60,-43,56,60,16,-17,8,-3,41,60,-3,10,20,-18,55,60,-10,-33,-16,20,32,60,-10,10,10,20
4122,-10,28,-54,-47,25,-60,-19,0,-60,-60,-60,-60,54,60,26,44,-10,16,27,59,26,60,-3,20,21,60,10,5,25,10,60,60,10,21,3,10
4123,-19,36,-34,-28,-49,-20,-25,0,-60,-60,-60,-60,49,60,-13,-13,-38,-10,60,60,-18,-10,-18,28,27,56,-19,10,-18,-16,19,60,-19,45,25,-19
4124,-45,23,-49,-60,-45,-32,-17,0,-60,-60,-60,-60,25,60,3,-11,-16,-43,60,60,-14,-30,20,5,46,60,5,10,31,27,60,60,5,21,-25,27
4125,-24,4,-27,-41,-56,-34,0,0,-40,-40,-60,-60,34,60,3,-30,5,-16,31,60,-11,-15,28,18,33,60,3,3,26,-18,60,60,-11,5,31,21
4126,53,36,-60,-32,-46,-24,-38,0,-60,-60,-60,-60,34,60,5,5,15,5,56,60,5,-34,5,60,14,60,24,-33,34,31,43,60,24,10,26,31
4127,8,23,-50,-46,-49,-48,-34,0,-60,-60,-60,-60,40,60,2,10,60,15,47,60,20,14,18,-10,58,40,31,4,10,26,60,60,31,-6,-6,26
4128,-9,0,-60,-27,-17,-60,-19,0,-60,-60,-60,-60,60,52,29,15,9,20,30,60,54,60,60,5,47,60,29,-27,-33,24,59,36,54,3,2,-29
4129,-15,7,-27,-31,-45,-38,-17,0,-60,-60,-60,-33,42,60,10,10,10,9,46,60,-10,-28,-10,-35,60,60,3,14,-39,10,60,60,2,-33,-33,4
4130,-2,40,-60,-11,-60,-30,-8,0,-60,-60,-60,-60,51,60,-23,-27,-33,10,60,50,-30,-43,5,-32,46,60,2,17,-34,-33,49,60,2,4,-39,-33
4131,-24,9,-47,-37,-46,-25,-13,0,-60,-60,-60,-60,12,33,-33,-33,-47,-33,43,60,-15,-10,-35,-12,23,60,4,6,-20,-39,60,60,4,-33,3,-39
4132,-23,46,-32,-53,-33,-28,-38,0,-60,-60,-60,-60,55,17,-22,-22,-8,-47,28,60,-32,29,-32,60,60,60,-27,-26,15,-34,54,60,-36,14,-20,-37
4133,4,7,-28,-42,-34,-34,-19,-21,-60,-60,-60,-60,56,60,10,-4,15,-8,31,33,7,-39,-12,-28,20,60,-17,-19,5,-20,29,60,-17,17,15,-20
4134,-26,26,-25,-58,-22,-33,-49,0,-60,-60,-60,-60,-22,60,3,22,-17,18,38,33,60,60,60,-60,46,60,10,29,-30,18,60,60,10,-30,-30,18
4135,57,21,-60,-45,-46,-51,-30,0,-60,-60,-60,-60,60,60,-17,-17,-48,-17,60,60,-28,4,-28,-46,38,60,12,-37,-29,5,60,60,-30,-47,-55,-30
4136,60,0,-26,-55,-32,-60,-14,6,-60,-60,-60,-60,60,60,-15,-15,-12,-36,52,60,-48,26,-43,35,60,60,-30,60,35,-48,23,60,-47,-12,-38,-55
4137,-36,44,-32,-60,-29,-44,-21,0,-59,-60,-60,-60,59,60,-20,-23,35,18,26,60,4,-12,-24,-39,60,53,-24,21,-37,-51,31,51,7,29,35,-43
4138,-13,49,-53,-51,-40,-60,-12,0,-60,-60,-60,-46,45,60,29,29,-37,35,42,60,29,-13,35,41,49,60,29,25,44,35,37,60,29,-36,-36,35
4139,58,0,-17,-46,-34,-42,-33,0,-42,-60,-60,-60,52,60,-37,-37,44,-37,60,60,-39,4,-39,8,42,60,-37,-15,-7,-37,60,60,3,60,44,-36
4140,-19,13,-41,-60,-60,-54,-44,0,-60,-60,-60,-60,43,60,44,60,30,41,46,60,39,-20,44,-8,29,60,17,4,5,41,55,60,17,21,-16,-36
4141,-7,11,-36,-49,-16,-20,0,0,-60,-60,-60,-60,60,60,18,-16,-5,30,60,60,-24,-10,-24,-12,46,60,-13,-10,-2,-7,60,60,-36,25,5,-16
4142,4,13,-26,-45,-25,-19,-16,0,-60,-60,-60,-60,18,53,5,-14,27,22,54,60,5,-13,-8,-42,46,60,-19,-27,-16,17,43,60,-12,2,-10,17
4143,4,47,-60,-43,-19,-10,-25,0,-60,-60,-60,-60,50,60,-2,-2,-8,27,60,60,37,-60,-12,-32,19,60,4,18,-18,-2,45,60,-11,18,-29,-10
4144,-44,29,-50,-29,-60,-35,-24,0,-60,-60,-60,-60,60,60,3,31,-12,-19,38,53,-25,-27,-42,-20,36,60,3,21,-27,-16,60,60,10,-10,-18,-29
4145,-9,39,-27,-24,-48,-11,-13,3,-60,-60,-60,-60,25,60,-13,-22,-20,-12,60,60,3,-41,-32,14,60,60,8,-60,2,-18,60,56,8,-27,-27,-18
4146,-1,15,-34,60,-54,-60,-14,-8,-60,-60,-60,-40,60,60,-20,-20,12,-20,28,60,-20,53,-20,-26,60,60,-27,-13,21,-27,53,60,-27,18,3,-27
4147,-48,0,-60,-57,-46,-53,-15,0,-60,-60,-60,-60,60,60,19,18,-2,14,52,60,2,-59,12,-60,60,60,21,-50,-60,-10,48,60,21,21,21,19
4148,-4,24,-47,-8,-60,-51,-42,0,-60,-60,-60,-60,60,60,4,16,-60,-2,43,60,-13,32,-26,-27,42,50,30,60,-16,21,46,38,30,-60,-60,21
4149,19,43,-26,-37,-28,-54,-44,0,-60,-60,-60,-60,35,60,-60,-60,-15,-60,53,60,-60,2,-60,-14,60,60,-60,-60,-2,-60,51,34,-60,-21,-21,-60
4150,2,39,-60,-44,-36,-24,-35,0,-46,-46,-60,-60,60,60,-15,-2,-5,-15,33,60,-27,-10,-27,47,60,60,-16,51,60,-16,32,60,-21,-49,-49,-21
4151,-29,39,-52,-52,-25,10,-54,0,-60,-49,-60,-60,60,60,-4,-24,56,-5,50,60,-15,21,-14,-43,50,60,2,-2,-12,-2,60,60,-49,60,30,-49
4152,38,38,-19,-32,-60,-48,-27,0,-60,-60,-60,-60,39,60,60,60,-2,55,39,60,37,-60,30,25,60,60,60,-12,51,17,31,60,60,-56,-39,17
4153,0,60,-45,-40,-40,-45,-9,-6,-60,-60,-60,-60,43,50,-10,-2,25,2,60,60,-7,41,-43,10,24,60,3,-12,17,-7,41,60,-56,51,51,-39
4154,33,14,-48,-60,-57,-60,0,0,-60,-60,-60,-60,38,60,22,32,-4,25,32,60,19,17,25,-16,48,60,22,-42,-3,51,49,60,22,16,17,51
4155,-27,36,-60,-39,-27,-15,-5,0,-60,-60,-60,-60,60,60,-2,16,16,-4,43,60,2,-6,10,-16,58,60,-10,39,-7,-4,40,60,-14,-12,-12,-10
4156,-7,17,-24,-41,-38,-46,-18,0,-60,-60,-60,-60,43,60,-7,42,17,22,21,60,-10,37,-16,-60,7,60,-10,17,-42,-3,20,60,-11,-37,19,-12
4157,-18,0,-60,-15,-28,-52,-39,0,-60,-60,-60,-60,58,60,16,-21,2,48,43,60,10,-16,27,44,23,60,-25,-20,38,-11,41,60,-17,-46,-46,19
4158,-4,23,-21,-60,-22,-52,-53,0,-60,-60,-60,-60,41,60,-14,-17,7,-45,60,60,-60,53,2,25,57,60,-42,36,18,-48,58,60,4,39,38,-48
4159,7,17,-8,-60,-42,-60,0,0,-60,-60,-60,-60,36,60,10,10,18,7,39,42,39,-24,44,5,60,56,10,-2,-20,38,54,53,34,17,18,38
4160,32,43,35,-44,-20,-56,-39,0,-60,-60,-60,-60,39,60,23,17,5,25,60,60,23,-28,18,32,24,60,23,49,25,25,34,60,23,-21,-21,25
4161,-22,33,-23,-49,-23,-45,0,0,-60,-60,-60,-60,60,60,-2,-2,22,5,32,60,-6,10,5,8,39,60,-20,-7,8,-20,18,60,-21,10,25,-21
4162,-28,12,-10,-60,-60,-45,-11,0,-60,-60,-60,-60,60,60,6,17,27,10,26,60,9,-54,31,40,23,60,17,12,38,10,60,60,13,-2,8,26
4163,36,7,-60,-60,-48,-60,-38,0,-60,-60,-60,-60,59,60,2,44,37,27,44,60,39,22,8,38,10,60,2,23,-15,8,57,60,2,49,38,8
4164,-8,29,-24,-60,-24,-47,-11,0,-60,-60,-60,-60,19,56,34,49,-14,40,28,60,34,57,37,-18,60,41,37,-51,13,50,60,60,33,-23,-17,50
4165,21,60,-47,-28,-49,-34,-13,0,-60,-60,-60,-60,55,60,2,-3,14,-3,60,60,-24,-9,-24,10,43,26,-11,-9,8,-15,16,60,2,12,13,-17
4166,-31,38,-37,-60,-33,-56,-12,0,-47,-60,-60,-60,44,60,-18,12,-13,14,60,55,-18,54,-18,-54,49,60,-19,42,3,10,47,60,-19,23,14,10
4167,-51,10,-60,-26,-43,-25,-16,0,-60,-60,-60,-60,60,60,7,30,-5,-13,28,60,2,22,14,-26,27,60,10,-2,-32,8,26,60,10,-51,-17,10
4168,0,24,-41,-60,-60,-29,-37,0,-60,-60,-60,-60,28,60,-11,-44,-30,-46,60,59,-9,-20,-9,60,60,60,-17,60,46,-51,39,60,-36,-60,-32,-51
4169,39,19,-34,-60,-22,-32,0,0,-60,-60,-60,-60,41,41,-30,-30,48,-30,45,60,-37,-17,-26,-9,51,60,-16,20,-2,-32,45,60,-16,51,13,-32
4170,32,15,-38,-49,-35,-60,-8,0,-60,-60,-60,-60,53,43,36,55,-2,53,54,60,3,-19,60,60,50,60,6,-23,60,41,51,60,13,-2,-8,28
4171,26,35,-29,-49,-55,-47,-60,0,-60,-60,-60,-60,60,60,-4,-2,-5,-2,60,31,4,-2,-9,27,29,60,-2,-24,15,-2,45,60,2,54,59,-8
4172,-30,37,-49,-18,-42,-51,-19,0,-60,-60,-60,-60,49,60,35,-2,23,-5,60,20,54,45,59,26,26,60,60,22,51,60,25,60,54,20,15,60
4173,-15,23,-60,-58,-53,-44,-10,0,-60,-60,-60,-60,60,60,2,22,23,27,60,60,2,27,23,-17,39,60,11,-4,-24,15,57,60,11,-23,51,15
4174,-26,0,-10,-60,-38,-49,0,0,-60,-60,-60,-60,58,60,10,4,17,23,26,60,14,15,26,-19,60,60,47,45,22,51,59,60,47,-24,-24,51
4175,-6,12,-47,-23,-52,-58,-4,3,-60,-60,-60,-60,60,60,-15,-5,-17,17,56,60,13,-17,-17,-2,43,60,-24,27,-3,-24,51,60,-24,22,22,-24
4176,-43,23,-53,-51,-47,-44,-13,0,-60,-60,-60,-60,36,60,2,-3,4,-17,52,60,18,-46,-19,46,42,60,18,15,45,22,21,60,18,-10,-26,22
4177,-10,0,-60,-47,-55,-31,-18,0,-60,-60,-60,-60,29,60,2,-2,27,-2,33,60,-24,10,-2,27,51,60,-29,-46,19,-4,37,60,-29,45,45,-4
4178,-12,0,-28,-30,-60,-60,0,0,-60,-60,-60,-60,60,60,31,17,-7,-2,44,60,23,-18,37,22,31,60,32,-30,-2,45,37,60,32,27,19,45
4179,46,37,-60,-42,-28,-60,0,0,-60,-60,-60,-60,60,60,2,27,15,27,60,60,19,-18,19,-22,27,60,18,9,-51,27,57,60,18,15,6,27
4180,-13,0,-13,-34,-35,-27,0,0,-55,-51,-60,-60,54,60,15,15,-2,15,37,60,15,13,22,-46,47,60,15,30,-13,-2,52,60,15,-46,-51,6
4181,39,24,-50,-52,-10,-50,-36,0,-60,-60,-60,-60,26,60,-7,-28,-21,17,28,60,-42,8,-22,6,52,60,-46,-20,-6,-51,54,56,-46,-22,-31,-51
4182,6,14,-44,-39,-28,-39,-21,0,-60,-60,-60,-60,30,60,-10,-10,-4,-15,45,60,-28,11,-46,-18,54,60,-13,13,22,-30,60,60,-23,9,-6,-23
4183,8,0,-60,-60,-37,-60,0,0,-60,-60,-28,-60,60,60,7,-4,9,-4,35,60,-14,-14,-14,-18,53,60,-6,8,-17,10,22,60,-6,-18,10,10
4184,-19,32,-60,-42,-60,-19,-17,-33,-60,-60,-60,-60,56,60,5,-2,-14,10,33,60,2,9,10,28,40,60,33,9,7,32,47,60,14,-20,-17,10
4185,31,0,-51,-60,-55,-42,-33,0,-60,-60,-60,-60,60,60,-14,-14,28,-14,26,60,-18,-13,-18,7,31,60,-17,-8,12,-20,46,60,-17,13,7,-20
4186,5,10,-33,-43,-54,-22,-28,0,-60,-60,-60,-60,39,60,11,23,12,28,60,60,11,29,28,13,22,60,11,31,10,7,60,31,11,8,7,7
4187,-24,13,-49,-59,-60,-19,2,0,-60,-60,-60,-60,60,60,8,8,-16,12,60,60,7,10,7,-14,53,29,8,-13,-8,12,26,26,7,9,10,7
4188,41,15,-60,-52,-53,-56,-23,0,-60,-60,-60,-60,50,60,-2,-16,-3,-16,29,60,2,-14,7,-19,52,60,8,29,30,10,60,60,8,3,6,10
4189,-21,33,-6,-28,-47,-38,-43,-17,-60,-60,-60,-60,40,60,-4,-4,46,-3,48,60,-14,60,-14,-18,60,53,-8,-3,-17,-8,43,60,3,31,30,6
4190,41,39,-44,-60,-50,-50,-29,0,-60,-60,-60,-60,18,60,2,32,-15,18,50,60,2,11,6,18,48,60,2,-13,37,25,53,60,2,-19,-6,25
4191,-38,30,-60,-60,-60,-60,-39,0,-60,-60,-60,-60,60,60,-4,12,-3,-18,60,60,-13,14,-13,10,38,60,-17,45,-3,-29,60,60,-6,29,37,-60
4192,39,11,-60,-16,-24,-60,-23,0,-60,-60,-47,-60,25,43,17,-2,-17,-3,17,60,54,43,37,-14,28,60,54,-21,-7,18,39,60,54,-24,-24,18
4193,-36,12,-60,-10,-16,-55,-35,0,-60,-60,-60,-60,30,60,-19,-4,2,-17,52,60,-33,-60,-5,60,21,60,7,14,18,-3,53,60,-33,-15,-14,-24
4194,-18,9,-35,-60,-14,-27,0,0,-60,-60,-60,-60,16,53,-2,15,12,-2,49,25,2,19,-14,10,47,37,19,43,17,-13,6,60,-2,45,18,-15
4195,-51,42,-46,-35,-60,-60,0,0,-60,-60,-60,-60,58,33,32,60,-18,28,27,60,35,-2,60,-10,40,60,35,-37,-11,16,60,60,35,-21,10,16
4196,-31,0,-60,-44,-22,-60,-35,0,-32,-32,-60,-60,29,60,-5,-18,18,-18,60,53,-44,6,18,48,44,60,9,-4,48,-23,48,60,-28,14,-11,-28
4197,-4,6,-60,-43,-24,-39,-20,0,-60,-60,-60,-60,60,60,5,14,14,15,50,33,5,-16,-10,-60,7,60,-19,19,29,-11,60,60,-19,43,48,-11
4198,60,41,-60,-41,-27,-26,-20,-24,-60,-60,-60,-60,60,60,4,-3,-16,14,60,44,37,37,48,-13,60,60,36,11,10,48,51,60,30,-51,-51,48
4199,-13,0,-46,-60,-60,-21,-22,-19,-60,-60,-60,-60,60,37,-37,-33,-5,-33,60,60,-60,-44,-28,-2,41,43,-37,-11,5,-53,45,60,-51,19,23,-51
4200,-8,60,-40,-43,-35,-52,-14,0,-60,-60,-60,-60,60,60,15,-30,19,17,25,60,37,-10,33,5,48,60,24,47,8,17,40,60,24,-6,26,23
4201,34,17,-51,-51,-60,-60,0,0,-60,-60,-60,-60,44,60,13,13,4,19,10,37,20,-24,-2,42,27,60,11,-23,11,5,60,60,18,11,12,26
4202,35,13,-17,-48,-58,-60,-23,0,-59,-60,-60,-60,43,60,2,6,-14,4,40,60,16,-23,5,41,49,60,34,-10,55,12,47,60,34,37,31,12
4203,-17,20,-48,-45,-37,-20,-39,0,-60,-60,-60,-60,60,60,-14,-11,37,-14,42,60,23,48,42,-44,25,45,13,52,-23,33,45,60,13,47,55,36
4204,16,17,-23,-43,-60,-43,-18,0,-60,-60,-60,-60,60,46,30,37,-38,37,43,60,30,-20,41,-10,60,60,47,-20,-2,55,26,60,47,-23,-23,55
4205,-19,60,-52,-40,-60,-57,-45,0,-60,-60,-60,-60,43,60,-41,-41,20,-38,60,60,-44,49,-44,57,34,60,-23,48,55,-23,60,60,-23,-10,6,-23
4206,28,14,-60,-6,-17,-17,-38,-4,-60,-60,-60,-60,25,60,8,24,57,28,60,47,13,-20,-10,-23,3,60,14,-20,-20,-2,-34,60,2,52,55,-10
4207,-7,0,-54,-53,17,-47,-23,0,-60,-60,-60,-60,58,60,26,-10,-4,57,52,60,-24,-21,57,-2,31,53,50,29,-4,50,43,60,50,-22,-22,50
4208,2,31,-24,-24,-33,-15,-42,-13,-60,-60,-46,-60,31,42,4,-16,-17,-4,46,60,-17,2,-23,-20,59,60,-12,-33,-20,-20,44,60,-19,48,-4,-22
4209,0,21,-15,-42,-54,-34,-21,0,-60,-60,-60,-60,59,60,2,11,-15,-17,60,60,22,-8,-2,51,59,60,41,-29,32,-4,44,29,41,-20,-20,-4
4210,39,9,-60,-57,-13,-23,0,0,-60,-60,-60,-60,30,60,-15,-15,51,-15,13,42,-20,5,-20,-20,60,60,-20,2,-16,-20,60,60,-20,20,32,-20
4211,3,40,-60,-24,-27,-60,0,0,-60,-60,-60,-60,59,60,26,49,-4,51,32,60,29,37,51,-21,59,60,54,2,-29,32,26,53,29,-33,-16,32
4212,-25,18,-33,-48,-21,-23,-30,0,-60,-60,-60,-60,60,60,2,-4,-15,6,49,60,-46,28,-20,10,60,60,-22,14,14,-33,47,60,-11,-29,-29,-33
4213,-6,23,-52,-56,-44,-56,-39,0,-60,-60,-60,-60,35,60,-21,-21,-2,-15,47,60,-21,11,-21,-8,55,60,-29,37,-4,-29,55,47,-29,-33,-33,-29
4214,-9,0,-49,-26,-52,-60,-3,0,-60,-60,-60,-60,45,60,3,2,-4,-2,-8,53,2,31,10,-53,55,60,14,-6,-53,14,23,60,-33,2,-7,-33
4215,41,5,-51,-45,-60,-21,0,0,-60,-60,-60,-60,42,49,38,2,-42,-4,60,60,-8,-28,-8,37,55,60,-4,-4,37,-4,44,60,-8,14,-6,-7
4216,35,-31,-30,-60,-38,-44,-39,0,-60,-60,-60,-60,45,60,-42,-20,37,-42,43,60,-23,-51,-53,28,55,60,-55,-2,18,-53,47,37,-60,37,37,-26
4217,10,7,-42,-44,-60,-60,-6,0,-60,-60,-60,-28,13,60,37,37,28,37,46,60,37,-60,37,15,45,60,37,-26,-16,37,26,60,37,-3,-7,37
4218,9,35,-40,-31,-40,-54,-25,0,-60,-60,-60,-60,60,60,28,28,-21,28,49,60,28,-11,28,24,24,60,48,-50,-2,-6,29,60,48,11,-25,-3
4219,-32,34,-23,-60,-30,-60,-35,0,-60,-60,-60,-60,27,60,-34,16,33,-25,60,60,35,12,-21,-28,45,60,-41,-60,-15,10,51,60,35,56,58,15
4220,40,14,-60,-50,-60,-43,-41,0,-60,-60,-50,-60,10,60,16,44,-42,33,31,60,46,22,-10,-51,51,60,34,19,-50,22,46,60,28,-26,-27,60
4221,57,18,-23,-53,-47,-53,0,0,-60,-60,-60,-60,60,60,-42,-42,-50,-42,42,60,-28,-15,-28,-60,43,60,-54,-9,-60,-15,47,43,-54,-50,-50,-10
4222,-35,39,-47,-24,-34,-45,-16,0,-60,-60,-60,-60,44,60,-50,-50,-60,-50,60,60,-51,53,-51,-11,43,58,-50,28,-19,-50,28,60,-50,-21,-28,-50
4223,-24,17,-28,-41,-3,-20,-4,0,-60,-60,-60,-60,60,60,-60,-60,7,-60,60,60,-60,-35,-60,14,40,60,-60,-39,12,-60,44,60,-28,19,9,-28
4224,-28,39,-31,-49,-46,-60,-29,0,-60,-60,-11,-60,55,60,11,-4,16,-4,53,60,11,40,7,20,60,60,11,51,21,-16,3,60,11,14,5,-16
4225,8,36,-42,-60,-47,-34,-8,0,-60,-60,-60,-60,55,60,2,40,20,16,36,60,-11,-9,-11,-15,49,60,-31,16,-5,-9,24,45,-18,28,21,-6
4226,12,17,-22,-60,-36,-37,-6,0,-60,-60,-60,-47,60,60,22,22,-31,20,60,60,22,-35,20,30,46,60,28,40,57,21,60,60,28,-45,-48,21
4227,15,60,-42,-28,-6,-60,-60,0,-60,-60,-60,-60,42,58,-15,-27,-6,-25,60,60,-14,10,-15,-35,46,60,-37,46,-7,-15,31,60,-48,51,57,-48
4228,-17,8,-25,-60,-50,-46,-39,4,-60,-60,-60,-60,49,32,10,56,-20,-13,53,60,22,-21,30,42,20,60,51,-25,15,57,21,60,51,3,15,57
4229,10,19,-25,-47,-47,-34,-50,0,-60,-60,-60,-60,31,60,8,-4,15,-20,49,58,-9,21,-35,-9,60,60,20,-12,27,-7,20,53,11,40,15,25
4230,-22,10,-28,-60,-3,-18,-18,0,-60,-60,-60,-60,52,60,33,40,24,42,60,60,33,14,6,-35,60,60,17,-43,-25,42,60,60,17,46,27,42
4231,-12,60,-50,-53,-16,-16,-7,0,-60,-60,-60,-60,25,60,-2,18,-22,-3,55,52,35,-41,42,18,44,43,40,19,-12,26,29,60,40,-25,-25,26
4232,27,32,-55,-31,-29,-49,-20,0,-60,-60,-60,-60,36,60,-18,-18,-3,-22,40,60,-35,-9,-35,-21,46,60,-14,33,-43,-25,60,60,-8,-12,4,-25
4233,11,41,-55,-44,-36,-60,-25,0,-50,-50,-60,-60,60,60,-3,-2,-21,-3,21,60,-18,-33,15,-3,35,60,9,-51,21,-12,38,60,9,-43,-43,4
4234,4,0,-46,-42,-10,-60,-36,0,-60,-60,-60,-60,46,60,-21,-21,31,-21,60,60,-21,4,-21,14,22,60,-43,-2,27,-43,60,60,-43,36,24,-43
4235,-17,14,-60,-45,-18,-43,0,0,-60,-60,-60,-60,32,60,21,40,30,41,34,60,32,51,-3,-41,27,28,33,-3,-51,21,36,60,33,33,-10,24
4236,-6,60,-55,-27,-40,-56,-21,0,-60,-60,-60,-60,43,60,13,-2,-16,-3,43,60,-10,19,21,-9,28,60,6,4,-19,35,17,60,3,-51,-51,34
4237,-15,15,-48,-28,-4,-45,-21,0,-24,-24,-60,-60,60,60,-16,26,-12,-16,27,60,-20,-12,12,-33,54,60,-51,51,-3,-51,39,60,-51,-2,2,-51
4238,42,6,-50,-50,-30,-32,-13,0,-60,-60,-60,-60,36,60,-11,-3,-12,-2,26,43,-12,60,5,-17,52,60,11,13,-24,-2,60,60,9,-3,-3,-2
4239,-8,0,-48,-42,-60,-20,-8,0,-60,-60,-60,-60,35,60,-3,-16,-3,-12,33,60,8,37,-10,54,27,60,9,-20,-17,-3,46,60,9,4,-24,-3
4240,13,37,-29,-60,-21,-28,-44,0,-60,-60,-60,-60,52,30,4,4,45,-3,15,60,4,12,-17,-32,60,60,4,50,-3,-24,22,60,4,51,20,-24
4241,-19,6,-51,-28,-56,-44,-29,0,-60,-60,-60,-60,-60,60,43,51,-22,47,57,60,-8,18,45,-8,23,60,5,37,-7,54,60,60,-7,13,-10,54
4242,-27,0,-36,-29,-60,-36,-31,-15,-60,-60,-60,-46,45,60,-3,-3,13,-22,38,60,-32,-9,-32,25,44,60,-17,-13,55,-3,21,60,-23,-17,-7,-10
4243,-48,20,-54,-55,-21,-38,0,-19,-60,-60,-60,-60,45,60,-12,-12,55,13,60,60,-12,8,-8,38,10,60,-20,8,40,-7,42,60,10,50,55,-7
4244,-36,27,-18,-60,-29,-7,-19,0,-60,-60,-60,-60,51,60,44,35,29,48,-47,53,60,-25,60,7,46,60,50,26,-13,-3,33,58,50,37,29,-3
4245,6,9,-60,-57,-29,-60,-36,0,-60,-60,-60,-60,18,60,31,37,2,-2,60,60,31,-60,29,11,50,60,31,8,11,19,55,60,31,18,-8,38
4246,16,60,-60,-60,-58,-38,-9,0,-60,-60,-60,-60,22,60,4,-4,13,-4,60,60,2,-5,-19,-9,22,60,-13,-6,28,-13,45,60,2,8,11,7
4247,-39,11,-43,-60,-25,-31,-45,0,-60,-60,-51,-60,60,60,20,8,-19,13,50,60,15,12,11,9,60,60,8,-38,-8,11,25,60,8,26,28,11
4248,13,6,-60,-27,-19,-19,-34,0,-60,-60,-60,-60,28,60,2,-23,-16,-19,60,60,2,26,-9,-25,22,60,21,-21,22,30,45,60,21,8,-5,30
4249,-11,0,-60,-60,-22,-60,-47,0,-60,-60,-60,-60,42,60,-3,-5,-13,-16,43,60,2,51,-5,-60,46,60,-7,12,-34,9,52,60,2,-6,22,9
4250,-27,16,-60,-45,-60,-44,-27,0,-60,-60,-60,-60,36,60,12,-2,-34,-10,43,60,14,-21,22,53,60,60,-16,26,53,-9,9,60,-12,-46,-46,-21
4251,10,28,-49,-60,-48,-22,-42,0,-60,-60,-60,-60,54,60,-34,-20,16,-20,60,60,-39,-16,-60,56,56,60,-41,51,35,-38,41,60,-46,-2,60,-46
4252,-23,60,-33,-38,-51,-51,-7,0,-60,-60,-58,-60,43,60,16,9,-10,-3,19,60,38,0,53,18,60,60,-21,-18,18,53,49,60,23,12,35,60
4253,0,48,-22,-46,-29,-60,-32,0,-60,-60,-60,-60,16,60,20,24,18,56,60,60,12,-22,35,24,31,60,12,-22,16,56,42,43,12,26,18,56
4254,-30,0,-44,-60,13,-60,-13,0,-60,-60,-60,-50,50,60,18,26,-13,18,17,51,18,-23,18,-21,60,60,18,28,-18,18,42,60,18,51,16,18
4255,-43,31,-40,-60,-43,-56,-32,0,-60,-60,-60,-60,43,60,-12,30,-9,-8,60,60,10,28,16,-40,27,60,13,-23,-40,24,41,60,10,-18,-18,24
4256,-2,57,-31,-52,-45,-45,-32,0,-60,-60,-60,-60,31,60,-9,-9,-35,-9,44,60,-15,56,-21,0,28,60,5,-4,28,-18,38,60,5,-22,-48,-18
4257,-39,32,-56,-60,-60,-60,-26,0,-60,-60,-60,-60,25,60,-14,-36,2,-35,46,60,-36,37,-16,-22,44,60,-22,28,-30,-40,23,28,-22,28,28,-48
4258,60,35,-30,-51,-39,-58,-17,0,-60,-60,-60,-11,60,60,10,10,-9,2,60,60,0,31,0,-23,50,60,28,56,-4,28,31,60,28,-23,-30,28
4259,6,40,-50,-10,-60,-60,-12,0,-60,-60,-60,-60,21,60,-4,12,-9,12,43,60,-28,-23,-22,-10,32,60,-29,37,18,-30,60,60,-29,-19,18,-30
