,mscore
52422,25
52423,28
52424,12
52425,44
52426,34
52427,20
52428,51
52429,46
52430,33
52431,74
52432,78
52433,11
52434,10
52435,7
52436,42
52437,48
52438,0
52439,37
52440,33
52441,72
52442,76
52443,50
52444,38
52445,76
52446,39
52447,33
52448,70
52449,35
52450,46
52451,17
52452,45
52453,32
52454,75
52455,43
52456,45
52457,73
52458,48
52459,25
52460,38
52461,35
52462,24
52463,23
52464,26
52465,52
52466,80
52467,44
52468,80
52469,57
52470,29
52471,19
52472,55
52473,48
52474,24
52475,78
52476,32
52477,25
52478,32
52479,20
52480,35
52481,43
52482,41
52483,76
52484,27
52485,47
52486,52
52487,80
52488,41
52489,67
52490,36
52491,39
52492,51
52493,32
52494,23
52495,18
52496,66
52497,35
52498,14
52499,39
52500,59
52501,43
52502,48
52503,43
52504,23
52505,47
52506,38
52507,24
52508,24
52509,32
52510,46
52511,70
52512,33
52513,28
52514,44
52515,36
52516,40
52517,53
52518,43
52519,24
52520,54
52521,80
52522,42
52523,77
52524,3
52525,48
52526,27
52527,49
52528,15
52529,55
52530,25
52531,48
52532,43
52533,17
52534,71
52535,52
52536,7
52537,59
52538,43
52539,9
52540,43
52541,80
52542,24
52543,47
52544,80
52545,38
52546,79
52547,2
52548,62
52549,68
52550,32
52551,69
52552,36
52553,20
52554,21
52555,33
52556,44
52557,74
52558,39
52559,59
52560,34
52561,49
52562,21
52563,47
52564,20
52565,40
52566,25
52567,70
52568,6
52569,48
52570,63
52571,71
52572,23
52573,17
52574,46
52575,34
52576,38
52577,39
52578,20
52579,17
52580,56
52581,39
52582,54
52583,24
52584,15
52585,26
52586,2
52587,16
52588,56
52589,41
52590,51
52591,26
52592,19
52593,32
52594,22
52595,52
52596,40
52597,29
52598,18
52599,65
52600,68
52601,49
52602,48
52603,78
52604,53
52605,70
52606,33
52607,52
52608,78
52609,24
52610,74
52611,61
52612,23
52613,30
52614,43
52615,22
52616,11
52617,20
52618,59
52619,44
52620,44
52621,37
52622,19
52623,56
52624,52
52625,72
52626,41
52627,49
52628,28
52629,27
52630,43
52631,28
52632,19
52633,35
52634,35
52635,26
52636,65
52637,34
52638,26
52639,16
52640,28
52641,17
52642,30
52643,9
52644,18
52645,73
52646,74
52647,80
52648,45
52649,24
52650,5
52651,31
52652,66
52653,21
52654,47
52655,44
52656,35
52657,49
52658,20
52659,46
52660,16
52661,30
52662,43
52663,72
52664,49
52665,44
52666,35
52667,51
52668,36
52669,35
52670,22
52671,6
52672,21
52673,80
52674,25
52675,53
52676,34
52677,36
52678,26
52679,17
52680,38
52681,43
52682,52
52683,8
52684,44
52685,28
52686,42
52687,52
52688,18
52689,42
52690,80
52691,39
52692,43
52693,27
52694,36
52695,45
52696,17
52697,32
52698,74
52699,74
52700,22
52701,22
52702,70
52703,39
52704,21
52705,24
52706,44
52707,43
52708,46
52709,24
52710,54
52711,44
52712,52
52713,76
52714,22
52715,48
52716,50
52717,22
52718,28
52719,68
52720,56
52721,25
52722,44
52723,29
52724,26
52725,32
52726,28
52727,13
52728,22
52729,28
52730,56
52731,42
52732,55
52733,80
52734,25
52735,21
52736,3
52737,30
52738,31
52739,69
52740,20
52741,21
52742,53
52743,45
52744,30
52745,13
52746,49
52747,28
52748,21
52749,40
52750,54
52751,51
52752,75
52753,69
52754,32
52755,31
52756,54
52757,41
52758,58
52759,17
52760,55
52761,0
52762,46
52763,57
52764,60
52765,37
52766,69
52767,31
52768,21
52769,78
52770,79
52771,42
52772,45
52773,24
52774,39
52775,39
52776,66
52777,45
52778,50
52779,43
52780,32
52781,31
52782,24
52783,67
52784,26
52785,16
52786,69
52787,9
52788,13
52789,80
52790,37
52791,28
52792,31
52793,24
52794,27
52795,16
52796,46
52797,39
52798,41
52799,49
52800,13
52801,26
52802,38
52803,51
52804,74
52805,28
52806,6
52807,21
52808,23
52809,28
52810,32
52811,46
52812,71
52813,37
52814,26
52815,32
52816,77
52817,12
52818,29
52819,19
52820,53
52821,22
52822,23
52823,57
52824,21
52825,30
52826,28
52827,28
52828,22
52829,46
52830,5
52831,31
52832,32
52833,57
52834,47
52835,45
52836,38
52837,10
52838,20
52839,33
52840,49
52841,49
52842,43
52843,62
52844,55
52845,20
52846,23
52847,65
52848,27
52849,9
52850,50
52851,47
52852,49
52853,53
52854,70
52855,37
52856,29
52857,27
52858,80
52859,12
52860,34
52861,25
52862,4
52863,20
52864,16
52865,44
52866,38
52867,44
52868,52
52869,32
52870,53
52871,47
52872,50
52873,68
52874,53
52875,42
52876,43
52877,16
52878,22
52879,44
52880,41
52881,65
52882,31
52883,35
52884,21
52885,8
52886,33
52887,23
52888,48
52889,18
52890,36
52891,28
52892,72
52893,34
52894,34
52895,40
52896,49
52897,21
52898,51
52899,24
52900,54
52901,38
52902,49
52903,18
52904,36
52905,43
52906,21
52907,69
52908,40
52909,41
52910,30
52911,46
52912,47
52913,18
52914,52
52915,19
52916,55
52917,52
52918,39
52919,42
52920,49
52921,20
52922,39
52923,39
52924,27
52925,50
52926,33
52927,17
52928,35
52929,28
52930,17
52931,22
52932,42
52933,52
52934,4
52935,21
52936,43
52937,38
52938,65
52939,37
52940,54
52941,36
52942,26
52943,52
52944,71
52945,39
52946,60
52947,48
52948,41
52949,20
52950,62
52951,72
52952,57
52953,25
52954,44
52955,40
52956,31
52957,44
52958,18
52959,40
52960,14
52961,21
52962,13
52963,15
52964,44
52965,65
52966,41
52967,26
52968,16
52969,36
52970,55
52971,32
52972,17
52973,45
52974,43
52975,53
52976,28
52977,52
52978,26
52979,29
52980,25
52981,38
52982,27
52983,68
52984,21
52985,34
52986,32
52987,25
52988,39
52989,67
52990,27
52991,59
52992,52
52993,17
52994,29
52995,33
52996,66
52997,73
52998,72
52999,22
53000,64
53001,55
53002,23
53003,34
53004,21
53005,44
53006,33
53007,43
53008,46
53009,48
53010,26
53011,80
53012,40
53013,64
53014,34
53015,44
53016,45
53017,40
53018,39
53019,25
53020,29
53021,55
53022,30
53023,41
53024,27
53025,45
53026,25
53027,24
53028,46
53029,42
53030,46
53031,19
53032,32
53033,39
53034,30
53035,28
53036,45
53037,80
53038,76
53039,55
53040,80
53041,43
53042,44
53043,43
53044,72
53045,68
53046,34
53047,30
53048,41
53049,2
53050,50
53051,34
53052,80
53053,14
53054,18
53055,42
53056,40
53057,7
53058,14
53059,26
53060,10
53061,59
53062,74
53063,21
53064,33
53065,52
53066,21
53067,52
53068,54
53069,47
53070,16
53071,23
53072,34
53073,35
53074,10
53075,18
53076,43
53077,50
53078,24
53079,36
53080,12
53081,57
53082,67
53083,32
53084,43
53085,50
53086,50
53087,49
53088,48
53089,42
53090,29
53091,47
53092,28
53093,38
53094,31
53095,24
53096,10
53097,31
53098,50
53099,75
53100,33
53101,25
53102,28
53103,27
53104,17
53105,46
53106,30
53107,74
53108,22
53109,59
53110,19
53111,2
53112,17
53113,71
53114,18
53115,79
53116,39
53117,15
53118,28
53119,24
53120,80
53121,40
53122,53
53123,0
53124,27
53125,21
53126,26
53127,70
53128,23
53129,42
53130,70
53131,43
53132,58
53133,53
53134,24
53135,48
53136,28
53137,13
53138,22
53139,46
53140,61
53141,25
53142,49
53143,35
53144,50
53145,36
53146,48
53147,67
53148,38
53149,36
53150,73
53151,80
53152,44
53153,6
53154,47
53155,39
53156,44
53157,10
53158,16
53159,44
53160,23
53161,31
53162,22
53163,36
53164,44
53165,55
53166,28
53167,10
53168,12
53169,74
53170,44
53171,13
53172,45
53173,43
53174,32
53175,22
53176,27
53177,20
53178,23
53179,30
53180,54
53181,28
53182,34
53183,39
53184,55
53185,43
53186,40
53187,32
53188,21
53189,49
53190,46
53191,53
53192,28
53193,18
53194,42
53195,16
53196,23
53197,37
53198,39
53199,38
53200,25
53201,37
53202,30
53203,45
53204,76
53205,43
53206,50
53207,37
53208,26
53209,57
53210,0
53211,50
53212,52
53213,77
53214,22
53215,22
53216,18
53217,50
53218,28
53219,4
53220,27
53221,52
53222,68
53223,45
53224,22
53225,0
53226,29
53227,22
53228,75
53229,44
53230,15
53231,64
53232,56
53233,75
53234,19
53235,54
53236,0
53237,25
53238,80
53239,37
53240,27
53241,51
53242,10
53243,23
53244,7
53245,50
53246,46
53247,34
53248,61
53249,75
53250,80
53251,72
53252,24
53253,11
53254,22
53255,23
53256,27
53257,24
53258,27
53259,26
53260,19
53261,20
53262,31
53263,69
53264,19
53265,58
53266,55
53267,40
53268,27
53269,43
53270,27
53271,69
53272,22
53273,48
53274,24
53275,53
53276,27
53277,24
53278,31
53279,29
53280,75
53281,5
53282,27
53283,25
53284,39
53285,51
53286,47
53287,45
53288,48
53289,35
53290,25
53291,23
53292,51
53293,43
53294,52
53295,38
53296,51
53297,53
53298,44
53299,32
53300,18
53301,47
53302,22
53303,80
53304,71
53305,46
53306,27
53307,53
53308,47
53309,77
53310,50
53311,41
53312,77
53313,48
53314,38
53315,46
53316,32
53317,53
53318,25
53319,25
53320,31
53321,21
53322,40
53323,30
53324,36
53325,13
53326,56
53327,47
53328,71
53329,55
53330,37
53331,38
53332,74
53333,20
53334,80
53335,0
53336,2
53337,52
53338,65
53339,26
53340,19
53341,50
53342,16
53343,41
53344,25
53345,26
53346,41
53347,36
53348,36
53349,17
53350,76
53351,71
53352,21
53353,45
53354,29
53355,48
53356,26
53357,64
53358,20
53359,52
53360,36
53361,40
53362,16
53363,31
53364,40
53365,40
53366,80
53367,20
53368,44
53369,25
53370,55
53371,29
53372,67
53373,70
53374,67
53375,33
53376,41
53377,20
53378,21
53379,22
53380,33
53381,22
53382,43
53383,46
53384,43
53385,23
53386,54
53387,46
53388,80
53389,74
53390,18
53391,58
53392,41
53393,45
53394,10
53395,50
53396,27
53397,40
53398,50
53399,36
53400,31
53401,54
53402,50
53403,21
53404,65
53405,41
53406,33
53407,43
53408,68
53409,80
53410,74
53411,71
53412,21
53413,21
53414,18
53415,35
53416,16
53417,25
53418,21
53419,26
53420,6
53421,26
53422,35
53423,41
53424,29
53425,9
53426,3
53427,47
53428,45
53429,64
53430,21
53431,71
53432,75
53433,45
53434,64
53435,47
53436,45
53437,69
53438,47
53439,41
53440,33
53441,47
53442,12
53443,45
53444,80
53445,49
53446,61
53447,73
53448,51
53449,34
53450,12
53451,30
53452,46
53453,65
53454,17
53455,45
53456,45
53457,12
53458,35
53459,29
53460,54
53461,22
53462,27
53463,14
53464,23
53465,8
53466,32
53467,24
53468,20
53469,4
53470,69
53471,18
53472,52
53473,49
53474,31
53475,32
53476,12
53477,23
53478,80
53479,18
53480,38
53481,44
53482,47
53483,51
53484,25
53485,30
53486,4
53487,34
53488,54
53489,43
53490,48
53491,41
53492,35
53493,42
53494,24
53495,15
53496,56
53497,48
53498,22
53499,44
53500,23
53501,53
53502,52
53503,48
53504,80
53505,25
53506,23
53507,25
53508,18
53509,30
53510,80
53511,54
53512,45
53513,48
53514,13
53515,59
53516,53
53517,68
53518,32
53519,53
53520,23
53521,48
53522,50
53523,22
53524,56
53525,56
53526,23
53527,36
53528,73
53529,54
53530,46
53531,25
53532,50
53533,26
53534,18
53535,31
53536,25
53537,24
53538,39
53539,49
53540,16
53541,6
53542,16
53543,16
53544,60
53545,10
53546,60
53547,10
53548,78
53549,17
53550,51
53551,29
53552,29
53553,38
53554,50
53555,23
53556,68
53557,10
53558,45
53559,19
53560,45
53561,54
53562,33
53563,22
53564,70
53565,24
53566,64
53567,45
53568,72
53569,48
53570,74
53571,45
53572,23
53573,77
53574,40
53575,42
53576,48
53577,43
53578,25
53579,67
53580,52
53581,39
53582,50
53583,16
53584,20
53585,75
53586,30
53587,56
53588,53
53589,72
53590,44
53591,22
53592,43
53593,48
53594,21
53595,43
53596,41
53597,39
53598,54
53599,8
53600,32
53601,73
53602,13
53603,17
53604,26
53605,74
53606,27
53607,16
53608,10
53609,80
53610,42
53611,65
53612,49
53613,41
53614,49
53615,23
53616,18
53617,43
53618,35
53619,61
53620,76
53621,53
53622,56
53623,15
53624,24
53625,25
53626,50
53627,30
53628,50
53629,42
53630,34
53631,20
53632,60
53633,6
53634,72
53635,16
53636,68
53637,17
53638,20
53639,46
53640,40
53641,20
53642,60
53643,53
53644,45
53645,17
53646,76
53647,25
53648,15
53649,42
53650,44
53651,28
53652,28
53653,66
53654,37
53655,38
53656,9
53657,12
53658,42
53659,30
53660,76
53661,14
53662,57
53663,76
53664,29
53665,69
53666,18
53667,29
53668,22
53669,52
53670,60
53671,39
53672,8
53673,30
53674,80
53675,7
53676,16
53677,42
53678,50
53679,26
53680,74
53681,39
53682,16
53683,37
53684,15
53685,25
53686,15
53687,34
53688,52
53689,50
53690,33
53691,28
53692,38
53693,68
53694,49
53695,24
53696,42
53697,19
53698,5
53699,18
53700,19
53701,62
53702,45
53703,38
53704,35
53705,54
53706,67
53707,51
53708,28
53709,53
53710,29
53711,75
53712,23
53713,52
53714,56
53715,45
53716,34
53717,53
53718,4
53719,21
53720,3
53721,41
53722,37
53723,40
53724,25
53725,54
53726,51
53727,50
53728,33
53729,42
53730,7
53731,72
53732,67
53733,20
53734,70
53735,58
53736,46
53737,54
53738,28
53739,19
53740,40
53741,4
53742,15
53743,19
53744,56
53745,51
53746,52
53747,75
53748,45
53749,45
53750,43
53751,17
53752,21
53753,48
53754,76
53755,46
53756,36
53757,52
53758,37
53759,51
53760,45
53761,32
53762,48
53763,75
53764,52
53765,48
53766,68
53767,22
53768,32
53769,22
53770,20
53771,74
53772,50
53773,28
53774,46
53775,21
53776,52
53777,20
53778,0
53779,56
53780,41
53781,35
53782,37
53783,49
53784,51
53785,80
53786,71
53787,28
53788,46
53789,39
53790,39
53791,11
53792,19
53793,17
53794,48
53795,20
53796,32
53797,49
53798,43
53799,30
53800,49
53801,47
53802,71
53803,29
53804,21
53805,58
53806,37
53807,52
53808,47
53809,28
53810,39
53811,44
53812,42
53813,19
53814,25
53815,80
53816,72
53817,33
53818,47
53819,42
53820,46
53821,27
53822,59
53823,49
53824,29
53825,44
53826,38
53827,25
53828,44
53829,18
53830,33
53831,38
53832,24
53833,21
53834,10
53835,39
53836,22
53837,10
53838,47
53839,64
53840,36
53841,80
53842,48
53843,80
53844,38
53845,30
53846,59
53847,12
53848,2
53849,71
53850,35
53851,58
53852,19
53853,56
53854,27
53855,29
53856,64
53857,40
53858,52
53859,51
53860,20
53861,24
53862,37
53863,19
53864,62
53865,10
53866,38
53867,68
53868,68
53869,69
53870,34
53871,48
53872,27
53873,71
53874,52
53875,27
53876,25
53877,46
53878,52
53879,80
53880,75
53881,47
53882,18
53883,44
53884,27
53885,33
53886,25
53887,29
53888,37
53889,73
53890,45
53891,35
53892,58
53893,66
53894,43
53895,40
53896,73
53897,79
53898,19
53899,65
53900,29
53901,71
53902,27
53903,51
53904,50
53905,6
53906,23
53907,67
53908,34
53909,43
53910,26
53911,25
53912,50
53913,22
53914,27
53915,51
53916,53
53917,20
53918,28
53919,43
53920,30
53921,44
53922,23
53923,47
53924,63
53925,24
53926,22
53927,22
53928,48
53929,39
53930,29
53931,8
53932,49
53933,38
53934,23
53935,54
53936,33
53937,45
53938,27
53939,30
53940,33
53941,17
53942,80
53943,8
53944,17
53945,26
53946,78
53947,52
53948,26
53949,23
53950,28
53951,29
53952,10
53953,38
53954,66
53955,27
53956,48
53957,54
53958,50
53959,22
53960,45
53961,49
53962,11
53963,45
53964,35
53965,15
53966,10
53967,29
53968,28
53969,22
53970,48
53971,22
53972,51
53973,47
53974,43
53975,30
53976,70
53977,44
53978,78
53979,27
53980,33
53981,21
53982,74
53983,48
53984,52
53985,25
53986,46
53987,42
53988,0
53989,75
53990,19
53991,49
53992,44
53993,29
53994,34
53995,29
53996,49
53997,54
53998,43
53999,47
54000,42
54001,34
54002,28
54003,22
54004,21
54005,24
54006,32
54007,37
54008,39
54009,71
54010,39
54011,35
54012,56
54013,18
54014,39
54015,33
54016,32
54017,57
54018,71
54019,10
54020,32
54021,62
54022,56
54023,51
54024,34
54025,20
54026,30
54027,26
54028,30
54029,50
54030,80
54031,30
54032,53
54033,54
54034,54
54035,34
54036,17
54037,48
54038,30
54039,63
54040,39
54041,80
54042,42
54043,0
54044,49
54045,39
54046,41
54047,47
54048,52
54049,37
54050,21
54051,26
54052,44
54053,43
54054,30
54055,53
54056,21
54057,79
54058,49
54059,3
54060,3
54061,24
54062,46
54063,29
54064,4
54065,20
54066,38
54067,42
54068,49
54069,71
54070,28
54071,26
54072,54
54073,23
54074,20
54075,42
54076,39
54077,78
54078,29
54079,40
54080,51
54081,49
54082,50
54083,25
54084,30
54085,43
54086,68
54087,55
54088,19
54089,73
54090,24
54091,20
54092,23
54093,20
54094,73
54095,51
54096,40
54097,19
54098,32
54099,50
54100,66
54101,33
54102,73
54103,46
54104,71
54105,52
54106,16
54107,38
54108,47
54109,51
54110,23
54111,65
54112,44
54113,42
54114,78
54115,46
54116,26
54117,22
54118,57
54119,11
54120,51
54121,80
54122,45
54123,33
54124,37
54125,28
54126,24
54127,48
54128,46
54129,56
54130,46
54131,40
54132,47
54133,54
54134,28
54135,25
54136,46
54137,48
54138,50
54139,44
54140,58
54141,44
54142,28
54143,52
54144,14
54145,19
54146,26
54147,56
54148,64
54149,41
54150,9
54151,19
54152,58
54153,46
54154,62
54155,30
54156,21
54157,45
54158,43
54159,41
54160,71
54161,27
54162,72
54163,29
54164,49
54165,64
54166,32
54167,58
54168,42
54169,18
54170,46
54171,28
54172,34
54173,41
54174,80
54175,58
54176,39
54177,42
54178,27
54179,60
54180,74
54181,19
54182,38
54183,44
54184,53
54185,31
54186,26
54187,53
54188,43
54189,76
54190,42
54191,23
54192,26
54193,61
54194,39
54195,7
54196,47
54197,24
54198,44
54199,41
54200,4
54201,57
54202,45
54203,42
54204,30
54205,68
54206,51
54207,29
54208,18
54209,15
54210,19
54211,5
54212,43
54213,39
54214,20
54215,10
54216,20
54217,52
54218,19
54219,45
54220,21
54221,58
54222,48
54223,29
54224,52
54225,32
54226,29
54227,41
54228,55
54229,37
54230,24
54231,29
54232,20
54233,27
54234,78
54235,40
54236,47
54237,27
54238,55
54239,34
54240,79
54241,40
54242,39
54243,15
54244,41
54245,21
54246,36
54247,24
54248,40
54249,79
54250,23
54251,40
54252,65
54253,20
54254,52
54255,18
54256,30
54257,51
54258,29
54259,72
54260,39
54261,31
54262,50
54263,22
54264,35
54265,21
54266,39
54267,40
54268,42
54269,44
54270,26
54271,28
54272,35
54273,40
54274,27
54275,48
54276,15
54277,38
54278,28
54279,0
54280,24
54281,71
54282,59
54283,32
54284,25
54285,37
54286,12
54287,24
54288,23
54289,69
54290,18
54291,45
54292,44
54293,45
54294,71
54295,28
54296,43
54297,4
54298,42
54299,50
54300,54
54301,45
54302,24
54303,28
54304,24
54305,10
54306,44
54307,42
54308,38
54309,46
54310,54
54311,27
54312,46
54313,35
54314,19
54315,41
54316,23
54317,33
54318,42
54319,38
54320,47
54321,45
54322,19
54323,46
54324,11
54325,46
54326,26
54327,49
54328,19
54329,15
54330,18
54331,37
54332,38
54333,37
54334,23
54335,50
54336,74
54337,34
54338,78
54339,60
54340,25
54341,64
54342,48
54343,18
54344,11
54345,19
54346,35
54347,29
54348,24
54349,68
54350,37
54351,22
54352,25
54353,36
54354,19
54355,41
54356,24
54357,22
54358,38
54359,55
54360,18
54361,20
54362,51
54363,34
54364,62
54365,17
54366,16
54367,78
54368,39
54369,33
54370,27
54371,34
54372,60
54373,64
54374,40
54375,44
54376,45
54377,35
54378,52
54379,44
54380,15
54381,23
54382,25
54383,73
54384,28
54385,48
54386,39
54387,44
54388,25
54389,62
54390,68
54391,48
54392,74
54393,34
54394,74
54395,44
54396,59
54397,28
54398,60
54399,36
54400,62
54401,68
54402,30
54403,26
54404,35
54405,45
54406,41
54407,16
54408,13
54409,59
54410,46
54411,40
54412,25
54413,51
54414,18
54415,53
54416,19
54417,40
54418,43
54419,22
54420,10
54421,33
54422,5
54423,59
54424,35
54425,15
54426,25
54427,34
54428,47
54429,27
54430,45
54431,53
54432,52
54433,51
54434,44
54435,24
54436,27
54437,80
54438,72
54439,26
54440,66
54441,46
54442,30
54443,34
54444,28
54445,19
54446,73
54447,32
54448,40
54449,75
54450,37
54451,26
54452,28
54453,45
54454,30
54455,30
54456,56
54457,0
54458,24
54459,63
54460,14
54461,37
54462,69
54463,68
54464,74
54465,13
54466,25
54467,71
54468,64
54469,56
54470,15
54471,34
54472,29
54473,40
54474,21
54475,27
54476,17
54477,40
54478,44
54479,24
54480,24
54481,73
54482,34
54483,20
54484,54
54485,37
54486,45
54487,71
54488,53
54489,22
54490,26
54491,14
54492,54
54493,49
54494,56
54495,46
54496,33
54497,47
54498,20
54499,42
54500,20
54501,43
54502,26
54503,27
54504,37
54505,26
54506,42
54507,24
54508,77
54509,28
54510,15
54511,14
54512,50
54513,25
54514,54
54515,30
54516,39
54517,54
54518,16
54519,37
54520,31
54521,26
54522,80
54523,71
54524,16
54525,26
54526,0
54527,61
54528,20
54529,22
54530,4
54531,56
54532,17
54533,28
54534,66
54535,23
54536,80
54537,26
54538,27
54539,10
54540,75
54541,25
54542,22
54543,47
54544,17
54545,30
54546,2
54547,46
54548,47
54549,23
54550,43
54551,25
54552,24
54553,55
54554,18
54555,46
54556,19
54557,21
54558,30
54559,21
54560,32
54561,34
54562,3
54563,31
54564,60
54565,40
54566,30
54567,30
54568,48
54569,35
54570,41
54571,32
54572,50
54573,27
54574,45
54575,52
54576,24
54577,73
54578,28
54579,4
54580,43
54581,58
54582,28
54583,62
54584,39
54585,35
54586,13
54587,47
54588,48
54589,46
54590,56
54591,73
54592,64
54593,22
54594,80
54595,41
54596,24
54597,27
54598,33
54599,38
54600,45
54601,24
54602,20
54603,52
54604,47
54605,27
54606,33
54607,73
54608,22
54609,44
54610,52
54611,51
54612,34
54613,18
54614,19
54615,29
54616,50
54617,24
54618,23
54619,36
54620,47
54621,42
54622,19
54623,75
54624,50
54625,46
54626,23
54627,49
54628,20
54629,3
54630,26
54631,17
54632,15
54633,58
54634,34
54635,52
54636,50
54637,39
54638,44
54639,22
54640,77
54641,25
54642,45
54643,41
54644,45
54645,53
54646,46
54647,79
54648,27
54649,17
54650,28
54651,50
54652,18
54653,22
54654,26
54655,30
54656,19
54657,30
54658,40
54659,34
54660,29
54661,30
54662,3
54663,53
54664,34
54665,49
54666,37
54667,73
54668,41
54669,27
54670,33
54671,31
54672,36
54673,67
54674,43
54675,72
54676,55
54677,29
54678,39
54679,3
54680,22
54681,52
54682,23
54683,14
54684,25
54685,11
54686,22
54687,72
54688,23
54689,75
54690,22
54691,73
54692,26
54693,43
54694,28
54695,74
54696,36
54697,39
54698,23
54699,51
54700,45
54701,34
54702,3
54703,66
54704,19
54705,72
54706,52
54707,21
54708,36
54709,25
54710,48
54711,24
54712,19
54713,41
54714,58
54715,23
54716,22
54717,38
54718,26
54719,73
54720,18
54721,49
54722,25
54723,34
54724,72
54725,10
54726,33
54727,27
54728,45
54729,51
54730,51
54731,43
54732,16
54733,50
54734,17
54735,21
54736,50
54737,26
54738,52
54739,60
54740,26
54741,24
54742,80
54743,38
54744,59
54745,42
54746,33
54747,25
54748,77
54749,50
54750,15
54751,2
54752,18
54753,33
54754,43
54755,53
54756,78
54757,36
54758,71
54759,21
54760,45
54761,26
54762,54
54763,25
54764,33
54765,14
54766,22
54767,24
54768,21
54769,19
54770,53
54771,29
54772,75
54773,23
54774,11
54775,66
54776,16
54777,10
54778,79
54779,48
54780,40
54781,46
54782,24
54783,49
54784,24
54785,26
54786,43
54787,67
54788,31
54789,55
54790,35
54791,44
54792,36
54793,48
54794,12
54795,41
54796,17
54797,49
54798,24
54799,22
54800,71
54801,32
54802,28
54803,41
54804,24
54805,80
54806,16
54807,48
54808,29
54809,71
54810,49
54811,39
54812,10
54813,35
54814,45
54815,23
54816,28
54817,42
54818,31
54819,41
54820,10
54821,8
54822,73
54823,34
54824,44
54825,56
54826,72
54827,22
54828,42
54829,25
54830,48
54831,28
54832,33
54833,63
54834,25
54835,36
54836,6
54837,46
54838,71
54839,61
54840,31
54841,41
54842,27
54843,18
54844,7
54845,72
54846,73
54847,23
54848,42
54849,61
54850,29
54851,20
54852,17
54853,78
54854,28
54855,77
54856,36
54857,61
54858,76
54859,41
54860,51
54861,80
54862,25
54863,42
54864,28
54865,20
54866,27
54867,26
54868,60
54869,38
54870,26
54871,17
54872,70
54873,27
54874,72
54875,28
54876,58
54877,44
54878,33
54879,74
54880,66
54881,41
54882,80
54883,43
54884,21
54885,14
54886,34
54887,79
54888,24
54889,25
54890,21
54891,42
54892,48
54893,42
54894,35
54895,65
54896,44
54897,28
54898,14
54899,17
54900,41
54901,20
54902,77
54903,27
54904,47
54905,80
54906,53
54907,52
54908,30
54909,31
54910,24
54911,65
54912,53
54913,25
54914,22
54915,64
54916,20
54917,26
54918,53
54919,42
54920,39
54921,17
54922,29
54923,22
54924,50
54925,18
54926,73
54927,3
54928,57
54929,63
54930,43
54931,37
54932,23
54933,42
54934,17
54935,53
54936,16
54937,23
54938,18
54939,58
54940,46
54941,46
54942,26
54943,46
54944,26
54945,66
54946,36
54947,41
54948,20
54949,32
54950,22
54951,47
54952,32
54953,17
54954,14
54955,18
54956,24
54957,17
54958,76
54959,51
54960,50
54961,26
54962,17
54963,17
54964,19
54965,38
54966,46
54967,27
54968,55
54969,46
54970,45
54971,21
54972,52
54973,21
54974,26
54975,40
54976,36
54977,31
54978,45
54979,30
54980,47
54981,7
54982,39
54983,72
54984,20
54985,17
54986,15
54987,22
54988,55
54989,17
54990,43
54991,22
54992,55
54993,45
54994,20
54995,67
54996,46
54997,48
54998,2
54999,20
55000,46
55001,16
55002,69
55003,70
55004,34
55005,21
55006,23
55007,31
55008,43
55009,33
55010,49
55011,28
55012,15
55013,22
55014,55
55015,45
55016,52
55017,73
55018,32
55019,25
55020,44
55021,18
55022,22
55023,46
55024,32
55025,76
55026,20
55027,44
55028,21
55029,27
55030,43
55031,0
55032,53
55033,47
55034,47
55035,63
55036,76
55037,29
55038,57
55039,51
55040,45
55041,56
55042,32
55043,26
55044,44
55045,18
55046,27
55047,33
55048,16
55049,20
55050,32
55051,50
55052,72
55053,8
55054,39
55055,52
55056,58
55057,12
55058,79
55059,35
55060,28
55061,23
55062,26
55063,26
55064,29
55065,35
55066,40
55067,29
55068,12
55069,40
55070,57
55071,20
55072,80
55073,43
55074,26
55075,45
55076,51
55077,32
55078,42
55079,34
55080,39
55081,38
55082,43
55083,24
55084,22
55085,23
55086,63
55087,65
55088,52
55089,37
55090,55
55091,40
55092,20
55093,48
55094,19
55095,12
55096,37
55097,18
55098,33
55099,36
55100,8
55101,54
55102,46
55103,45
55104,45
55105,74
55106,22
55107,28
55108,48
55109,62
55110,28
55111,20
55112,65
55113,43
55114,25
55115,80
55116,57
55117,50
55118,23
55119,50
55120,32
55121,29
55122,80
55123,50
55124,2
55125,28
55126,33
55127,33
55128,42
55129,80
55130,56
55131,27
55132,27
55133,53
55134,68
55135,80
55136,47
55137,38
55138,25
55139,68
55140,25
55141,22
55142,31
55143,26
55144,25
55145,27
55146,28
55147,50
55148,10
55149,24
55150,27
55151,33
55152,64
55153,20
55154,22
55155,50
55156,31
55157,47
55158,74
55159,51
55160,71
55161,39
55162,63
55163,51
55164,37
55165,49
55166,22
55167,30
55168,18
55169,27
55170,26
55171,45
55172,40
55173,39
55174,38
55175,74
55176,47
55177,47
55178,61
55179,27
55180,39
55181,80
55182,72
55183,25
55184,58
55185,26
55186,75
55187,0
55188,28
55189,46
55190,42
55191,41
55192,29
55193,52
55194,41
55195,21
55196,31
55197,55
55198,35
55199,66
55200,57
55201,74
55202,44
55203,13
55204,50
55205,28
55206,46
55207,58
55208,36
55209,55
55210,53
55211,6
55212,70
55213,50
55214,64
55215,35
55216,25
55217,34
55218,35
55219,40
55220,18
