,mdist1,mdist2
2139,4,3
2140,2,3
2141,3,3
2142,3,4
2143,4,4
2144,3,4
2145,3,2
2146,2,3
2147,3,2
2148,2,4
2149,2,3
2150,2,4
2151,3,3
2152,3,3
2153,3,3
2154,3,3
2155,2,4
2156,3,3
2157,3,3
2158,4,3
2159,5,2
2160,3,3
2161,4,2
2162,3,5
2163,4,2
2164,3,2
2165,4,5
2166,4,3
2167,4,3
2168,3,4
2169,2,4
2170,3,4
2171,3,4
2172,3,4
2173,3,3
2174,3,4
2175,3,4
2176,4,4
2177,2,3
2178,3,3
2179,5,2
2180,4,2
2181,3,2
2182,3,3
2183,4,3
2184,4,2
2185,2,4
2186,2,3
2187,2,2
2188,2,3
2189,3,3
2190,3,2
2191,3,2
2192,3,3
2193,4,3
2194,3,4
2195,3,1
2196,2,4
2197,3,3
2198,2,3
2199,4,4
2200,3,5
2201,3,3
2202,3,3
2203,1,3
2204,2,3
2205,3,3
2206,2,3
2207,1,3
2208,4,2
2209,2,3
2210,4,3
2211,4,3
2212,4,3
2213,4,4
2214,4,2
2215,2,4
2216,4,4
2217,2,4
2218,3,4
2219,2,3
2220,3,4
2221,4,4
2222,2,2
2223,4,3
2224,3,3
2225,3,2
2226,3,3
2227,3,3
2228,4,3
2229,3,3
2230,4,3
2231,3,4
2232,2,3
2233,5,3
2234,3,3
2235,3,4
2236,4,3
2237,4,3
2238,3,4
2239,3,4
2240,2,3
2241,3,2
2242,4,3
2243,4,4
2244,4,4
2245,2,3
2246,2,2
2247,3,2
2248,3,4
2249,4,4
2250,4,3
2251,3,3
2252,3,4
2253,3,4
2254,3,4
2255,4,2
2256,4,2
2257,3,3
2258,3,3
2259,3,3
2260,3,4
2261,3,3
2262,3,3
2263,3,3
2264,3,4
2265,2,2
2266,3,4
2267,1,4
2268,3,4
2269,4,3
2270,3,3
2271,4,4
2272,2,2
2273,3,3
2274,3,3
2275,3,4
2276,4,2
2277,3,2
2278,4,4
2279,2,3
2280,4,3
2281,3,2
2282,3,2
2283,3,2
2284,2,3
2285,4,2
2286,3,4
2287,5,3
2288,2,3
2289,3,3
2290,3,4
2291,3,3
2292,2,3
2293,3,4
2294,3,3
2295,3,3
2296,3,3
2297,3,3
2298,3,3
2299,1,4
2300,3,3
2301,3,3
2302,3,3
2303,3,3
2304,2,4
2305,4,1
2306,4,3
2307,4,3
2308,4,3
2309,2,4
2310,4,3
2311,3,3
2312,3,1
2313,3,4
2314,3,2
2315,4,4
2316,3,4
2317,1,5
2318,3,2
2319,4,4
2320,3,4
2321,3,3
2322,4,4
2323,3,3
2324,4,4
2325,4,3
2326,3,2
2327,4,4
2328,3,4
2329,3,4
2330,3,3
2331,3,4
2332,4,3
2333,3,3
2334,2,3
2335,4,4
2336,3,4
2337,3,4
2338,3,3
2339,3,3
2340,1,4
2341,2,4
2342,3,3
2343,4,3
2344,4,4
2345,4,2
2346,2,3
2347,2,4
2348,2,2
2349,3,3
2350,4,3
2351,3,2
2352,2,2
2353,2,3
2354,2,4
2355,3,2
2356,2,3
2357,5,3
2358,4,3
2359,3,3
2360,2,3
2361,2,3
2362,3,4
2363,2,3
2364,2,3
2365,4,3
2366,3,4
2367,3,2
2368,2,3
2369,1,3
2370,3,3
2371,4,3
2372,3,2
2373,3,3
2374,3,4
2375,2,3
2376,2,3
2377,2,3
2378,4,3
2379,4,4
2380,3,4
2381,3,3
2382,2,3
2383,3,4
2384,4,3
2385,4,3
2386,3,3
2387,3,3
2388,3,2
2389,1,3
2390,3,4
2391,3,3
2392,4,3
2393,3,2
2394,2,4
2395,2,3
2396,2,4
2397,3,2
2398,2,3
2399,3,2
2400,5,2
2401,4,2
2402,3,2
2403,3,2
2404,2,3
2405,3,4
2406,4,3
2407,2,4
2408,3,3
2409,4,3
2410,2,4
2411,2,4
2412,2,3
2413,3,2
2414,2,3
2415,3,3
2416,2,2
2417,3,4
2418,2,3
2419,3,4
2420,3,3
2421,4,4
2422,3,3
2423,4,3
2424,2,2
2425,4,3
2426,3,2
2427,3,3
2428,4,3
2429,3,4
2430,4,3
2431,3,3
2432,3,3
2433,4,2
2434,3,3
2435,3,3
2436,3,3
2437,4,3
2438,3,3
2439,3,3
2440,3,3
2441,3,3
2442,3,4
2443,3,2
2444,3,3
2445,1,4
2446,3,4
2447,3,3
2448,2,2
2449,4,3
2450,3,3
2451,3,3
2452,4,3
2453,2,3
2454,3,3
2455,2,2
2456,3,4
2457,3,3
2458,3,3
2459,4,3
2460,3,3
2461,3,3
2462,3,3
2463,4,3
2464,3,3
2465,3,4
2466,3,2
2467,3,2
2468,3,3
2469,4,3
2470,3,3
2471,4,3
2472,3,4
2473,2,3
2474,4,2
2475,3,2
2476,3,3
2477,3,4
2478,2,3
2479,4,2
2480,3,3
2481,4,4
2482,4,3
2483,3,3
2484,2,4
2485,4,4
2486,4,4
2487,3,4
2488,3,3
2489,4,4
2490,4,4
2491,3,3
2492,3,3
2493,4,4
2494,4,2
2495,3,3
2496,3,4
2497,3,2
2498,3,2
2499,3,4
2500,2,3
2501,4,4
2502,3,3
2503,4,3
2504,3,3
2505,3,3
2506,2,3
2507,2,2
2508,4,2
2509,2,3
2510,4,2
2511,3,4
2512,3,3
2513,2,1
2514,3,4
2515,3,4
2516,3,3
2517,3,4
2518,3,3
2519,3,2
2520,3,3
2521,3,2
2522,3,3
2523,3,3
2524,5,2
2525,3,2
2526,4,3
2527,3,3
2528,3,2
2529,4,0
2530,3,4
2531,3,3
2532,3,5
2533,4,3
2534,2,4
2535,2,4
2536,2,4
2537,3,3
2538,3,4
2539,3,4
2540,3,4
2541,3,2
2542,3,3
2543,3,3
2544,4,4
2545,4,3
2546,3,1
2547,3,3
2548,4,3
2549,3,4
2550,4,3
2551,2,3
2552,5,2
2553,4,5
2554,2,3
2555,4,2
2556,3,1
2557,4,2
2558,3,2
2559,3,3
2560,3,4
2561,1,2
2562,4,2
2563,4,2
2564,3,4
2565,3,3
2566,3,3
2567,1,4
2568,4,2
2569,3,3
2570,4,3
2571,2,3
2572,3,4
2573,3,3
2574,3,5
2575,4,3
2576,4,3
2577,3,3
2578,2,2
2579,3,4
2580,3,2
2581,4,4
2582,3,2
2583,2,5
2584,3,4
2585,4,2
2586,4,2
2587,4,2
2588,3,3
2589,3,2
2590,3,3
2591,3,3
2592,3,3
2593,2,2
2594,3,2
2595,2,3
2596,3,3
2597,4,3
2598,4,3
2599,3,3
2600,3,3
2601,4,3
2602,4,3
2603,4,2
2604,3,3
2605,3,4
2606,4,3
2607,3,3
2608,2,3
2609,3,4
2610,3,4
2611,2,3
2612,4,3
2613,2,4
2614,3,3
2615,3,2
2616,3,4
2617,3,2
2618,4,1
2619,4,3
2620,4,4
2621,3,4
2622,2,4
2623,3,3
2624,3,4
2625,4,2
2626,3,3
2627,3,1
2628,1,3
2629,3,3
2630,3,3
2631,2,3
2632,3,3
2633,3,3
2634,1,2
2635,3,2
2636,4,2
2637,4,2
2638,4,3
2639,3,2
2640,2,1
2641,4,1
2642,4,4
2643,3,4
2644,3,3
2645,2,4
2646,3,3
2647,3,3
2648,5,3
2649,4,4
2650,3,2
2651,5,3
2652,2,3
2653,3,3
2654,2,2
2655,3,4
2656,3,3
2657,2,2
2658,4,3
2659,4,3
2660,3,3
2661,1,3
2662,4,2
2663,2,2
2664,3,3
2665,4,3
2666,4,3
2667,2,3
2668,4,2
2669,3,3
2670,1,4
2671,4,4
2672,4,3
2673,3,3
2674,4,3
2675,3,2
2676,2,3
2677,4,3
2678,2,3
2679,4,4
2680,2,4
2681,4,3
2682,3,2
2683,3,2
2684,3,3
2685,3,2
2686,5,4
2687,2,3
2688,4,3
2689,3,2
2690,3,4
2691,3,4
2692,3,3
2693,3,4
2694,3,2
2695,4,2
2696,3,4
2697,3,4
2698,4,3
2699,2,3
2700,3,3
2701,4,3
2702,4,4
2703,2,3
2704,3,2
2705,4,2
2706,5,5
2707,4,3
2708,4,3
2709,3,2
2710,4,3
2711,1,2
2712,3,3
2713,4,1
2714,3,4
2715,3,3
2716,3,3
2717,3,2
2718,4,3
2719,2,3
2720,4,2
2721,3,3
2722,3,4
2723,2,3
2724,3,4
2725,3,3
2726,4,3
2727,3,1
2728,3,4
2729,4,4
2730,4,2
2731,3,4
2732,1,5
2733,3,3
2734,4,2
2735,3,3
2736,3,3
2737,3,4
2738,3,3
2739,2,3
2740,3,2
2741,3,4
2742,2,3
2743,4,3
2744,3,4
2745,4,3
2746,3,4
2747,3,4
2748,2,3
2749,4,4
2750,3,3
2751,2,4
2752,3,4
2753,1,2
2754,3,4
2755,3,3
2756,3,3
2757,3,2
2758,3,3
2759,3,4
2760,4,4
2761,3,4
2762,3,2
2763,3,3
2764,3,2
2765,2,2
2766,4,3
2767,4,4
2768,2,2
2769,3,3
2770,3,4
2771,2,2
2772,4,3
2773,4,3
2774,4,1
2775,4,4
2776,4,2
2777,2,3
2778,3,4
2779,4,3
2780,3,3
2781,4,4
2782,2,3
2783,3,4
2784,4,4
2785,2,3
2786,2,3
2787,3,3
2788,3,3
2789,3,3
2790,3,2
2791,4,2
2792,3,2
2793,3,3
2794,3,2
2795,3,3
2796,2,4
2797,2,2
2798,4,2
2799,2,2
2800,3,4
2801,2,4
2802,4,4
2803,3,3
2804,4,3
2805,4,2
2806,2,3
2807,4,3
2808,4,3
2809,3,4
2810,4,3
2811,4,3
2812,2,1
2813,4,2
2814,3,3
2815,3,3
2816,3,3
2817,2,3
2818,3,3
2819,2,4
2820,2,3
2821,4,3
2822,4,5
2823,4,3
2824,3,5
2825,2,3
2826,2,2
2827,2,3
2828,3,4
2829,4,3
2830,4,4
2831,3,4
2832,5,3
2833,3,3
2834,3,3
2835,2,4
2836,2,3
2837,3,2
2838,2,3
2839,4,1
2840,4,4
2841,4,3
2842,4,3
2843,3,2
2844,2,3
2845,3,4
2846,4,2
2847,4,3
2848,1,3
2849,2,2
2850,4,3
2851,2,3
2852,3,3
2853,3,4
2854,4,4
2855,3,3
2856,3,2
2857,4,3
2858,3,2
2859,4,4
2860,4,2
2861,3,3
2862,4,4
2863,3,3
2864,3,1
2865,2,2
2866,3,3
2867,2,3
2868,3,3
2869,2,4
2870,3,3
2871,3,3
2872,3,3
2873,3,5
2874,3,3
2875,3,4
2876,4,3
2877,3,4
2878,4,3
2879,3,3
2880,3,2
2881,2,2
2882,3,2
2883,3,3
2884,3,3
2885,3,2
2886,2,4
2887,3,4
2888,2,3
2889,4,2
2890,3,3
2891,3,4
2892,2,4
2893,4,4
2894,3,3
2895,4,4
2896,4,3
2897,2,2
2898,4,4
2899,4,2
2900,4,3
2901,4,2
2902,4,3
2903,4,3
2904,4,4
2905,3,4
2906,3,3
2907,2,4
2908,3,2
2909,1,4
2910,2,3
2911,2,3
2912,2,3
2913,2,3
2914,5,2
2915,3,1
2916,4,3
2917,4,4
2918,3,2
2919,3,3
2920,3,2
2921,3,4
2922,4,2
2923,3,3
2924,4,3
2925,2,2
2926,4,3
2927,4,3
2928,4,4
2929,3,2
2930,4,1
2931,3,4
2932,2,2
2933,3,3
2934,4,3
2935,3,2
2936,3,3
2937,4,3
2938,4,2
2939,3,4
2940,3,2
2941,4,4
2942,4,3
2943,2,4
2944,3,4
2945,2,2
2946,3,3
2947,3,4
2948,5,3
2949,4,4
2950,3,2
2951,3,3
2952,3,3
2953,3,3
2954,3,3
2955,2,3
2956,3,2
2957,3,3
2958,2,4
2959,3,3
2960,3,4
2961,3,3
2962,3,2
2963,4,4
2964,4,3
2965,3,2
2966,3,2
2967,3,4
2968,4,4
2969,2,3
2970,2,3
2971,3,4
2972,3,3
2973,3,3
2974,2,3
2975,3,4
2976,2,4
2977,3,4
2978,3,3
2979,4,3
2980,3,5
2981,3,3
2982,4,5
2983,3,3
2984,4,3
2985,2,4
2986,3,3
2987,4,2
2988,2,3
2989,4,3
2990,3,4
2991,4,3
2992,4,5
2993,3,4
2994,3,2
2995,2,3
2996,3,4
2997,4,2
2998,3,4
2999,3,3
3000,3,4
3001,4,1
3002,2,3
3003,3,1
3004,2,3
3005,3,3
3006,3,5
3007,4,5
3008,1,4
3009,3,4
3010,4,3
3011,4,3
3012,3,3
3013,3,2
3014,3,5
3015,3,4
3016,3,4
3017,3,3
3018,2,3
3019,3,3
3020,3,4
3021,4,2
3022,3,2
3023,3,3
3024,3,2
3025,3,4
3026,4,3
3027,4,3
3028,4,2
3029,3,4
3030,2,3
3031,2,4
3032,2,3
3033,4,2
3034,2,3
3035,3,3
3036,4,4
3037,3,2
3038,4,1
3039,2,5
3040,3,4
3041,3,3
3042,3,4
3043,3,4
3044,3,4
3045,2,2
3046,3,1
3047,1,3
3048,4,3
3049,2,4
3050,2,2
3051,4,4
3052,2,3
3053,4,2
3054,3,3
3055,2,3
3056,4,4
3057,3,3
3058,3,4
3059,3,4
3060,3,3
3061,3,3
3062,3,2
3063,3,4
3064,4,3
3065,2,2
3066,2,4
3067,3,3
3068,3,2
3069,3,4
3070,3,2
3071,4,3
3072,2,3
3073,2,3
3074,3,3
3075,3,3
3076,3,3
3077,3,3
3078,2,3
3079,3,3
3080,3,4
3081,4,4
3082,2,4
3083,2,2
3084,3,5
3085,2,3
3086,3,3
3087,3,4
3088,3,3
3089,3,2
3090,3,3
3091,3,4
3092,3,3
3093,3,2
3094,2,3
3095,2,3
3096,4,2
3097,3,4
3098,3,3
3099,3,2
3100,4,2
3101,4,2
3102,3,4
3103,4,2
3104,3,4
3105,3,3
3106,3,4
3107,3,3
3108,3,3
3109,3,4
3110,3,3
3111,2,3
3112,5,3
3113,2,3
3114,4,3
3115,1,4
3116,3,5
3117,3,3
3118,4,3
3119,4,4
3120,4,4
3121,2,3
3122,4,3
3123,4,2
3124,2,3
3125,2,3
3126,2,2
3127,4,3
3128,4,3
3129,2,3
3130,3,2
3131,3,4
3132,4,4
3133,3,5
3134,4,3
3135,3,2
3136,2,3
3137,4,4
3138,2,4
3139,3,3
3140,4,4
3141,2,2
3142,2,4
3143,4,4
3144,4,3
3145,2,4
3146,3,3
3147,3,4
3148,3,4
3149,3,3
3150,2,2
3151,3,3
3152,2,3
3153,2,2
3154,4,3
3155,3,4
3156,2,3
3157,4,2
3158,4,2
3159,3,2
3160,3,2
3161,2,2
3162,3,4
3163,3,3
3164,3,2
3165,3,2
3166,3,2
3167,3,4
3168,3,4
3169,2,4
3170,4,3
3171,3,4
3172,3,3
3173,4,3
3174,4,2
3175,2,3
3176,2,3
3177,2,5
3178,4,1
3179,3,3
3180,6,3
3181,4,2
3182,3,4
3183,4,1
3184,2,3
3185,4,3
3186,3,3
3187,4,3
3188,3,4
3189,4,3
3190,2,3
3191,3,3
3192,4,2
3193,3,5
3194,4,3
3195,2,4
3196,3,3
3197,3,3
3198,3,3
3199,3,3
3200,4,3
3201,3,2
3202,3,4
3203,5,3
3204,2,4
3205,3,4
3206,4,4
3207,3,3
3208,3,1
3209,4,4
3210,2,4
3211,3,3
3212,4,4
3213,3,3
3214,4,2
3215,2,4
3216,4,3
3217,3,3
3218,4,4
3219,2,4
3220,3,3
3221,3,3
3222,3,4
3223,3,2
3224,4,4
3225,1,3
3226,4,3
3227,3,4
3228,3,2
3229,2,3
3230,3,3
3231,3,5
3232,4,2
3233,3,2
3234,3,3
3235,3,5
3236,2,2
3237,4,3
3238,4,2
3239,4,3
3240,4,3
3241,3,4
3242,3,5
3243,2,3
3244,4,1
3245,3,3
3246,3,4
3247,3,2
3248,3,3
3249,4,3
3250,4,3
3251,3,4
3252,2,3
3253,3,3
3254,3,3
3255,3,4
3256,2,3
3257,3,2
3258,3,3
3259,3,4
3260,3,3
3261,4,4
3262,3,3
3263,4,3
3264,3,3
3265,3,2
3266,3,2
3267,4,2
3268,3,3
3269,3,3
3270,3,4
3271,4,4
3272,4,3
3273,4,4
3274,2,3
3275,3,3
3276,4,5
3277,3,2
3278,3,2
3279,4,2
3280,3,3
3281,2,3
3282,4,2
3283,3,3
3284,3,2
3285,3,3
3286,3,3
3287,3,4
3288,3,2
3289,3,3
3290,2,3
3291,2,3
3292,4,3
3293,2,3
3294,3,3
3295,3,4
3296,3,4
3297,3,3
3298,4,3
3299,3,4
3300,3,4
3301,3,3
3302,4,4
3303,3,2
3304,3,3
3305,4,3
3306,3,3
3307,4,3
3308,3,4
3309,3,4
3310,3,4
3311,4,2
3312,5,3
3313,3,4
3314,3,4
3315,4,4
3316,5,2
3317,4,4
3318,3,3
3319,3,3
3320,3,4
3321,3,4
3322,3,3
3323,3,3
3324,3,4
3325,3,2
3326,3,3
3327,3,4
3328,3,3
3329,3,3
3330,3,3
3331,4,3
3332,2,2
3333,3,4
3334,3,2
3335,4,3
3336,4,2
3337,4,4
3338,2,3
3339,3,4
3340,2,2
3341,1,4
3342,3,4
3343,3,5
3344,3,3
3345,3,3
3346,3,3
3347,3,2
3348,4,3
3349,3,3
3350,4,3
3351,3,1
3352,2,2
3353,4,3
3354,2,3
3355,4,3
3356,2,3
3357,2,3
3358,3,4
3359,4,3
3360,3,4
3361,3,2
3362,2,3
3363,3,3
3364,2,3
3365,4,2
3366,3,3
3367,3,3
3368,3,4
3369,3,2
3370,2,3
3371,1,4
3372,4,3
3373,3,1
3374,4,3
3375,3,2
3376,4,3
3377,3,4
3378,3,4
3379,3,4
3380,4,3
3381,2,4
3382,4,2
3383,2,4
3384,3,3
3385,4,3
3386,2,4
3387,3,2
3388,4,3
3389,3,3
3390,2,4
3391,4,4
3392,2,3
3393,4,3
3394,2,4
3395,4,4
3396,3,3
3397,2,1
3398,4,3
3399,1,2
3400,4,3
3401,2,4
3402,4,3
3403,4,4
3404,4,4
3405,3,3
3406,3,4
3407,3,3
3408,3,4
3409,4,3
3410,2,3
3411,3,5
3412,3,2
3413,3,4
3414,3,3
3415,2,2
3416,2,2
3417,3,3
3418,4,3
3419,3,2
3420,4,2
3421,2,4
3422,3,3
3423,5,4
3424,4,3
3425,3,3
3426,4,3
3427,3,4
3428,4,3
3429,3,3
3430,3,1
3431,3,4
3432,3,3
3433,3,2
3434,4,3
3435,3,3
3436,3,4
3437,3,4
3438,3,3
3439,4,3
3440,2,4
3441,3,3
3442,3,3
3443,3,3
3444,2,3
3445,4,3
3446,3,3
3447,2,3
3448,3,4
3449,3,3
3450,3,3
3451,2,3
3452,4,4
3453,3,3
3454,3,4
3455,3,3
3456,3,4
3457,4,4
3458,1,3
3459,3,2
3460,3,3
3461,4,3
3462,3,4
3463,2,3
3464,1,2
3465,3,3
3466,2,3
3467,2,2
3468,2,4
3469,3,3
3470,4,3
3471,3,4
3472,3,2
3473,3,4
3474,4,3
3475,2,5
3476,4,3
3477,3,3
3478,3,4
3479,3,3
3480,3,4
3481,3,5
3482,4,3
3483,4,4
3484,4,4
3485,1,4
3486,3,3
3487,2,4
3488,3,3
3489,3,3
3490,1,3
3491,3,3
3492,2,3
3493,3,3
3494,2,3
3495,3,3
3496,2,4
3497,3,4
3498,4,3
3499,4,3
3500,4,4
3501,3,2
3502,3,3
3503,2,3
3504,3,3
3505,3,4
3506,4,3
3507,2,4
3508,3,3
3509,4,4
3510,3,3
3511,3,2
3512,3,3
3513,4,4
3514,3,4
3515,1,4
3516,2,3
3517,4,3
3518,3,3
3519,2,4
3520,2,4
3521,3,3
3522,2,3
3523,3,3
3524,3,3
3525,2,3
3526,4,3
3527,4,2
3528,2,4
3529,3,2
3530,2,4
3531,3,5
3532,2,3
3533,2,3
3534,3,3
3535,2,3
3536,4,3
3537,3,3
3538,3,4
3539,2,3
3540,3,4
3541,3,4
3542,3,2
3543,4,3
3544,4,3
3545,3,2
3546,2,3
3547,3,2
3548,2,2
3549,3,3
3550,2,3
3551,3,4
3552,3,2
3553,3,4
3554,4,3
3555,3,3
3556,3,2
3557,4,4
3558,3,3
3559,4,4
3560,3,2
3561,3,2
3562,3,3
3563,3,3
3564,3,3
3565,4,4
3566,3,3
3567,3,2
3568,1,2
3569,4,4
3570,4,3
3571,3,5
3572,4,3
3573,3,2
3574,3,4
3575,3,4
3576,2,2
3577,3,4
3578,3,3
3579,3,2
3580,4,2
3581,3,4
3582,4,5
3583,3,3
3584,4,1
3585,3,3
3586,3,3
3587,5,2
3588,4,3
3589,4,3
3590,3,3
3591,3,3
3592,3,2
3593,3,3
3594,3,4
3595,4,2
3596,2,4
3597,2,3
3598,2,3
3599,3,3
3600,4,3
3601,4,3
3602,3,3
3603,4,3
3604,3,3
3605,3,3
3606,2,3
3607,4,4
3608,2,3
3609,3,3
3610,3,3
3611,3,3
3612,2,3
3613,4,3
3614,4,3
3615,4,3
3616,4,4
3617,2,4
3618,4,3
3619,4,3
3620,3,3
3621,3,2
3622,3,3
3623,3,4
3624,4,3
3625,3,3
3626,2,2
3627,3,3
3628,3,2
3629,3,3
3630,3,3
3631,4,3
3632,2,3
3633,4,3
3634,2,4
3635,3,3
3636,2,2
3637,2,3
3638,4,3
3639,3,3
3640,4,4
3641,3,4
3642,2,3
3643,3,3
3644,3,2
3645,2,4
3646,3,3
3647,3,4
3648,4,2
3649,3,4
3650,2,2
3651,3,2
3652,2,3
3653,3,3
3654,3,3
3655,3,2
3656,4,3
3657,4,2
3658,4,2
3659,5,5
3660,3,4
3661,3,3
3662,3,3
3663,3,4
3664,3,2
3665,4,1
3666,3,2
3667,4,4
3668,3,2
3669,3,4
3670,3,3
3671,3,4
3672,3,3
3673,3,1
3674,3,1
3675,2,3
3676,2,3
3677,3,3
3678,4,3
3679,3,4
3680,4,2
3681,2,2
3682,3,3
3683,3,4
3684,3,4
3685,2,4
3686,3,4
3687,3,3
3688,3,3
3689,2,5
3690,3,3
3691,4,4
3692,3,3
3693,3,2
3694,1,4
3695,2,4
3696,3,3
3697,3,2
3698,2,3
3699,3,3
3700,2,2
3701,3,2
3702,3,2
3703,3,3
3704,3,4
3705,2,3
3706,3,3
3707,4,4
3708,2,2
3709,3,4
3710,3,3
3711,3,3
3712,4,3
3713,4,3
3714,2,4
3715,2,3
3716,2,4
3717,3,3
3718,4,3
3719,4,4
3720,4,3
3721,3,2
3722,4,4
3723,3,1
3724,3,3
3725,3,2
3726,1,3
3727,1,3
3728,4,3
3729,2,3
3730,4,3
3731,3,3
3732,4,3
3733,4,4
3734,2,3
3735,2,3
3736,4,3
3737,2,3
3738,4,3
3739,2,4
3740,4,3
3741,3,3
3742,4,4
3743,2,2
3744,1,4
3745,3,3
3746,3,3
3747,3,3
3748,3,3
3749,3,3
3750,3,3
3751,3,3
3752,4,4
3753,3,2
3754,3,3
3755,5,3
3756,4,2
3757,2,3
3758,2,4
3759,2,3
3760,4,4
3761,3,5
3762,4,2
3763,3,3
3764,4,4
3765,2,3
3766,3,3
3767,4,3
3768,4,3
3769,2,4
3770,3,3
3771,3,3
3772,4,3
3773,5,3
3774,2,5
3775,4,3
3776,2,3
3777,6,3
3778,3,3
3779,4,3
3780,4,4
3781,2,3
3782,2,3
3783,1,3
3784,4,3
3785,3,3
3786,4,3
3787,3,2
3788,5,3
3789,4,2
3790,4,4
3791,3,4
3792,1,3
3793,4,3
3794,3,3
3795,3,3
3796,4,3
3797,3,4
3798,2,3
3799,4,2
3800,4,2
3801,3,4
3802,4,4
3803,5,2
3804,2,2
3805,4,3
3806,4,2
3807,2,3
3808,3,3
3809,3,3
3810,3,4
3811,3,5
3812,2,2
3813,2,3
3814,4,2
3815,3,3
3816,3,4
3817,4,2
3818,3,4
3819,3,3
3820,2,2
3821,2,2
3822,4,3
3823,3,4
3824,4,4
3825,3,3
3826,3,3
3827,3,5
3828,2,4
3829,4,4
3830,3,3
3831,4,3
3832,3,2
3833,4,3
3834,3,4
3835,3,3
3836,4,1
3837,3,3
3838,1,4
3839,3,2
3840,3,3
3841,3,3
3842,3,4
3843,3,3
3844,1,3
3845,4,2
3846,3,2
3847,3,4
3848,4,1
3849,2,3
3850,5,4
3851,2,2
3852,4,3
3853,2,3
3854,3,3
3855,2,2
3856,2,4
3857,3,3
3858,2,3
3859,4,4
3860,2,4
3861,2,3
3862,4,4
3863,3,3
3864,4,2
3865,3,3
3866,3,2
3867,3,3
3868,4,3
3869,3,4
3870,3,2
3871,3,3
3872,2,1
3873,4,4
3874,4,3
3875,2,3
3876,3,3
3877,3,3
3878,5,2
3879,3,3
3880,2,4
3881,3,2
3882,4,3
3883,3,4
3884,3,3
3885,4,4
3886,2,3
3887,3,4
3888,1,4
3889,3,3
3890,3,3
3891,2,4
3892,2,4
3893,4,4
3894,2,3
3895,3,2
3896,3,3
3897,3,2
3898,2,2
3899,4,3
3900,3,3
3901,3,3
3902,2,1
3903,3,2
3904,3,3
3905,4,4
3906,2,3
3907,2,3
3908,3,2
3909,3,3
3910,2,3
3911,3,4
3912,3,3
3913,2,3
3914,3,3
3915,3,4
3916,2,3
3917,3,3
3918,4,2
3919,3,3
3920,1,4
3921,3,4
3922,3,5
3923,2,3
3924,3,2
3925,2,3
3926,2,3
3927,2,3
3928,2,3
3929,3,3
3930,3,3
3931,2,3
3932,2,3
3933,3,4
3934,4,3
3935,3,2
3936,4,3
3937,4,4
3938,3,4
3939,4,1
3940,4,3
3941,2,3
3942,3,3
3943,2,2
3944,4,3
3945,3,2
3946,4,3
3947,4,3
3948,3,3
3949,3,3
3950,3,3
3951,2,3
3952,3,3
3953,3,3
3954,4,3
3955,2,2
3956,3,3
3957,4,3
3958,3,2
3959,3,3
3960,3,2
3961,4,2
3962,3,4
3963,3,3
3964,4,3
3965,4,3
3966,4,3
3967,2,3
3968,3,3
3969,2,4
3970,3,1
3971,2,4
3972,4,4
3973,3,2
3974,3,4
3975,5,3
3976,4,3
3977,3,3
3978,4,3
3979,4,3
3980,3,3
3981,3,3
3982,3,4
3983,3,3
3984,3,3
3985,3,3
3986,2,3
3987,4,3
3988,3,3
3989,3,3
3990,4,3
3991,4,3
3992,2,4
3993,2,3
3994,2,2
3995,3,3
3996,4,2
3997,3,3
3998,4,4
3999,3,3
4000,3,4
4001,2,4
4002,3,3
4003,4,3
4004,3,3
4005,3,3
4006,3,3
4007,3,4
4008,4,3
4009,4,4
4010,2,4
4011,2,3
4012,3,3
4013,2,1
4014,3,3
4015,3,3
4016,3,3
4017,2,3
4018,3,3
4019,2,3
4020,4,5
4021,3,4
4022,2,4
4023,2,4
4024,2,3
4025,4,4
4026,4,2
4027,3,4
4028,3,4
4029,2,3
4030,3,3
4031,4,4
4032,2,4
4033,1,3
4034,2,3
4035,3,3
4036,4,4
4037,3,3
4038,4,4
4039,2,2
4040,4,2
4041,3,5
4042,5,3
4043,2,3
4044,4,3
4045,3,3
4046,4,3
4047,2,3
4048,3,4
4049,3,3
4050,4,2
4051,2,4
4052,4,3
4053,3,2
4054,4,4
4055,3,2
4056,3,3
4057,3,3
4058,4,4
4059,3,4
4060,3,5
4061,3,3
4062,2,4
4063,4,2
4064,4,2
4065,3,3
4066,4,4
4067,3,3
4068,4,4
4069,3,5
4070,4,3
4071,2,4
4072,3,2
4073,4,3
4074,4,4
4075,4,2
4076,2,3
4077,3,4
4078,4,3
4079,3,3
4080,2,3
4081,2,3
4082,3,3
4083,4,3
4084,2,3
4085,2,3
4086,3,2
4087,2,3
4088,3,2
4089,2,3
4090,4,3
4091,2,4
4092,4,4
4093,3,4
4094,4,3
4095,3,2
4096,4,2
4097,3,3
4098,2,4
4099,3,3
4100,2,3
4101,3,3
4102,3,4
4103,3,3
4104,2,2
4105,3,4
4106,2,3
4107,3,3
4108,3,4
4109,4,4
4110,3,4
4111,3,3
4112,1,4
4113,2,3
4114,3,3
4115,5,3
4116,3,3
4117,2,3
4118,4,5
4119,2,4
4120,4,3
4121,4,2
4122,3,4
4123,4,3
4124,4,3
4125,2,2
4126,3,3
4127,4,3
4128,3,2
4129,2,3
4130,3,4
4131,3,3
4132,4,3
4133,2,4
4134,4,2
4135,2,4
4136,2,3
