"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"68",3,11,1,6,6,26,1,1,1,11,1,1,6,23,1,1,1,5,3,0,3,0,0,5,3,3,1,20,25
"69",4,11,4,8,6,5,1,1,1,11,1,6,6,26,1,1,1,4,2,3,4,2,0,3,4,2,1,25,4
"70",5,11,4,10,6,7,1,1,1,11,4,8,6,5,1,1,1,2,0,0,2,1,1,2,2,3,1,27,6
"71",6,11,4,11,6,8,1,1,1,11,4,10,6,7,1,1,1,1,1,0,1,0,0,1,1,3,1,28,7
"72",7,15,4,11,6,9,1,1,1,11,4,11,6,8,1,1,1,1,4,1,1,1,0,4,1,1,1,32,8
"73",8,15,4,12,6,12,1,1,1,15,4,11,6,9,1,1,1,1,0,0,2,1,3,1,3,3,1,33,11
"74",9,15,5,12,6,14,1,1,1,15,4,12,6,12,1,1,1,2,1,0,2,0,0,1,2,2,1,34,13
"75",10,15,9,12,6,19,1,1,1,15,5,12,6,14,1,1,1,4,5,4,5,4,0,4,5,2,1,38,18
"76",11,15,9,16,6,23,1,1,1,15,9,12,6,19,1,1,1,4,0,0,2,4,3,4,4,3,1,42,22
"77",12,15,9,16,9,25,1,1,1,15,9,16,6,23,1,1,1,2,3,0,2,0,0,3,2,4,1,45,24
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,0,2,3,4,1,2,3
"80",2,1,1,1,4,13,1,1,1,1,1,1,3,4,1,1,1,1,0,0,6,1,6,1,6,4,1,3,12
"81",3,5,1,1,10,14,1,1,1,1,1,1,4,13,1,1,1,1,6,0,1,0,0,6,1,4,1,13,13
"82",4,5,11,1,10,19,1,1,1,5,1,1,10,14,1,1,1,3,6,5,3,5,0,6,5,2,1,23,18
"83",5,5,11,1,13,22,1,1,1,5,11,1,10,19,1,1,1,3,0,0,3,3,1,3,3,4,1,26,21
"84",6,5,11,4,13,23,1,1,1,5,11,1,13,22,1,1,1,3,1,0,1,0,0,3,1,3,1,29,22
"85",7,5,11,1,13,36,1,1,1,5,11,4,13,23,1,1,1,3,6,5,3,6,0,5,6,3,1,26,35
"86",8,8,14,1,13,6,1,1,1,5,11,1,13,36,1,1,1,3,0,0,2,1,5,3,5,2,1,32,5
"87",9,10,14,1,13,7,1,1,1,8,14,1,13,6,1,1,1,2,1,0,1,0,0,2,1,1,1,34,6
"88",10,12,14,1,13,10,1,1,1,10,14,1,13,7,1,1,1,2,3,1,3,1,0,2,3,1,1,36,9
"89",11,13,14,1,13,20,1,1,1,12,14,1,13,10,1,1,1,1,0,0,2,2,6,1,6,1,1,37,19
