init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
27 23 25 43 17 37 11 50 9 2,36 49 0 16 21 31 45 33 38 26,14,0,2,0,7,27 23 25 43 37 11 50 52 41 42,40 31 33 36 49 10 52 16 15 0,1,1,1
46 51 28 50 25 29 49 15 27 13,24 16 17 37 35 32 26 45 34 47,42,0,44,0,0,51 28 50 25 29 49 15 27 13 52,24 16 17 37 35 32 26 45 34 47,2,1,0
16 35 41 9 40 29 14 8 38 0,47 1 28 52 13 34 22 36 17 10,5,0,2,0,7,41 9 40 29 8 42 10 11 30 28,47 52 45 34 32 33 1 3 31 13,3,0,0
34 35 50 46 23 42 9 7 52 44,16 29 11 13 21 40 0 6 15 24,5,0,48,0,2,34 35 50 9 7 52 44 37 24 10,13 0 40 27 15 16 29 4 6 11,0,2,1
48 21 18 20 0 13 40 46 49 39,5 30 8 4 37 43 28 25 3 52,44,0,29,0,0,48 21 18 20 0 13 46 49 39 47,5 30 8 4 37 43 28 25 3 52,1,1,1
44 17 39 16 12 23 1 26 22 24,10 9 52 3 41 45 42 37 30 47,28,0,12,0,3,17 39 16 23 26 22 24 13 14 15,52 45 47 10 9 41 12 0 3 42,2,0,1
40 14 26 13 35 21 47 51 8 25,12 37 52 31 11 1 34 7 32 44,38,0,19,0,0,40 14 26 13 21 47 51 8 25 39,12 37 52 31 11 1 34 7 32 44,0,0,3
22 31 4 11 23 44 38 39 32 24,16 29 49 34 40 36 25 47 52 14,42,10,0,1,5,22 31 11 23 44 38 24 51 5 3,16 49 36 29 34 47 25 14 13 52,1,0,2
50 52 25 8 13 45 46 19 43 39,1 4 41 35 28 42 49 33 17 40,32,0,19,0,2,52 25 8 13 45 46 19 43 47 44,41 42 40 35 33 34 1 28 4 17,0,2,1
28 33 48 47 52 7 8 39 50 36,45 17 15 4 1 27 0 6 37 42,46,0,49,0,1,28 33 48 47 52 7 50 36 49 37,0 1 27 15 41 42 17 4 45 6,1,2,0
23 7 11 3 52 47 4 33 19 40,0 43 13 16 1 39 5 10 29 21,26,36,0,1,3,23 7 11 3 52 4 33 19 36 5,0 43 17 13 16 29 10 39 8 11,0,1,2
1 50 32 42 5 2 27 20 12 30,15 17 4 46 13 52 51 14 38 8,23,0,2,0,9,1 32 5 2 30 52 31 3 6 0,15 13 14 52 51 38 17 4 36 39,2,1,0
48 41 19 37 26 47 52 42 16 22,30 0 49 40 23 31 20 39 4 38,51,10,0,1,7,48 41 19 52 42 22 35 6 45 11,30 31 38 49 23 36 10 39 40 12,0,2,1
43 34 2 46 42 31 18 47 37 1,49 41 12 36 35 15 19 9 16 11,40,0,46,0,3,43 34 42 31 47 1 30 33 52 21,35 9 48 41 15 16 3 19 49 12,0,2,1
52 48 52 23 3 39 25 21 50 40,17 29 30 42 20 46 14 19 51 10,2,0,49,0,6,52 48 52 23 39 25 50 40 49 47,17 30 43 14 29 42 19 20 46 51,1,2,0
