init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
15 2 24 34 29 4 28 48 13 49,37 43 23 51 44 6 36 30 12 7,11,0,23,0,4,15 2 28 24 48 49 46 52 29 52,37 43 51 44 6 36 12 7 38 4,0,2,1
36 39 7 38 29 35 44 49 48 11,14 6 19 18 37 4 2 5 27 46,15,60,0,1,2,36 39 7 38 29 35 44 49 48 11,14 6 19 18 4 2 5 27 3 1,1,1,1
23 20 15 7 29 13 40 5 24 49,44 47 14 41 50 6 21 33 39 25,0,34,0,1,12,23 13 24 40 15 2 29 42 30 5,44 47 14 41 21 39 25 26 34 52,0,2,1
30 44 2 22 23 41 49 39 17 3,50 37 52 25 52 34 16 46 33 35,18,10,0,1,2,30 44 17 22 23 24 21 39 2 41,50 37 52 52 34 46 33 35 49 7,0,2,1
41 12 21 10 23 2 24 27 16 31,40 39 15 28 36 49 43 33 19 37,1,16,0,1,5,21 23 24 27 2 4 52 41 16 31,40 15 28 36 33 37 7 35 52 34,1,0,2
24 14 13 27 17 4 45 19 36 15,52 48 1 33 20 10 37 46 12 28,22,20,0,1,2,14 13 15 17 19 18 27 40 4 45,52 48 1 33 20 10 46 12 36 52,0,1,2
35 33 28 22 11 3 23 18 16 34,10 43 31 9 32 15 0 19 29 4,25,0,23,0,5,35 33 34 16 18 51 27 28 52 12,10 43 31 9 32 29 4 11 17 1,1,2,0
50 33 48 16 21 17 44 26 24 41,31 52 8 52 18 39 19 34 30 22,11,17,0,1,3,50 48 49 24 44 45 26 41 16 17,31 52 8 52 18 19 34 30 21 33,0,2,1
31 16 19 39 38 44 7 4 18 48,51 52 13 27 17 24 45 21 15 2,33,5,0,1,9,7 16 19 18 44 52 41 43 39 27,51 52 24 21 15 2 49 28 50 46,1,1,1
33 17 2 27 12 43 31 30 11 32,7 41 18 40 15 6 0 51 21 26,16,0,30,0,7,33 31 32 17 43 30 4 27 1 29,7 41 18 40 15 6 21 20 39 5,1,0,2
15 8 25 33 17 46 37 39 14 12,40 43 45 38 16 0 42 52 27 4,36,2,0,1,8,15 41 28 23 14 1 25 12 51 39,40 43 16 42 52 27 4 30 29 17,0,0,3
4 35 42 23 38 5 39 49 20 30,45 51 21 9 36 1 33 22 17 0,12,3,0,1,11,23 38 49 5 44 18 39 13 26 14,51 21 36 1 33 22 0 35 20 2,2,1,0
52 42 27 4 43 12 46 23 1 24,7 19 36 38 3 9 14 47 29 52,32,2,0,1,4,23 24 25 52 4 43 1 27 40 39,7 19 36 38 3 9 29 52 16 42,0,2,1
51 4 1 48 0 45 40 47 21 32,15 39 31 44 49 22 50 23 14 5,38,0,27,0,2,1 40 27 51 4 30 48 45 47 46,15 31 44 49 22 50 23 14 5 21,1,0,2
10 52 49 42 35 25 5 24 28 32,46 36 47 9 30 6 33 38 44 8,2,3,0,1,6,10 52 49 25 24 28 15 5 4 27,46 36 47 9 6 38 8 41 7 48,2,1,0
26 4 24 10 7 25 15 6 41 27,19 17 47 43 51 16 49 20 12 2,0,0,10,0,4,26 7 6 15 41 39 4 3 1 13,19 17 47 43 51 20 12 38 21 52,0,2,1
2 37 47 9 39 52 51 19 35 52,15 43 10 20 18 31 25 5 30 0,17,9,0,1,6,52 32 33 37 35 52 38 39 1 2,15 43 18 31 25 5 30 45 47 46,1,1,1
3 27 40 20 14 13 42 44 8 5,51 47 36 34 41 33 29 16 12 21,6,0,20,0,4,42 44 43 27 40 14 1 3 5 32,47 36 34 33 29 16 12 21 8 35,1,1,1
7 37 48 3 16 46 8 36 20 15,23 42 24 51 44 14 29 34 30 0,45,2,0,1,8,7 46 20 37 36 6 15 16 17 13,23 24 14 29 30 31 40 1 21 32,1,1,1
50 42 3 39 52 26 38 45 7 44,12 10 40 18 11 25 24 15 33 36,37,2,0,1,8,50 26 38 42 52 3 44 31 5 39,12 18 11 25 24 15 13 16 0 51,0,1,2
29 47 43 34 21 37 6 9 48 44,41 18 4 33 7 22 52 28 25 3,39,17,0,1,8,47 34 21 43 44 45 0 15 29 6,41 33 7 22 52 28 25 24 26 20,0,1,2
40 22 1 52 33 18 5 10 26 46,42 30 48 45 47 51 15 37 38 34,0,5,0,1,5,52 33 46 40 1 27 26 22 23 42,30 48 45 47 51 38 4 52 17 12,0,1,2
45 47 34 40 14 19 20 50 18 23,6 37 28 36 32 38 15 26 44 2,24,18,0,1,2,47 34 50 19 20 18 40 14 29 5,6 37 28 36 32 38 15 2 52 45,1,0,2
51 19 26 29 49 15 33 47 44 16,5 22 23 21 17 38 41 37 30 48,20,2,0,1,11,33 29 16 51 39 40 49 46 10 26,22 23 21 17 41 30 42 44 4 52,1,1,1
32 19 41 2 43 7 35 5 37 40,52 16 13 33 28 23 4 51 31 34,49,20,0,1,5,32 19 45 40 41 43 42 2 5 7,52 13 33 23 31 34 25 20 22 36,0,3,0
17 2 31 28 48 9 15 52 35 18,10 34 24 30 13 41 46 22 37 32,12,0,35,0,2,48 9 35 31 52 18 2 28 15 41,10 34 24 30 46 22 37 32 38 52,0,0,3
47 43 33 48 2 8 37 30 45 52,51 40 14 7 41 17 34 20 35 6,28,2,0,1,4,2 8 9 45 52 43 47 48 49 26,51 40 7 41 34 20 35 37 33 36,1,1,1
43 42 48 33 41 17 38 37 49 23,24 11 52 36 15 26 28 0 3 50,5,5,0,1,10,43 18 17 42 41 31 39 51 13 14,24 11 52 15 26 28 0 50 37 2,0,0,3
