game_id,settlement_time,s_date,user_id,win_status,win_position,winning_cash_amt,trnmnt_type,total_prize_pool,pkr,Date,Time
605614835,2021-06-21T00:00:35.199+05:30,21-06-2021,64995207,FALSE,3,0,null,null,2,21-Jun-2021,00:00:35
605457148,2021-06-21T00:04:55.838+05:30,21-06-2021,1695215,FALSE,-1,0,null,null,1,21-Jun-2021,00:04:55
605457148,2021-06-21T00:04:55.828+05:30,21-06-2021,70163524,FALSE,-1,0,null,null,1,21-Jun-2021,00:04:55
605457148,2021-06-21T00:04:55.82+05:30,21-06-2021,33908982,FALSE,-1,0,null,null,1,21-Jun-2021,00:04:55
605457148,2021-06-21T00:04:55.812+05:30,21-06-2021,20247898,TRUE,1,4.04,null,null,1,21-Jun-2021,00:04:55
605457148,2021-06-21T00:04:55.803+05:30,21-06-2021,13652588,FALSE,-1,0,null,null,1,21-Jun-2021,00:04:55
605457148,2021-06-21T00:04:55.78+05:30,21-06-2021,24969646,FALSE,-1,0,null,null,1,21-Jun-2021,00:04:55
605559044,2021-06-21T00:00:51.763+05:30,21-06-2021,69265191,FALSE,-1,0,null,null,1,21-Jun-2021,00:00:51
605559044,2021-06-21T00:00:51.754+05:30,21-06-2021,64677526,FALSE,-1,0,null,null,1,21-Jun-2021,00:00:51
605559044,2021-06-21T00:00:51.744+05:30,21-06-2021,63146744,FALSE,-1,0,null,null,1,21-Jun-2021,00:00:51
605559044,2021-06-21T00:00:51.735+05:30,21-06-2021,3311913,FALSE,-1,0,null,null,1,21-Jun-2021,00:00:51
605559044,2021-06-21T00:00:51.726+05:30,21-06-2021,1483217,FALSE,-1,0,null,null,1,21-Jun-2021,00:00:51
605559044,2021-06-21T00:00:51.715+05:30,21-06-2021,16592516,TRUE,1,651.2,null,null,1,21-Jun-2021,00:00:51
605613819,2021-06-21T00:00:37.215+05:30,21-06-2021,10129771,FALSE,6,0,null,null,2,21-Jun-2021,00:00:37
605613819,2021-06-21T00:00:37.224+05:30,21-06-2021,31436680,TRUE,1,127.5,null,null,2,21-Jun-2021,00:00:37
605613819,2021-06-21T00:00:37.232+05:30,21-06-2021,31868740,FALSE,5,0,null,null,2,21-Jun-2021,00:00:37
605613819,2021-06-21T00:00:37.241+05:30,21-06-2021,39789098,FALSE,4,0,null,null,2,21-Jun-2021,00:00:37
605613819,2021-06-21T00:00:37.249+05:30,21-06-2021,43598047,FALSE,3,0,null,null,2,21-Jun-2021,00:00:37
605613819,2021-06-21T00:00:37.257+05:30,21-06-2021,77107307,FALSE,2,0,null,null,2,21-Jun-2021,00:00:37
605613762,2021-06-21T00:00:37.278+05:30,21-06-2021,10575948,FALSE,6,0,null,null,2,21-Jun-2021,00:00:37
605613762,2021-06-21T00:00:37.295+05:30,21-06-2021,22855940,FALSE,5,0,null,null,2,21-Jun-2021,00:00:37
605613762,2021-06-21T00:00:37.309+05:30,21-06-2021,30717964,TRUE,1,510,null,null,2,21-Jun-2021,00:00:37
605613762,2021-06-21T00:00:37.333+05:30,21-06-2021,38084601,FALSE,4,0,null,null,2,21-Jun-2021,00:00:37
605610950,2021-06-21T00:00:37.344+05:30,21-06-2021,10523355,FALSE,6,0,null,null,2,21-Jun-2021,00:00:37
605613762,2021-06-21T00:00:37.346+05:30,21-06-2021,5859698,FALSE,3,0,null,null,2,21-Jun-2021,00:00:37
605610950,2021-06-21T00:00:37.353+05:30,21-06-2021,25958848,TRUE,1,255,null,null,2,21-Jun-2021,00:00:37
605613762,2021-06-21T00:00:37.357+05:30,21-06-2021,7573420,FALSE,2,0,null,null,2,21-Jun-2021,00:00:37
605610950,2021-06-21T00:00:37.361+05:30,21-06-2021,32127169,FALSE,5,0,null,null,2,21-Jun-2021,00:00:37
605610950,2021-06-21T00:00:37.369+05:30,21-06-2021,48288574,FALSE,4,0,null,null,2,21-Jun-2021,00:00:37
605610950,2021-06-21T00:00:37.378+05:30,21-06-2021,62867643,FALSE,3,0,null,null,2,21-Jun-2021,00:00:37
605610950,2021-06-21T00:00:37.385+05:30,21-06-2021,8013423,FALSE,2,0,null,null,2,21-Jun-2021,00:00:37
605615097,2021-06-21T00:00:40.321+05:30,21-06-2021,22357431,FALSE,6,0,null,null,2,21-Jun-2021,00:00:40
605615097,2021-06-21T00:00:40.338+05:30,21-06-2021,26647005,FALSE,5,0,null,null,2,21-Jun-2021,00:00:40
605615097,2021-06-21T00:00:40.354+05:30,21-06-2021,34505779,TRUE,1,1275,null,null,2,21-Jun-2021,00:00:40
605615097,2021-06-21T00:00:40.369+05:30,21-06-2021,36784264,FALSE,4,0,null,null,2,21-Jun-2021,00:00:40
605615097,2021-06-21T00:00:40.382+05:30,21-06-2021,4141222,FALSE,3,0,null,null,2,21-Jun-2021,00:00:40
605615097,2021-06-21T00:00:40.395+05:30,21-06-2021,8426733,FALSE,2,0,null,null,2,21-Jun-2021,00:00:40
605616628,2021-06-21T00:00:43.085+05:30,21-06-2021,16466970,TRUE,3,35.41,null,null,2,21-Jun-2021,00:00:43
605616628,2021-06-21T00:00:43.097+05:30,21-06-2021,26117838,FALSE,6,0,null,null,2,21-Jun-2021,00:00:43
605616628,2021-06-21T00:00:43.108+05:30,21-06-2021,7221074,FALSE,5,0,null,null,2,21-Jun-2021,00:00:43
605616628,2021-06-21T00:00:43.119+05:30,21-06-2021,77484255,TRUE,2,35.42,null,null,2,21-Jun-2021,00:00:43
605616628,2021-06-21T00:00:43.13+05:30,21-06-2021,77596371,TRUE,1,77.92,null,null,2,21-Jun-2021,00:00:43
605616628,2021-06-21T00:00:43.142+05:30,21-06-2021,77811241,FALSE,4,0,null,null,2,21-Jun-2021,00:00:43
605613490,2021-06-21T00:00:47.075+05:30,21-06-2021,11718717,TRUE,1,950.4,null,null,3,21-Jun-2021,00:00:47
605613490,2021-06-21T00:00:47.086+05:30,21-06-2021,10397169,TRUE,2,633.6,null,null,3,21-Jun-2021,00:00:47
605613490,2021-06-21T00:00:47.099+05:30,21-06-2021,6895704,FALSE,3,0,null,null,3,21-Jun-2021,00:00:47
605613490,2021-06-21T00:00:47.112+05:30,21-06-2021,4445424,FALSE,4,0,null,null,3,21-Jun-2021,00:00:47
605613490,2021-06-21T00:00:47.124+05:30,21-06-2021,20536717,FALSE,5,0,null,null,3,21-Jun-2021,00:00:47
605613490,2021-06-21T00:00:47.136+05:30,21-06-2021,12248939,FALSE,6,0,null,null,3,21-Jun-2021,00:00:47
605615631,2021-06-21T00:00:50.657+05:30,21-06-2021,11670056,FALSE,6,0,null,null,2,21-Jun-2021,00:00:50
605615631,2021-06-21T00:00:50.668+05:30,21-06-2021,22683589,FALSE,5,0,null,null,2,21-Jun-2021,00:00:50
605615631,2021-06-21T00:00:50.68+05:30,21-06-2021,26890405,FALSE,4,0,null,null,2,21-Jun-2021,00:00:50
605615631,2021-06-21T00:00:50.691+05:30,21-06-2021,34929745,FALSE,3,0,null,null,2,21-Jun-2021,00:00:50
605615631,2021-06-21T00:00:50.702+05:30,21-06-2021,77857670,TRUE,2,212.5,null,null,2,21-Jun-2021,00:00:50
605615631,2021-06-21T00:00:50.712+05:30,21-06-2021,7992990,TRUE,1,297.5,null,null,2,21-Jun-2021,00:00:50
605613781,2021-06-21T00:00:51.031+05:30,21-06-2021,25174392,FALSE,6,0,null,null,2,21-Jun-2021,00:00:51
605613781,2021-06-21T00:00:51.042+05:30,21-06-2021,45341913,TRUE,2,106.25,null,null,2,21-Jun-2021,00:00:51
605613781,2021-06-21T00:00:51.052+05:30,21-06-2021,64316615,TRUE,1,148.75,null,null,2,21-Jun-2021,00:00:51
605613781,2021-06-21T00:00:51.062+05:30,21-06-2021,64829361,FALSE,5,0,null,null,2,21-Jun-2021,00:00:51
605613781,2021-06-21T00:00:51.074+05:30,21-06-2021,76925289,FALSE,4,0,null,null,2,21-Jun-2021,00:00:51
605613781,2021-06-21T00:00:51.085+05:30,21-06-2021,77881932,FALSE,3,0,null,null,2,21-Jun-2021,00:00:51
605594457,2021-06-21T00:02:38.348+05:30,21-06-2021,66853251,FALSE,-1,0,null,null,1,21-Jun-2021,00:02:38
605594457,2021-06-21T00:02:38.339+05:30,21-06-2021,36318444,FALSE,-1,0,null,null,1,21-Jun-2021,00:02:38
605594457,2021-06-21T00:02:38.329+05:30,21-06-2021,37129711,FALSE,-1,0,null,null,1,21-Jun-2021,00:02:38
605594457,2021-06-21T00:02:38.318+05:30,21-06-2021,75217029,TRUE,1,38.25,null,null,1,21-Jun-2021,00:02:38
605609244,2021-06-21T00:00:51.752+05:30,21-06-2021,10047666,TRUE,1,212.5,null,null,2,21-Jun-2021,00:00:51
605594457,2021-06-21T00:02:38.306+05:30,21-06-2021,28513212,FALSE,-1,0,null,null,1,21-Jun-2021,00:02:38
605594457,2021-06-21T00:02:38.295+05:30,21-06-2021,56712647,FALSE,-1,0,null,null,1,21-Jun-2021,00:02:38
605609244,2021-06-21T00:00:51.764+05:30,21-06-2021,32343935,FALSE,6,0,null,null,2,21-Jun-2021,00:00:51
605609244,2021-06-21T00:00:51.776+05:30,21-06-2021,34792316,TRUE,2,85,null,null,2,21-Jun-2021,00:00:51
