init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
60,50,Mindist + Opp,mcts-25,23,0,1
22,23,Mindist + Opp,mcts-25,8,0,1
55,60,Mindist + Opp,mcts-25,0,20,0
60,35,Mindist + Opp,mcts-25,0,10,0
48,51,Mindist + Opp,mcts-25,3,0,1
42,56,Mindist + Opp,mcts-25,0,48,0
21,40,Mindist + Opp,mcts-25,0,40,0
43,46,Mindist + Opp,mcts-25,0,60,0
22,47,Mindist + Opp,mcts-25,0,24,0
60,60,Mindist + Opp,mcts-25,0,50,0
44,49,Mindist + Opp,mcts-25,0,12,0
28,43,Mindist + Opp,mcts-25,0,35,0
24,44,Mindist + Opp,mcts-25,0,52,0
56,45,Mindist + Opp,mcts-25,0,17,0
31,42,Mindist + Opp,mcts-25,0,48,0
18,41,Mindist + Opp,mcts-25,4,0,1
57,59,Mindist + Opp,mcts-25,0,11,0
9,54,Mindist + Opp,mcts-25,0,54,0
53,43,Mindist + Opp,mcts-25,0,60,0
46,26,Mindist + Opp,mcts-25,0,17,0
28,11,Mindist + Opp,mcts-25,0,21,0
47,60,Mindist + Opp,mcts-25,0,60,0
38,49,Mindist + Opp,mcts-25,0,60,0
60,32,Mindist + Opp,mcts-25,30,0,1
30,31,Mindist + Opp,mcts-25,0,28,0
33,43,Mindist + Opp,mcts-25,0,53,0
45,47,Mindist + Opp,mcts-25,0,49,0
22,49,Mindist + Opp,mcts-25,0,12,0
23,60,Mindist + Opp,mcts-25,0,41,0
40,37,Mindist + Opp,mcts-25,0,2,0
59,47,Mindist + Opp,mcts-25,36,0,1
42,60,Mindist + Opp,mcts-25,0,60,0
20,43,Mindist + Opp,mcts-25,0,50,0
38,38,Mindist + Opp,mcts-25,0,49,0
51,51,Mindist + Opp,mcts-25,0,21,0
43,31,Mindist + Opp,mcts-25,0,20,0
49,31,Mindist + Opp,mcts-25,3,0,1
54,31,Mindist + Opp,mcts-25,0,10,0
36,28,Mindist + Opp,mcts-25,0,11,0
36,53,Mindist + Opp,mcts-25,0,24,0
30,48,Mindist + Opp,mcts-25,11,0,1
19,40,Mindist + Opp,mcts-25,0,13,0
33,8,Mindist + Opp,mcts-25,8,0,1
60,23,Mindist + Opp,mcts-25,33,0,1
43,60,Mindist + Opp,mcts-25,0,24,0
25,45,Mindist + Opp,mcts-25,0,7,0
15,44,Mindist + Opp,mcts-25,0,54,0
41,21,Mindist + Opp,mcts-25,28,0,1
46,36,Mindist + Opp,mcts-25,0,31,0
60,60,Mindist + Opp,mcts-25,0,47,0
39,26,Mindist + Opp,mcts-25,8,0,1
36,34,Mindist + Opp,mcts-25,0,40,0
46,34,Mindist + Opp,mcts-25,0,2,0
23,37,Mindist + Opp,mcts-25,0,35,0
60,41,Mindist + Opp,mcts-25,0,14,0
47,60,Mindist + Opp,mcts-25,0,36,0
28,21,Mindist + Opp,mcts-25,10,0,1
12,25,Mindist + Opp,mcts-25,0,8,0
27,27,Mindist + Opp,mcts-25,0,22,0
44,35,Mindist + Opp,mcts-25,0,43,0
10,16,Mindist + Opp,mcts-25,0,16,0
26,24,Mindist + Opp,mcts-25,23,0,1
55,60,Mindist + Opp,mcts-25,0,2,0
37,60,Mindist + Opp,mcts-25,0,36,0
22,60,Mindist + Opp,mcts-25,0,30,0
36,60,Mindist + Opp,mcts-25,0,60,0
38,39,Mindist + Opp,mcts-25,0,14,0
41,23,Mindist + Opp,mcts-25,0,16,0
60,31,Mindist + Opp,mcts-25,13,0,1
45,32,Mindist + Opp,mcts-25,0,5,0
60,27,Mindist + Opp,mcts-25,60,0,1
40,48,Mindist + Opp,mcts-25,0,2,0
60,51,Mindist + Opp,mcts-25,0,20,0
27,31,Mindist + Opp,mcts-25,18,0,1
60,46,Mindist + Opp,mcts-25,0,35,0
49,27,Mindist + Opp,mcts-25,0,10,0
27,26,Mindist + Opp,mcts-25,27,0,1
39,43,Mindist + Opp,mcts-25,0,20,0
27,52,Mindist + Opp,mcts-25,0,18,0
21,47,Mindist + Opp,mcts-25,0,16,0
22,21,Mindist + Opp,mcts-25,0,4,0
40,52,Mindist + Opp,mcts-25,21,0,1
49,19,Mindist + Opp,mcts-25,29,0,1
31,45,Mindist + Opp,mcts-25,0,44,0
43,60,Mindist + Opp,mcts-25,0,60,0
53,28,Mindist + Opp,mcts-25,0,15,0
56,60,Mindist + Opp,mcts-25,0,23,0
27,46,Mindist + Opp,mcts-25,0,23,0
48,55,Mindist + Opp,mcts-25,0,7,0
46,39,Mindist + Opp,mcts-25,11,0,1
38,43,Mindist + Opp,mcts-25,0,35,0
21,34,Mindist + Opp,mcts-25,0,3,0
48,49,Mindist + Opp,mcts-25,0,7,0
51,26,Mindist + Opp,mcts-25,0,8,0
51,35,Mindist + Opp,mcts-25,13,0,1
33,60,Mindist + Opp,mcts-25,0,53,0
21,60,Mindist + Opp,mcts-25,0,48,0
60,15,Mindist + Opp,mcts-25,34,0,1
28,10,Mindist + Opp,mcts-25,23,0,1
49,31,Mindist + Opp,mcts-25,20,0,1
45,21,Mindist + Opp,mcts-25,19,0,1
22,25,Mindist + Opp,mcts-25,0,18,0
33,43,Mindist + Opp,mcts-25,0,38,0
28,39,Mindist + Opp,mcts-25,0,26,0
37,28,Mindist + Opp,mcts-25,0,38,0
12,49,Mindist + Opp,mcts-25,0,42,0
60,55,Mindist + Opp,mcts-25,27,0,1
50,25,Mindist + Opp,mcts-25,27,0,1
49,16,Mindist + Opp,mcts-25,24,0,1
60,49,Mindist + Opp,mcts-25,32,0,1
21,18,Mindist + Opp,mcts-25,0,2,0
32,17,Mindist + Opp,mcts-25,0,10,0
31,57,Mindist + Opp,mcts-25,0,21,0
51,46,Mindist + Opp,mcts-25,0,24,0
34,60,Mindist + Opp,mcts-25,0,53,0
60,40,Mindist + Opp,mcts-25,19,0,1
49,46,Mindist + Opp,mcts-25,0,33,0
22,47,Mindist + Opp,mcts-25,0,47,0
42,52,Mindist + Opp,mcts-25,0,4,0
31,21,Mindist + Opp,mcts-25,3,0,1
38,43,Mindist + Opp,mcts-25,0,3,0
58,34,Mindist + Opp,mcts-25,30,0,1
24,16,Mindist + Opp,mcts-25,17,0,1
60,29,Mindist + Opp,mcts-25,0,2,0
46,37,Mindist + Opp,mcts-25,24,0,1
59,20,Mindist + Opp,mcts-25,0,2,0
18,19,Mindist + Opp,mcts-25,0,19,0
43,52,Mindist + Opp,mcts-25,0,2,0
52,18,Mindist + Opp,mcts-25,0,18,0
60,41,Mindist + Opp,mcts-25,0,60,0
22,9,Mindist + Opp,mcts-25,0,3,0
60,26,Mindist + Opp,mcts-25,0,15,0
59,33,Mindist + Opp,mcts-25,0,21,0
33,26,Mindist + Opp,mcts-25,10,0,1
53,60,Mindist + Opp,mcts-25,0,10,0
40,40,Mindist + Opp,mcts-25,0,30,0
46,31,Mindist + Opp,mcts-25,0,4,0
10,57,Mindist + Opp,mcts-25,0,57,0
26,24,Mindist + Opp,mcts-25,26,0,1
29,35,Mindist + Opp,mcts-25,27,0,1
49,60,Mindist + Opp,mcts-25,4,0,1
0,60,Mindist + Opp,mcts-25,0,60,0
51,56,Mindist + Opp,mcts-25,0,60,0
2,19,Mindist + Opp,mcts-25,0,19,0
17,60,Mindist + Opp,mcts-25,0,16,0
30,30,Mindist + Opp,mcts-25,0,34,0
60,46,Mindist + Opp,mcts-25,0,7,0
60,40,Mindist + Opp,mcts-25,0,13,0
18,20,Mindist + Opp,mcts-25,7,0,1
54,51,Mindist + Opp,mcts-25,39,0,1
51,17,Mindist + Opp,mcts-25,23,0,1
42,42,Mindist + Opp,mcts-25,0,48,0
50,60,Mindist + Opp,mcts-25,0,60,0
31,40,Mindist + Opp,mcts-25,0,10,0
20,45,Mindist + Opp,mcts-25,0,18,0
25,49,Mindist + Opp,mcts-25,0,4,0
60,33,Mindist + Opp,mcts-25,0,10,0
35,59,Mindist + Opp,mcts-25,0,58,0
56,44,Mindist + Opp,mcts-25,0,47,0
41,39,Mindist + Opp,mcts-25,0,45,0
50,33,Mindist + Opp,mcts-25,0,2,0
26,45,Mindist + Opp,mcts-25,8,0,1
60,20,Mindist + Opp,mcts-25,10,0,1
60,20,Mindist + Opp,mcts-25,49,0,1
43,40,Mindist + Opp,mcts-25,0,9,0
29,28,Mindist + Opp,mcts-25,0,2,0
39,53,Mindist + Opp,mcts-25,0,46,0
60,41,Mindist + Opp,mcts-25,0,13,0
28,42,Mindist + Opp,mcts-25,0,29,0
47,26,Mindist + Opp,mcts-25,0,3,0
17,54,Mindist + Opp,mcts-25,0,33,0
60,59,Mindist + Opp,mcts-25,0,60,0
24,23,Mindist + Opp,mcts-25,0,43,0
5,60,Mindist + Opp,mcts-25,0,60,0
40,43,Mindist + Opp,mcts-25,0,5,0
53,37,Mindist + Opp,mcts-25,0,18,0
27,33,Mindist + Opp,mcts-25,0,16,0
29,34,Mindist + Opp,mcts-25,0,36,0
50,27,Mindist + Opp,mcts-25,23,0,1
37,60,Mindist + Opp,mcts-25,0,15,0
47,24,Mindist + Opp,mcts-25,0,54,0
15,36,Mindist + Opp,mcts-25,0,25,0
46,42,Mindist + Opp,mcts-25,0,42,0
57,31,Mindist + Opp,mcts-25,30,0,1
40,39,Mindist + Opp,mcts-25,8,0,1
57,39,Mindist + Opp,mcts-25,28,0,1
28,35,Mindist + Opp,mcts-25,0,7,0
49,47,Mindist + Opp,mcts-25,0,10,0
41,49,Mindist + Opp,mcts-25,0,38,0
60,23,Mindist + Opp,mcts-25,0,3,0
26,34,Mindist + Opp,mcts-25,0,13,0
58,60,Mindist + Opp,mcts-25,0,49,0
60,10,Mindist + Opp,mcts-25,32,0,1
36,59,Mindist + Opp,mcts-25,0,17,0
60,0,Mindist + Opp,mcts-25,0,0,0
60,15,Mindist + Opp,mcts-25,50,0,1
30,29,Mindist + Opp,mcts-25,0,4,0
45,33,Mindist + Opp,mcts-25,18,0,1
42,40,Mindist + Opp,mcts-25,0,18,0
20,55,Mindist + Opp,mcts-25,0,25,0
60,48,Mindist + Opp,mcts-25,0,16,0
37,22,Mindist + Opp,mcts-25,24,0,1
23,56,Mindist + Opp,mcts-25,0,46,0
60,15,Mindist + Opp,mcts-25,59,0,1
45,46,Mindist + Opp,mcts-25,0,17,0
8,34,Mindist + Opp,mcts-25,0,26,0
44,58,Mindist + Opp,mcts-25,0,55,0
60,13,Mindist + Opp,mcts-25,49,0,1
38,47,Mindist + Opp,mcts-25,0,20,0
60,60,Mindist + Opp,mcts-25,0,33,0
29,47,Mindist + Opp,mcts-25,0,42,0
22,60,Mindist + Opp,mcts-25,0,50,0
25,52,Mindist + Opp,mcts-25,0,42,0
27,25,Mindist + Opp,mcts-25,20,0,1
40,19,Mindist + Opp,mcts-25,5,0,1
50,42,Mindist + Opp,mcts-25,0,12,0
39,35,Mindist + Opp,mcts-25,0,2,0
31,60,Mindist + Opp,mcts-25,0,60,0
23,22,Mindist + Opp,mcts-25,0,2,0
23,27,Mindist + Opp,mcts-25,0,8,0
60,42,Mindist + Opp,mcts-25,0,11,0
23,38,Mindist + Opp,mcts-25,0,8,0
43,46,Mindist + Opp,mcts-25,0,20,0
46,60,Mindist + Opp,mcts-25,0,28,0
38,56,Mindist + Opp,mcts-25,2,0,1
15,45,Mindist + Opp,mcts-25,0,39,0
49,44,Mindist + Opp,mcts-25,0,5,0
51,26,Mindist + Opp,mcts-25,0,10,0
28,60,Mindist + Opp,mcts-25,0,47,0
19,23,Mindist + Opp,mcts-25,0,3,0
10,52,Mindist + Opp,mcts-25,0,52,0
21,55,Mindist + Opp,mcts-25,0,23,0
42,57,Mindist + Opp,mcts-25,0,22,0
20,48,Mindist + Opp,mcts-25,0,46,0
13,39,Mindist + Opp,mcts-25,0,39,0
8,54,Mindist + Opp,mcts-25,0,54,0
60,34,Mindist + Opp,mcts-25,60,0,1
42,33,Mindist + Opp,mcts-25,21,0,1
17,60,Mindist + Opp,mcts-25,0,60,0
44,50,Mindist + Opp,mcts-25,0,38,0
48,60,Mindist + Opp,mcts-25,0,52,0
45,20,Mindist + Opp,mcts-25,50,0,1
60,28,Mindist + Opp,mcts-25,0,43,0
47,36,Mindist + Opp,mcts-25,0,26,0
60,45,Mindist + Opp,mcts-25,0,41,0
60,26,Mindist + Opp,mcts-25,0,15,0
27,60,Mindist + Opp,mcts-25,0,47,0
60,15,Mindist + Opp,mcts-25,0,17,0
60,32,Mindist + Opp,mcts-25,0,2,0
11,32,Mindist + Opp,mcts-25,0,31,0
26,40,Mindist + Opp,mcts-25,0,42,0
36,60,Mindist + Opp,mcts-25,0,34,0
57,42,Mindist + Opp,mcts-25,0,16,0
27,43,Mindist + Opp,mcts-25,0,39,0
42,41,Mindist + Opp,mcts-25,0,5,0
29,23,Mindist + Opp,mcts-25,5,0,1
17,43,Mindist + Opp,mcts-25,0,9,0
42,43,Mindist + Opp,mcts-25,0,38,0
35,60,Mindist + Opp,mcts-25,0,60,0
60,54,Mindist + Opp,mcts-25,0,23,0
40,60,Mindist + Opp,mcts-25,0,18,0
60,23,Mindist + Opp,mcts-25,0,19,0
48,48,Mindist + Opp,mcts-25,0,10,0
38,25,Mindist + Opp,mcts-25,10,0,1
18,31,Mindist + Opp,mcts-25,0,2,0
42,46,Mindist + Opp,mcts-25,16,0,1
29,43,Mindist + Opp,mcts-25,0,37,0
27,56,Mindist + Opp,mcts-25,0,26,0
51,13,Mindist + Opp,mcts-25,38,0,1
46,43,Mindist + Opp,mcts-25,0,39,0
60,46,Mindist + Opp,mcts-25,0,48,0
60,37,Mindist + Opp,mcts-25,0,5,0
23,22,Mindist + Opp,mcts-25,0,42,0
52,32,Mindist + Opp,mcts-25,50,0,1
40,10,Mindist + Opp,mcts-25,12,0,1
25,17,Mindist + Opp,mcts-25,0,30,0
34,40,Mindist + Opp,mcts-25,0,4,0
40,41,Mindist + Opp,mcts-25,10,0,1
42,29,Mindist + Opp,mcts-25,0,18,0
43,26,Mindist + Opp,mcts-25,11,0,1
60,28,Mindist + Opp,mcts-25,0,27,0
34,43,Mindist + Opp,mcts-25,0,31,0
58,48,Mindist + Opp,mcts-25,25,0,1
48,46,Mindist + Opp,mcts-25,0,2,0
41,52,Mindist + Opp,mcts-25,0,12,0
30,28,Mindist + Opp,mcts-25,0,19,0
2,25,Mindist + Opp,mcts-25,0,25,0
60,52,Mindist + Opp,mcts-25,0,16,0
55,44,Mindist + Opp,mcts-25,2,0,1
59,17,Mindist + Opp,mcts-25,41,0,1
20,60,Mindist + Opp,mcts-25,0,38,0
54,15,Mindist + Opp,mcts-25,38,0,1
56,23,Mindist + Opp,mcts-25,0,18,0
23,32,Mindist + Opp,mcts-25,0,16,0
60,59,Mindist + Opp,mcts-25,0,60,0
51,57,Mindist + Opp,mcts-25,0,52,0
44,60,Mindist + Opp,mcts-25,0,33,0
23,42,Mindist + Opp,mcts-25,16,0,1
58,15,Mindist + Opp,mcts-25,0,13,0
8,60,Mindist + Opp,mcts-25,0,60,0
9,60,Mindist + Opp,mcts-25,0,60,0
25,60,Mindist + Opp,mcts-25,0,40,0
48,26,Mindist + Opp,mcts-25,0,19,0
44,44,Mindist + Opp,mcts-25,0,18,0
30,20,Mindist + Opp,mcts-25,9,0,1
20,33,Mindist + Opp,mcts-25,0,15,0
40,60,Mindist + Opp,mcts-25,0,60,0
29,29,Mindist + Opp,mcts-25,0,27,0
55,60,Mindist + Opp,mcts-25,0,43,0
42,60,Mindist + Opp,mcts-25,0,18,0
60,60,Mindist + Opp,mcts-25,0,2,0
60,54,Mindist + Opp,mcts-25,0,34,0
43,34,Mindist + Opp,mcts-25,0,26,0
43,21,Mindist + Opp,mcts-25,20,0,1
46,50,Mindist + Opp,mcts-25,0,60,0
43,50,Mindist + Opp,mcts-25,0,36,0
53,26,Mindist + Opp,mcts-25,4,0,1
58,60,Mindist + Opp,mcts-25,0,32,0
50,60,Mindist + Opp,mcts-25,0,25,0
60,42,Mindist + Opp,mcts-25,0,38,0
48,21,Mindist + Opp,mcts-25,0,20,0
22,59,Mindist + Opp,mcts-25,0,20,0
10,53,Mindist + Opp,mcts-25,0,53,0
26,51,Mindist + Opp,mcts-25,21,0,1
34,29,Mindist + Opp,mcts-25,0,21,0
26,60,Mindist + Opp,mcts-25,0,27,0
10,60,Mindist + Opp,mcts-25,5,0,1
26,42,Mindist + Opp,mcts-25,0,7,0
48,60,Mindist + Opp,mcts-25,0,48,0
44,27,Mindist + Opp,mcts-25,13,0,1
60,48,Mindist + Opp,mcts-25,11,0,1
37,30,Mindist + Opp,mcts-25,0,48,0
15,60,Mindist + Opp,mcts-25,0,60,0
43,41,Mindist + Opp,mcts-25,0,9,0
60,29,Mindist + Opp,mcts-25,20,0,1
40,12,Mindist + Opp,mcts-25,32,0,1
10,41,Mindist + Opp,mcts-25,0,4,0
32,60,Mindist + Opp,mcts-25,0,49,0
25,44,Mindist + Opp,mcts-25,0,46,0
60,21,Mindist + Opp,mcts-25,0,31,0
7,15,Mindist + Opp,mcts-25,0,15,0
52,35,Mindist + Opp,mcts-25,0,15,0
60,18,Mindist + Opp,mcts-25,0,25,0
40,47,Mindist + Opp,mcts-25,0,42,0
34,46,Mindist + Opp,mcts-25,0,3,0
60,52,Mindist + Opp,mcts-25,54,0,1
29,60,Mindist + Opp,mcts-25,0,60,0
23,12,Mindist + Opp,mcts-25,0,7,0
55,13,Mindist + Opp,mcts-25,30,0,1
30,28,Mindist + Opp,mcts-25,0,2,0
51,23,Mindist + Opp,mcts-25,7,0,1
60,26,Mindist + Opp,mcts-25,0,11,0
53,60,Mindist + Opp,mcts-25,14,0,1
60,53,Mindist + Opp,mcts-25,0,44,0
20,60,Mindist + Opp,mcts-25,0,42,0
45,39,Mindist + Opp,mcts-25,0,12,0
60,58,Mindist + Opp,mcts-25,0,60,0
52,38,Mindist + Opp,mcts-25,16,0,1
24,39,Mindist + Opp,mcts-25,0,30,0
43,54,Mindist + Opp,mcts-25,0,51,0
51,32,Mindist + Opp,mcts-25,0,25,0
60,39,Mindist + Opp,mcts-25,57,0,1
44,50,Mindist + Opp,mcts-25,0,11,0
49,29,Mindist + Opp,mcts-25,0,14,0
46,48,Mindist + Opp,mcts-25,0,6,0
48,60,Mindist + Opp,mcts-25,0,19,0
43,60,Mindist + Opp,mcts-25,0,60,0
14,58,Mindist + Opp,mcts-25,3,0,1
47,60,Mindist + Opp,mcts-25,0,60,0
49,54,Mindist + Opp,mcts-25,0,21,0
39,57,Mindist + Opp,mcts-25,0,30,0
60,44,Mindist + Opp,mcts-25,0,19,0
18,60,Mindist + Opp,mcts-25,0,42,0
60,59,Mindist + Opp,mcts-25,10,0,1
60,25,Mindist + Opp,mcts-25,0,3,0
31,18,Mindist + Opp,mcts-25,0,2,0
32,11,Mindist + Opp,mcts-25,0,18,0
60,46,Mindist + Opp,mcts-25,32,0,1
60,6,Mindist + Opp,mcts-25,0,32,0
18,60,Mindist + Opp,mcts-25,0,60,0
21,52,Mindist + Opp,mcts-25,0,16,0
26,48,Mindist + Opp,mcts-25,0,45,0
23,60,Mindist + Opp,mcts-25,0,60,0
48,24,Mindist + Opp,mcts-25,5,0,1
49,46,Mindist + Opp,mcts-25,0,2,0
31,43,Mindist + Opp,mcts-25,0,10,0
45,17,Mindist + Opp,mcts-25,0,18,0
29,24,Mindist + Opp,mcts-25,0,10,0
25,31,Mindist + Opp,mcts-25,0,3,0
30,15,Mindist + Opp,mcts-25,0,3,0
45,39,Mindist + Opp,mcts-25,0,14,0
52,29,Mindist + Opp,mcts-25,0,59,0
60,19,Mindist + Opp,mcts-25,0,5,0
24,39,Mindist + Opp,mcts-25,0,33,0
48,60,Mindist + Opp,mcts-25,0,60,0
46,25,Mindist + Opp,mcts-25,0,42,0
29,47,Mindist + Opp,mcts-25,0,2,0
46,41,Mindist + Opp,mcts-25,0,13,0
30,22,Mindist + Opp,mcts-25,0,45,0
49,28,Mindist + Opp,mcts-25,27,0,1
26,40,Mindist + Opp,mcts-25,0,21,0
38,29,Mindist + Opp,mcts-25,0,3,0
45,57,Mindist + Opp,mcts-25,0,31,0
23,23,Mindist + Opp,mcts-25,6,0,1
41,28,Mindist + Opp,mcts-25,0,13,0
60,10,Mindist + Opp,mcts-25,0,55,0
27,18,Mindist + Opp,mcts-25,9,0,1
6,46,Mindist + Opp,mcts-25,0,46,0
60,19,Mindist + Opp,mcts-25,0,2,0
60,21,Mindist + Opp,mcts-25,0,15,0
46,25,Mindist + Opp,mcts-25,22,0,1
20,60,Mindist + Opp,mcts-25,0,51,0
47,48,Mindist + Opp,mcts-25,0,48,0
14,60,Mindist + Opp,mcts-25,0,60,0
31,60,Mindist + Opp,mcts-25,0,60,0
60,14,Mindist + Opp,mcts-25,26,0,1
18,26,Mindist + Opp,mcts-25,0,21,0
50,32,Mindist + Opp,mcts-25,47,0,1
60,60,Mindist + Opp,mcts-25,0,56,0
38,33,Mindist + Opp,mcts-25,0,2,0
60,8,Mindist + Opp,mcts-25,60,0,1
60,46,Mindist + Opp,mcts-25,0,32,0
34,30,Mindist + Opp,mcts-25,0,40,0
49,50,Mindist + Opp,mcts-25,0,55,0
60,6,Mindist + Opp,mcts-25,60,0,1
60,27,Mindist + Opp,mcts-25,26,0,1
60,49,Mindist + Opp,mcts-25,0,22,0
60,17,Mindist + Opp,mcts-25,33,0,1
60,29,Mindist + Opp,mcts-25,0,19,0
33,27,Mindist + Opp,mcts-25,28,0,1
51,60,Mindist + Opp,mcts-25,0,37,0
29,21,Mindist + Opp,mcts-25,29,0,1
43,59,Mindist + Opp,mcts-25,0,26,0
8,41,Mindist + Opp,mcts-25,0,13,0
15,45,Mindist + Opp,mcts-25,0,60,0
47,44,Mindist + Opp,mcts-25,0,17,0
60,35,Mindist + Opp,mcts-25,0,14,0
58,27,Mindist + Opp,mcts-25,0,20,0
36,37,Mindist + Opp,mcts-25,0,7,0
17,9,Mindist + Opp,mcts-25,0,4,0
31,47,Mindist + Opp,mcts-25,25,0,1
30,25,Mindist + Opp,mcts-25,10,0,1
28,28,Mindist + Opp,mcts-25,0,12,0
60,60,Mindist + Opp,mcts-25,0,22,0
27,51,Mindist + Opp,mcts-25,0,40,0
60,55,Mindist + Opp,mcts-25,28,0,1
48,28,Mindist + Opp,mcts-25,0,8,0
24,19,Mindist + Opp,mcts-25,0,9,0
33,39,Mindist + Opp,mcts-25,0,2,0
36,31,Mindist + Opp,mcts-25,13,0,1
28,27,Mindist + Opp,mcts-25,15,0,1
38,59,Mindist + Opp,mcts-25,0,60,0
10,50,Mindist + Opp,mcts-25,0,12,0
40,35,Mindist + Opp,mcts-25,0,22,0
43,60,Mindist + Opp,mcts-25,0,60,0
49,60,Mindist + Opp,mcts-25,0,60,0
35,29,Mindist + Opp,mcts-25,0,13,0
42,27,Mindist + Opp,mcts-25,0,12,0
60,46,Mindist + Opp,mcts-25,0,13,0
60,36,Mindist + Opp,mcts-25,51,0,1
41,42,Mindist + Opp,mcts-25,0,15,0
31,21,Mindist + Opp,mcts-25,0,18,0
60,20,Mindist + Opp,mcts-25,0,25,0
26,32,Mindist + Opp,mcts-25,0,29,0
44,40,Mindist + Opp,mcts-25,21,0,1
10,60,Mindist + Opp,mcts-25,0,60,0
60,50,Mindist + Opp,mcts-25,0,57,0
60,60,Mindist + Opp,mcts-25,0,60,0
50,18,Mindist + Opp,mcts-25,26,0,1
54,28,Mindist + Opp,mcts-25,33,0,1
33,24,Mindist + Opp,mcts-25,0,16,0
60,34,Mindist + Opp,mcts-25,2,0,1
39,60,Mindist + Opp,mcts-25,0,24,0
22,40,Mindist + Opp,mcts-25,0,50,0
46,48,Mindist + Opp,mcts-50,0,20,0
45,23,Mindist + Opp,mcts-50,0,11,0
35,47,Mindist + Opp,mcts-50,0,56,0
44,19,Mindist + Opp,mcts-50,31,0,1
60,57,Mindist + Opp,mcts-50,0,42,0
52,44,Mindist + Opp,mcts-50,0,19,0
60,42,Mindist + Opp,mcts-50,0,47,0
56,22,Mindist + Opp,mcts-50,0,13,0
44,37,Mindist + Opp,mcts-50,0,24,0
43,28,Mindist + Opp,mcts-50,23,0,1
45,60,Mindist + Opp,mcts-50,0,60,0
45,60,Mindist + Opp,mcts-50,0,10,0
31,60,Mindist + Opp,mcts-50,0,4,0
29,60,Mindist + Opp,mcts-50,0,54,0
60,26,Mindist + Opp,mcts-50,0,30,0
20,43,Mindist + Opp,mcts-50,0,20,0
25,15,Mindist + Opp,mcts-50,0,10,0
38,10,Mindist + Opp,mcts-50,28,0,1
24,36,Mindist + Opp,mcts-50,0,30,0
44,47,Mindist + Opp,mcts-50,14,0,1
21,38,Mindist + Opp,mcts-50,19,0,1
33,37,Mindist + Opp,mcts-50,0,15,0
22,60,Mindist + Opp,mcts-50,0,50,0
19,60,Mindist + Opp,mcts-50,0,40,0
33,35,Mindist + Opp,mcts-50,0,3,0
10,60,Mindist + Opp,mcts-50,0,60,0
50,24,Mindist + Opp,mcts-50,7,0,1
45,48,Mindist + Opp,mcts-50,0,17,0
43,17,Mindist + Opp,mcts-50,0,21,0
28,24,Mindist + Opp,mcts-50,0,21,0
44,51,Mindist + Opp,mcts-50,0,10,0
60,43,Mindist + Opp,mcts-50,0,16,0
36,60,Mindist + Opp,mcts-50,0,60,0
60,38,Mindist + Opp,mcts-50,0,2,0
46,49,Mindist + Opp,mcts-50,0,10,0
33,47,Mindist + Opp,mcts-50,0,27,0
24,39,Mindist + Opp,mcts-50,0,31,0
55,60,Mindist + Opp,mcts-50,0,2,0
59,60,Mindist + Opp,mcts-50,0,19,0
49,8,Mindist + Opp,mcts-50,0,4,0
44,2,Mindist + Opp,mcts-50,27,0,1
43,46,Mindist + Opp,mcts-50,0,17,0
60,40,Mindist + Opp,mcts-50,0,24,0
60,46,Mindist + Opp,mcts-50,0,41,0
42,33,Mindist + Opp,mcts-50,0,5,0
60,25,Mindist + Opp,mcts-50,0,2,0
52,57,Mindist + Opp,mcts-50,0,21,0
50,60,Mindist + Opp,mcts-50,0,60,0
27,21,Mindist + Opp,mcts-50,0,7,0
20,44,Mindist + Opp,mcts-50,0,54,0
2,44,Mindist + Opp,mcts-50,0,7,0
30,60,Mindist + Opp,mcts-50,0,17,0
23,54,Mindist + Opp,mcts-50,0,52,0
32,40,Mindist + Opp,mcts-50,0,34,0
49,27,Mindist + Opp,mcts-50,14,0,1
22,60,Mindist + Opp,mcts-50,0,33,0
22,45,Mindist + Opp,mcts-50,0,28,0
60,44,Mindist + Opp,mcts-50,0,8,0
49,60,Mindist + Opp,mcts-50,0,19,0
60,52,Mindist + Opp,mcts-50,10,0,1
47,51,Mindist + Opp,mcts-50,0,11,0
29,30,Mindist + Opp,mcts-50,10,0,1
36,38,Mindist + Opp,mcts-50,0,33,0
60,21,Mindist + Opp,mcts-50,16,0,1
50,23,Mindist + Opp,mcts-50,31,0,1
60,48,Mindist + Opp,mcts-50,0,5,0
33,49,Mindist + Opp,mcts-50,0,2,0
49,60,Mindist + Opp,mcts-50,0,36,0
27,37,Mindist + Opp,mcts-50,0,27,0
60,25,Mindist + Opp,mcts-50,37,0,1
53,57,Mindist + Opp,mcts-50,0,2,0
22,60,Mindist + Opp,mcts-50,0,60,0
22,32,Mindist + Opp,mcts-50,19,0,1
60,20,Mindist + Opp,mcts-50,54,0,1
24,60,Mindist + Opp,mcts-50,0,18,0
50,36,Mindist + Opp,mcts-50,17,0,1
31,23,Mindist + Opp,mcts-50,17,0,1
31,25,Mindist + Opp,mcts-50,25,0,1
33,41,Mindist + Opp,mcts-50,0,28,0
42,47,Mindist + Opp,mcts-50,0,57,0
46,60,Mindist + Opp,mcts-50,0,49,0
55,60,Mindist + Opp,mcts-50,0,48,0
60,30,Mindist + Opp,mcts-50,0,10,0
21,49,Mindist + Opp,mcts-50,0,39,0
