"","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID"
"472","DefeatHeuristic","Mindist",60,0,1
"473","DefeatHeuristic","Mindist",60,0,1
"474","DefeatHeuristic","Mindist",60,0,1
"475","DefeatHeuristic","Mindist",60,0,1
"476","DefeatHeuristic","Mindist",60,0,1
"477","DefeatHeuristic","Mindist",60,0,1
"478","DefeatHeuristic","Mindist",60,0,1
"479","DefeatHeuristic","Mindist",60,0,1
"480","DefeatHeuristic","Mindist",29,0,1
"481","DefeatHeuristic","Mindist",60,0,1
"482","DefeatHeuristic","Mindist",60,0,1
"483","DefeatHeuristic","Mindist",60,0,1
"484","DefeatHeuristic","Mindist",60,0,1
"485","DefeatHeuristic","Mindist",60,0,1
"486","DefeatHeuristic","Mindist",60,0,1
"487","DefeatHeuristic","Mindist",59,0,1
"488","DefeatHeuristic","Mindist",60,0,1
"489","DefeatHeuristic","Mindist",60,0,1
"490","DefeatHeuristic","Mindist",60,0,1
"491","DefeatHeuristic","Mindist",60,0,1
"492","DefeatHeuristic","Mindist",60,0,1
"493","DefeatHeuristic","Mindist",60,0,1
"494","DefeatHeuristic","Mindist",60,0,1
"495","DefeatHeuristic","Mindist",60,0,1
"496","DefeatHeuristic","Mindist",60,0,1
"497","DefeatHeuristic","Mindist",60,0,1
"498","DefeatHeuristic","Mindist",60,0,1
"499","DefeatHeuristic","Mindist",60,0,1
"500","DefeatHeuristic","Mindist",60,0,1
"501","DefeatHeuristic","Mindist",60,0,1
"502","DefeatHeuristic","Mindist",60,0,1
"503","DefeatHeuristic","Mindist",60,0,1
"504","DefeatHeuristic","Mindist",60,0,1
"505","DefeatHeuristic","Mindist",60,0,1
"506","DefeatHeuristic","Mindist",60,0,1
"507","DefeatHeuristic","Mindist",40,0,1
"508","DefeatHeuristic","Mindist",60,0,1
"509","DefeatHeuristic","Mindist",60,0,1
"510","DefeatHeuristic","Mindist",60,0,1
"511","DefeatHeuristic","Mindist",60,0,1
"512","DefeatHeuristic","Mindist",60,0,1
"513","DefeatHeuristic","Mindist",60,0,1
"514","DefeatHeuristic","Mindist",44,0,1
"515","DefeatHeuristic","Mindist",60,0,1
"516","DefeatHeuristic","Mindist",60,0,1
"517","DefeatHeuristic","Mindist",60,0,1
"518","DefeatHeuristic","Mindist",60,0,1
"519","DefeatHeuristic","Mindist",60,0,1
"520","DefeatHeuristic","Mindist",60,0,1
"521","DefeatHeuristic","Mindist",60,0,1
"522","DefeatHeuristic","Mindist",20,0,1
"523","DefeatHeuristic","Mindist",55,0,1
"524","DefeatHeuristic","Mindist",60,0,1
"525","DefeatHeuristic","Mindist",52,0,1
"526","DefeatHeuristic","Mindist",60,0,1
"527","DefeatHeuristic","Mindist",60,0,1
"528","DefeatHeuristic","Mindist",60,0,1
"529","DefeatHeuristic","Mindist",60,0,1
"530","DefeatHeuristic","Mindist",60,0,1
"531","DefeatHeuristic","Mindist",60,0,1
"532","DefeatHeuristic","Mindist",60,0,1
"533","DefeatHeuristic","Mindist",60,0,1
"534","DefeatHeuristic","Mindist",53,0,1
"535","DefeatHeuristic","Mindist",60,0,1
"536","DefeatHeuristic","Mindist",60,0,1
"537","DefeatHeuristic","Mindist",60,0,1
"538","DefeatHeuristic","Mindist",60,0,1
"539","DefeatHeuristic","Mindist",60,0,1
"540","DefeatHeuristic","Mindist",60,0,1
"541","DefeatHeuristic","Mindist",60,0,1
"542","DefeatHeuristic","Mindist",60,0,1
"543","DefeatHeuristic","Mindist",60,0,1
"544","DefeatHeuristic","Mindist",60,0,1
"545","DefeatHeuristic","Mindist",60,0,1
"546","DefeatHeuristic","Mindist",43,0,1
"547","DefeatHeuristic","Mindist",60,0,1
"548","DefeatHeuristic","Mindist",60,0,1
"549","DefeatHeuristic","Mindist",60,0,1
"550","DefeatHeuristic","Mindist",60,0,1
"551","DefeatHeuristic","Mindist",60,0,1
"552","DefeatHeuristic","Mindist",60,0,1
"553","DefeatHeuristic","Mindist",60,0,1
"554","DefeatHeuristic","Mindist",60,0,1
"555","DefeatHeuristic","Mindist",60,0,1
"556","DefeatHeuristic","Mindist",60,0,1
"557","DefeatHeuristic","Mindist",60,0,1
"558","DefeatHeuristic","Mindist",60,0,1
"559","DefeatHeuristic","Mindist",60,0,1
"560","DefeatHeuristic","Mindist",60,0,1
"561","DefeatHeuristic","Mindist",60,0,1
"562","DefeatHeuristic","Mindist",60,0,1
"563","DefeatHeuristic","Mindist",55,0,1
"564","DefeatHeuristic","Mindist",60,0,1
"565","DefeatHeuristic","Mindist",60,0,1
"566","DefeatHeuristic","Mindist",60,0,1
"567","DefeatHeuristic","Mindist",60,0,1
"568","DefeatHeuristic","Mindist",60,0,1
"569","DefeatHeuristic","Mindist",60,0,1
"570","DefeatHeuristic","Mindist",60,0,1
"571","DefeatHeuristic","Mindist",60,0,1
"572","DefeatHeuristic","Mindist",60,0,1
"573","DefeatHeuristic","Mindist",60,0,1
"574","DefeatHeuristic","Mindist",50,0,1
"575","DefeatHeuristic","Mindist",60,0,1
