"","...1","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID","P1_rating","P2_rating","Avg Change in Ratings","Avg Change in Ratings without score modifications"
"1531",1968,"MCTS-0","MCTS-50",0,60,0,997,1016,11,6
"1532",3844,"MCTS-25","MCTS-50",0,2,0,962,1016,0,6
"1533",4084,"MCTS-50","MCTS-0",0,55,0,1025,988,9,5
"1534",5640,"MCTS-50","MCTS-25",0,14,0,1027,960,2,4
"1535",661,"MCTS-0","MCTS-25",42,0,1,980,968,8,5
"1536",4930,"MCTS-50","MCTS-0",60,0,1,1016,991,11,6
"1537",1973,"MCTS-0","MCTS-50",51,0,1,983,1024,8,5
"1538",3021,"MCTS-25","MCTS-50",0,60,0,980,1012,12,6
"1539",3777,"MCTS-25","MCTS-50",0,38,0,987,1005,7,5
"1540",4491,"MCTS-50","MCTS-0",3,0,1,1004,984,1,5
"1541",51,"MCTS-0","MCTS-25",60,13,1,976,995,8,5
"1542",528,"MCTS-0","MCTS-25",60,0,1,967,1004,9,5
"1543",1321,"MCTS-0","MCTS-50",60,0,1,958,1013,9,4
"1544",5894,"MCTS-50","MCTS-25",40,0,1,1006,1011,7,5
"1545",1597,"MCTS-0","MCTS-50",0,3,0,959,1005,1,6
"1546",3875,"MCTS-25","MCTS-50",28,23,1,1010,1006,1,5
"1547",5379,"MCTS-50","MCTS-25",60,0,1,996,1020,10,5
"1548",3821,"MCTS-25","MCTS-50",0,22,0,1023,993,3,5
"1549",3070,"MCTS-25","MCTS-50",0,60,0,1032,984,9,5
"1550",3334,"MCTS-25","MCTS-50",0,2,0,1032,984,0,4
"1551",4259,"MCTS-50","MCTS-0",0,14,0,986,957,2,5
"1552",5608,"MCTS-50","MCTS-25",0,43,0,994,1024,8,6
"1553",1344,"MCTS-0","MCTS-50",0,49,0,966,985,9,6
"1554",1843,"MCTS-0","MCTS-50",60,17,1,959,992,7,5
"1555",1076,"MCTS-0","MCTS-50",0,2,0,959,992,0,5
"1556",5420,"MCTS-50","MCTS-25",0,2,0,992,1024,0,5
"1557",2418,"MCTS-25","MCTS-0",0,60,0,1032,951,8,4
"1558",3271,"MCTS-25","MCTS-50",0,2,0,1032,992,0,4
"1559",1565,"MCTS-0","MCTS-50",40,2,1,945,998,6,4
"1560",3109,"MCTS-25","MCTS-50",38,0,1,1025,1005,7,5
"1561",1787,"MCTS-0","MCTS-50",28,0,1,941,1009,4,4
"1562",3812,"MCTS-25","MCTS-50",3,0,1,1024,1010,1,5
"1563",4660,"MCTS-50","MCTS-0",60,0,1,998,953,12,6
"1564",4209,"MCTS-50","MCTS-0",59,0,1,987,964,11,6
"1565",1666,"MCTS-0","MCTS-50",54,0,1,956,995,8,5
"1566",5212,"MCTS-50","MCTS-25",0,40,0,1002,1017,7,5
"1567",3760,"MCTS-25","MCTS-50",18,0,1,1014,1005,3,5
"1568",3855,"MCTS-25","MCTS-50",0,16,0,1017,1002,3,5
"1569",2069,"MCTS-25","MCTS-0",12,0,1,1015,958,2,6
"1570",296,"MCTS-0","MCTS-25",0,8,0,960,1013,2,6
"1571",3918,"MCTS-25","MCTS-50",0,45,0,1020,995,7,5
"1572",3739,"MCTS-25","MCTS-50",21,20,1,1020,995,0,5
"1573",5542,"MCTS-50","MCTS-25",0,29,0,1000,1015,5,5
"1574",4513,"MCTS-50","MCTS-0",0,20,0,1003,957,3,4
"1575",2200,"MCTS-25","MCTS-0",60,0,1,1003,969,12,6
"1576",5915,"MCTS-50","MCTS-25",41,0,1,996,1010,7,5
"1577",3255,"MCTS-25","MCTS-50",23,0,1,1006,1000,4,5
"1578",2760,"MCTS-25","MCTS-0",21,0,1,1002,973,4,6
"1579",3993,"MCTS-25","MCTS-50",60,60,0,1002,1000,0,5
"1580",651,"MCTS-0","MCTS-25",42,0,1,967,1008,6,5
"1581",27,"MCTS-0","MCTS-25",0,60,0,978,997,11,6
"1582",1536,"MCTS-0","MCTS-50",21,0,1,975,1003,3,5
"1583",1731,"MCTS-0","MCTS-50",0,8,0,976,1002,1,5
"1584",3579,"MCTS-25","MCTS-50",0,35,0,1003,996,6,5
"1585",4133,"MCTS-50","MCTS-0",0,60,0,1005,967,9,5
"1586",3980,"MCTS-25","MCTS-50",0,10,0,1005,1003,2,5
"1587",3119,"MCTS-25","MCTS-50",60,0,1,995,1013,10,5
"1588",981,"MCTS-0","MCTS-25",0,47,0,975,987,8,5
"1589",3160,"MCTS-25","MCTS-50",0,57,0,997,1003,10,5
"1590",4463,"MCTS-50","MCTS-0",40,0,1,996,982,7,5
"1591",1707,"MCTS-0","MCTS-50",0,34,0,988,990,6,5
"1592",3363,"MCTS-25","MCTS-50",0,2,0,997,990,0,5
"1593",1822,"MCTS-0","MCTS-50",0,45,0,996,982,8,5
"1594",5670,"MCTS-50","MCTS-25",0,10,0,984,995,2,5
"1595",700,"MCTS-0","MCTS-25",60,60,1,996,995,0,5
"1596",5889,"MCTS-50","MCTS-25",0,45,0,992,987,8,5
"1597",5685,"MCTS-50","MCTS-25",0,7,0,993,986,1,5
"1598",3163,"MCTS-25","MCTS-50",11,0,1,984,995,2,5
"1599",1726,"MCTS-0","MCTS-50",0,60,0,1006,985,10,5
"1600",5619,"MCTS-50","MCTS-25",26,0,1,981,988,4,5
"1601",627,"MCTS-0","MCTS-25",0,60,0,1015,979,9,5
"1602",1480,"MCTS-0","MCTS-50",0,15,0,1017,979,2,5
"1603",4559,"MCTS-50","MCTS-0",42,0,1,973,1023,6,4
"1604",2638,"MCTS-25","MCTS-0",30,21,1,978,1024,1,4
"1605",4809,"MCTS-50","MCTS-0",15,0,1,971,1026,2,4
"1606",2444,"MCTS-25","MCTS-0",0,60,0,989,1015,11,6
"1607",5759,"MCTS-50","MCTS-25",0,26,0,976,984,5,5
"1608",1660,"MCTS-0","MCTS-50",0,60,0,1024,967,9,4
"1609",3534,"MCTS-25","MCTS-50",0,2,0,984,967,0,5
"1610",3320,"MCTS-25","MCTS-50",0,60,0,994,957,10,5
"1611",603,"MCTS-0","MCTS-25",2,0,1,1024,994,0,5
"1612",3311,"MCTS-25","MCTS-50",0,60,0,1003,948,9,4
"1613",2178,"MCTS-25","MCTS-0",3,0,1,1003,1024,0,5
"1614",2500,"MCTS-25","MCTS-0",13,0,1,1001,1026,2,5
"1615",3597,"MCTS-25","MCTS-50",0,42,0,1007,942,6,4
"1616",1322,"MCTS-0","MCTS-50",39,0,1,1018,950,8,6
"1617",876,"MCTS-0","MCTS-25",33,0,1,1012,1013,6,5
"1618",4927,"MCTS-50","MCTS-0",0,38,0,957,1005,7,6
"1619",330,"MCTS-0","MCTS-25",48,0,1,997,1021,8,5
"1620",3488,"MCTS-25","MCTS-50",28,0,1,1015,963,6,6
"1621",1865,"MCTS-0","MCTS-50",29,5,1,993,967,4,5
"1622",1027,"MCTS-0","MCTS-50",5,0,1,992,968,1,5
"1623",2169,"MCTS-25","MCTS-0",8,0,1,1014,993,1,5
"1624",3847,"MCTS-25","MCTS-50",2,0,1,1014,968,0,6
"1625",5102,"MCTS-50","MCTS-25",4,0,1,967,1015,1,4
"1626",4202,"MCTS-50","MCTS-0",14,0,1,965,995,2,5
"1627",5114,"MCTS-50","MCTS-25",0,60,0,976,1004,11,6
"1628",3683,"MCTS-25","MCTS-50",0,31,0,1009,971,5,5
"1629",5321,"MCTS-50","MCTS-25",2,0,1,971,1009,0,4
"1630",5253,"MCTS-50","MCTS-25",0,4,0,972,1008,1,6
"1631",2612,"MCTS-25","MCTS-0",0,3,0,1008,995,0,5
"1632",1396,"MCTS-0","MCTS-50",0,60,0,1004,963,9,5
"1633",3946,"MCTS-25","MCTS-50",13,0,1,1006,965,2,6
"1634",2236,"MCTS-25","MCTS-0",0,6,0,1007,1003,1,5
"1635",3833,"MCTS-25","MCTS-50",0,60,0,1016,956,9,4
"1636",2648,"MCTS-25","MCTS-0",0,18,0,1019,1000,3,5
"1637",5360,"MCTS-50","MCTS-25",60,0,1,948,1027,8,4
"1638",4610,"MCTS-50","MCTS-0",0,34,0,955,993,7,6
"1639",342,"MCTS-0","MCTS-25",0,60,0,1004,1016,11,5
"1640",180,"MCTS-0","MCTS-25",0,7,0,1005,1015,1,5
"1641",447,"MCTS-0","MCTS-25",0,9,0,1007,1013,2,5
"1642",4759,"MCTS-50","MCTS-0",0,60,0,966,996,11,6
"1643",419,"MCTS-0","MCTS-25",0,2,0,996,1013,0,5
"1644",1757,"MCTS-0","MCTS-50",0,48,0,1003,959,7,5
"1645",3027,"MCTS-25","MCTS-50",9,0,1,1011,961,2,6
"1646",761,"MCTS-0","MCTS-25",0,7,0,1004,1010,1,5
"1647",1284,"MCTS-0","MCTS-50",21,0,1,1000,965,4,6
"1648",1200,"MCTS-0","MCTS-50",60,0,1,989,976,11,6
"1649",4863,"MCTS-50","MCTS-0",0,50,0,985,980,9,5
"1650",3073,"MCTS-25","MCTS-50",0,59,0,1019,976,9,5
"1651",4103,"MCTS-50","MCTS-0",0,60,0,986,970,10,5
"1652",4989,"MCTS-50","MCTS-0",0,60,0,996,960,10,5
"1653",2676,"MCTS-25","MCTS-0",0,60,0,1027,952,8,4
"1654",2786,"MCTS-25","MCTS-0",0,2,0,1027,952,0,4
"1655",4453,"MCTS-50","MCTS-0",60,0,1,985,963,11,6
"1656",5997,"MCTS-50","MCTS-25",2,0,1,985,1027,0,4
"1657",1427,"MCTS-0","MCTS-50",2,0,1,963,985,0,5
"1658",1086,"MCTS-0","MCTS-50",0,2,0,963,985,0,5
"1659",5258,"MCTS-50","MCTS-25",60,0,1,976,1036,9,4
"1660",1343,"MCTS-0","MCTS-50",37,0,1,957,982,6,5
"1661",1521,"MCTS-0","MCTS-50",0,17,0,960,979,3,5
"1662",683,"MCTS-0","MCTS-25",14,0,1,958,1038,2,4
"1663",4400,"MCTS-50","MCTS-0",0,4,0,980,957,1,5
"1664",80,"MCTS-0","MCTS-25",2,0,1,957,1038,0,4
"1665",5435,"MCTS-50","MCTS-25",5,0,1,979,1039,1,4
"1666",5077,"MCTS-50","MCTS-25",0,12,0,981,1037,2,6
"1667",224,"MCTS-0","MCTS-25",60,0,1,949,1045,8,4
"1668",5236,"MCTS-50","MCTS-25",0,60,0,993,1033,12,6
"1669",2862,"MCTS-25","MCTS-0",0,2,0,1033,949,0,4
"1670",5830,"MCTS-50","MCTS-25",0,42,0,1001,1025,8,6
"1671",4430,"MCTS-50","MCTS-0",0,33,0,1006,944,5,4
"1672",5047,"MCTS-50","MCTS-25",7,0,1,1005,1026,1,5
"1673",75,"MCTS-0","MCTS-25",0,60,0,956,1014,12,6
"1674",5157,"MCTS-50","MCTS-25",60,0,1,995,1024,10,5
"1675",512,"MCTS-0","MCTS-25",6,0,1,955,1025,1,4
"1676",2984,"MCTS-25","MCTS-0",0,60,0,1033,947,8,4
"1677",265,"MCTS-0","MCTS-25",57,0,1,940,1040,7,4
"1678",2478,"MCTS-25","MCTS-0",0,2,0,1040,940,0,4
"1679",5773,"MCTS-50","MCTS-25",0,60,0,1006,1029,11,6
"1680",1209,"MCTS-0","MCTS-50",0,60,0,952,994,12,6
"1681",1372,"MCTS-0","MCTS-50",50,0,1,945,1001,7,4
"1682",699,"MCTS-0","MCTS-25",3,0,1,945,1029,0,4
"1683",4127,"MCTS-50","MCTS-0",0,8,0,1002,944,1,4
"1684",1612,"MCTS-0","MCTS-50",0,41,0,952,994,8,6
"1685",17,"MCTS-0","MCTS-25",12,0,1,950,1031,2,4
"1686",1008,"MCTS-0","MCTS-50",57,0,1,942,1002,8,4
"1687",3116,"MCTS-25","MCTS-50",0,40,0,1037,996,6,5
"1688",4466,"MCTS-50","MCTS-0",0,53,0,1003,935,7,4
"1689",1866,"MCTS-0","MCTS-50",60,0,1,927,1011,8,4
"1690",1729,"MCTS-0","MCTS-50",60,0,1,919,1019,8,4
"1691",5978,"MCTS-50","MCTS-25",0,3,0,1020,1036,1,5
"1692",3519,"MCTS-25","MCTS-50",0,60,0,1046,1010,10,5
"1693",3050,"MCTS-25","MCTS-50",0,60,0,1055,1001,9,4
"1694",4758,"MCTS-50","MCTS-0",0,11,0,1002,918,1,4
"1695",1488,"MCTS-0","MCTS-50",0,3,0,919,1001,1,6
"1696",3530,"MCTS-25","MCTS-50",0,2,0,1055,1001,0,4
"1697",4357,"MCTS-50","MCTS-0",60,0,1,989,931,12,6
"1698",182,"MCTS-0","MCTS-25",4,0,1,931,1055,0,3
"1699",135,"MCTS-0","MCTS-25",0,43,0,941,1045,10,7
"1700",4165,"MCTS-50","MCTS-0",0,11,0,991,939,2,4
"1701",5846,"MCTS-50","MCTS-25",0,60,0,1003,1033,12,6
"1702",5286,"MCTS-50","MCTS-25",60,0,1,994,1042,9,5
"1703",2225,"MCTS-25","MCTS-0",2,0,1,1042,939,0,6
"1704",1490,"MCTS-0","MCTS-50",13,0,1,937,996,2,4
"1705",3390,"MCTS-25","MCTS-50",24,0,1,1037,1001,5,6
"1706",4100,"MCTS-50","MCTS-0",0,7,0,1002,936,1,4
"1707",2027,"MCTS-25","MCTS-0",0,8,0,1038,935,1,4
"1708",5637,"MCTS-50","MCTS-25",2,0,1,1002,1038,0,4
"1709",5031,"MCTS-50","MCTS-25",0,37,0,1009,1031,7,6
"1710",1885,"MCTS-0","MCTS-50",0,60,0,947,997,12,6
"1711",5716,"MCTS-50","MCTS-25",0,33,0,1003,1025,6,5
"1712",1867,"MCTS-0","MCTS-50",30,0,1,943,1007,4,4
"1713",1370,"MCTS-0","MCTS-50",0,40,0,951,999,8,6
"1714",5536,"MCTS-50","MCTS-25",3,0,1,999,1025,0,5
"1715",2918,"MCTS-25","MCTS-0",9,0,1,1023,953,2,6
"1716",5465,"MCTS-50","MCTS-25",0,0,0,999,1023,0,5
"1717",1834,"MCTS-0","MCTS-50",0,18,0,956,996,3,6
"1718",4063,"MCTS-50","MCTS-0",0,16,0,998,954,2,4
"1719",2828,"MCTS-25","MCTS-0",0,14,0,1025,952,2,4
"1720",2929,"MCTS-25","MCTS-0",17,0,1,1022,955,3,6
"1721",5143,"MCTS-50","MCTS-25",0,8,0,999,1021,1,5
"1722",24,"MCTS-0","MCTS-25",60,0,1,947,1029,8,4
"1723",3895,"MCTS-25","MCTS-50",12,0,1,1027,1001,2,5
"1724",1568,"MCTS-0","MCTS-50",0,60,0,959,989,12,6
"1725",2215,"MCTS-25","MCTS-0",0,11,0,1028,958,1,4
"1726",1009,"MCTS-0","MCTS-50",47,0,1,951,996,7,5
"1727",5884,"MCTS-50","MCTS-25",47,0,1,989,1035,7,5
"1728",1444,"MCTS-0","MCTS-50",6,0,1,950,990,1,4
"1729",1617,"MCTS-0","MCTS-50",0,51,0,959,981,9,6
"1730",4233,"MCTS-50","MCTS-0",0,28,0,985,955,4,5
"1731",1877,"MCTS-0","MCTS-50",60,0,1,946,994,9,5
"1732",1458,"MCTS-0","MCTS-50",28,0,1,942,998,4,4
"1733",4338,"MCTS-50","MCTS-0",29,0,1,992,948,6,6
"1734",5427,"MCTS-50","MCTS-25",0,3,0,993,1034,1,6
"1735",2534,"MCTS-25","MCTS-0",43,0,1,1025,957,9,6
"1736",2118,"MCTS-25","MCTS-0",0,13,0,1027,955,2,4
"1737",4976,"MCTS-50","MCTS-0",0,12,0,995,953,2,4
"1738",179,"MCTS-0","MCTS-25",0,60,0,965,1015,12,6
"1739",3652,"MCTS-25","MCTS-50",0,12,0,1017,993,2,5
"1740",3504,"MCTS-25","MCTS-50",0,3,0,1017,993,0,5
"1741",4350,"MCTS-50","MCTS-0",0,47,0,1000,958,7,5
"1742",5091,"MCTS-50","MCTS-25",0,60,0,1010,1007,10,5
"1743",2809,"MCTS-25","MCTS-0",19,0,1,1003,962,4,6
"1744",5156,"MCTS-50","MCTS-25",0,51,0,1018,995,8,5
"1745",3660,"MCTS-25","MCTS-50",0,59,0,1005,1008,10,5
"1746",719,"MCTS-0","MCTS-25",19,0,1,959,1008,3,4
"1747",3368,"MCTS-25","MCTS-50",0,7,0,1009,1007,1,5
"1748",5306,"MCTS-50","MCTS-25",0,60,0,1017,999,10,5
"1749",5714,"MCTS-50","MCTS-25",0,60,0,1026,990,9,5
"1750",2427,"MCTS-25","MCTS-0",0,11,0,992,957,2,5
"1751",3359,"MCTS-25","MCTS-50",60,0,1,983,1035,9,5
"1752",305,"MCTS-0","MCTS-25",0,23,0,961,979,4,5
"1753",4514,"MCTS-50","MCTS-0",0,47,0,1041,955,6,4
"1754",4935,"MCTS-50","MCTS-0",0,2,0,1041,955,0,4
"1755",952,"MCTS-0","MCTS-25",3,0,1,955,979,0,5
"1756",1902,"MCTS-0","MCTS-50",0,52,0,966,1030,11,6
"1757",1016,"MCTS-0","MCTS-50",0,12,0,968,1028,2,6
"1758",1330,"MCTS-0","MCTS-50",14,60,0,977,1019,9,6
"1759",2308,"MCTS-25","MCTS-0",60,0,1,969,987,10,5
"1760",1398,"MCTS-0","MCTS-50",39,18,1,984,1022,3,5
"1761",1303,"MCTS-0","MCTS-50",60,0,1,975,1031,9,4
"1762",1469,"MCTS-0","MCTS-50",11,0,1,973,1033,2,4
"1763",2078,"MCTS-25","MCTS-0",0,38,0,975,967,6,5
"1764",4278,"MCTS-50","MCTS-0",60,0,1,1021,979,12,6
"1765",62,"MCTS-0","MCTS-25",18,0,1,976,978,3,5
"1766",3555,"MCTS-25","MCTS-50",2,0,1,978,1021,0,4
"1767",2472,"MCTS-25","MCTS-0",60,0,1,968,986,10,5
"1768",1713,"MCTS-0","MCTS-50",0,2,0,986,1021,0,6
"1769",3117,"MCTS-25","MCTS-50",0,2,0,968,1021,0,6
"1770",5065,"MCTS-50","MCTS-25",2,0,1,1021,968,0,6
"1771",4009,"MCTS-50","MCTS-0",0,15,0,1023,984,2,4
"1772",110,"MCTS-0","MCTS-25",50,0,1,975,977,9,5
"1773",5280,"MCTS-50","MCTS-25",0,60,0,1032,968,9,4
"1774",5126,"MCTS-50","MCTS-25",52,0,1,1022,978,10,6
"1775",5911,"MCTS-50","MCTS-25",0,60,0,1031,969,9,4
"1776",1239,"MCTS-0","MCTS-50",37,0,1,970,1036,5,4
"1777",2563,"MCTS-25","MCTS-0",0,2,0,969,970,0,5
"1778",4948,"MCTS-50","MCTS-0",0,3,0,1036,970,0,4
"1779",4189,"MCTS-50","MCTS-0",0,60,0,1044,962,8,4
"1780",2667,"MCTS-25","MCTS-0",60,0,1,959,972,10,5
"1781",5545,"MCTS-50","MCTS-25",0,60,0,1052,951,8,4
"1782",3250,"MCTS-25","MCTS-50",0,46,0,961,1042,10,6
"1783",5681,"MCTS-50","MCTS-25",11,0,1,1040,963,2,6
"1784",2613,"MCTS-25","MCTS-0",0,60,0,973,962,10,5
"1785",3327,"MCTS-25","MCTS-50",0,47,0,982,1031,9,6
"1786",2956,"MCTS-25","MCTS-0",0,60,0,991,953,9,5
"1787",4720,"MCTS-50","MCTS-0",23,0,1,1026,958,5,6
"1788",1953,"MCTS-0","MCTS-50",0,22,0,962,1022,4,6
"1789",3700,"MCTS-25","MCTS-50",36,0,1,986,1027,5,5
"1790",856,"MCTS-0","MCTS-25",28,0,1,958,990,4,5
"1791",266,"MCTS-0","MCTS-25",14,0,1,956,992,2,5
"1792",1727,"MCTS-0","MCTS-50",0,2,0,956,1027,0,6
"1793",4801,"MCTS-50","MCTS-0",34,0,1,1020,963,7,6
"1794",5409,"MCTS-50","MCTS-25",0,53,0,1028,984,8,5
"1795",5042,"MCTS-50","MCTS-25",25,0,1,1023,989,5,6
"1796",3643,"MCTS-25","MCTS-50",0,33,0,995,1017,6,5
"1797",3846,"MCTS-25","MCTS-50",0,60,0,1006,1006,11,5
"1798",3650,"MCTS-25","MCTS-50",24,0,1,1002,1010,4,5
"1799",4537,"MCTS-50","MCTS-0",60,0,1,999,974,11,6
"1800",3581,"MCTS-25","MCTS-50",50,0,1,994,1007,8,5
"1801",4082,"MCTS-50","MCTS-0",36,0,1,1000,981,7,5
"1802",3233,"MCTS-25","MCTS-50",3,0,1,994,1000,0,5
"1803",3908,"MCTS-25","MCTS-50",25,0,1,990,1004,4,5
"1804",1989,"MCTS-0","MCTS-50",4,0,1,980,1005,1,5
"1805",10,"MCTS-0","MCTS-25",51,0,1,972,998,8,5
"1806",5572,"MCTS-50","MCTS-25",0,15,0,1007,996,2,5
"1807",156,"MCTS-0","MCTS-25",13,0,1,970,998,2,5
"1808",1459,"MCTS-0","MCTS-50",36,0,1,965,1012,5,4
"1809",4304,"MCTS-50","MCTS-0",0,28,0,1016,961,4,4
"1810",1767,"MCTS-0","MCTS-50",0,40,0,969,1008,8,6
"1811",2871,"MCTS-25","MCTS-0",15,0,1,995,972,3,5
"1812",1520,"MCTS-0","MCTS-50",0,4,0,973,1007,1,6
"1813",3926,"MCTS-25","MCTS-50",0,17,0,998,1004,3,5
"1814",5391,"MCTS-50","MCTS-25",0,2,0,1004,998,0,5
"1815",3593,"MCTS-25","MCTS-50",0,22,0,1002,1000,4,5
"1816",4290,"MCTS-50","MCTS-0",26,0,1,995,978,5,5
"1817",328,"MCTS-0","MCTS-25",34,0,1,973,1007,5,5
"1818",262,"MCTS-0","MCTS-25",0,27,0,978,1002,5,5
"1819",5471,"MCTS-50","MCTS-25",0,11,0,997,1000,2,5
"1820",250,"MCTS-0","MCTS-25",51,0,1,970,1008,8,5
"1821",4048,"MCTS-50","MCTS-0",0,38,0,1003,964,6,5
"1822",4880,"MCTS-50","MCTS-0",0,49,0,1010,957,7,4
"1823",1113,"MCTS-0","MCTS-50",0,13,0,959,1008,2,6
"1824",4760,"MCTS-50","MCTS-0",0,60,0,1017,950,9,4
"1825",1874,"MCTS-0","MCTS-50",0,60,0,962,1005,12,6
"1826",3527,"MCTS-25","MCTS-50",0,8,0,1009,1004,1,5
"1827",1769,"MCTS-0","MCTS-50",4,0,1,961,1005,1,4
"1828",1304,"MCTS-0","MCTS-50",0,6,0,962,1004,1,6
"1829",121,"MCTS-0","MCTS-25",0,60,0,973,998,11,6
"1830",4008,"MCTS-50","MCTS-0",2,0,1,1004,973,0,5
"1831",316,"MCTS-0","MCTS-25",13,0,1,971,1000,2,5
"1832",831,"MCTS-0","MCTS-25",2,0,1,971,1000,0,5
"1833",158,"MCTS-0","MCTS-25",2,0,1,971,1000,0,5
"1834",4006,"MCTS-50","MCTS-0",0,60,0,1013,962,9,5
"1835",3587,"MCTS-25","MCTS-50",0,35,0,1006,1007,6,5
"1836",2230,"MCTS-25","MCTS-0",0,18,0,1009,959,3,4
"1837",1407,"MCTS-0","MCTS-50",0,2,0,959,1007,0,6
"1838",1067,"MCTS-0","MCTS-50",0,53,0,969,997,10,6
"1839",2044,"MCTS-25","MCTS-0",0,31,0,1014,964,5,4
"1840",3007,"MCTS-25","MCTS-50",4,0,1,1013,998,1,5
"1841",5136,"MCTS-50","MCTS-25",0,5,0,999,1012,1,5
"1842",3878,"MCTS-25","MCTS-50",0,45,0,1019,992,7,5
"1843",4281,"MCTS-50","MCTS-0",0,60,0,1001,955,9,5
"1844",3620,"MCTS-25","MCTS-50",60,0,1,1008,1012,11,5
"1845",1102,"MCTS-0","MCTS-50",60,60,1,955,1012,0,4
"1846",1985,"MCTS-0","MCTS-50",0,60,0,967,1000,12,6
"1847",2933,"MCTS-25","MCTS-0",0,22,0,1011,964,3,4
"1848",5060,"MCTS-50","MCTS-25",45,0,1,993,1018,7,5
"1849",5480,"MCTS-50","MCTS-25",35,0,1,988,1023,5,5
"1850",1897,"MCTS-0","MCTS-50",2,0,1,964,988,0,5
"1851",5748,"MCTS-50","MCTS-25",10,0,1,987,1024,1,4
"1852",2021,"MCTS-25","MCTS-0",0,16,0,1026,962,2,4
"1853",1323,"MCTS-0","MCTS-50",0,3,0,963,986,1,5
"1854",5303,"MCTS-50","MCTS-25",60,0,1,977,1035,9,4
"1855",3544,"MCTS-25","MCTS-50",0,22,0,1038,974,3,4
"1856",833,"MCTS-0","MCTS-25",0,18,0,967,1034,4,6
"1857",3143,"MCTS-25","MCTS-50",60,0,1,1022,986,12,6
"1858",5923,"MCTS-50","MCTS-25",0,56,0,996,1012,10,6
"1859",4750,"MCTS-50","MCTS-0",32,36,0,997,966,1,5
"1860",2014,"MCTS-25","MCTS-0",0,24,0,1015,963,3,4
"1861",3925,"MCTS-25","MCTS-50",28,0,1,1010,1002,5,5
"1862",2751,"MCTS-25","MCTS-0",0,8,0,1011,962,1,4
"1863",3081,"MCTS-25","MCTS-50",0,21,0,1014,999,3,5
"1864",1035,"MCTS-0","MCTS-50",0,38,0,969,992,7,6
"1865",5035,"MCTS-50","MCTS-25",0,60,0,1003,1003,11,5
"1866",750,"MCTS-0","MCTS-25",10,0,1,967,1005,2,5
"1867",2557,"MCTS-25","MCTS-0",2,0,1,1005,967,0,6
"1868",3547,"MCTS-25","MCTS-50",0,42,0,1012,996,7,5
"1869",213,"MCTS-0","MCTS-25",15,0,1,965,1014,2,4
"1870",2479,"MCTS-25","MCTS-0",26,0,1,1009,970,5,6
"1871",3702,"MCTS-25","MCTS-50",0,60,0,1019,986,10,5
"1872",4821,"MCTS-50","MCTS-0",2,0,1,986,970,0,5
"1873",3208,"MCTS-25","MCTS-50",0,50,0,1027,978,8,5
"1874",5625,"MCTS-50","MCTS-25",26,60,0,984,1021,6,6
"1875",4601,"MCTS-50","MCTS-0",2,0,1,984,970,0,5
"1876",2406,"MCTS-25","MCTS-0",0,11,0,1023,968,2,4
"1877",415,"MCTS-0","MCTS-25",0,3,0,969,1022,1,6
"1878",1494,"MCTS-0","MCTS-50",0,54,0,978,975,9,5
"1879",2925,"MCTS-25","MCTS-0",0,49,0,1029,971,7,4
"1880",691,"MCTS-0","MCTS-25",0,4,0,972,1028,1,6
"1881",4245,"MCTS-50","MCTS-0",0,43,0,982,965,7,5
"1882",3655,"MCTS-25","MCTS-50",60,0,1,1017,993,11,6
"1883",1601,"MCTS-0","MCTS-50",60,0,1,956,1002,9,5
"1884",530,"MCTS-0","MCTS-25",0,4,0,957,1016,1,6
"1885",694,"MCTS-0","MCTS-25",0,49,0,967,1006,10,6
"1886",4307,"MCTS-50","MCTS-0",0,13,0,1004,965,2,4
"1887",1232,"MCTS-0","MCTS-50",9,0,1,964,1005,1,4
"1888",1920,"MCTS-0","MCTS-50",34,0,1,959,1010,5,4
"1889",3668,"MCTS-25","MCTS-50",0,13,0,1008,1008,2,5
"1890",5700,"MCTS-50","MCTS-25",0,60,0,1018,998,10,5
"1891",2122,"MCTS-25","MCTS-0",0,60,0,1007,950,9,4
"1892",5496,"MCTS-50","MCTS-25",0,60,0,1028,997,10,5
"1893",4004,"MCTS-50","MCTS-0",0,60,0,1036,942,8,4
"1894",1703,"MCTS-0","MCTS-50",0,12,0,945,1033,3,6
"1895",333,"MCTS-0","MCTS-25",2,12,0,947,995,2,6
"1896",4646,"MCTS-50","MCTS-0",2,0,1,1033,947,0,6
"1897",3418,"MCTS-25","MCTS-50",37,0,1,990,1038,5,4
"1898",989,"MCTS-0","MCTS-25",3,0,1,947,990,0,4
"1899",1701,"MCTS-0","MCTS-50",0,60,0,960,1025,13,6
"1900",5933,"MCTS-50","MCTS-25",0,53,0,1033,982,8,4
"1901",4527,"MCTS-50","MCTS-0",6,0,1,1032,961,1,6
"1902",5713,"MCTS-50","MCTS-25",17,0,1,1029,985,3,6
"1903",5960,"MCTS-50","MCTS-25",0,29,0,1033,981,4,4
"1904",2801,"MCTS-25","MCTS-0",0,50,0,989,953,8,5
"1905",3680,"MCTS-25","MCTS-50",0,4,0,990,1032,1,6
"1906",3381,"MCTS-25","MCTS-50",2,0,1,990,1032,0,4
"1907",1165,"MCTS-0","MCTS-50",12,0,1,951,1034,2,4
"1908",3275,"MCTS-25","MCTS-50",24,23,1,990,1034,0,4
