"","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID"
"2984","MCTS-50","Mindist+Opp",2,0,1
"2985","MCTS-50","Mindist+Opp",0,17,0
"2986","MCTS-50","Mindist+Opp",14,0,1
"2987","MCTS-50","Mindist+Opp",26,0,1
"2988","MCTS-50","Mindist+Opp",45,0,1
"2989","MCTS-50","Mindist+Opp",24,0,1
"2990","MCTS-50","Mindist+Opp",0,27,0
"2991","MCTS-50","Mindist+Opp",0,53,0
"2992","MCTS-50","Mindist+Opp",3,0,1
"2993","MCTS-50","Mindist+Opp",0,25,0
"2994","MCTS-50","Mindist+Opp",11,0,1
"2995","MCTS-50","Mindist+Opp",40,0,1
"2996","MCTS-50","Mindist+Opp",22,0,1
"2997","MCTS-50","Mindist+Opp",0,16,0
"2998","MCTS-50","Mindist+Opp",34,0,1
"2999","MCTS-50","Mindist+Opp",2,0,1
"3000","MCTS-50","Mindist+Opp",0,22,0
"3001","Mindist+Opp","MCTS-10",23,0,1
"3002","Mindist+Opp","MCTS-10",0,49,0
"3003","Mindist+Opp","MCTS-10",0,45,0
"3004","Mindist+Opp","MCTS-10",0,60,0
"3005","Mindist+Opp","MCTS-10",0,17,0
"3006","Mindist+Opp","MCTS-10",0,35,0
"3007","Mindist+Opp","MCTS-10",0,13,0
"3008","Mindist+Opp","MCTS-10",16,0,1
"3009","Mindist+Opp","MCTS-10",0,5,0
"3010","Mindist+Opp","MCTS-10",10,0,1
"3011","Mindist+Opp","MCTS-10",0,49,0
"3012","Mindist+Opp","MCTS-10",0,36,0
"3013","Mindist+Opp","MCTS-10",0,33,0
"3014","Mindist+Opp","MCTS-10",0,3,0
"3015","Mindist+Opp","MCTS-10",0,38,0
"3016","Mindist+Opp","MCTS-10",0,16,0
"3017","Mindist+Opp","MCTS-10",0,43,0
"3018","Mindist+Opp","MCTS-10",0,17,0
"3019","Mindist+Opp","MCTS-10",0,49,0
"3020","Mindist+Opp","MCTS-10",0,30,0
"3021","Mindist+Opp","MCTS-10",0,60,0
"3022","Mindist+Opp","MCTS-10",0,25,0
"3023","Mindist+Opp","MCTS-10",0,14,0
"3024","Mindist+Opp","MCTS-10",0,26,0
"3025","Mindist+Opp","MCTS-10",35,0,1
"3026","Mindist+Opp","MCTS-10",0,19,0
"3027","Mindist+Opp","MCTS-10",0,51,0
"3028","Mindist+Opp","MCTS-10",0,44,0
"3029","Mindist+Opp","MCTS-10",38,0,1
"3030","Mindist+Opp","MCTS-10",0,55,0
"3031","Mindist+Opp","MCTS-10",0,33,0
"3032","Mindist+Opp","MCTS-10",0,24,0
"3033","Mindist+Opp","MCTS-10",0,39,0
"3034","Mindist+Opp","MCTS-10",0,54,0
"3035","Mindist+Opp","MCTS-10",0,2,0
"3036","Mindist+Opp","MCTS-10",0,23,0
"3037","Mindist+Opp","MCTS-10",0,55,0
"3038","Mindist+Opp","MCTS-10",0,9,0
"3039","Mindist+Opp","MCTS-10",0,52,0
"3040","Mindist+Opp","MCTS-10",0,45,0
"3041","Mindist+Opp","MCTS-10",0,8,0
"3042","Mindist+Opp","MCTS-10",26,0,1
"3043","Mindist+Opp","MCTS-10",0,22,0
"3044","Mindist+Opp","MCTS-10",0,12,0
"3045","Mindist+Opp","MCTS-10",0,23,0
"3046","Mindist+Opp","MCTS-10",10,0,1
"3047","Mindist+Opp","MCTS-10",0,37,0
"3048","Mindist+Opp","MCTS-10",0,16,0
"3049","Mindist+Opp","MCTS-10",0,31,0
"3050","Mindist+Opp","MCTS-10",0,39,0
"3051","Mindist+Opp","MCTS-10",0,37,0
"3052","Mindist+Opp","MCTS-10",0,13,0
"3053","Mindist+Opp","MCTS-10",0,2,0
"3054","Mindist+Opp","MCTS-10",0,60,0
"3055","Mindist+Opp","MCTS-10",0,40,0
"3056","Mindist+Opp","MCTS-10",29,0,1
"3057","Mindist+Opp","MCTS-10",19,0,1
"3058","Mindist+Opp","MCTS-10",0,18,0
"3059","Mindist+Opp","MCTS-10",0,13,0
"3060","Mindist+Opp","MCTS-10",0,8,0
"3061","Mindist+Opp","MCTS-10",0,3,0
"3062","Mindist+Opp","MCTS-10",7,0,1
"3063","Mindist+Opp","MCTS-10",0,43,0
"3064","Mindist+Opp","MCTS-10",0,13,0
"3065","Mindist+Opp","MCTS-10",34,0,1
"3066","Mindist+Opp","MCTS-10",0,46,0
"3067","Mindist+Opp","MCTS-10",46,0,1
"3068","Mindist+Opp","MCTS-10",10,0,1
"3069","Mindist+Opp","MCTS-10",22,0,1
"3070","Mindist+Opp","MCTS-10",0,48,0
"3071","Mindist+Opp","MCTS-10",0,16,0
"3072","Mindist+Opp","MCTS-10",50,0,1
"3073","Mindist+Opp","MCTS-10",0,19,0
"3074","Mindist+Opp","MCTS-10",0,25,0
"3075","Mindist+Opp","MCTS-10",0,3,0
"3076","Mindist+Opp","MCTS-10",0,9,0
"3077","Mindist+Opp","MCTS-10",0,35,0
"3078","Mindist+Opp","MCTS-10",19,0,1
"3079","Mindist+Opp","MCTS-10",0,37,0
"3080","Mindist+Opp","MCTS-10",0,17,0
"3081","Mindist+Opp","MCTS-10",10,0,1
"3082","Mindist+Opp","MCTS-10",0,53,0
"3083","Mindist+Opp","MCTS-10",0,24,0
"3084","Mindist+Opp","MCTS-10",0,52,0
"3085","Mindist+Opp","MCTS-10",0,35,0
"3086","Mindist+Opp","MCTS-10",0,60,0
"3087","Mindist+Opp","MCTS-10",41,0,1
"3088","Mindist+Opp","MCTS-10",0,32,0
"3089","Mindist+Opp","MCTS-10",0,14,0
"3090","Mindist+Opp","MCTS-10",0,9,0
"3091","Mindist+Opp","MCTS-10",10,0,1
"3092","Mindist+Opp","MCTS-10",0,25,0
"3093","Mindist+Opp","MCTS-10",0,8,0
"3094","Mindist+Opp","MCTS-10",0,52,0
"3095","Mindist+Opp","MCTS-10",0,48,0
"3096","Mindist+Opp","MCTS-10",50,0,1
"3097","Mindist+Opp","MCTS-10",0,48,0
"3098","Mindist+Opp","MCTS-10",0,57,0
"3099","Mindist+Opp","MCTS-10",0,3,0
"3100","Mindist+Opp","MCTS-10",0,15,0
"3101","Mindist+Opp","MCTS-10",23,0,1
"3102","Mindist+Opp","MCTS-10",0,2,0
"3103","Mindist+Opp","MCTS-10",0,35,0
"3104","Mindist+Opp","MCTS-10",0,23,0
"3105","Mindist+Opp","MCTS-10",0,60,0
"3106","Mindist+Opp","MCTS-10",0,45,0
"3107","Mindist+Opp","MCTS-10",0,2,0
"3108","Mindist+Opp","MCTS-10",0,35,0
"3109","Mindist+Opp","MCTS-10",16,0,1
"3110","Mindist+Opp","MCTS-10",12,0,1
"3111","Mindist+Opp","MCTS-10",0,46,0
"3112","Mindist+Opp","MCTS-10",0,16,0
"3113","Mindist+Opp","MCTS-10",0,40,0
"3114","Mindist+Opp","MCTS-10",0,39,0
"3115","Mindist+Opp","MCTS-10",0,0,0
"3116","Mindist+Opp","MCTS-10",0,24,0
"3117","Mindist+Opp","MCTS-10",0,19,0
"3118","Mindist+Opp","MCTS-10",23,0,1
"3119","Mindist+Opp","MCTS-10",0,38,0
"3120","Mindist+Opp","MCTS-10",31,0,1
"3121","Mindist+Opp","MCTS-10",0,60,0
"3122","Mindist+Opp","MCTS-10",18,0,1
"3123","Mindist+Opp","MCTS-10",0,12,0
"3124","Mindist+Opp","MCTS-10",0,26,0
"3125","Mindist+Opp","MCTS-10",21,0,1
"3126","Mindist+Opp","MCTS-10",0,35,0
"3127","Mindist+Opp","MCTS-10",0,53,0
"3128","Mindist+Opp","MCTS-10",13,0,1
"3129","Mindist+Opp","MCTS-10",0,60,0
"3130","Mindist+Opp","MCTS-10",0,60,0
"3131","Mindist+Opp","MCTS-10",0,27,0
"3132","Mindist+Opp","MCTS-10",0,55,0
"3133","Mindist+Opp","MCTS-10",34,0,1
"3134","Mindist+Opp","MCTS-10",0,60,0
"3135","Mindist+Opp","MCTS-10",0,44,0
"3136","Mindist+Opp","MCTS-10",0,44,0
"3137","Mindist+Opp","MCTS-10",0,44,0
"3138","Mindist+Opp","MCTS-10",33,0,1
"3139","Mindist+Opp","MCTS-10",0,50,0
"3140","Mindist+Opp","MCTS-10",28,0,1
"3141","Mindist+Opp","MCTS-10",0,55,0
"3142","Mindist+Opp","MCTS-10",25,0,1
"3143","Mindist+Opp","MCTS-10",0,15,0
"3144","Mindist+Opp","MCTS-10",10,0,1
"3145","Mindist+Opp","MCTS-10",0,27,0
"3146","Mindist+Opp","MCTS-10",0,7,0
"3147","Mindist+Opp","MCTS-10",33,0,1
"3148","Mindist+Opp","MCTS-10",0,50,0
"3149","Mindist+Opp","MCTS-10",0,19,0
"3150","Mindist+Opp","MCTS-10",0,14,0
"3151","Mindist+Opp","MCTS-10",0,25,0
"3152","Mindist+Opp","MCTS-10",60,0,1
"3153","Mindist+Opp","MCTS-10",0,18,0
"3154","Mindist+Opp","MCTS-10",0,34,0
"3155","Mindist+Opp","MCTS-10",0,50,0
"3156","Mindist+Opp","MCTS-10",0,60,0
"3157","Mindist+Opp","MCTS-10",0,33,0
"3158","Mindist+Opp","MCTS-10",0,60,0
"3159","Mindist+Opp","MCTS-10",0,3,0
"3160","Mindist+Opp","MCTS-10",0,50,0
"3161","Mindist+Opp","MCTS-10",0,32,0
"3162","Mindist+Opp","MCTS-10",0,2,0
"3163","Mindist+Opp","MCTS-10",0,12,0
"3164","Mindist+Opp","MCTS-10",0,11,0
"3165","Mindist+Opp","MCTS-10",0,46,0
"3166","Mindist+Opp","MCTS-10",0,22,0
"3167","Mindist+Opp","MCTS-10",0,20,0
"3168","Mindist+Opp","MCTS-10",0,24,0
"3169","Mindist+Opp","MCTS-10",0,7,0
"3170","Mindist+Opp","MCTS-10",0,44,0
"3171","Mindist+Opp","MCTS-10",0,8,0
"3172","Mindist+Opp","MCTS-10",0,10,0
"3173","Mindist+Opp","MCTS-10",0,50,0
"3174","Mindist+Opp","MCTS-10",0,5,0
"3175","Mindist+Opp","MCTS-10",60,0,1
"3176","Mindist+Opp","MCTS-10",0,25,0
"3177","Mindist+Opp","MCTS-10",0,3,0
"3178","Mindist+Opp","MCTS-10",3,0,1
"3179","Mindist+Opp","MCTS-10",0,4,0
"3180","Mindist+Opp","MCTS-10",0,10,0
"3181","Mindist+Opp","MCTS-10",0,28,0
"3182","Mindist+Opp","MCTS-10",0,60,0
"3183","Mindist+Opp","MCTS-10",0,31,0
"3184","Mindist+Opp","MCTS-10",0,11,0
"3185","Mindist+Opp","MCTS-10",0,38,0
"3186","Mindist+Opp","MCTS-10",0,52,0
"3187","Mindist+Opp","MCTS-10",18,0,1
"3188","Mindist+Opp","MCTS-10",0,34,0
"3189","Mindist+Opp","MCTS-10",0,24,0
"3190","Mindist+Opp","MCTS-10",0,11,0
"3191","Mindist+Opp","MCTS-10",0,0,0
"3192","Mindist+Opp","MCTS-10",0,24,0
"3193","Mindist+Opp","MCTS-10",0,45,0
"3194","Mindist+Opp","MCTS-10",0,7,0
"3195","Mindist+Opp","MCTS-10",0,48,0
"3196","Mindist+Opp","MCTS-10",0,17,0
"3197","Mindist+Opp","MCTS-10",0,22,0
"3198","Mindist+Opp","MCTS-10",0,60,0
"3199","Mindist+Opp","MCTS-10",25,0,1
"3200","Mindist+Opp","MCTS-10",0,12,0
"3201","Mindist+Opp","MCTS-10",18,0,1
"3202","Mindist+Opp","MCTS-10",0,21,0
"3203","Mindist+Opp","MCTS-10",0,3,0
"3204","Mindist+Opp","MCTS-10",19,0,1
"3205","Mindist+Opp","MCTS-10",30,0,1
"3206","Mindist+Opp","MCTS-10",0,26,0
"3207","Mindist+Opp","MCTS-10",0,17,0
"3208","Mindist+Opp","MCTS-10",0,24,0
"3209","Mindist+Opp","MCTS-10",0,18,0
"3210","Mindist+Opp","MCTS-10",0,37,0
"3211","Mindist+Opp","MCTS-10",0,60,0
"3212","Mindist+Opp","MCTS-10",20,0,1
"3213","Mindist+Opp","MCTS-10",0,2,0
"3214","Mindist+Opp","MCTS-10",0,2,0
"3215","Mindist+Opp","MCTS-10",6,0,1
"3216","Mindist+Opp","MCTS-10",0,13,0
"3217","Mindist+Opp","MCTS-10",0,2,0
"3218","Mindist+Opp","MCTS-10",0,43,0
"3219","Mindist+Opp","MCTS-10",0,30,0
"3220","Mindist+Opp","MCTS-10",0,12,0
"3221","Mindist+Opp","MCTS-10",40,0,1
"3222","Mindist+Opp","MCTS-10",0,33,0
"3223","Mindist+Opp","MCTS-10",0,7,0
"3224","Mindist+Opp","MCTS-10",0,41,0
"3225","Mindist+Opp","MCTS-10",25,0,1
"3226","Mindist+Opp","MCTS-10",0,19,0
"3227","Mindist+Opp","MCTS-10",0,35,0
"3228","Mindist+Opp","MCTS-10",51,0,1
"3229","Mindist+Opp","MCTS-10",21,0,1
"3230","Mindist+Opp","MCTS-10",0,52,0
"3231","Mindist+Opp","MCTS-10",0,27,0
"3232","Mindist+Opp","MCTS-10",0,15,0
"3233","Mindist+Opp","MCTS-10",0,4,0
"3234","Mindist+Opp","MCTS-10",0,35,0
"3235","Mindist+Opp","MCTS-10",21,0,1
"3236","Mindist+Opp","MCTS-10",8,0,1
"3237","Mindist+Opp","MCTS-10",0,23,0
"3238","Mindist+Opp","MCTS-10",26,0,1
"3239","Mindist+Opp","MCTS-10",0,38,0
"3240","Mindist+Opp","MCTS-10",0,40,0
"3241","Mindist+Opp","MCTS-10",6,0,1
"3242","Mindist+Opp","MCTS-10",0,24,0
"3243","Mindist+Opp","MCTS-10",0,12,0
"3244","Mindist+Opp","MCTS-10",37,0,1
"3245","Mindist+Opp","MCTS-10",0,31,0
"3246","Mindist+Opp","MCTS-10",0,8,0
"3247","Mindist+Opp","MCTS-10",0,17,0
"3248","Mindist+Opp","MCTS-10",0,44,0
"3249","Mindist+Opp","MCTS-10",0,29,0
"3250","Mindist+Opp","MCTS-10",0,60,0
"3251","Mindist+Opp","MCTS-10",18,0,1
"3252","Mindist+Opp","MCTS-10",0,28,0
"3253","Mindist+Opp","MCTS-10",0,19,0
"3254","Mindist+Opp","MCTS-10",23,0,1
"3255","Mindist+Opp","MCTS-10",0,18,0
"3256","Mindist+Opp","MCTS-10",0,16,0
"3257","Mindist+Opp","MCTS-10",60,0,1
"3258","Mindist+Opp","MCTS-10",0,33,0
"3259","Mindist+Opp","MCTS-10",0,18,0
"3260","Mindist+Opp","MCTS-10",0,8,0
"3261","Mindist+Opp","MCTS-10",0,45,0
"3262","Mindist+Opp","MCTS-10",0,43,0
"3263","Mindist+Opp","MCTS-10",0,33,0
"3264","Mindist+Opp","MCTS-10",0,12,0
"3265","Mindist+Opp","MCTS-10",0,4,0
"3266","Mindist+Opp","MCTS-10",0,2,0
"3267","Mindist+Opp","MCTS-10",15,0,1
"3268","Mindist+Opp","MCTS-10",0,36,0
"3269","Mindist+Opp","MCTS-10",0,48,0
"3270","Mindist+Opp","MCTS-10",0,56,0
"3271","Mindist+Opp","MCTS-10",0,29,0
"3272","Mindist+Opp","MCTS-10",0,16,0
"3273","Mindist+Opp","MCTS-10",0,60,0
"3274","Mindist+Opp","MCTS-10",0,43,0
"3275","Mindist+Opp","MCTS-10",0,5,0
"3276","Mindist+Opp","MCTS-10",0,20,0
"3277","Mindist+Opp","MCTS-10",24,0,1
"3278","Mindist+Opp","MCTS-10",0,13,0
"3279","Mindist+Opp","MCTS-10",0,46,0
"3280","Mindist+Opp","MCTS-10",0,15,0
"3281","Mindist+Opp","MCTS-10",0,29,0
"3282","Mindist+Opp","MCTS-10",0,8,0
"3283","Mindist+Opp","MCTS-10",0,5,0
"3284","Mindist+Opp","MCTS-10",0,49,0
"3285","Mindist+Opp","MCTS-10",0,60,0
"3286","Mindist+Opp","MCTS-10",0,44,0
"3287","Mindist+Opp","MCTS-10",0,40,0
"3288","Mindist+Opp","MCTS-10",31,0,1
"3289","Mindist+Opp","MCTS-10",0,7,0
"3290","Mindist+Opp","MCTS-10",0,25,0
"3291","Mindist+Opp","MCTS-10",21,0,1
"3292","Mindist+Opp","MCTS-10",0,12,0
"3293","Mindist+Opp","MCTS-10",0,55,0
"3294","Mindist+Opp","MCTS-10",0,60,0
"3295","Mindist+Opp","MCTS-10",0,39,0
"3296","Mindist+Opp","MCTS-10",0,50,0
"3297","Mindist+Opp","MCTS-10",23,0,1
"3298","Mindist+Opp","MCTS-10",0,2,0
"3299","Mindist+Opp","MCTS-10",0,2,0
"3300","Mindist+Opp","MCTS-10",47,0,1
"3301","Mindist+Opp","MCTS-10",0,24,0
"3302","Mindist+Opp","MCTS-10",0,42,0
"3303","Mindist+Opp","MCTS-10",0,2,0
"3304","Mindist+Opp","MCTS-10",7,0,1
"3305","Mindist+Opp","MCTS-10",0,18,0
"3306","Mindist+Opp","MCTS-10",0,17,0
"3307","Mindist+Opp","MCTS-10",3,0,1
"3308","Mindist+Opp","MCTS-10",0,36,0
"3309","Mindist+Opp","MCTS-10",0,60,0
"3310","Mindist+Opp","MCTS-10",0,44,0
"3311","Mindist+Opp","MCTS-10",0,60,0
"3312","Mindist+Opp","MCTS-10",0,45,0
"3313","Mindist+Opp","MCTS-10",0,53,0
"3314","Mindist+Opp","MCTS-10",0,4,0
"3315","Mindist+Opp","MCTS-10",0,53,0
"3316","Mindist+Opp","MCTS-10",0,24,0
"3317","Mindist+Opp","MCTS-10",0,15,0
"3318","Mindist+Opp","MCTS-10",2,0,1
"3319","Mindist+Opp","MCTS-10",0,18,0
"3320","Mindist+Opp","MCTS-10",17,0,1
"3321","Mindist+Opp","MCTS-10",0,45,0
"3322","Mindist+Opp","MCTS-10",0,34,0
"3323","Mindist+Opp","MCTS-10",0,7,0
"3324","Mindist+Opp","MCTS-10",0,31,0
"3325","Mindist+Opp","MCTS-10",38,0,1
"3326","Mindist+Opp","MCTS-10",0,34,0
"3327","Mindist+Opp","MCTS-10",0,9,0
"3328","Mindist+Opp","MCTS-10",0,38,0
"3329","Mindist+Opp","MCTS-10",0,39,0
"3330","Mindist+Opp","MCTS-10",0,46,0
"3331","Mindist+Opp","MCTS-10",18,0,1
"3332","Mindist+Opp","MCTS-10",0,19,0
"3333","Mindist+Opp","MCTS-10",0,17,0
"3334","Mindist+Opp","MCTS-10",0,25,0
"3335","Mindist+Opp","MCTS-10",0,14,0
"3336","Mindist+Opp","MCTS-10",0,49,0
"3337","Mindist+Opp","MCTS-10",29,0,1
"3338","Mindist+Opp","MCTS-10",0,27,0
"3339","Mindist+Opp","MCTS-10",0,18,0
"3340","Mindist+Opp","MCTS-10",0,40,0
"3341","Mindist+Opp","MCTS-10",0,19,0
"3342","Mindist+Opp","MCTS-10",48,0,1
"3343","Mindist+Opp","MCTS-10",0,60,0
"3344","Mindist+Opp","MCTS-10",0,17,0
"3345","Mindist+Opp","MCTS-10",14,0,1
"3346","Mindist+Opp","MCTS-10",0,33,0
"3347","Mindist+Opp","MCTS-10",13,0,1
"3348","Mindist+Opp","MCTS-10",20,0,1
"3349","Mindist+Opp","MCTS-10",0,31,0
"3350","Mindist+Opp","MCTS-10",0,24,0
"3351","Mindist+Opp","MCTS-10",0,4,0
"3352","Mindist+Opp","MCTS-10",0,12,0
"3353","Mindist+Opp","MCTS-10",60,0,1
"3354","Mindist+Opp","MCTS-10",22,0,1
"3355","Mindist+Opp","MCTS-10",0,29,0
"3356","Mindist+Opp","MCTS-10",21,0,1
"3357","Mindist+Opp","MCTS-10",0,44,0
"3358","Mindist+Opp","MCTS-10",0,14,0
"3359","Mindist+Opp","MCTS-10",0,23,0
"3360","Mindist+Opp","MCTS-10",25,0,1
"3361","Mindist+Opp","MCTS-10",0,3,0
"3362","Mindist+Opp","MCTS-10",0,5,0
"3363","Mindist+Opp","MCTS-10",0,60,0
"3364","Mindist+Opp","MCTS-10",0,37,0
"3365","Mindist+Opp","MCTS-10",0,13,0
"3366","Mindist+Opp","MCTS-10",0,4,0
"3367","Mindist+Opp","MCTS-10",19,0,1
"3368","Mindist+Opp","MCTS-10",10,0,1
"3369","Mindist+Opp","MCTS-10",0,54,0
"3370","Mindist+Opp","MCTS-10",16,0,1
"3371","Mindist+Opp","MCTS-10",0,26,0
"3372","Mindist+Opp","MCTS-10",0,2,0
"3373","Mindist+Opp","MCTS-10",13,0,1
"3374","Mindist+Opp","MCTS-10",0,60,0
"3375","Mindist+Opp","MCTS-10",0,53,0
"3376","Mindist+Opp","MCTS-10",0,53,0
"3377","Mindist+Opp","MCTS-10",0,60,0
"3378","Mindist+Opp","MCTS-10",23,0,1
"3379","Mindist+Opp","MCTS-10",0,15,0
"3380","Mindist+Opp","MCTS-10",0,60,0
"3381","Mindist+Opp","MCTS-10",0,7,0
"3382","Mindist+Opp","MCTS-10",0,7,0
"3383","Mindist+Opp","MCTS-10",0,34,0
"3384","Mindist+Opp","MCTS-10",0,39,0
"3385","Mindist+Opp","MCTS-10",0,44,0
"3386","Mindist+Opp","MCTS-10",0,25,0
"3387","Mindist+Opp","MCTS-10",40,0,1
"3388","Mindist+Opp","MCTS-10",0,20,0
"3389","Mindist+Opp","MCTS-10",22,0,1
"3390","Mindist+Opp","MCTS-10",31,0,1
"3391","Mindist+Opp","MCTS-10",0,56,0
"3392","Mindist+Opp","MCTS-10",0,35,0
"3393","Mindist+Opp","MCTS-10",0,17,0
"3394","Mindist+Opp","MCTS-10",0,49,0
"3395","Mindist+Opp","MCTS-10",0,37,0
"3396","Mindist+Opp","MCTS-10",0,38,0
"3397","Mindist+Opp","MCTS-10",0,60,0
"3398","Mindist+Opp","MCTS-10",16,0,1
"3399","Mindist+Opp","MCTS-10",0,2,0
"3400","Mindist+Opp","MCTS-10",0,2,0
"3401","Mindist+Opp","MCTS-10",27,0,1
"3402","Mindist+Opp","MCTS-10",0,60,0
"3403","Mindist+Opp","MCTS-10",0,9,0
"3404","Mindist+Opp","MCTS-10",16,0,1
"3405","Mindist+Opp","MCTS-10",0,8,0
"3406","Mindist+Opp","MCTS-10",0,39,0
"3407","Mindist+Opp","MCTS-10",30,0,1
"3408","Mindist+Opp","MCTS-10",0,33,0
"3409","Mindist+Opp","MCTS-10",0,36,0
"3410","Mindist+Opp","MCTS-10",0,3,0
"3411","Mindist+Opp","MCTS-10",0,55,0
"3412","Mindist+Opp","MCTS-10",0,36,0
"3413","Mindist+Opp","MCTS-10",0,2,0
"3414","Mindist+Opp","MCTS-10",0,3,0
"3415","Mindist+Opp","MCTS-10",0,60,0
"3416","Mindist+Opp","MCTS-10",0,39,0
"3417","Mindist+Opp","MCTS-10",0,43,0
"3418","Mindist+Opp","MCTS-10",0,46,0
"3419","Mindist+Opp","MCTS-10",0,17,0
"3420","Mindist+Opp","MCTS-10",9,0,1
"3421","Mindist+Opp","MCTS-10",34,0,1
"3422","Mindist+Opp","MCTS-10",0,36,0
"3423","Mindist+Opp","MCTS-10",0,37,0
"3424","Mindist+Opp","MCTS-10",0,39,0
"3425","Mindist+Opp","MCTS-10",0,11,0
"3426","Mindist+Opp","MCTS-10",9,0,1
"3427","Mindist+Opp","MCTS-10",0,16,0
"3428","Mindist+Opp","MCTS-10",0,37,0
"3429","Mindist+Opp","MCTS-10",0,2,0
"3430","Mindist+Opp","MCTS-10",8,0,1
"3431","Mindist+Opp","MCTS-10",15,0,1
"3432","Mindist+Opp","MCTS-10",0,36,0
"3433","Mindist+Opp","MCTS-10",0,41,0
"3434","Mindist+Opp","MCTS-10",0,54,0
"3435","Mindist+Opp","MCTS-10",20,0,1
"3436","Mindist+Opp","MCTS-10",0,36,0
"3437","Mindist+Opp","MCTS-10",15,0,1
"3438","Mindist+Opp","MCTS-10",0,19,0
"3439","Mindist+Opp","MCTS-10",15,0,1
"3440","Mindist+Opp","MCTS-10",0,2,0
"3441","Mindist+Opp","MCTS-10",16,0,1
"3442","Mindist+Opp","MCTS-10",0,29,0
"3443","Mindist+Opp","MCTS-10",0,5,0
"3444","Mindist+Opp","MCTS-10",0,11,0
"3445","Mindist+Opp","MCTS-10",0,32,0
"3446","Mindist+Opp","MCTS-10",0,21,0
"3447","Mindist+Opp","MCTS-10",0,54,0
"3448","Mindist+Opp","MCTS-10",0,32,0
"3449","Mindist+Opp","MCTS-10",0,30,0
"3450","Mindist+Opp","MCTS-10",0,43,0
"3451","Mindist+Opp","MCTS-10",25,0,1
"3452","Mindist+Opp","MCTS-10",0,16,0
"3453","Mindist+Opp","MCTS-10",17,0,1
"3454","Mindist+Opp","MCTS-10",0,13,0
"3455","Mindist+Opp","MCTS-10",0,19,0
"3456","Mindist+Opp","MCTS-10",0,43,0
"3457","Mindist+Opp","MCTS-10",0,31,0
"3458","Mindist+Opp","MCTS-10",0,33,0
"3459","Mindist+Opp","MCTS-10",0,14,0
"3460","Mindist+Opp","MCTS-10",0,28,0
"3461","Mindist+Opp","MCTS-10",0,4,0
"3462","Mindist+Opp","MCTS-10",0,23,0
"3463","Mindist+Opp","MCTS-10",0,25,0
"3464","Mindist+Opp","MCTS-10",0,20,0
"3465","Mindist+Opp","MCTS-10",0,34,0
"3466","Mindist+Opp","MCTS-10",0,18,0
"3467","Mindist+Opp","MCTS-10",0,56,0
"3468","Mindist+Opp","MCTS-10",0,29,0
"3469","Mindist+Opp","MCTS-10",0,18,0
"3470","Mindist+Opp","MCTS-10",0,16,0
"3471","Mindist+Opp","MCTS-10",0,16,0
"3472","Mindist+Opp","MCTS-10",0,60,0
"3473","Mindist+Opp","MCTS-10",19,0,1
"3474","Mindist+Opp","MCTS-10",0,7,0
"3475","Mindist+Opp","MCTS-10",0,57,0
"3476","Mindist+Opp","MCTS-10",0,43,0
"3477","Mindist+Opp","MCTS-10",0,39,0
"3478","Mindist+Opp","MCTS-10",20,0,1
"3479","Mindist+Opp","MCTS-10",0,19,0
"3480","Mindist+Opp","MCTS-10",0,27,0
"3481","Mindist+Opp","MCTS-10",0,45,0
"3482","Mindist+Opp","MCTS-10",0,20,0
"3483","Mindist+Opp","MCTS-10",0,17,0
"3484","Mindist+Opp","MCTS-10",0,57,0
"3485","Mindist+Opp","MCTS-10",0,21,0
"3486","Mindist+Opp","MCTS-10",0,38,0
"3487","Mindist+Opp","MCTS-10",0,47,0
"3488","Mindist+Opp","MCTS-10",0,12,0
"3489","Mindist+Opp","MCTS-10",0,60,0
"3490","Mindist+Opp","MCTS-10",0,19,0
"3491","Mindist+Opp","MCTS-10",0,38,0
"3492","Mindist+Opp","MCTS-10",0,2,0
"3493","Mindist+Opp","MCTS-10",32,0,1
"3494","Mindist+Opp","MCTS-10",0,27,0
"3495","Mindist+Opp","MCTS-10",47,0,1
"3496","Mindist+Opp","MCTS-10",30,0,1
"3497","Mindist+Opp","MCTS-10",0,58,0
"3498","Mindist+Opp","MCTS-10",0,2,0
"3499","Mindist+Opp","MCTS-10",0,41,0
"3500","Mindist+Opp","MCTS-10",0,20,0
"3501","Mindist+Opp","MCTS-10",0,22,0
"3502","Mindist+Opp","MCTS-10",0,14,0
"3503","Mindist+Opp","MCTS-10",0,15,0
"3504","Mindist+Opp","MCTS-10",50,0,1
"3505","Mindist+Opp","MCTS-10",0,17,0
"3506","Mindist+Opp","MCTS-10",0,60,0
"3507","Mindist+Opp","MCTS-10",0,10,0
"3508","Mindist+Opp","MCTS-10",0,11,0
"3509","Mindist+Opp","MCTS-10",0,14,0
"3510","Mindist+Opp","MCTS-10",10,0,1
"3511","Mindist+Opp","MCTS-10",0,12,0
"3512","Mindist+Opp","MCTS-10",0,15,0
"3513","Mindist+Opp","MCTS-10",0,60,0
"3514","Mindist+Opp","MCTS-10",0,17,0
"3515","Mindist+Opp","MCTS-10",2,0,1
"3516","Mindist+Opp","MCTS-10",0,27,0
"3517","Mindist+Opp","MCTS-10",0,16,0
"3518","Mindist+Opp","MCTS-10",0,42,0
"3519","Mindist+Opp","MCTS-10",0,20,0
"3520","Mindist+Opp","MCTS-10",0,60,0
