"","Strategy 1","Strategy 2","P1 Score","P2 Score","Winner_ID"
"1531","MCTS-0","MCTS-50",7,0,1
"1532","MCTS-0","MCTS-50",17,0,1
"1533","MCTS-0","MCTS-50",33,0,1
"1534","MCTS-0","MCTS-50",0,44,0
"1535","MCTS-0","MCTS-50",48,0,1
"1536","MCTS-0","MCTS-50",21,0,1
"1537","MCTS-0","MCTS-50",0,3,0
"1538","MCTS-0","MCTS-50",2,10,0
"1539","MCTS-0","MCTS-50",23,0,1
"1540","MCTS-0","MCTS-50",0,23,0
"1541","MCTS-0","MCTS-50",0,2,0
"1542","MCTS-0","MCTS-50",0,14,0
"1543","MCTS-0","MCTS-50",22,0,1
"1544","MCTS-0","MCTS-50",0,28,0
"1545","MCTS-0","MCTS-50",0,50,0
"1546","MCTS-0","MCTS-50",12,0,1
"1547","MCTS-0","MCTS-50",0,11,0
"1548","MCTS-0","MCTS-50",0,60,0
"1549","MCTS-0","MCTS-50",3,0,1
"1550","MCTS-0","MCTS-50",29,0,1
"1551","MCTS-0","MCTS-50",55,0,1
"1552","MCTS-0","MCTS-50",10,0,1
"1553","MCTS-0","MCTS-50",0,24,0
"1554","MCTS-0","MCTS-50",2,0,1
"1555","MCTS-0","MCTS-50",28,28,1
"1556","MCTS-0","MCTS-50",2,0,1
"1557","MCTS-0","MCTS-50",28,0,1
"1558","MCTS-0","MCTS-50",0,2,0
"1559","MCTS-0","MCTS-50",0,4,0
"1560","MCTS-0","MCTS-50",0,60,0
"1561","MCTS-0","MCTS-50",0,60,0
"1562","MCTS-0","MCTS-50",0,59,0
"1563","MCTS-0","MCTS-50",0,41,0
"1564","MCTS-0","MCTS-50",60,0,1
"1565","MCTS-0","MCTS-50",40,2,1
"1566","MCTS-0","MCTS-50",9,22,0
"1567","MCTS-0","MCTS-50",0,60,0
"1568","MCTS-0","MCTS-50",0,60,0
"1569","MCTS-0","MCTS-50",26,11,1
"1570","MCTS-0","MCTS-50",0,34,0
"1571","MCTS-0","MCTS-50",0,60,0
"1572","MCTS-0","MCTS-50",60,0,1
"1573","MCTS-0","MCTS-50",32,0,1
"1574","MCTS-0","MCTS-50",0,3,0
"1575","MCTS-0","MCTS-50",10,0,1
"1576","MCTS-0","MCTS-50",2,0,1
"1577","MCTS-0","MCTS-50",3,0,1
"1578","MCTS-0","MCTS-50",0,2,0
"1579","MCTS-0","MCTS-50",47,0,1
"1580","MCTS-0","MCTS-50",37,0,1
"1581","MCTS-0","MCTS-50",0,21,0
"1582","MCTS-0","MCTS-50",4,0,1
"1583","MCTS-0","MCTS-50",0,60,0
"1584","MCTS-0","MCTS-50",0,60,0
"1585","MCTS-0","MCTS-50",0,12,0
"1586","MCTS-0","MCTS-50",60,0,1
"1587","MCTS-0","MCTS-50",31,0,1
"1588","MCTS-0","MCTS-50",35,0,1
"1589","MCTS-0","MCTS-50",60,0,1
"1590","MCTS-0","MCTS-50",59,0,1
"1591","MCTS-0","MCTS-50",60,0,1
"1592","MCTS-0","MCTS-50",0,52,0
"1593","MCTS-0","MCTS-50",16,0,1
"1594","MCTS-0","MCTS-50",23,0,1
"1595","MCTS-0","MCTS-50",0,18,0
"1596","MCTS-0","MCTS-50",48,0,1
"1597","MCTS-0","MCTS-50",0,3,0
"1598","MCTS-0","MCTS-50",15,0,1
"1599","MCTS-0","MCTS-50",53,0,1
"1600","MCTS-0","MCTS-50",0,20,0
"1601","MCTS-0","MCTS-50",60,0,1
"1602","MCTS-0","MCTS-50",2,0,1
"1603","MCTS-0","MCTS-50",29,0,1
"1604","MCTS-0","MCTS-50",60,0,1
"1605","MCTS-0","MCTS-50",0,4,0
"1606","MCTS-0","MCTS-50",60,0,1
"1607","MCTS-0","MCTS-50",0,60,0
"1608","MCTS-0","MCTS-50",0,30,0
"1609","MCTS-0","MCTS-50",17,0,1
"1610","MCTS-0","MCTS-50",0,11,0
"1611","MCTS-0","MCTS-50",40,0,1
"1612","MCTS-0","MCTS-50",0,41,0
"1613","MCTS-0","MCTS-50",13,0,1
"1614","MCTS-0","MCTS-50",60,0,1
"1615","MCTS-0","MCTS-50",0,60,0
"1616","MCTS-0","MCTS-50",2,0,1
"1617","MCTS-0","MCTS-50",0,51,0
"1618","MCTS-0","MCTS-50",12,0,1
"1619","MCTS-0","MCTS-50",2,0,1
"1620","MCTS-0","MCTS-50",0,60,0
"1621","MCTS-0","MCTS-50",0,2,0
"1622","MCTS-0","MCTS-50",0,4,0
"1623","MCTS-0","MCTS-50",60,0,1
"1624","MCTS-0","MCTS-50",0,18,0
"1625","MCTS-0","MCTS-50",60,0,1
"1626","MCTS-0","MCTS-50",6,0,1
"1627","MCTS-0","MCTS-50",0,53,0
"1628","MCTS-0","MCTS-50",8,0,1
"1629","MCTS-0","MCTS-50",0,34,0
"1630","MCTS-0","MCTS-50",22,0,1
"1631","MCTS-0","MCTS-50",0,27,0
"1632","MCTS-0","MCTS-50",3,0,1
"1633","MCTS-0","MCTS-50",0,60,0
"1634","MCTS-0","MCTS-50",0,42,0
"1635","MCTS-0","MCTS-50",0,60,0
"1636","MCTS-0","MCTS-50",27,3,1
"1637","MCTS-0","MCTS-50",18,0,1
"1638","MCTS-0","MCTS-50",2,0,1
"1639","MCTS-0","MCTS-50",0,12,0
"1640","MCTS-0","MCTS-50",0,2,0
"1641","MCTS-0","MCTS-50",0,5,0
"1642","MCTS-0","MCTS-50",0,60,0
"1643","MCTS-0","MCTS-50",0,21,0
"1644","MCTS-0","MCTS-50",20,2,1
"1645","MCTS-0","MCTS-50",44,0,1
"1646","MCTS-0","MCTS-50",0,51,0
"1647","MCTS-0","MCTS-50",24,0,1
"1648","MCTS-0","MCTS-50",7,0,1
"1649","MCTS-0","MCTS-50",0,60,0
"1650","MCTS-0","MCTS-50",0,19,0
"1651","MCTS-0","MCTS-50",0,8,0
"1652","MCTS-0","MCTS-50",0,51,0
"1653","MCTS-0","MCTS-50",0,60,0
"1654","MCTS-0","MCTS-50",5,0,1
"1655","MCTS-0","MCTS-50",60,0,1
"1656","MCTS-0","MCTS-50",60,0,1
"1657","MCTS-0","MCTS-50",0,14,0
"1658","MCTS-0","MCTS-50",0,2,0
"1659","MCTS-0","MCTS-50",19,0,1
"1660","MCTS-0","MCTS-50",0,60,0
"1661","MCTS-0","MCTS-50",55,0,1
"1662","MCTS-0","MCTS-50",0,60,0
"1663","MCTS-0","MCTS-50",29,0,1
"1664","MCTS-0","MCTS-50",0,2,0
"1665","MCTS-0","MCTS-50",0,60,0
"1666","MCTS-0","MCTS-50",54,0,1
"1667","MCTS-0","MCTS-50",0,50,0
"1668","MCTS-0","MCTS-50",29,0,1
"1669","MCTS-0","MCTS-50",33,0,1
"1670","MCTS-0","MCTS-50",0,60,0
"1671","MCTS-0","MCTS-50",0,42,0
"1672","MCTS-0","MCTS-50",60,0,1
"1673","MCTS-0","MCTS-50",0,2,0
"1674","MCTS-0","MCTS-50",0,13,0
"1675","MCTS-0","MCTS-50",9,0,1
"1676","MCTS-0","MCTS-50",24,0,1
"1677","MCTS-0","MCTS-50",10,0,1
"1678","MCTS-0","MCTS-50",60,0,1
"1679","MCTS-0","MCTS-50",0,2,0
"1680","MCTS-0","MCTS-50",24,0,1
"1681","MCTS-0","MCTS-50",0,9,0
"1682","MCTS-0","MCTS-50",60,0,1
"1683","MCTS-0","MCTS-50",43,0,1
"1684","MCTS-0","MCTS-50",0,50,0
"1685","MCTS-0","MCTS-50",0,29,0
"1686","MCTS-0","MCTS-50",5,0,1
"1687","MCTS-0","MCTS-50",0,0,1
"1688","MCTS-0","MCTS-50",9,0,1
"1689","MCTS-0","MCTS-50",32,24,1
"1690","MCTS-0","MCTS-50",0,8,0
"1691","MCTS-0","MCTS-50",60,0,1
"1692","MCTS-0","MCTS-50",60,0,1
"1693","MCTS-0","MCTS-50",0,53,0
"1694","MCTS-0","MCTS-50",3,0,1
"1695","MCTS-0","MCTS-50",0,46,0
"1696","MCTS-0","MCTS-50",14,0,1
"1697","MCTS-0","MCTS-50",0,40,0
"1698","MCTS-0","MCTS-50",5,0,1
"1699","MCTS-0","MCTS-50",0,60,0
"1700","MCTS-0","MCTS-50",18,0,1
"1701","MCTS-0","MCTS-50",0,60,0
"1702","MCTS-0","MCTS-50",0,7,0
"1703","MCTS-0","MCTS-50",0,12,0
"1704","MCTS-0","MCTS-50",0,3,0
"1705","MCTS-0","MCTS-50",8,0,1
"1706","MCTS-0","MCTS-50",0,18,0
"1707","MCTS-0","MCTS-50",0,34,0
"1708","MCTS-0","MCTS-50",0,3,0
"1709","MCTS-0","MCTS-50",0,60,0
"1710","MCTS-0","MCTS-50",3,20,0
"1711","MCTS-0","MCTS-50",0,60,0
"1712","MCTS-0","MCTS-50",3,0,1
"1713","MCTS-0","MCTS-50",0,2,0
"1714","MCTS-0","MCTS-50",11,0,1
"1715","MCTS-0","MCTS-50",60,0,1
"1716","MCTS-0","MCTS-50",0,60,0
"1717","MCTS-0","MCTS-50",7,0,1
"1718","MCTS-0","MCTS-50",24,0,1
"1719","MCTS-0","MCTS-50",35,0,1
"1720","MCTS-0","MCTS-50",0,48,0
"1721","MCTS-0","MCTS-50",2,0,1
"1722","MCTS-0","MCTS-50",45,0,1
"1723","MCTS-0","MCTS-50",0,35,0
"1724","MCTS-0","MCTS-50",4,0,1
"1725","MCTS-0","MCTS-50",2,0,1
"1726","MCTS-0","MCTS-50",0,60,0
"1727","MCTS-0","MCTS-50",0,2,0
"1728","MCTS-0","MCTS-50",60,0,1
"1729","MCTS-0","MCTS-50",60,0,1
"1730","MCTS-0","MCTS-50",15,0,1
"1731","MCTS-0","MCTS-50",0,8,0
"1732","MCTS-0","MCTS-50",0,39,0
"1733","MCTS-0","MCTS-50",41,0,1
"1734","MCTS-0","MCTS-50",0,0,0
"1735","MCTS-0","MCTS-50",47,0,1
"1736","MCTS-0","MCTS-50",9,0,1
"1737","MCTS-0","MCTS-50",41,0,1
"1738","MCTS-0","MCTS-50",0,9,0
"1739","MCTS-0","MCTS-50",0,60,0
"1740","MCTS-0","MCTS-50",60,0,1
"1741","MCTS-0","MCTS-50",0,2,0
"1742","MCTS-0","MCTS-50",9,0,1
"1743","MCTS-0","MCTS-50",11,0,1
"1744","MCTS-0","MCTS-50",60,0,1
"1745","MCTS-0","MCTS-50",2,0,1
"1746","MCTS-0","MCTS-50",0,24,0
"1747","MCTS-0","MCTS-50",46,0,1
"1748","MCTS-0","MCTS-50",0,0,1
"1749","MCTS-0","MCTS-50",11,0,1
"1750","MCTS-0","MCTS-50",60,0,1
"1751","MCTS-0","MCTS-50",9,0,1
"1752","MCTS-0","MCTS-50",30,2,1
"1753","MCTS-0","MCTS-50",60,0,1
"1754","MCTS-0","MCTS-50",0,14,0
"1755","MCTS-0","MCTS-50",60,0,1
"1756","MCTS-0","MCTS-50",0,60,0
"1757","MCTS-0","MCTS-50",0,48,0
"1758","MCTS-0","MCTS-50",0,5,0
"1759","MCTS-0","MCTS-50",0,46,0
"1760","MCTS-0","MCTS-50",0,2,0
"1761","MCTS-0","MCTS-50",2,0,1
"1762","MCTS-0","MCTS-50",0,20,0
"1763","MCTS-0","MCTS-50",0,60,0
"1764","MCTS-0","MCTS-50",0,2,0
"1765","MCTS-0","MCTS-50",29,0,1
"1766","MCTS-0","MCTS-50",0,60,0
"1767","MCTS-0","MCTS-50",0,40,0
"1768","MCTS-0","MCTS-50",60,0,1
"1769","MCTS-0","MCTS-50",4,0,1
"1770","MCTS-0","MCTS-50",5,0,1
"1771","MCTS-0","MCTS-50",0,60,0
"1772","MCTS-0","MCTS-50",0,12,0
"1773","MCTS-0","MCTS-50",4,0,1
"1774","MCTS-0","MCTS-50",0,42,0
"1775","MCTS-0","MCTS-50",2,0,1
"1776","MCTS-0","MCTS-50",0,3,0
"1777","MCTS-0","MCTS-50",0,18,0
"1778","MCTS-0","MCTS-50",0,46,0
"1779","MCTS-0","MCTS-50",60,0,1
"1780","MCTS-0","MCTS-50",39,0,1
"1781","MCTS-0","MCTS-50",12,0,1
"1782","MCTS-0","MCTS-50",0,2,0
"1783","MCTS-0","MCTS-50",18,15,1
"1784","MCTS-0","MCTS-50",51,0,1
"1785","MCTS-0","MCTS-50",2,0,1
"1786","MCTS-0","MCTS-50",44,0,1
"1787","MCTS-0","MCTS-50",28,0,1
"1788","MCTS-0","MCTS-50",27,13,1
"1789","MCTS-0","MCTS-50",0,52,0
"1790","MCTS-0","MCTS-50",7,0,1
"1791","MCTS-0","MCTS-50",13,0,1
"1792","MCTS-0","MCTS-50",19,0,1
"1793","MCTS-0","MCTS-50",0,54,0
"1794","MCTS-0","MCTS-50",15,0,1
"1795","MCTS-0","MCTS-50",20,0,1
"1796","MCTS-0","MCTS-50",60,0,1
"1797","MCTS-0","MCTS-50",0,50,0
"1798","MCTS-0","MCTS-50",0,53,0
"1799","MCTS-0","MCTS-50",60,60,1
"1800","MCTS-0","MCTS-50",38,0,1
"1801","MCTS-0","MCTS-50",0,46,0
"1802","MCTS-0","MCTS-50",0,46,0
"1803","MCTS-0","MCTS-50",0,60,0
"1804","MCTS-0","MCTS-50",26,0,1
"1805","MCTS-0","MCTS-50",0,49,0
"1806","MCTS-0","MCTS-50",0,37,0
"1807","MCTS-0","MCTS-50",60,0,1
"1808","MCTS-0","MCTS-50",2,0,1
"1809","MCTS-0","MCTS-50",0,60,0
"1810","MCTS-0","MCTS-50",10,0,1
"1811","MCTS-0","MCTS-50",0,60,0
"1812","MCTS-0","MCTS-50",0,60,0
"1813","MCTS-0","MCTS-50",2,0,1
"1814","MCTS-0","MCTS-50",40,0,1
"1815","MCTS-0","MCTS-50",0,38,0
"1816","MCTS-0","MCTS-50",38,0,1
"1817","MCTS-0","MCTS-50",60,0,1
"1818","MCTS-0","MCTS-50",28,0,1
"1819","MCTS-0","MCTS-50",0,17,0
"1820","MCTS-0","MCTS-50",8,0,1
"1821","MCTS-0","MCTS-50",49,0,1
"1822","MCTS-0","MCTS-50",0,45,0
"1823","MCTS-0","MCTS-50",0,5,0
"1824","MCTS-0","MCTS-50",18,20,0
"1825","MCTS-0","MCTS-50",13,0,1
"1826","MCTS-0","MCTS-50",0,46,0
"1827","MCTS-0","MCTS-50",0,32,0
"1828","MCTS-0","MCTS-50",0,22,0
"1829","MCTS-0","MCTS-50",42,0,1
"1830","MCTS-0","MCTS-50",13,0,1
"1831","MCTS-0","MCTS-50",8,0,1
"1832","MCTS-0","MCTS-50",60,0,1
"1833","MCTS-0","MCTS-50",45,0,1
"1834","MCTS-0","MCTS-50",0,18,0
"1835","MCTS-0","MCTS-50",38,0,1
"1836","MCTS-0","MCTS-50",0,29,0
"1837","MCTS-0","MCTS-50",13,0,1
"1838","MCTS-0","MCTS-50",0,26,0
"1839","MCTS-0","MCTS-50",0,57,0
"1840","MCTS-0","MCTS-50",0,60,0
"1841","MCTS-0","MCTS-50",0,10,0
"1842","MCTS-0","MCTS-50",0,47,0
"1843","MCTS-0","MCTS-50",60,17,1
"1844","MCTS-0","MCTS-50",0,60,0
"1845","MCTS-0","MCTS-50",0,11,0
"1846","MCTS-0","MCTS-50",38,0,1
"1847","MCTS-0","MCTS-50",7,60,0
"1848","MCTS-0","MCTS-50",0,12,0
"1849","MCTS-0","MCTS-50",6,0,1
"1850","MCTS-0","MCTS-50",0,27,0
"1851","MCTS-0","MCTS-50",37,0,1
"1852","MCTS-0","MCTS-50",8,0,1
"1853","MCTS-0","MCTS-50",0,16,0
"1854","MCTS-0","MCTS-50",55,0,1
"1855","MCTS-0","MCTS-50",44,0,1
"1856","MCTS-0","MCTS-50",38,0,1
"1857","MCTS-0","MCTS-50",0,3,0
"1858","MCTS-0","MCTS-50",0,37,0
"1859","MCTS-0","MCTS-50",0,10,0
"1860","MCTS-0","MCTS-50",12,0,1
"1861","MCTS-0","MCTS-50",41,0,1
"1862","MCTS-0","MCTS-50",34,0,1
"1863","MCTS-0","MCTS-50",0,10,0
"1864","MCTS-0","MCTS-50",0,59,0
"1865","MCTS-0","MCTS-50",29,5,1
"1866","MCTS-0","MCTS-50",60,0,1
"1867","MCTS-0","MCTS-50",30,0,1
"1868","MCTS-0","MCTS-50",0,23,0
"1869","MCTS-0","MCTS-50",22,0,1
"1870","MCTS-0","MCTS-50",0,11,0
"1871","MCTS-0","MCTS-50",0,2,0
"1872","MCTS-0","MCTS-50",2,0,1
"1873","MCTS-0","MCTS-50",0,60,0
"1874","MCTS-0","MCTS-50",0,60,0
"1875","MCTS-0","MCTS-50",53,0,1
"1876","MCTS-0","MCTS-50",34,19,1
"1877","MCTS-0","MCTS-50",60,0,1
"1878","MCTS-0","MCTS-50",60,0,1
"1879","MCTS-0","MCTS-50",0,7,0
"1880","MCTS-0","MCTS-50",41,0,1
"1881","MCTS-0","MCTS-50",5,0,1
"1882","MCTS-0","MCTS-50",0,3,0
"1883","MCTS-0","MCTS-50",60,0,1
"1884","MCTS-0","MCTS-50",24,0,1
"1885","MCTS-0","MCTS-50",0,60,0
"1886","MCTS-0","MCTS-50",60,0,1
"1887","MCTS-0","MCTS-50",8,0,1
"1888","MCTS-0","MCTS-50",0,55,0
"1889","MCTS-0","MCTS-50",0,0,1
"1890","MCTS-0","MCTS-50",0,60,0
"1891","MCTS-0","MCTS-50",0,60,0
"1892","MCTS-0","MCTS-50",35,0,1
"1893","MCTS-0","MCTS-50",31,0,1
"1894","MCTS-0","MCTS-50",15,0,1
"1895","MCTS-0","MCTS-50",14,0,1
"1896","MCTS-0","MCTS-50",2,0,1
"1897","MCTS-0","MCTS-50",2,0,1
"1898","MCTS-0","MCTS-50",36,0,1
"1899","MCTS-0","MCTS-50",0,60,0
"1900","MCTS-0","MCTS-50",5,0,1
"1901","MCTS-0","MCTS-50",0,50,0
"1902","MCTS-0","MCTS-50",0,52,0
"1903","MCTS-0","MCTS-50",0,3,0
"1904","MCTS-0","MCTS-50",4,0,1
"1905","MCTS-0","MCTS-50",0,14,0
"1906","MCTS-0","MCTS-50",60,0,1
"1907","MCTS-0","MCTS-50",60,0,1
"1908","MCTS-0","MCTS-50",0,38,0
"1909","MCTS-0","MCTS-50",57,0,1
"1910","MCTS-0","MCTS-50",0,60,0
"1911","MCTS-0","MCTS-50",24,60,0
"1912","MCTS-0","MCTS-50",22,0,1
"1913","MCTS-0","MCTS-50",11,10,1
"1914","MCTS-0","MCTS-50",0,40,0
"1915","MCTS-0","MCTS-50",45,0,1
"1916","MCTS-0","MCTS-50",23,0,1
"1917","MCTS-0","MCTS-50",0,44,0
"1918","MCTS-0","MCTS-50",60,0,1
"1919","MCTS-0","MCTS-50",0,60,0
"1920","MCTS-0","MCTS-50",34,0,1
"1921","MCTS-0","MCTS-50",45,0,1
"1922","MCTS-0","MCTS-50",55,0,1
"1923","MCTS-0","MCTS-50",0,53,0
"1924","MCTS-0","MCTS-50",0,42,0
"1925","MCTS-0","MCTS-50",0,60,0
"1926","MCTS-0","MCTS-50",42,0,1
"1927","MCTS-0","MCTS-50",0,36,0
"1928","MCTS-0","MCTS-50",0,8,0
"1929","MCTS-0","MCTS-50",0,3,0
"1930","MCTS-0","MCTS-50",2,0,1
"1931","MCTS-0","MCTS-50",0,40,0
"1932","MCTS-0","MCTS-50",0,58,0
"1933","MCTS-0","MCTS-50",36,0,1
"1934","MCTS-0","MCTS-50",50,0,1
"1935","MCTS-0","MCTS-50",0,4,0
"1936","MCTS-0","MCTS-50",5,0,1
"1937","MCTS-0","MCTS-50",60,0,1
"1938","MCTS-0","MCTS-50",0,16,0
"1939","MCTS-0","MCTS-50",52,52,0
"1940","MCTS-0","MCTS-50",0,53,0
"1941","MCTS-0","MCTS-50",0,12,0
"1942","MCTS-0","MCTS-50",44,0,1
"1943","MCTS-0","MCTS-50",3,0,1
"1944","MCTS-0","MCTS-50",0,14,0
"1945","MCTS-0","MCTS-50",0,48,0
"1946","MCTS-0","MCTS-50",0,3,0
"1947","MCTS-0","MCTS-50",3,0,1
"1948","MCTS-0","MCTS-50",0,13,0
"1949","MCTS-0","MCTS-50",0,2,0
"1950","MCTS-0","MCTS-50",44,0,1
"1951","MCTS-0","MCTS-50",39,0,1
"1952","MCTS-0","MCTS-50",0,3,0
"1953","MCTS-0","MCTS-50",0,22,0
"1954","MCTS-0","MCTS-50",47,0,1
"1955","MCTS-0","MCTS-50",26,0,1
"1956","MCTS-0","MCTS-50",19,0,1
"1957","MCTS-0","MCTS-50",0,11,0
"1958","MCTS-0","MCTS-50",0,4,0
"1959","MCTS-0","MCTS-50",10,0,1
"1960","MCTS-0","MCTS-50",0,2,0
"1961","MCTS-0","MCTS-50",0,6,0
"1962","MCTS-0","MCTS-50",0,2,0
"1963","MCTS-0","MCTS-50",3,0,1
"1964","MCTS-0","MCTS-50",0,56,0
"1965","MCTS-0","MCTS-50",0,4,0
"1966","MCTS-0","MCTS-50",0,25,0
"1967","MCTS-0","MCTS-50",6,0,1
"1968","MCTS-0","MCTS-50",0,60,0
"1969","MCTS-0","MCTS-50",30,0,1
"1970","MCTS-0","MCTS-50",0,13,0
"1971","MCTS-0","MCTS-50",27,0,1
"1972","MCTS-0","MCTS-50",3,0,1
"1973","MCTS-0","MCTS-50",51,0,1
"1974","MCTS-0","MCTS-50",46,0,1
"1975","MCTS-0","MCTS-50",0,39,0
"1976","MCTS-0","MCTS-50",60,0,1
"1977","MCTS-0","MCTS-50",22,0,1
"1978","MCTS-0","MCTS-50",0,60,0
"1979","MCTS-0","MCTS-50",60,0,1
"1980","MCTS-0","MCTS-50",47,0,1
"1981","MCTS-0","MCTS-50",0,21,0
"1982","MCTS-0","MCTS-50",0,47,0
"1983","MCTS-0","MCTS-50",32,0,1
"1984","MCTS-0","MCTS-50",9,0,1
"1985","MCTS-0","MCTS-50",0,60,0
"1986","MCTS-0","MCTS-50",34,0,1
"1987","MCTS-0","MCTS-50",17,2,1
"1988","MCTS-0","MCTS-50",60,0,1
"1989","MCTS-0","MCTS-50",4,0,1
"1990","MCTS-0","MCTS-50",0,31,0
"1991","MCTS-0","MCTS-50",10,0,1
"1992","MCTS-0","MCTS-50",5,0,1
"1993","MCTS-0","MCTS-50",0,28,0
"1994","MCTS-0","MCTS-50",25,0,1
"1995","MCTS-0","MCTS-50",0,31,0
"1996","MCTS-0","MCTS-50",0,17,0
"1997","MCTS-0","MCTS-50",60,0,1
"1998","MCTS-0","MCTS-50",23,0,1
"1999","MCTS-0","MCTS-50",38,0,1
"2000","MCTS-0","MCTS-50",16,0,1
"2001","MCTS-25","MCTS-0",39,0,1
"2002","MCTS-25","MCTS-0",20,0,1
"2003","MCTS-25","MCTS-0",0,60,0
"2004","MCTS-25","MCTS-0",0,16,0
"2005","MCTS-25","MCTS-0",0,36,0
"2006","MCTS-25","MCTS-0",0,60,0
"2007","MCTS-25","MCTS-0",20,0,1
"2008","MCTS-25","MCTS-0",15,0,1
"2009","MCTS-25","MCTS-0",0,21,0
"2010","MCTS-25","MCTS-0",0,13,0
"2011","MCTS-25","MCTS-0",0,50,0
"2012","MCTS-25","MCTS-0",0,57,0
"2013","MCTS-25","MCTS-0",25,0,1
"2014","MCTS-25","MCTS-0",0,24,0
"2015","MCTS-25","MCTS-0",0,60,0
"2016","MCTS-25","MCTS-0",0,2,0
"2017","MCTS-25","MCTS-0",2,0,1
"2018","MCTS-25","MCTS-0",6,0,1
"2019","MCTS-25","MCTS-0",40,0,1
"2020","MCTS-25","MCTS-0",60,0,1
"2021","MCTS-25","MCTS-0",0,16,0
"2022","MCTS-25","MCTS-0",0,23,0
"2023","MCTS-25","MCTS-0",0,10,0
"2024","MCTS-25","MCTS-0",45,0,1
"2025","MCTS-25","MCTS-0",0,60,0
"2026","MCTS-25","MCTS-0",33,2,1
"2027","MCTS-25","MCTS-0",0,8,0
"2028","MCTS-25","MCTS-0",0,5,0
"2029","MCTS-25","MCTS-0",23,4,1
"2030","MCTS-25","MCTS-0",0,39,0
"2031","MCTS-25","MCTS-0",60,0,1
"2032","MCTS-25","MCTS-0",0,45,0
"2033","MCTS-25","MCTS-0",5,0,1
"2034","MCTS-25","MCTS-0",0,4,0
"2035","MCTS-25","MCTS-0",6,0,1
"2036","MCTS-25","MCTS-0",17,0,1
"2037","MCTS-25","MCTS-0",0,55,0
"2038","MCTS-25","MCTS-0",0,4,0
"2039","MCTS-25","MCTS-0",4,0,1
"2040","MCTS-25","MCTS-0",60,0,1
"2041","MCTS-25","MCTS-0",16,0,1
"2042","MCTS-25","MCTS-0",0,20,0
"2043","MCTS-25","MCTS-0",0,2,0
"2044","MCTS-25","MCTS-0",0,31,0
"2045","MCTS-25","MCTS-0",0,19,0
"2046","MCTS-25","MCTS-0",42,0,1
"2047","MCTS-25","MCTS-0",0,15,0
"2048","MCTS-25","MCTS-0",0,16,0
"2049","MCTS-25","MCTS-0",6,0,1
"2050","MCTS-25","MCTS-0",20,0,1
"2051","MCTS-25","MCTS-0",2,0,1
"2052","MCTS-25","MCTS-0",0,29,0
"2053","MCTS-25","MCTS-0",5,0,1
"2054","MCTS-25","MCTS-0",60,0,1
"2055","MCTS-25","MCTS-0",32,0,1
"2056","MCTS-25","MCTS-0",46,0,1
"2057","MCTS-25","MCTS-0",60,0,1
"2058","MCTS-25","MCTS-0",0,60,0
"2059","MCTS-25","MCTS-0",14,0,1
"2060","MCTS-25","MCTS-0",0,8,0
"2061","MCTS-25","MCTS-0",3,0,1
"2062","MCTS-25","MCTS-0",0,27,0
"2063","MCTS-25","MCTS-0",0,43,0
"2064","MCTS-25","MCTS-0",0,60,0
"2065","MCTS-25","MCTS-0",0,58,0
"2066","MCTS-25","MCTS-0",12,0,1
"2067","MCTS-25","MCTS-0",0,8,0
"2068","MCTS-25","MCTS-0",0,60,0
"2069","MCTS-25","MCTS-0",12,0,1
"2070","MCTS-25","MCTS-0",0,9,0
"2071","MCTS-25","MCTS-0",60,0,1
"2072","MCTS-25","MCTS-0",25,27,0
"2073","MCTS-25","MCTS-0",0,18,0
"2074","MCTS-25","MCTS-0",0,60,0
"2075","MCTS-25","MCTS-0",60,0,1
"2076","MCTS-25","MCTS-0",2,0,1
"2077","MCTS-25","MCTS-0",53,0,1
"2078","MCTS-25","MCTS-0",0,38,0
"2079","MCTS-25","MCTS-0",0,2,0
"2080","MCTS-25","MCTS-0",0,40,0
"2081","MCTS-25","MCTS-0",0,29,0
"2082","MCTS-25","MCTS-0",60,0,1
"2083","MCTS-25","MCTS-0",0,60,0
"2084","MCTS-25","MCTS-0",0,60,0
"2085","MCTS-25","MCTS-0",27,0,1
"2086","MCTS-25","MCTS-0",0,2,0
"2087","MCTS-25","MCTS-0",0,37,0
"2088","MCTS-25","MCTS-0",13,0,1
"2089","MCTS-25","MCTS-0",0,39,0
"2090","MCTS-25","MCTS-0",8,21,0
"2091","MCTS-25","MCTS-0",7,0,1
"2092","MCTS-25","MCTS-0",0,49,0
"2093","MCTS-25","MCTS-0",3,20,0
"2094","MCTS-25","MCTS-0",7,0,1
"2095","MCTS-25","MCTS-0",2,4,0
"2096","MCTS-25","MCTS-0",26,0,1
"2097","MCTS-25","MCTS-0",0,4,0
"2098","MCTS-25","MCTS-0",0,32,0
"2099","MCTS-25","MCTS-0",30,0,1
"2100","MCTS-25","MCTS-0",0,25,0
"2101","MCTS-25","MCTS-0",0,60,0
"2102","MCTS-25","MCTS-0",0,60,0
"2103","MCTS-25","MCTS-0",0,50,0
"2104","MCTS-25","MCTS-0",0,20,0
"2105","MCTS-25","MCTS-0",0,2,0
"2106","MCTS-25","MCTS-0",55,0,1
"2107","MCTS-25","MCTS-0",2,0,1
"2108","MCTS-25","MCTS-0",0,56,0
"2109","MCTS-25","MCTS-0",6,0,1
"2110","MCTS-25","MCTS-0",6,0,1
"2111","MCTS-25","MCTS-0",0,2,0
