init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
10 23 3 2 41 10 29 7 31 8 38 42 48,46 42 27 28 4 37 44 31 52 26 19 36 1,16,0,18,0,2,10 23 3 2 41 10 29 7 8 42 48 46 9,27 28 26 46 42 44 37 52 36 13 1 4 31,1,1,2
21 27 29 27 3 14 50 32 17 15 38 36 11,1 31 0 12 2 46 13 8 39 30 1 20 13,40,0,17,0,9,27 29 27 14 50 17 15 38 11 36 1 28 26,1 0 12 2 3 46 52 44 13 39 13 16 30,1,2,1
21 22 21 4 15 52 39 20 47 10 44 20 29,34 0 15 44 13 6 12 47 17 34 12 28 9,23,0,80,0,2,21 22 21 4 52 20 47 10 44 20 36 45 43,34 0 15 44 13 6 12 47 17 34 12 28 9,1,2,1
31 34 14 10 8 48 26 4 23 11 0 50 16,15 42 52 13 22 22 52 37 11 31 12 15 32,35,0,31,0,13,34 14 10 8 48 11 17 12 27 38 16 26 35,52 22 22 52 9 0 40 15 15 2 28 42 16,2,1,1
8 6 16 8 32 47 9 34 0 48 11 35 34,23 18 27 38 37 1 39 25 14 15 18 41 36,49,0,34,0,6,8 6 8 32 47 9 34 35 34 7 21 7 36,38 37 23 15 18 16 14 27 1 39 41 3 48,2,1,1
52 38 5 50 34 18 17 27 12 15 48 51 9,29 26 14 4 0 46 44 30 14 44 13 1 2,43,74,0,1,5,52 38 50 18 17 27 15 48 51 41 44 13 5,0 1 2 12 4 46 44 26 30 38 13 14 43,1,3,0
51 45 45 13 50 37 49 36 2 33 43 52 30,30 37 14 24 2 15 3 17 7 9 28 40 25,35,0,52,0,7,51 45 45 50 37 49 36 43 52 44 38 47 48,9 52 14 40 27 2 28 2 3 30 17 30 32,2,2,0
40 9 29 41 32 16 52 20 5 32 17 5 24,31 22 38 35 15 46 17 39 18 20 26 13 7,38,0,59,0,4,40 9 29 41 16 52 32 17 39 35 22 31 12,38 39 26 13 13 1 15 17 30 31 18 46 20,1,2,1
46 7 38 18 17 4 28 21 48 1 15 0 21,32 8 16 22 14 12 25 17 10 35 28 47,5,0,80,0,12,46 18 17 4 48 1 0 21 44 2 24 18 47,8 22 12 25 17 10 35 28 38 10 12 34 25,2,1,1
12 41 45 7 23 38 34 51 46 26 4 41 17,49 37 27 28 39 1 31 5 9 50 29 8,2,0,49,0,3,12 41 45 7 38 51 46 26 4 41 47 13 6,27 28 29 49 50 28 39 1 31 5 37 9 8,1,1,2
45 9 43 27 25 10 37 30 44 42 5 46 39,50 1 36 44 25 20 0 35 6 7 43 11 21,37,0,62,0,10,45 9 43 10 37 30 44 42 4 28 30 43 50,50 11 0 39 1 27 29 44 31 18 6 7 33,1,2,1
29 4 7 9 1 10 47 36 51 20 3 50 41,42 23 43 43 45 8 32 19 25 16 52 51 38,30,0,2,0,8,4 7 9 1 10 36 51 3 50 23 0 17 8,43 42 41 43 15 16 45 32 19 52 25 51 26,1,2,1
33 7 4 48 39 25 51 37 15 23 5 15 36,9 48 16 37 22 47 8 36 22 35 49 47 0,3,80,0,1,8,7 4 25 23 5 15 36 13 49 0 12 45 51,37 36 35 48 47 49 9 16 22 8 47 21 52,2,0,2
38 50 47 30 23 9 28 30 37 21 46 52 47,21 25 36 24 0 11 42 4 8 32 22 2 9,31,0,80,0,6,38 50 47 28 30 37 21 52 47 29 8 31 48,25 24 21 22 0 2 42 42 4 32 7 36 35,1,2,1
0 36 47 24 2 31 6 8 21 45 36 28 18,46 10 6 32 8 28 25 38 51 42 4 43,19,0,80,0,8,0 47 2 31 6 8 21 45 28 22 29 20 32,46 10 6 32 8 28 25 38 51 42 4 43 11,1,2,1
34 30 17 50 26 22 29 0 16 52 50 8 3,31 2 48 34 41 21 28 49 11 19 46 24 1,43,0,57,0,9,30 17 22 29 0 16 52 3 24 26 13 4 31,48 49 50 39 1 14 41 28 5 31 19 46 8,1,1,2
8 49 16 27 29 41 24 2 12 4 48 14 50,34 38 37 43 38 0 44 50 21 10 15 6,31,0,79,0,11,49 16 29 2 4 48 14 50 15 16 42 3 18,43 44 45 0 15 4 6 20 37 38 50 10 22,3,0,1
13 9 50 40 2 4 20 23 49 35 3 41 30,52 37 24 7 48 21 29 10 41 19 28 17 17,29,3,0,1,13,9 40 4 49 35 3 41 23 10 2 40 48 16,19 20 21 52 39 51 29 17 43 41 28 15 3,1,1,2
47 12 21 15 19 37 31 13 30 30 51 32 23,38 6 25 40 52 3 0 29 22 35 18 10,11,0,80,0,3,12 21 15 19 37 31 13 30 51 32 14 22 25,38 6 40 52 3 0 29 22 35 18 10 47 44,2,1,1
44 9 35 49 40 36 16 19 1 39 47 17 46,39 10 31 36 25 27 49 2 23 7 4 3 3,29,0,4,0,15,35 36 16 19 1 47 17 46 40 44 34 27 42,2 4 3 5 25 22 24 3 21 7 9 52 2,1,2,1
42 20 29 25 38 0 43 21 37 49 47 30 7,12 46 29 31 28 45 26 23 27 51 10 11 48,24,29,0,1,6,42 20 25 38 21 37 49 47 45 43 13 14 52,29 28 26 27 46 45 11 48 28 29 31 32 30,2,1,0
19 43 19 46 25 52 10 3 12 5 41 25 26,10 31 40 29 33 45 8 7 49 27 32 12 52,17,0,2,0,7,43 46 52 10 3 12 5 25 17 12 49 47 48,31 29 30 10 8 52 32 45 19 33 7 46 0,1,2,1
2 11 21 36 24 7 45 0 41 41 2 34 17,34 10 38 17 33 51 26 13 50 16 47 10,29,0,80,0,11,2 11 36 24 0 41 2 34 29 42 16 52 35,34 10 38 17 33 51 50 16 47 10 25 5 6,1,1,2
13 28 20 52 10 45 11 29 0 19 8 46 2,44 51 49 31 33 18 2 28 39 22 25 25 36,40,0,60,0,6,28 52 10 45 11 29 0 19 8 13 32 39 9,51 49 50 39 2 28 16 4 44 31 18 33 46,1,1,2
29 41 26 50 49 16 4 34 15 1 16 38 33,23 18 43 12 37 6 51 30 52 37 5 21,0,0,80,0,10,29 26 50 49 15 1 16 27 40 39 48 28 51,5 4 23 52 21 12 51 13 2 43 30 18 12,2,1,1
52 23 1 48 41 7 13 5 17 38 16 7 36,8 40 18 39 1 6 49 39 24 29 42 43,13,0,42,0,5,52 23 13 5 17 38 7 36 49 4 37 16 15,39 40 51 39 6 8 1 29 42 43 17 18 49,2,1,1
14 25 17 6 16 30 36 43 38 6 25 26 31,30 34 28 18 45 8 1 49 0 15 52 23,47,0,3,0,11,14 17 30 36 43 38 25 4 51 38 13 12 37,16 18 17 34 8 30 28 15 41 52 45 6 1,2,0,2
25 19 47 42 23 14 16 33 17 42 4 45 5,30 9 29 28 38 15 23 46 25 18 10 47 6,50,0,49,0,12,25 19 23 16 17 4 45 5 3 52 32 2 18,30 29 28 0 1 12 15 42 18 6 32 6 7,2,1,1
38 50 4 42 22 45 46 26 32 44 0 18 49,13 22 52 28 34 21 20 1 14 35 33 20 36,36,0,27,0,4,38 50 45 46 26 44 18 49 37 20 28 36 52,22 21 20 34 35 33 1 14 28 41 13 42 4,1,2,1
40 10 41 5 42 34 27 11 23 0 1 25 19,15 22 23 44 9 30 14 45 51 36 37 35 38,42,0,48,0,11,40 42 27 23 1 25 4 11 9 5 10 2 16,36 37 35 38 13 39 14 41 17 44 31 44 12,1,2,1
20 23 5 26 39 8 3 21 51 21 24 25 43,14 20 10 11 13 16 33 31 6 52 8 29 7,38,0,70,0,6,23 5 26 39 51 21 24 25 3 0 47 2 8,52 13 14 14 40 28 16 29 31 6 8 10 11,1,1,2
41 36 33 43 45 20 16 16 38 10 20 24 29,6 40 27 39 27 44 24 7 42 31 1 12 31,35,0,13,0,10,36 33 43 45 16 20 29 38 7 42 9 44 37,1 12 0 39 40 51 41 44 31 18 27 27 31,2,0,2
46 45 37 31 20 39 39 24 15 4 38 6 47,1 48 0 47 34 32 19 11 10 26 38 41 49,4,0,9,0,8,46 45 37 20 4 38 6 47 36 18 19 45 43,0 1 12 32 34 52 31 48 35 9 26 39 16,2,1,1
22 39 9 24 7 52 5 40 26 32 15 29 4,49 11 30 49 14 44 25 45 44 16 5 19,20,0,80,0,2,22 39 24 7 52 5 40 26 29 4 6 27 28,49 11 30 49 14 44 25 45 44 16 5 19 9,2,2,0
43 31 41 27 42 46 50 49 1 32 37 26 0,40 17 41 36 52 8 34 14 14 8 4 28 16,29,0,64,0,4,43 31 41 42 50 1 32 37 0 33 12 24 2,52 16 16 40 14 14 28 17 4 46 36 8 34,3,0,1
1 17 3 37 11 45 13 18 37 6 25 47 23,19 7 30 41 44 28 42 49 21 27 48 36 50,24,0,38,0,1,1 17 3 37 11 45 18 37 6 25 23 52 24,49 48 47 19 21 50 27 41 28 42 30 44 7,1,2,1
25 1 50 19 10 15 34 6 42 21 46 24 17,11 1 40 44 41 22 18 9 19 3 30 10,36,0,69,0,12,25 19 10 34 21 17 8 13 22 23 24 26 0,10 39 1 1 14 41 3 30 44 18 46 9 48,1,1,2
37 38 12 37 36 43 38 4 23 42 20 3 11,27 33 22 14 44 35 34 49 1 40 0 25,13,0,57,0,8,37 38 37 36 43 38 20 22 23 4 0 26 21,33 35 34 14 27 1 40 3 4 44 44 25 22,2,1,1
33 21 3 28 52 41 4 37 16 0 9 15 33,46 34 37 42 52 49 39 50 29 1 44 17,10,0,80,0,10,3 28 52 41 16 15 33 4 14 32 34 52 35,49 39 1 42 16 17 44 31 44 46 33 37 37,2,1,1
