init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
31 16 18 14 37 0 1 7 29 23 19 4 48,15 41 49 5 51 40 8 43 43 22 32 25 31,37,51,0,1,15,37 50 0 26 14 41 2 16 29 43 4 31 18,41 49 51 40 32 25 31 23 10 11 34 38 39,1,1,2
8 32 35 31 35 51 21 49 50 19 2 30 9,11 2 28 36 43 22 27 46 25 10 48 12 28,25,24,0,1,4,51 49 50 32 31 30 26 27 28 39 2 19 8,11 43 22 27 46 25 10 48 12 28 9 35 12,1,2,1
37 36 42 24 13 24 16 2 31 25 2 15 27,18 44 40 35 34 30 46 49 44 8 50 49 17,51,0,30,0,9,51 49 50 13 15 16 14 36 49 10 25 2 12,18 44 40 35 34 46 44 41 42 37 45 31 5,2,1,1
25 22 8 4 44 18 31 28 44 40 48 49,18 2 5 14 46 47 8 33 19 27 35 27 20,19,80,0,1,11,25 22 4 44 18 28 40 48 49 40 27 5 38,18 46 47 33 19 20 17 45 49 30 46 20 52,1,1,2
43 10 7 22 13 48 12 35 29 34 0 10,44 7 23 24 38 42 33 6 2 41 40 18 9,19,80,0,1,5,43 7 22 13 48 12 35 29 34 0 10 35 38,44 7 23 24 42 6 41 40 18 9 21 22 6,2,1,1
38 36 35 33 0 51 45 12 29 9 16 26,42 37 8 3 8 23 51 33 50 44 38 5 28,18,80,0,1,12,38 36 35 33 0 45 29 16 26 33 21 46 13,42 37 8 51 50 44 38 5 6 9 52 52 43,1,3,0
36 31 8 9 47 1 15 23 7 50 5 52 43,37 11 11 42 27 44 51 50 8 4 0 33 27,51,0,24,0,8,8 9 7 5 6 4 52 1 27 36 23 49 12,37 11 11 42 44 51 50 8 13 15 43 39 13,2,0,2
33 13 48 46 37 22 51 21 17 48 5 3,45 14 39 32 49 23 32 15 29 27 29 4 15,28,32,0,1,15,5 3 4 17 18 22 21 23 13 26 14 17 43,32 32 15 29 29 15 30 41 42 30 27 43 52,1,3,0
30 32 20 22 9 28 4 34 29 50 42 0 23,41 52 15 8 48 38 36 37 19 27 1 44 12,5,56,0,1,8,30 28 29 27 0 2 2 42 17 32 19 20 25,41 52 15 8 38 36 37 1 44 34 3 31 4,1,1,2
39 26 24 41 1 49 28 29 32 22 31 42 33,45 42 14 30 16 6 10 44 38 45 22 5 6,16,0,80,0,4,32 31 33 24 29 22 25 42 39 26 41 28 2,45 42 30 16 6 10 44 45 5 6 44 49 33,1,1,2
39 50 26 28 12 45 52 21 5 0 38 30 11,40 17 6 10 2 44 27 49 51 29 28 15 3,37,0,6,0,9,42 44 45 43 50 11 19 39 26 0 37 5 44,40 17 10 2 49 51 29 28 15 28 27 52 24,1,1,2
23 44 30 38 23 3 8 47 24 11 32 1 52,1 24 19 16 46 6 31 48 42 45 34 28 26,25,0,53,0,6,3 1 2 23 38 24 30 32 31 8 47 21 52,19 16 46 6 42 45 28 26 14 32 14 44 18,2,1,1
28 44 49 1 7 7 1 0 10 52 26 47 19,19 37 44 10 12 29 22 5 20 24 0 18 36,48,80,0,1,13,52 0 28 44 7 49 10 51 36 37 10 43 49,19 44 12 22 5 20 24 0 18 25 1 23 18,3,0,1
